train_loss,epoch,step,val_qa_sas,val_qa_em,val_loss,val_qa_bert_score,val_qa_answer_f1,test_loss
0.582274854183197,0,9,,,,,,
0.16368986666202545,0,19,,,,,,
0.2567254304885864,0,29,,,,,,
0.4143279492855072,0,39,,,,,,
0.16913366317749023,0,49,,,,,,
0.3123019337654114,0,59,,,,,,
0.33800849318504333,0,69,,,,,,
0.3701692521572113,0,79,,,,,,
0.4152929484844208,0,89,,,,,,
0.20886744558811188,0,99,,,,,,
0.15139789879322052,0,109,,,,,,
0.1818370223045349,0,119,,,,,,
0.22301623225212097,0,129,,,,,,
0.1980576515197754,0,139,,,,,,
0.16398021578788757,0,149,,,,,,
0.3653806447982788,0,159,,,,,,
0.2380419224500656,0,169,,,,,,
0.15085498988628387,0,179,,,,,,
0.21868984401226044,0,189,,,,,,
0.30558517575263977,0,199,,,,,,
0.15895691514015198,0,209,,,,,,
0.11754921078681946,0,219,,,,,,
0.13356910645961761,0,229,,,,,,
0.1566813439130783,0,239,,,,,,
0.15174101293087006,0,249,,,,,,
0.1149132251739502,0,259,,,,,,
0.09788329154253006,0,269,,,,,,
0.12131048738956451,0,279,,,,,,
0.202926367521286,0,289,,,,,,
0.1200745478272438,0,299,,,,,,
0.09453938901424408,0,309,,,,,,
0.22253696620464325,0,319,,,,,,
0.09402687102556229,0,329,,,,,,
0.0951179713010788,0,339,,,,,,
0.20404912531375885,0,349,,,,,,
0.08253471553325653,0,359,,,,,,
0.14107564091682434,0,369,,,,,,
0.06805670261383057,0,379,,,,,,
0.0819307193160057,0,389,,,,,,
0.15070216357707977,0,399,,,,,,
0.12415517866611481,0,409,,,,,,
0.14815478026866913,0,419,,,,,,
0.08079670369625092,0,429,,,,,,
0.10101661086082458,0,439,,,,,,
0.21273189783096313,0,449,,,,,,
0.0620378814637661,0,459,,,,,,
0.12048101425170898,0,469,,,,,,
0.11128497868776321,0,479,,,,,,
0.10934416949748993,0,489,,,,,,
0.0630282536149025,0,499,,,,,,
0.08893519639968872,0,509,,,,,,
0.1066637858748436,0,519,,,,,,
0.15969060361385345,0,529,,,,,,
0.09501069784164429,0,539,,,,,,
0.1457640379667282,0,549,,,,,,
0.102119080722332,0,559,,,,,,
0.12696659564971924,0,569,,,,,,
0.11274351924657822,0,579,,,,,,
0.18591323494911194,0,589,,,,,,
0.07538239657878876,0,599,,,,,,
0.12760815024375916,0,609,,,,,,
0.07157362252473831,0,619,,,,,,
0.11708933115005493,0,629,,,,,,
0.06519166380167007,0,639,,,,,,
0.10403614491224289,0,649,,,,,,
0.0545407272875309,0,659,,,,,,
0.0931241512298584,0,669,,,,,,
0.07771127671003342,0,679,,,,,,
0.11213906854391098,0,689,,,,,,
0.13471345603466034,0,699,,,,,,
