step,train_loss,epoch,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,test_loss
1149,0.015211652964353561,2,,,,,,
1159,0.019035425037145615,2,,,,,,
1166,,2,0.553459107875824,0.14693105220794678,0.669670820236206,0.8939561247825623,0.6471594572067261,
1169,0.142910897731781,3,,,,,,
1179,0.012747712433338165,3,,,,,,
1189,0.0157952718436718,3,,,,,,
1199,0.07040353864431381,3,,,,,,
1209,0.025400081649422646,3,,,,,,
1219,0.17602583765983582,3,,,,,,
1229,0.03819645941257477,3,,,,,,
1239,0.10430702567100525,3,,,,,,
1249,0.03896602615714073,3,,,,,,
1259,0.23100468516349792,3,,,,,,
1269,0.10733509063720703,3,,,,,,
1279,0.006836014334112406,3,,,,,,
1289,0.05635169520974159,3,,,,,,
1299,0.08148070424795151,3,,,,,,
1309,0.0180071871727705,3,,,,,,
1319,0.23657716810703278,3,,,,,,
1329,0.16039608418941498,3,,,,,,
1339,0.027142466977238655,3,,,,,,
1349,0.0071271806955337524,3,,,,,,
1359,0.01513510849326849,3,,,,,,
1369,0.0649644061923027,3,,,,,,
1379,0.06935954093933105,3,,,,,,
1389,0.020899299532175064,3,,,,,,
1399,0.01569386199116707,3,,,,,,
1409,0.04603826627135277,3,,,,,,
1419,0.00573525857180357,3,,,,,,
1429,0.05405779927968979,3,,,,,,
1439,0.02058240957558155,3,,,,,,
1449,0.04361255466938019,3,,,,,,
1459,0.007194169797003269,3,,,,,,
1469,0.01772109977900982,3,,,,,,
1479,0.37024515867233276,3,,,,,,
1489,0.02904147282242775,3,,,,,,
1499,0.025461025536060333,3,,,,,,
1509,0.023575453087687492,3,,,,,,
1519,0.03991089388728142,3,,,,,,
1529,0.01411160547286272,3,,,,,,
1539,0.019614484161138535,3,,,,,,
1549,0.003936669789254665,3,,,,,,
1555,,3,0.5597484111785889,0.19306734204292297,0.6611930727958679,0.8947141766548157,0.6488419771194458,
1559,0.012065865099430084,4,,,,,,
1569,0.0033581352327018976,4,,,,,,
1579,0.018960196524858475,4,,,,,,
1589,0.015291718766093254,4,,,,,,
1599,0.0012334047351032495,4,,,,,,
1609,0.0117499940097332,4,,,,,,
1619,0.018045295029878616,4,,,,,,
1629,0.023122714832425117,4,,,,,,
1639,0.10366475582122803,4,,,,,,
1649,0.05501633509993553,4,,,,,,
1659,0.025232406333088875,4,,,,,,
1669,0.0021725434344261885,4,,,,,,
1679,0.002933060983195901,4,,,,,,
1689,0.011851833201944828,4,,,,,,
1699,0.002637140918523073,4,,,,,,
1709,0.016580834984779358,4,,,,,,
1719,0.029109135270118713,4,,,,,,
1729,0.005077703390270472,4,,,,,,
1739,0.011854849755764008,4,,,,,,
1749,nan,4,,,,,,
1759,0.0038259015418589115,4,,,,,,
1769,0.05673724785447121,4,,,,,,
1779,0.059391528367996216,4,,,,,,
1789,0.019546447321772575,4,,,,,,
1799,0.016536207869648933,4,,,,,,
1809,0.0044314623810350895,4,,,,,,
1819,0.01857047900557518,4,,,,,,
1829,0.0020959009416401386,4,,,,,,
1839,0.005063197109848261,4,,,,,,
1849,0.0025921405758708715,4,,,,,,
1859,0.020923113450407982,4,,,,,,
1869,0.11014809459447861,4,,,,,,
1879,0.02443516254425049,4,,,,,,
1889,0.004080161917954683,4,,,,,,
1899,0.010860724374651909,4,,,,,,
1909,0.005514012649655342,4,,,,,,
1919,0.004234380088746548,4,,,,,,
1929,0.5806137323379517,4,,,,,,
1939,0.0018064044415950775,4,,,,,,
1944,,4,0.5723270177841187,0.21036061644554138,0.6726205348968506,0.8976361751556396,0.6644554734230042,
1945,,5,,,,,,0.21036061644554138
