epoch,train_loss,step,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
0,0.8498714566230774,9,,,,,,
0,0.941218912601471,19,,,,,,
0,0.8442842364311218,29,,,,,,
0,0.47503674030303955,39,,,,,,
0,0.47283026576042175,49,,,,,,
0,0.31716179847717285,59,,,,,,
0,0.3666512966156006,69,,,,,,
0,0.6046496033668518,79,,,,,,
0,0.3535960912704468,89,,,,,,
0,0.2496248185634613,99,,,,,,
0,0.3841426968574524,109,,,,,,
0,0.2545996606349945,119,,,,,,
0,,124,0.09440542757511139,0.7899375557899475,0.27328115701675415,0.18859648704528809,0.2587529718875885,
1,0.242343470454216,129,,,,,,
1,0.23488770425319672,139,,,,,,
1,0.15378476679325104,149,,,,,,
1,0.19978804886341095,159,,,,,,
1,0.20021140575408936,169,,,,,,
1,0.19091984629631042,179,,,,,,
1,0.18463817238807678,189,,,,,,
1,0.1467498391866684,199,,,,,,
1,0.4086817800998688,209,,,,,,
1,0.12782254815101624,219,,,,,,
1,0.20833274722099304,229,,,,,,
1,0.2048887461423874,239,,,,,,
1,0.01152867916971445,249,,,,,,
1,,249,0.07894103229045868,0.7984078526496887,0.30765610933303833,0.23245614767074585,0.2882985472679138,
2,0.13455043733119965,259,,,,,,
2,0.2017160803079605,269,,,,,,
2,0.1767239272594452,279,,,,,,
2,0.19570474326610565,289,,,,,,
2,0.15255241096019745,299,,,,,,
2,0.16930769383907318,309,,,,,,
2,0.23751872777938843,319,,,,,,
2,0.17806240916252136,329,,,,,,
2,0.15479716658592224,339,,,,,,
2,0.1603797823190689,349,,,,,,
2,0.1805286556482315,359,,,,,,
2,0.19138115644454956,369,,,,,,
2,,374,0.07722358405590057,0.8102329969406128,0.3416728973388672,0.2719298303127289,0.3205817937850952,
3,0.10307858884334564,379,,,,,,
3,0.12792585790157318,389,,,,,,
3,0.07378450036048889,399,,,,,,
3,0.10773570090532303,409,,,,,,
3,0.08779192715883255,419,,,,,,
3,0.09864600002765656,429,,,,,,
3,0.08819497376680374,439,,,,,,
3,0.04175909608602524,449,,,,,,
3,0.12665975093841553,459,,,,,,
3,0.048834178596735,469,,,,,,
3,0.09661070257425308,479,,,,,,
3,0.08092239499092102,489,,,,,,
3,0.002526896772906184,499,,,,,,
3,,499,0.0809192880988121,0.8188140988349915,0.37246355414390564,0.2982456088066101,0.34450429677963257,
4,0.04144108667969704,509,,,,,,
4,0.07385510206222534,519,,,,,,
4,0.07837724685668945,529,,,,,,
4,0.057206086814403534,539,,,,,,
4,0.07388665527105331,549,,,,,,
4,0.0810844749212265,559,,,,,,
4,0.061417531222105026,569,,,,,,
4,0.06726748496294022,579,,,,,,
4,0.03514568507671356,589,,,,,,
4,0.03064647875726223,599,,,,,,
4,0.05177980288863182,609,,,,,,
4,0.07611028850078583,619,,,,,,
4,,624,0.091870978474617,0.8229302763938904,0.39113232493400574,0.3114035129547119,0.36024996638298035,
5,,625,,,,,,0.091870978474617
