epoch,train_loss,step,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_qa_sas,val_loss,test_loss
0,0.5801454782485962,9,,,,,,
0,0.28229671716690063,19,,,,,,
0,0.38257938623428345,29,,,,,,
0,0.5555174946784973,39,,,,,,
0,0.39009225368499756,49,,,,,,
0,0.29010534286499023,59,,,,,,
0,0.1501305103302002,69,,,,,,
0,0.478110671043396,79,,,,,,
0,0.10704071819782257,89,,,,,,
0,0.2050534039735794,99,,,,,,
0,0.10855044424533844,109,,,,,,
0,0.16210299730300903,119,,,,,,
0,0.37762317061424255,129,,,,,,
0,0.20772236585617065,139,,,,,,
0,0.09768514335155487,149,,,,,,
0,0.9218158721923828,159,,,,,,
0,0.19176870584487915,169,,,,,,
0,0.27256399393081665,179,,,,,,
0,0.2078665792942047,189,,,,,,
0,0.1295524388551712,199,,,,,,
0,0.17746306955814362,209,,,,,,
0,0.289888471364975,219,,,,,,
0,0.3246506452560425,229,,,,,,
0,0.14455865323543549,239,,,,,,
0,0.46275633573532104,249,,,,,,
0,0.29480379819869995,259,,,,,,
0,0.2090211808681488,269,,,,,,
0,0.09561286866664886,279,,,,,,
0,0.12751638889312744,289,,,,,,
0,0.7477887272834778,299,,,,,,
0,0.18759511411190033,309,,,,,,
0,0.11655293405056,319,,,,,,
0,0.3500940501689911,329,,,,,,
0,0.09529249370098114,339,,,,,,
0,0.1862013041973114,349,,,,,,
0,0.14491058886051178,359,,,,,,
0,0.1926777958869934,369,,,,,,
0,0.1458640694618225,379,,,,,,
0,0.7542892694473267,389,,,,,,
0,0.10318384319543839,399,,,,,,
0,0.10273083299398422,409,,,,,,
0,0.11190607398748398,419,,,,,,
0,0.06097537279129028,429,,,,,,
0,0.16873377561569214,439,,,,,,
0,0.07618220150470734,449,,,,,,
0,0.13467389345169067,459,,,,,,
0,0.10044033080339432,469,,,,,,
0,0.3954453468322754,479,,,,,,
0,0.8596099019050598,489,,,,,,
0,0.15236160159111023,499,,,,,,
0,0.12193187326192856,509,,,,,,
