train_loss,epoch,step,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,val_loss,test_loss
1.2014167308807373,0,9,,,,,,
0.29973748326301575,0,19,,,,,,
0.7851518392562866,0,29,,,,,,
0.2444266974925995,0,39,,,,,,
0.36732837557792664,0,49,,,,,,
0.33773916959762573,0,59,,,,,,
0.6015223860740662,0,69,,,,,,
0.2509503662586212,0,79,,,,,,
0.27286362648010254,0,89,,,,,,
0.3199947774410248,0,99,,,,,,
0.30977392196655273,0,109,,,,,,
0.2986956238746643,0,119,,,,,,
0.24325008690357208,0,129,,,,,,
0.3230254352092743,0,139,,,,,,
0.2538546323776245,0,149,,,,,,
0.29632896184921265,0,159,,,,,,
0.3145824670791626,0,169,,,,,,
0.292365163564682,0,179,,,,,,
0.21987664699554443,0,189,,,,,,
0.19432413578033447,0,199,,,,,,
0.17559358477592468,0,209,,,,,,
0.1284111738204956,0,219,,,,,,
0.3254140019416809,0,229,,,,,,
0.30384716391563416,0,239,,,,,,
0.22311389446258545,0,249,,,,,,
0.2427193969488144,0,259,,,,,,
0.21340681612491608,0,269,,,,,,
0.4267074465751648,0,279,,,,,,
0.2879316508769989,0,289,,,,,,
0.22760480642318726,0,299,,,,,,
0.18098263442516327,0,309,,,,,,
0.23065847158432007,0,319,,,,,,
0.09518340975046158,0,329,,,,,,
0.2104334980249405,0,339,,,,,,
0.1575578898191452,0,349,,,,,,
0.09315261989831924,0,359,,,,,,
0.21839800477027893,0,369,,,,,,
0.22970199584960938,0,379,,,,,,
0.38048794865608215,0,389,,,,,,
0.1592981070280075,0,399,,,,,,
0.14957745373249054,0,409,,,,,,
0.17465214431285858,0,419,,,,,,
0.10254273563623428,0,429,,,,,,
0.14512281119823456,0,439,,,,,,
0.13503684103488922,0,449,,,,,,
0.14733503758907318,0,459,,,,,,
0.1750013679265976,0,469,,,,,,
0.18163609504699707,0,479,,,,,,
0.12967035174369812,0,489,,,,,,
0.11560043692588806,0,499,,,,,,
0.1651475727558136,0,509,,,,,,
0.13503117859363556,0,519,,,,,,
0.12604549527168274,0,529,,,,,,
0.1935286521911621,0,539,,,,,,
0.19143909215927124,0,549,,,,,,
0.14190366864204407,0,559,,,,,,
0.03450183942914009,0,569,,,,,,
0.04204610735177994,0,579,,,,,,
0.19037871062755585,0,589,,,,,,
0.19266840815544128,0,599,,,,,,
0.2334011048078537,0,609,,,,,,
0.16154785454273224,0,619,,,,,,
0.13992252945899963,0,629,,,,,,
0.13549774885177612,0,639,,,,,,
0.12286125123500824,0,649,,,,,,
0.2078658640384674,0,659,,,,,,
0.14253365993499756,0,669,,,,,,
0.17040643095970154,0,679,,,,,,
0.15554991364479065,0,689,,,,,,
0.16295382380485535,0,699,,,,,,
0.12704016268253326,0,709,,,,,,
0.222896009683609,0,719,,,,,,
0.2550656199455261,0,729,,,,,,
0.20666901767253876,0,739,,,,,,
0.0407383032143116,0,749,,,,,,
0.11842657625675201,0,759,,,,,,
0.09903208911418915,0,769,,,,,,
0.09873596578836441,0,779,,,,,,
0.12956829369068146,0,789,,,,,,
0.1868722289800644,0,799,,,,,,
0.11218803375959396,0,809,,,,,,
0.12136045098304749,0,819,,,,,,
0.15444819629192352,0,829,,,,,,
0.1060253456234932,0,839,,,,,,
0.2045132964849472,0,849,,,,,,
0.12056753784418106,0,859,,,,,,
0.1393926441669464,0,869,,,,,,
0.19583812355995178,0,879,,,,,,
0.1121876984834671,0,889,,,,,,
0.1201406791806221,0,899,,,,,,
0.05821581557393074,0,909,,,,,,
0.07019810378551483,0,919,,,,,,
0.08462657034397125,0,929,,,,,,
0.11047150194644928,0,939,,,,,,
0.12064466625452042,0,949,,,,,,
0.07908297330141068,0,959,,,,,,
0.11151640117168427,0,969,,,,,,
0.03336980566382408,0,979,,,,,,
0.06977909058332443,0,989,,,,,,
0.08198415488004684,0,999,,,,,,
0.1056724563241005,0,1009,,,,,,
,0,1015,0.29661017656326294,0.37577471137046814,0.8286673426628113,0.3397512137889862,0.15988989174365997,
0.16284319758415222,1,1019,,,,,,
0.1096535325050354,1,1029,,,,,,
0.09889169037342072,1,1039,,,,,,
0.1057291105389595,1,1049,,,,,,
0.08395829051733017,1,1059,,,,,,
0.10600928962230682,1,1069,,,,,,
0.17760202288627625,1,1079,,,,,,
0.12485751509666443,1,1089,,,,,,
0.14591620862483978,1,1099,,,,,,
0.07890846580266953,1,1109,,,,,,
0.1326369047164917,1,1119,,,,,,
0.12475886195898056,1,1129,,,,,,
0.18376988172531128,1,1139,,,,,,
0.16257821023464203,1,1149,,,,,,
0.028468893840909004,1,1159,,,,,,
0.12855102121829987,1,1169,,,,,,
0.09686943888664246,1,1179,,,,,,
0.06594198197126389,1,1189,,,,,,
0.1630910336971283,1,1199,,,,,,
0.10350114852190018,1,1209,,,,,,
0.05533857271075249,1,1219,,,,,,
0.0579620860517025,1,1229,,,,,,
0.08590476959943771,1,1239,,,,,,
0.15434321761131287,1,1249,,,,,,
0.15851232409477234,1,1259,,,,,,
0.060377590358257294,1,1269,,,,,,
0.10932880640029907,1,1279,,,,,,
0.06162116304039955,1,1289,,,,,,
0.07016065716743469,1,1299,,,,,,
0.1534138172864914,1,1309,,,,,,
0.11390197277069092,1,1319,,,,,,
0.15035144984722137,1,1329,,,,,,
0.14421503245830536,1,1339,,,,,,
0.16000020503997803,1,1349,,,,,,
0.12388496845960617,1,1359,,,,,,
0.08562449365854263,1,1369,,,,,,
0.07545876502990723,1,1379,,,,,,
0.050507549196481705,1,1389,,,,,,
0.07671266794204712,1,1399,,,,,,
0.08368683606386185,1,1409,,,,,,
0.09206059575080872,1,1419,,,,,,
0.11651115119457245,1,1429,,,,,,
0.07629159092903137,1,1439,,,,,,
0.08727753907442093,1,1449,,,,,,
0.18170154094696045,1,1459,,,,,,
0.06019030511379242,1,1469,,,,,,
0.08771075308322906,1,1479,,,,,,
0.1255323439836502,1,1489,,,,,,
0.07352336496114731,1,1499,,,,,,
0.1722089946269989,1,1509,,,,,,
0.07656068354845047,1,1519,,,,,,
0.06573852896690369,1,1529,,,,,,
0.06354009360074997,1,1539,,,,,,
0.08199827373027802,1,1549,,,,,,
0.09153343737125397,1,1559,,,,,,
0.08233629167079926,1,1569,,,,,,
0.15112046897411346,1,1579,,,,,,
0.12947994470596313,1,1589,,,,,,
0.09580501914024353,1,1599,,,,,,
0.13331130146980286,1,1609,,,,,,
0.09310588240623474,1,1619,,,,,,
0.10268451273441315,1,1629,,,,,,
0.09685999155044556,1,1639,,,,,,
0.10571132600307465,1,1649,,,,,,
0.03272835537791252,1,1659,,,,,,
0.1378096640110016,1,1669,,,,,,
0.03408318758010864,1,1679,,,,,,
0.07051628082990646,1,1689,,,,,,
0.09939484298229218,1,1699,,,,,,
0.054645221680402756,1,1709,,,,,,
0.048565007746219635,1,1719,,,,,,
0.06323076784610748,1,1729,,,,,,
0.1774013340473175,1,1739,,,,,,
0.18413014709949493,1,1749,,,,,,
0.05417930707335472,1,1759,,,,,,
0.07168152183294296,1,1769,,,,,,
0.034297067672014236,1,1779,,,,,,
0.06462249159812927,1,1789,,,,,,
0.14791086316108704,1,1799,,,,,,
0.07887881249189377,1,1809,,,,,,
0.14189311861991882,1,1819,,,,,,
0.04169931635260582,1,1829,,,,,,
0.058828022330999374,1,1839,,,,,,
0.048166513442993164,1,1849,,,,,,
0.09475433081388474,1,1859,,,,,,
0.05284927040338516,1,1869,,,,,,
0.11708635091781616,1,1879,,,,,,
0.06898237019777298,1,1889,,,,,,
0.1509798914194107,1,1899,,,,,,
0.14954274892807007,1,1909,,,,,,
0.029009783640503883,1,1919,,,,,,
0.14228427410125732,1,1929,,,,,,
0.05903835967183113,1,1939,,,,,,
0.13227775692939758,1,1949,,,,,,
0.07777169346809387,1,1959,,,,,,
0.10082802921533585,1,1969,,,,,,
0.11076633632183075,1,1979,,,,,,
0.12318833917379379,1,1989,,,,,,
0.018599286675453186,1,1999,,,,,,
0.10711570084095001,1,2009,,,,,,
0.04702429845929146,1,2019,,,,,,
0.043622877448797226,1,2029,,,,,,
,1,2031,0.37711864709854126,0.42928776144981384,0.8407989740371704,0.40329205989837646,0.16273342072963715,
0.017396891489624977,2,2039,,,,,,
0.011226631700992584,2,2049,,,,,,
0.09656474739313126,2,2059,,,,,,
0.0616978220641613,2,2069,,,,,,
0.04791191220283508,2,2079,,,,,,
0.037453558295965195,2,2089,,,,,,
0.028842832893133163,2,2099,,,,,,
0.037336207926273346,2,2109,,,,,,
0.11899900436401367,2,2119,,,,,,
0.1005641520023346,2,2129,,,,,,
0.06505051255226135,2,2139,,,,,,
0.08479690551757812,2,2149,,,,,,
0.01765628531575203,2,2159,,,,,,
0.04163369536399841,2,2169,,,,,,
0.07385943830013275,2,2179,,,,,,
0.03727908805012703,2,2189,,,,,,
0.02030893787741661,2,2199,,,,,,
0.0750286802649498,2,2209,,,,,,
0.07756911963224411,2,2219,,,,,,
0.05020131543278694,2,2229,,,,,,
0.08001921325922012,2,2239,,,,,,
0.07769148051738739,2,2249,,,,,,
0.032030995935201645,2,2259,,,,,,
0.06200689822435379,2,2269,,,,,,
0.03423067554831505,2,2279,,,,,,
0.049066197127103806,2,2289,,,,,,
0.012774326838552952,2,2299,,,,,,
0.028354022651910782,2,2309,,,,,,
0.006817757152020931,2,2319,,,,,,
0.04318001866340637,2,2329,,,,,,
0.04984975978732109,2,2339,,,,,,
0.017407502979040146,2,2349,,,,,,
0.011706211604177952,2,2359,,,,,,
0.03144928440451622,2,2369,,,,,,
0.030345553532242775,2,2379,,,,,,
0.05053919926285744,2,2389,,,,,,
0.05971671640872955,2,2399,,,,,,
0.034172169864177704,2,2409,,,,,,
0.037689756602048874,2,2419,,,,,,
0.07419069111347198,2,2429,,,,,,
0.024367131292819977,2,2439,,,,,,
0.029290160164237022,2,2449,,,,,,
0.11050014197826385,2,2459,,,,,,
0.023794258013367653,2,2469,,,,,,
0.044241368770599365,2,2479,,,,,,
0.016732232645154,2,2489,,,,,,
0.054730650037527084,2,2499,,,,,,
0.05944071337580681,2,2509,,,,,,
0.10004764795303345,2,2519,,,,,,
0.0896347239613533,2,2529,,,,,,
0.005872155539691448,2,2539,,,,,,
0.01604408398270607,2,2549,,,,,,
0.024950074031949043,2,2559,,,,,,
0.0788080245256424,2,2569,,,,,,
0.08471040427684784,2,2579,,,,,,
0.04367682337760925,2,2589,,,,,,
0.02057037688791752,2,2599,,,,,,
0.025258125737309456,2,2609,,,,,,
0.1347033828496933,2,2619,,,,,,
0.022271044552326202,2,2629,,,,,,
0.042137034237384796,2,2639,,,,,,
0.038174498826265335,2,2649,,,,,,
0.016110993921756744,2,2659,,,,,,
0.042655058205127716,2,2669,,,,,,
0.02877296693623066,2,2679,,,,,,
0.008012418635189533,2,2689,,,,,,
0.07631002366542816,2,2699,,,,,,
0.02157796546816826,2,2709,,,,,,
0.06397417932748795,2,2719,,,,,,
0.03262406587600708,2,2729,,,,,,
0.021329300478100777,2,2739,,,,,,
0.05125502124428749,2,2749,,,,,,
0.030064085498452187,2,2759,,,,,,
0.07520796358585358,2,2769,,,,,,
0.06747917085886002,2,2779,,,,,,
0.035094358026981354,2,2789,,,,,,
0.07353291660547256,2,2799,,,,,,
0.04116037115454674,2,2809,,,,,,
0.01682860404253006,2,2819,,,,,,
0.02876313216984272,2,2829,,,,,,
0.0488857664167881,2,2839,,,,,,
0.017826609313488007,2,2849,,,,,,
0.011104447767138481,2,2859,,,,,,
0.046985697001218796,2,2869,,,,,,
0.013570764102041721,2,2879,,,,,,
0.048157475888729095,2,2889,,,,,,
0.005507574416697025,2,2899,,,,,,
0.02583383396267891,2,2909,,,,,,
0.01917802169919014,2,2919,,,,,,
0.09187202155590057,2,2929,,,,,,
0.03611598163843155,2,2939,,,,,,
0.006195261608809233,2,2949,,,,,,
