step,epoch,train_loss,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,test_loss
929,2,0.07803040742874146,,,,,,
939,2,0.06536249816417694,,,,,,
949,2,0.045581985265016556,,,,,,
959,2,0.03507544845342636,,,,,,
969,2,0.08841514587402344,,,,,,
979,2,0.04391440376639366,,,,,,
989,2,0.049568336457014084,,,,,,
999,2,0.063738614320755,,,,,,
1009,2,0.06658622622489929,,,,,,
1019,2,0.12846918404102325,,,,,,
1029,2,0.049320582300424576,,,,,,
1039,2,0.06061302125453949,,,,,,
1049,2,0.0737183541059494,,,,,,
1059,2,0.06306801736354828,,,,,,
1069,2,0.10478302091360092,,,,,,
1079,2,0.03138484060764313,,,,,,
1079,2,,0.3140507638454437,0.09932748973369598,0.38907063007354736,0.24734042584896088,0.8185093998908997,
1089,3,0.04864412918686867,,,,,,
1099,3,0.05338243395090103,,,,,,
1109,3,0.07145441323518753,,,,,,
1119,3,0.061038222163915634,,,,,,
1129,3,0.07897552847862244,,,,,,
1139,3,0.056433260440826416,,,,,,
1149,3,0.06556728482246399,,,,,,
1159,3,0.07009308785200119,,,,,,
1169,3,0.07904744148254395,,,,,,
1179,3,0.08098073303699493,,,,,,
1189,3,0.06241853907704353,,,,,,
1199,3,0.06395917385816574,,,,,,
1209,3,0.061446163803339005,,,,,,
1219,3,0.05170899257063866,,,,,,
1229,3,0.07774911820888519,,,,,,
1239,3,0.05511736497282982,,,,,,
1249,3,0.0451543852686882,,,,,,
1259,3,0.052969325333833694,,,,,,
1269,3,0.053483568131923676,,,,,,
1279,3,0.054029807448387146,,,,,,
1289,3,0.06909022480249405,,,,,,
1299,3,0.045611437410116196,,,,,,
1309,3,0.03779451176524162,,,,,,
1319,3,0.024749968200922012,,,,,,
1329,3,0.0691976398229599,,,,,,
1339,3,0.03893034905195236,,,,,,
1349,3,0.03877721354365349,,,,,,
1359,3,0.05623191222548485,,,,,,
1369,3,0.04369035363197327,,,,,,
1379,3,0.07952918857336044,,,,,,
1389,3,0.04538707062602043,,,,,,
1399,3,0.056029062718153,,,,,,
1409,3,0.05514838546514511,,,,,,
1419,3,0.05823265761137009,,,,,,
1429,3,0.07111162692308426,,,,,,
1439,3,0.02013145573437214,,,,,,
1439,3,,0.34082117676734924,0.10884172469377518,0.4049318730831146,0.27260637283325195,0.8271488547325134,
1449,4,0.03373527526855469,,,,,,
1459,4,0.04920847713947296,,,,,,
1469,4,0.06069255992770195,,,,,,
1479,4,0.0453948974609375,,,,,,
1489,4,0.06502402573823929,,,,,,
1499,4,0.03986502066254616,,,,,,
1509,4,0.05539633706212044,,,,,,
1519,4,0.05682602524757385,,,,,,
1529,4,0.058674197643995285,,,,,,
1539,4,0.07214684784412384,,,,,,
1549,4,0.04995902255177498,,,,,,
1559,4,0.04035163298249245,,,,,,
1569,4,0.05237877368927002,,,,,,
1579,4,0.04274395853281021,,,,,,
1589,4,0.06437903642654419,,,,,,
1599,4,0.0422431044280529,,,,,,
1609,4,0.040379710495471954,,,,,,
1619,4,0.0424385666847229,,,,,,
1629,4,0.04003579542040825,,,,,,
1639,4,0.02464975416660309,,,,,,
1649,4,0.04881235212087631,,,,,,
1659,4,0.031316909939050674,,,,,,
1669,4,0.02669064886868,,,,,,
1679,4,0.018746359273791313,,,,,,
1689,4,0.0530463270843029,,,,,,
1699,4,0.03263735771179199,,,,,,
1709,4,0.02913045696914196,,,,,,
1719,4,0.04301675409078598,,,,,,
1729,4,0.030032403767108917,,,,,,
1739,4,0.04444098845124245,,,,,,
1749,4,0.03503590449690819,,,,,,
1759,4,0.05197295546531677,,,,,,
1769,4,0.03326921910047531,,,,,,
1779,4,0.05088704079389572,,,,,,
1789,4,0.04526671767234802,,,,,,
1799,4,0.009508555755019188,,,,,,
1799,4,,0.3475683927536011,0.12679646909236908,0.40551677346229553,0.27925533056259155,0.8310416340827942,
1800,5,,,,,,,0.12679646909236908
