step,train_loss,epoch,val_qa_answer_f1,val_loss,val_qa_em,val_qa_sas,val_qa_bert_score,test_loss
579,0.09553810209035873,1,,,,,,
589,0.22847691178321838,1,,,,,,
599,0.08981294184923172,1,,,,,,
609,0.09418008476495743,1,,,,,,
619,0.1394169181585312,1,,,,,,
629,0.2116222083568573,1,,,,,,
639,0.14171622693538666,1,,,,,,
649,0.1741068810224533,1,,,,,,
659,0.07625975459814072,1,,,,,,
669,0.0948730856180191,1,,,,,,
679,0.07720934599637985,1,,,,,,
689,0.1222849115729332,1,,,,,,
691,,1,0.30692750215530396,0.10888797789812088,0.24285714328289032,0.3530585467815399,0.8030496835708618,
699,0.11730894446372986,2,,,,,,
709,0.0735391303896904,2,,,,,,
719,0.08838934451341629,2,,,,,,
729,0.0544322207570076,2,,,,,,
739,0.08396489173173904,2,,,,,,
749,0.07475932687520981,2,,,,,,
759,0.09070123732089996,2,,,,,,
769,0.0716920718550682,2,,,,,,
779,0.08601930737495422,2,,,,,,
789,0.08161594718694687,2,,,,,,
799,0.05496615916490555,2,,,,,,
809,0.08836701512336731,2,,,,,,
819,0.08980352431535721,2,,,,,,
829,0.07991894334554672,2,,,,,,
839,0.07335419952869415,2,,,,,,
849,0.07900252193212509,2,,,,,,
859,0.04178540036082268,2,,,,,,
869,0.118702232837677,2,,,,,,
879,0.07107390463352203,2,,,,,,
889,0.05703771859407425,2,,,,,,
899,0.09578437358140945,2,,,,,,
909,0.07447903603315353,2,,,,,,
919,0.08994056284427643,2,,,,,,
929,0.08136710524559021,2,,,,,,
939,0.10904651880264282,2,,,,,,
949,0.054742347449064255,2,,,,,,
959,0.09341826289892197,2,,,,,,
969,0.09173516184091568,2,,,,,,
979,0.0595136433839798,2,,,,,,
989,0.09400667995214462,2,,,,,,
999,0.09575261920690536,2,,,,,,
1009,0.0518127866089344,2,,,,,,
1019,0.05902887508273125,2,,,,,,
1029,0.1262713074684143,2,,,,,,
1037,,2,0.3334513008594513,0.10525891929864883,0.2742857038974762,0.37718090415000916,0.8109849691390991,
1039,0.078071229159832,3,,,,,,
1049,0.06648293882608414,3,,,,,,
1059,0.2024351805448532,3,,,,,,
1069,0.08935367316007614,3,,,,,,
1079,0.2192479521036148,3,,,,,,
1089,0.05628437176346779,3,,,,,,
1099,0.14455574750900269,3,,,,,,
1109,0.05848601832985878,3,,,,,,
1119,0.08095674961805344,3,,,,,,
1129,0.06350874900817871,3,,,,,,
1139,0.07085151970386505,3,,,,,,
1149,0.0865858718752861,3,,,,,,
1159,0.0673106387257576,3,,,,,,
1169,0.14333632588386536,3,,,,,,
1179,0.11745251715183258,3,,,,,,
1189,0.11510776728391647,3,,,,,,
1199,0.07300148159265518,3,,,,,,
1209,0.06536294519901276,3,,,,,,
1219,0.13349269330501556,3,,,,,,
1229,0.09792846441268921,3,,,,,,
1239,0.14577053487300873,3,,,,,,
1249,0.14502912759780884,3,,,,,,
1259,0.06605344265699387,3,,,,,,
1269,0.07704470306634903,3,,,,,,
1279,0.09262887388467789,3,,,,,,
1289,0.15336523950099945,3,,,,,,
1299,0.08965206146240234,3,,,,,,
1309,0.1038358211517334,3,,,,,,
1319,0.08485293388366699,3,,,,,,
1329,0.2055610865354538,3,,,,,,
1339,0.04543975368142128,3,,,,,,
1349,0.07299927622079849,3,,,,,,
1359,0.12476541101932526,3,,,,,,
1369,0.08075469732284546,3,,,,,,
1379,0.1114293709397316,3,,,,,,
1383,,3,0.34277454018592834,0.09557004272937775,0.2857142984867096,0.38568490743637085,0.8164128661155701,
1389,0.06838636100292206,4,,,,,,
1399,0.09848068654537201,4,,,,,,
1409,0.07225101441144943,4,,,,,,
1419,0.07049881666898727,4,,,,,,
1429,0.04209739714860916,4,,,,,,
1439,0.07756545394659042,4,,,,,,
1449,0.11119946837425232,4,,,,,,
1459,0.050541672855615616,4,,,,,,
1469,0.06376449763774872,4,,,,,,
1479,0.05629037320613861,4,,,,,,
1489,0.08714033663272858,4,,,,,,
1499,0.060059159994125366,4,,,,,,
1509,0.0710177943110466,4,,,,,,
1519,0.049715861678123474,4,,,,,,
1529,0.045141033828258514,4,,,,,,
1539,0.0724228098988533,4,,,,,,
1549,0.07025784999132156,4,,,,,,
1559,0.060552049428224564,4,,,,,,
1569,0.07731495797634125,4,,,,,,
1579,0.04134443774819374,4,,,,,,
1589,0.10690290480852127,4,,,,,,
1599,0.06498030573129654,4,,,,,,
1609,0.0763104110956192,4,,,,,,
1619,0.05005363002419472,4,,,,,,
1629,0.058738622814416885,4,,,,,,
1639,0.07938871532678604,4,,,,,,
1649,0.0696481466293335,4,,,,,,
1659,0.08379633724689484,4,,,,,,
1669,0.06627502292394638,4,,,,,,
1679,0.08758161216974258,4,,,,,,
1689,0.08218687772750854,4,,,,,,
1699,0.05091632157564163,4,,,,,,
1709,0.04506717622280121,4,,,,,,
1719,0.06750676780939102,4,,,,,,
1729,0.04019203409552574,4,,,,,,
1729,,4,0.3510401248931885,0.09544435888528824,0.2971428632736206,0.393831342458725,0.8177585005760193,
1730,,5,,,,,,0.09544435888528824
