epoch,train_loss,step,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,test_loss
0,0.6431425213813782,9,,,,,,
0,0.3639480769634247,19,,,,,,
0,0.6391872763633728,29,,,,,,
0,0.18414974212646484,39,,,,,,
0,0.2571345865726471,49,,,,,,
0,0.23229771852493286,59,,,,,,
0,0.12636621296405792,69,,,,,,
0,0.12400960922241211,79,,,,,,
0,0.15329860150814056,89,,,,,,
0,0.17433808743953705,99,,,,,,
0,0.18120898306369781,109,,,,,,
0,0.1949002891778946,119,,,,,,
0,0.32776546478271484,129,,,,,,
0,0.26559871435165405,139,,,,,,
0,0.14859028160572052,149,,,,,,
0,0.197622612118721,159,,,,,,
0,0.10655096173286438,169,,,,,,
0,0.22213517129421234,179,,,,,,
0,0.14450079202651978,189,,,,,,
0,0.21304957568645477,199,,,,,,
0,0.2744051218032837,209,,,,,,
0,0.12381638586521149,219,,,,,,
0,0.21276096999645233,229,,,,,,
0,0.20445740222930908,239,,,,,,
0,0.13399474322795868,249,,,,,,
0,0.17253686487674713,259,,,,,,
0,0.11552765220403671,269,,,,,,
0,0.11244086176156998,279,,,,,,
0,0.19491569697856903,289,,,,,,
0,0.1332990527153015,299,,,,,,
0,0.12678185105323792,309,,,,,,
0,0.1522529423236847,319,,,,,,
0,0.21980012953281403,329,,,,,,
0,,338,0.08409986644983292,0.11692237854003906,0.18656496703624725,0.749858558177948,0.148429736495018,
1,0.16993026435375214,339,,,,,,
1,0.13510474562644958,349,,,,,,
1,0.11380031704902649,359,,,,,,
1,0.09866911172866821,369,,,,,,
1,0.1455153077840805,379,,,,,,
1,0.28097787499427795,389,,,,,,
1,0.10511410236358643,399,,,,,,
1,0.10648985952138901,409,,,,,,
1,0.09614191204309464,419,,,,,,
1,0.08330249041318893,429,,,,,,
1,0.10052818059921265,439,,,,,,
1,0.08246015012264252,449,,,,,,
1,0.09544263780117035,459,,,,,,
1,0.1677071899175644,469,,,,,,
1,0.14368687570095062,479,,,,,,
1,0.18860793113708496,489,,,,,,
1,0.11171042174100876,499,,,,,,
1,0.11824915558099747,509,,,,,,
1,0.17628857493400574,519,,,,,,
1,0.23665980994701385,529,,,,,,
1,0.20239759981632233,539,,,,,,
1,0.15373335778713226,549,,,,,,
1,0.06340525299310684,559,,,,,,
1,0.10679786652326584,569,,,,,,
1,0.18090961873531342,579,,,,,,
1,0.22642134130001068,589,,,,,,
1,0.08872111141681671,599,,,,,,
1,0.07060407102108002,609,,,,,,
1,0.18691745400428772,619,,,,,,
1,0.12294256687164307,629,,,,,,
1,0.06829614192247391,639,,,,,,
1,0.13109707832336426,649,,,,,,
1,0.19713470339775085,659,,,,,,
1,0.13368545472621918,669,,,,,,
1,,677,0.11038107424974442,0.09930592030286789,0.21775473654270172,0.7560523748397827,0.17075560986995697,
2,0.1045924574136734,679,,,,,,
2,0.08583737909793854,689,,,,,,
2,0.11286147683858871,699,,,,,,
2,0.10651673376560211,709,,,,,,
2,0.10663223266601562,719,,,,,,
2,0.07211454957723618,729,,,,,,
2,0.08351243287324905,739,,,,,,
2,0.05659132078289986,749,,,,,,
2,0.10211895406246185,759,,,,,,
2,0.049388181418180466,769,,,,,,
2,0.12865157425403595,779,,,,,,
2,0.08738136291503906,789,,,,,,
2,0.0863618329167366,799,,,,,,
2,0.059851959347724915,809,,,,,,
2,0.08919329941272736,819,,,,,,
2,0.06534577906131744,829,,,,,,
2,0.07562313973903656,839,,,,,,
2,0.15039941668510437,849,,,,,,
2,0.08150055259466171,859,,,,,,
2,0.07811237126588821,869,,,,,,
2,0.07254108041524887,879,,,,,,
2,0.1454099714756012,889,,,,,,
2,0.11096933484077454,899,,,,,,
2,0.0999688059091568,909,,,,,,
2,0.06890179961919785,919,,,,,,
2,0.10500241070985794,929,,,,,,
2,0.0892544612288475,939,,,,,,
2,0.07060239464044571,949,,,,,,
2,0.08497700840234756,959,,,,,,
2,0.12056680768728256,969,,,,,,
2,0.11460089683532715,979,,,,,,
2,0.0561835840344429,989,,,,,,
2,0.0701054111123085,999,,,,,,
2,0.08342644572257996,1009,,,,,,
2,,1016,0.14454664289951324,0.09353017807006836,0.25064826011657715,0.7719314098358154,0.20548218488693237,
3,0.13153517246246338,1019,,,,,,
3,0.17819754779338837,1029,,,,,,
3,0.11892425268888474,1039,,,,,,
3,0.17161209881305695,1049,,,,,,
3,0.1439710110425949,1059,,,,,,
3,0.1123003363609314,1069,,,,,,
3,0.12398975342512131,1079,,,,,,
3,0.12520341575145721,1089,,,,,,
3,0.22263246774673462,1099,,,,,,
3,0.1349623054265976,1109,,,,,,
3,0.13845457136631012,1119,,,,,,
3,0.08006969839334488,1129,,,,,,
3,0.10057852417230606,1139,,,,,,
3,0.1056714653968811,1149,,,,,,
3,0.12691931426525116,1159,,,,,,
3,0.13132601976394653,1169,,,,,,
3,0.14021481573581696,1179,,,,,,
3,0.10099449753761292,1189,,,,,,
3,0.10989067703485489,1199,,,,,,
3,0.06427068263292313,1209,,,,,,
3,0.054876040667295456,1219,,,,,,
3,0.16411787271499634,1229,,,,,,
3,0.05077361315488815,1239,,,,,,
3,0.17385326325893402,1249,,,,,,
3,0.09644585847854614,1259,,,,,,
3,0.12864558398723602,1269,,,,,,
3,0.11297242343425751,1279,,,,,,
3,0.08952134847640991,1289,,,,,,
3,0.13038545846939087,1299,,,,,,
3,0.11087813228368759,1309,,,,,,
3,0.10610540956258774,1319,,,,,,
3,0.06504035741090775,1329,,,,,,
3,0.1132398471236229,1339,,,,,,
3,0.18828250467777252,1349,,,,,,
3,,1355,0.15505912899971008,0.09236981719732285,0.27260586619377136,0.7799827456474304,0.2194555401802063,
4,0.05078044533729553,1359,,,,,,
4,0.0773221105337143,1369,,,,,,
4,0.10765542089939117,1379,,,,,,
4,0.05863247439265251,1389,,,,,,
4,0.09890485554933548,1399,,,,,,
4,0.08573855459690094,1409,,,,,,
4,0.04839305579662323,1419,,,,,,
4,0.07460770756006241,1429,,,,,,
4,0.06570557504892349,1439,,,,,,
4,0.045538585633039474,1449,,,,,,
4,0.06313765794038773,1459,,,,,,
4,0.053408849984407425,1469,,,,,,
4,0.06447884440422058,1479,,,,,,
4,0.0926385447382927,1489,,,,,,
4,0.08529214560985565,1499,,,,,,
4,0.07504981756210327,1509,,,,,,
4,0.09962140023708344,1519,,,,,,
4,0.05291435867547989,1529,,,,,,
4,0.08506298810243607,1539,,,,,,
4,0.12032864987850189,1549,,,,,,
4,0.04153818637132645,1559,,,,,,
4,0.07858024537563324,1569,,,,,,
4,0.07605335116386414,1579,,,,,,
4,0.06682373583316803,1589,,,,,,
4,0.08860152214765549,1599,,,,,,
4,0.11981666088104248,1609,,,,,,
4,0.09833262115716934,1619,,,,,,
4,0.08346791565418243,1629,,,,,,
4,0.05409322306513786,1639,,,,,,
4,0.061686161905527115,1649,,,,,,
4,0.05892811715602875,1659,,,,,,
4,0.08824798464775085,1669,,,,,,
4,0.0625373050570488,1679,,,,,,
4,0.06757744401693344,1689,,,,,,
4,,1694,0.19316688179969788,0.09017862379550934,0.3094046413898468,0.7931619882583618,0.25418809056282043,
5,,1695,,,,,,0.09017862379550934
