train_loss,step,epoch,val_qa_em,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_bert_score,test_loss
0.5056844353675842,9,0,,,,,,
0.22442355751991272,19,0,,,,,,
0.3452228903770447,29,0,,,,,,
0.4566456973552704,39,0,,,,,,
0.3689613938331604,49,0,,,,,,
0.2801697850227356,59,0,,,,,,
0.17063409090042114,69,0,,,,,,
0.14502495527267456,79,0,,,,,,
0.07343810796737671,89,0,,,,,,
0.21618951857089996,99,0,,,,,,
0.1991071105003357,109,0,,,,,,
0.12997250258922577,119,0,,,,,,
0.3505055904388428,129,0,,,,,,
0.14597032964229584,139,0,,,,,,
0.08461929857730865,149,0,,,,,,
0.12628836929798126,159,0,,,,,,
0.17301128804683685,169,0,,,,,,
0.23116563260555267,179,0,,,,,,
0.26089581847190857,189,0,,,,,,
0.20838087797164917,199,0,,,,,,
0.18191620707511902,209,0,,,,,,
0.22830644249916077,219,0,,,,,,
0.11574089527130127,229,0,,,,,,
0.1303834319114685,239,0,,,,,,
0.15908651053905487,249,0,,,,,,
0.11392610520124435,259,0,,,,,,
0.17793519794940948,269,0,,,,,,
0.16115319728851318,279,0,,,,,,
0.14925605058670044,289,0,,,,,,
0.17548145353794098,299,0,,,,,,
0.20256014168262482,309,0,,,,,,
0.09696543216705322,319,0,,,,,,
0.14809170365333557,329,0,,,,,,
0.0855751559138298,339,0,,,,,,
0.18059229850769043,349,0,,,,,,
0.1649685800075531,359,0,,,,,,
0.12525607645511627,369,0,,,,,,
0.12649640440940857,379,0,,,,,,
0.11934912949800491,389,0,,,,,,
0.09383270889520645,399,0,,,,,,
0.07436578720808029,409,0,,,,,,
0.1272825002670288,419,0,,,,,,
0.12121274322271347,429,0,,,,,,
0.15380585193634033,439,0,,,,,,
0.09905093908309937,449,0,,,,,,
0.1170300841331482,459,0,,,,,,
0.12988503277301788,469,0,,,,,,
0.15972784161567688,479,0,,,,,,
0.09204035997390747,489,0,,,,,,
0.1170428916811943,499,0,,,,,,
0.08536264300346375,509,0,,,,,,
0.09415827691555023,519,0,,,,,,
0.1366402953863144,529,0,,,,,,
0.05562970042228699,539,0,,,,,,
0.15789417922496796,549,0,,,,,,
0.10622945427894592,559,0,,,,,,
0.10813696682453156,569,0,,,,,,
0.14264105260372162,579,0,,,,,,
0.11168204247951508,589,0,,,,,,
0.14871501922607422,599,0,,,,,,
0.0877302959561348,609,0,,,,,,
0.1510108858346939,619,0,,,,,,
0.12191659212112427,629,0,,,,,,
0.14172501862049103,639,0,,,,,,
0.12050052732229233,649,0,,,,,,
0.09112662822008133,659,0,,,,,,
0.204905167222023,669,0,,,,,,
0.17067950963974,679,0,,,,,,
0.08901350945234299,689,0,,,,,,
0.13526055216789246,699,0,,,,,,
0.10416607558727264,709,0,,,,,,
0.06911620497703552,719,0,,,,,,
0.20646116137504578,729,0,,,,,,
0.09246909618377686,739,0,,,,,,
0.09355592727661133,749,0,,,,,,
0.07786595821380615,759,0,,,,,,
0.0861329436302185,769,0,,,,,,
0.08881565183401108,779,0,,,,,,
0.13249510526657104,789,0,,,,,,
0.0989241823554039,799,0,,,,,,
0.08259530365467072,809,0,,,,,,
0.06459352374076843,819,0,,,,,,
0.11260122060775757,829,0,,,,,,
0.09407634288072586,839,0,,,,,,
0.06164250150322914,849,0,,,,,,
0.054854463785886765,859,0,,,,,,
0.05817738547921181,869,0,,,,,,
0.08450861275196075,879,0,,,,,,
0.07662412524223328,889,0,,,,,,
0.09528391063213348,899,0,,,,,,
0.05709570646286011,909,0,,,,,,
0.05309835821390152,919,0,,,,,,
0.11242489516735077,929,0,,,,,,
0.12992152571678162,939,0,,,,,,
0.05992695689201355,949,0,,,,,,
0.07937992364168167,959,0,,,,,,
0.09155023097991943,969,0,,,,,,
0.11006990075111389,979,0,,,,,,
0.06795504689216614,989,0,,,,,,
0.09927656501531601,999,0,,,,,,
0.09177019447088242,1009,0,,,,,,
0.10835332423448563,1019,0,,,,,,
0.13266107439994812,1029,0,,,,,,
0.0868506208062172,1039,0,,,,,,
0.06783411651849747,1049,0,,,,,,
0.20156878232955933,1059,0,,,,,,
0.08443049341440201,1069,0,,,,,,
0.217035710811615,1079,0,,,,,,
0.10462620854377747,1089,0,,,,,,
0.08288832008838654,1099,0,,,,,,
0.08572737872600555,1109,0,,,,,,
0.06820252537727356,1119,0,,,,,,
0.12719355523586273,1129,0,,,,,,
0.07734205573797226,1139,0,,,,,,
0.13137243688106537,1149,0,,,,,,
0.07511189579963684,1159,0,,,,,,
0.14402176439762115,1169,0,,,,,,
0.14009614288806915,1179,0,,,,,,
0.07037819921970367,1189,0,,,,,,
0.13374212384223938,1199,0,,,,,,
0.058424413204193115,1209,0,,,,,,
0.05950639024376869,1219,0,,,,,,
0.07221033424139023,1229,0,,,,,,
0.07805241644382477,1239,0,,,,,,
0.06283808499574661,1249,0,,,,,,
0.06247841194272041,1259,0,,,,,,
0.06692671030759811,1269,0,,,,,,
0.06234830617904663,1279,0,,,,,,
0.05437939986586571,1289,0,,,,,,
0.09320823103189468,1299,0,,,,,,
0.07627211511135101,1309,0,,,,,,
0.11467692255973816,1319,0,,,,,,
0.08054511249065399,1329,0,,,,,,
0.0726478174328804,1339,0,,,,,,
0.0470234639942646,1349,0,,,,,,
0.0984606221318245,1359,0,,,,,,
0.0649198591709137,1369,0,,,,,,
0.07663393765687943,1379,0,,,,,,
0.22589746117591858,1389,0,,,,,,
0.07658860087394714,1399,0,,,,,,
0.08938317745923996,1409,0,,,,,,
0.14777132868766785,1419,0,,,,,,
0.05655411630868912,1429,0,,,,,,
0.08469576388597488,1439,0,,,,,,
0.1295665055513382,1449,0,,,,,,
0.06958696246147156,1459,0,,,,,,
0.07411155849695206,1469,0,,,,,,
0.08679114282131195,1479,0,,,,,,
0.03513491153717041,1489,0,,,,,,
0.1348632425069809,1499,0,,,,,,
0.0537564717233181,1509,0,,,,,,
0.0892205536365509,1519,0,,,,,,
0.09703990072011948,1529,0,,,,,,
0.057347677648067474,1539,0,,,,,,
0.08383806049823761,1549,0,,,,,,
0.08149054646492004,1559,0,,,,,,
0.08559965342283249,1569,0,,,,,,
0.05846664682030678,1579,0,,,,,,
0.05678584799170494,1589,0,,,,,,
0.12570229172706604,1599,0,,,,,,
0.05418857932090759,1609,0,,,,,,
0.04813088849186897,1619,0,,,,,,
0.045806970447301865,1629,0,,,,,,
0.07530570775270462,1639,0,,,,,,
0.14372307062149048,1649,0,,,,,,
0.044833049178123474,1659,0,,,,,,
0.05459079518914223,1669,0,,,,,,
0.11000783741474152,1679,0,,,,,,
,1686,0,0.21941488981246948,0.286142498254776,0.3555085062980652,0.12631957232952118,0.813339352607727,
0.09453795850276947,1689,1,,,,,,
0.04232208430767059,1699,1,,,,,,
0.06071728840470314,1709,1,,,,,,
0.04969898238778114,1719,1,,,,,,
0.03174078091979027,1729,1,,,,,,
0.04455428943037987,1739,1,,,,,,
0.06031446531414986,1749,1,,,,,,
0.0627594068646431,1759,1,,,,,,
0.10435575991868973,1769,1,,,,,,
0.06419385969638824,1779,1,,,,,,
0.05332600697875023,1789,1,,,,,,
0.060279667377471924,1799,1,,,,,,
0.06547220796346664,1809,1,,,,,,
0.07198207080364227,1819,1,,,,,,
0.11866714805364609,1829,1,,,,,,
0.11843079328536987,1839,1,,,,,,
0.0353865921497345,1849,1,,,,,,
0.07342349737882614,1859,1,,,,,,
0.12375502288341522,1869,1,,,,,,
0.03355490043759346,1879,1,,,,,,
0.05685930326581001,1889,1,,,,,,
0.09469001740217209,1899,1,,,,,,
0.08030623197555542,1909,1,,,,,,
0.08809378743171692,1919,1,,,,,,
0.08430527150630951,1929,1,,,,,,
0.052149564027786255,1939,1,,,,,,
0.05600569397211075,1949,1,,,,,,
0.07412192225456238,1959,1,,,,,,
0.03563347086310387,1969,1,,,,,,
0.05294116213917732,1979,1,,,,,,
0.1544896364212036,1989,1,,,,,,
0.046881161630153656,1999,1,,,,,,
0.05502771586179733,2009,1,,,,,,
0.03347122669219971,2019,1,,,,,,
0.027572177350521088,2029,1,,,,,,
0.05264220014214516,2039,1,,,,,,
0.06039413809776306,2049,1,,,,,,
0.03532584011554718,2059,1,,,,,,
0.04644021391868591,2069,1,,,,,,
0.04786425456404686,2079,1,,,,,,
0.10927247256040573,2089,1,,,,,,
0.10788863897323608,2099,1,,,,,,
0.07794573903083801,2109,1,,,,,,
0.09760425239801407,2119,1,,,,,,
0.052099522203207016,2129,1,,,,,,
0.11212154477834702,2139,1,,,,,,
0.09535085409879684,2149,1,,,,,,
0.060257721692323685,2159,1,,,,,,
0.04340475797653198,2169,1,,,,,,
0.03198831155896187,2179,1,,,,,,
0.04506813734769821,2189,1,,,,,,
0.10627003759145737,2199,1,,,,,,
0.04783732444047928,2209,1,,,,,,
0.06580951809883118,2219,1,,,,,,
0.042683642357587814,2229,1,,,,,,
0.07655557245016098,2239,1,,,,,,
0.09014058858156204,2249,1,,,,,,
0.044101715087890625,2259,1,,,,,,
0.08351853489875793,2269,1,,,,,,
0.08818976581096649,2279,1,,,,,,
0.06199158728122711,2289,1,,,,,,
0.1109333410859108,2299,1,,,,,,
0.037491753697395325,2309,1,,,,,,
0.08217377215623856,2319,1,,,,,,
0.07597856968641281,2329,1,,,,,,
0.07746940106153488,2339,1,,,,,,
