train_loss,step,epoch,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_em,val_qa_bert_score,test_loss
0.12886077165603638,729,0,,,,,,
0.06269750744104385,739,0,,,,,,
0.0972728431224823,749,0,,,,,,
0.06126965954899788,759,0,,,,,,
0.22724014520645142,769,0,,,,,,
nan,779,0,,,,,,
0.11438684910535812,789,0,,,,,,
0.41823503375053406,799,0,,,,,,
0.05749309062957764,809,0,,,,,,
0.08821164071559906,819,0,,,,,,
0.08430822193622589,829,0,,,,,,
0.2540748119354248,839,0,,,,,,
0.15568943321704865,849,0,,,,,,
0.06661415845155716,859,0,,,,,,
0.05195857957005501,869,0,,,,,,
0.15228956937789917,879,0,,,,,,
0.2518755793571472,889,0,,,,,,
0.076237253844738,899,0,,,,,,
0.07028402388095856,909,0,,,,,,
0.10745009779930115,919,0,,,,,,
0.13339373469352722,929,0,,,,,,
0.08939177542924881,939,0,,,,,,
0.08512232452630997,949,0,,,,,,
0.08122413605451584,959,0,,,,,,
0.10127280652523041,969,0,,,,,,
0.09165980666875839,979,0,,,,,,
0.12606577575206757,989,0,,,,,,
0.07307053357362747,999,0,,,,,,
0.19527669250965118,1009,0,,,,,,
0.06284269690513611,1019,0,,,,,,
0.06071293354034424,1029,0,,,,,,
0.11939257383346558,1039,0,,,,,,
0.058899734169244766,1049,0,,,,,,
0.24039161205291748,1059,0,,,,,,
0.2288905829191208,1069,0,,,,,,
0.1234230101108551,1079,0,,,,,,
0.35309481620788574,1089,0,,,,,,
0.11731985211372375,1099,0,,,,,,
0.34805426001548767,1109,0,,,,,,
0.14652778208255768,1119,0,,,,,,
0.24084661900997162,1129,0,,,,,,
0.06162932887673378,1139,0,,,,,,
0.05554332584142685,1149,0,,,,,,
0.4104287922382355,1159,0,,,,,,
0.2609967589378357,1169,0,,,,,,
0.19770656526088715,1179,0,,,,,,
0.08620350062847137,1189,0,,,,,,
0.06724841892719269,1199,0,,,,,,
0.06343730539083481,1209,0,,,,,,
0.06524518132209778,1219,0,,,,,,
0.08918928354978561,1229,0,,,,,,
0.10879993438720703,1239,0,,,,,,
0.29744645953178406,1249,0,,,,,,
0.15735091269016266,1259,0,,,,,,
0.05919574946165085,1269,0,,,,,,
0.26900574564933777,1279,0,,,,,,
0.07222890108823776,1289,0,,,,,,
0.18005333840847015,1299,0,,,,,,
0.08430729061365128,1309,0,,,,,,
0.027125075459480286,1319,0,,,,,,
0.10595644265413284,1329,0,,,,,,
0.0594889372587204,1339,0,,,,,,
0.1546769142150879,1349,0,,,,,,
0.041762713342905045,1359,0,,,,,,
0.05634894222021103,1369,0,,,,,,
0.14796781539916992,1379,0,,,,,,
0.05699921026825905,1389,0,,,,,,
0.20967382192611694,1399,0,,,,,,
0.1884925216436386,1409,0,,,,,,
0.08884835988283157,1419,0,,,,,,
0.11964544653892517,1429,0,,,,,,
0.0638732984662056,1439,0,,,,,,
0.06938553601503372,1449,0,,,,,,
0.05492646247148514,1459,0,,,,,,
0.0724683552980423,1469,0,,,,,,
0.12484415620565414,1479,0,,,,,,
0.09176108241081238,1489,0,,,,,,
0.0995175689458847,1499,0,,,,,,
0.09230206161737442,1509,0,,,,,,
0.07021837681531906,1519,0,,,,,,
0.1992422342300415,1529,0,,,,,,
0.055081628262996674,1539,0,,,,,,
0.14769291877746582,1549,0,,,,,,
0.08729942888021469,1559,0,,,,,,
0.05475530028343201,1569,0,,,,,,
0.09335412830114365,1579,0,,,,,,
0.07274191081523895,1589,0,,,,,,
0.053301915526390076,1599,0,,,,,,
0.10232988744974136,1609,0,,,,,,
0.06550485640764236,1619,0,,,,,,
0.07539942860603333,1629,0,,,,,,
0.18202394247055054,1639,0,,,,,,
0.10380549728870392,1649,0,,,,,,
0.2115330994129181,1659,0,,,,,,
0.3103160560131073,1669,0,,,,,,
0.14876359701156616,1679,0,,,,,,
0.26132071018218994,1689,0,,,,,,
0.1584387570619583,1699,0,,,,,,
0.06096642091870308,1709,0,,,,,,
0.2010066658258438,1719,0,,,,,,
0.06671611219644547,1729,0,,,,,,
0.08217522501945496,1739,0,,,,,,
0.07426414638757706,1749,0,,,,,,
0.07967694103717804,1759,0,,,,,,
0.07638569921255112,1769,0,,,,,,
0.03882216289639473,1779,0,,,,,,
0.03315088525414467,1789,0,,,,,,
0.34599894285202026,1799,0,,,,,,
0.039927322417497635,1809,0,,,,,,
0.044266071170568466,1819,0,,,,,,
0.039907995611429214,1829,0,,,,,,
0.05939720943570137,1839,0,,,,,,
0.3371967077255249,1849,0,,,,,,
0.11353615671396255,1859,0,,,,,,
0.10706718266010284,1869,0,,,,,,
0.22446289658546448,1879,0,,,,,,
0.07613392919301987,1889,0,,,,,,
0.0893145501613617,1899,0,,,,,,
0.14963270723819733,1909,0,,,,,,
0.05829986184835434,1919,0,,,,,,
0.0680604875087738,1929,0,,,,,,
0.38329142332077026,1939,0,,,,,,
0.16745465993881226,1949,0,,,,,,
0.023518899455666542,1959,0,,,,,,
0.23038479685783386,1969,0,,,,,,
0.2595774531364441,1979,0,,,,,,
0.08404473215341568,1989,0,,,,,,
0.14215102791786194,1999,0,,,,,,
0.05744986608624458,2009,0,,,,,,
0.11357278376817703,2019,0,,,,,,
0.07858827710151672,2029,0,,,,,,
0.025879977270960808,2039,0,,,,,,
0.24538521468639374,2049,0,,,,,,
0.07108991593122482,2059,0,,,,,,
0.09757208824157715,2069,0,,,,,,
0.03512006625533104,2079,0,,,,,,
0.12242551892995834,2089,0,,,,,,
0.12154852598905563,2099,0,,,,,,
0.10770399123430252,2109,0,,,,,,
0.026513410732150078,2119,0,,,,,,
0.09068227559328079,2129,0,,,,,,
0.06480594724416733,2139,0,,,,,,
,2147,0,0.5362643599510193,0.5424402356147766,0.1519957333803177,0.4927726686000824,0.857593834400177,
0.13927824795246124,2149,1,,,,,,
0.08747974038124084,2159,1,,,,,,
0.07918950170278549,2169,1,,,,,,
0.05702056735754013,2179,1,,,,,,
0.042074110358953476,2189,1,,,,,,
0.18096905946731567,2199,1,,,,,,
0.06841219216585159,2209,1,,,,,,
0.037931714206933975,2219,1,,,,,,
0.16725756227970123,2229,1,,,,,,
0.052215371280908585,2239,1,,,,,,
0.09797476977109909,2249,1,,,,,,
0.2737131714820862,2259,1,,,,,,
0.18316558003425598,2269,1,,,,,,
0.04972299560904503,2279,1,,,,,,
0.05288378521800041,2289,1,,,,,,
0.03811829537153244,2299,1,,,,,,
0.14980533719062805,2309,1,,,,,,
0.06957946717739105,2319,1,,,,,,
0.14352871477603912,2329,1,,,,,,
0.2941848337650299,2339,1,,,,,,
0.1731303185224533,2349,1,,,,,,
0.15415722131729126,2359,1,,,,,,
0.07996457070112228,2369,1,,,,,,
0.0597870834171772,2379,1,,,,,,
0.07334838807582855,2389,1,,,,,,
0.06241919845342636,2399,1,,,,,,
0.10761040449142456,2409,1,,,,,,
0.04468052461743355,2419,1,,,,,,
0.1712975949048996,2429,1,,,,,,
0.0516229048371315,2439,1,,,,,,
0.2462139129638672,2449,1,,,,,,
0.08885063230991364,2459,1,,,,,,
0.05151042714715004,2469,1,,,,,,
0.08267741650342941,2479,1,,,,,,
0.042057156562805176,2489,1,,,,,,
0.04219365864992142,2499,1,,,,,,
0.07323872298002243,2509,1,,,,,,
0.07533720880746841,2519,1,,,,,,
0.06339383125305176,2529,1,,,,,,
0.0547211654484272,2539,1,,,,,,
0.10236857831478119,2549,1,,,,,,
0.16395537555217743,2559,1,,,,,,
0.06982336193323135,2569,1,,,,,,
0.1641288697719574,2579,1,,,,,,
0.02636733651161194,2589,1,,,,,,
0.02570476196706295,2599,1,,,,,,
0.11513892561197281,2609,1,,,,,,
0.0638771802186966,2619,1,,,,,,
0.04509557783603668,2629,1,,,,,,
0.048108916729688644,2639,1,,,,,,
0.03578731045126915,2649,1,,,,,,
0.0647132396697998,2659,1,,,,,,
0.11429497599601746,2669,1,,,,,,
0.07088298350572586,2679,1,,,,,,
0.1666053682565689,2689,1,,,,,,
0.10854648053646088,2699,1,,,,,,
0.030448101460933685,2709,1,,,,,,
0.1711057871580124,2719,1,,,,,,
0.1468079537153244,2729,1,,,,,,
0.11757886409759521,2739,1,,,,,,
0.041448213160037994,2749,1,,,,,,
0.09915420413017273,2759,1,,,,,,
0.05553985387086868,2769,1,,,,,,
0.06470401585102081,2779,1,,,,,,
0.05413756147027016,2789,1,,,,,,
0.04119935631752014,2799,1,,,,,,
0.021356305107474327,2809,1,,,,,,
0.0420348085463047,2819,1,,,,,,
0.4582558572292328,2829,1,,,,,,
0.12065055966377258,2839,1,,,,,,
0.04516522213816643,2849,1,,,,,,
0.15413619577884674,2859,1,,,,,,
0.07124010473489761,2869,1,,,,,,
0.08189214020967484,2879,1,,,,,,
0.27776601910591125,2889,1,,,,,,
0.08768771588802338,2899,1,,,,,,
0.07998596876859665,2909,1,,,,,,
0.05635342001914978,2919,1,,,,,,
0.06247442215681076,2929,1,,,,,,
0.09978233277797699,2939,1,,,,,,
0.07162151485681534,2949,1,,,,,,
0.03037876822054386,2959,1,,,,,,
0.08453112095594406,2969,1,,,,,,
0.05983293429017067,2979,1,,,,,,
0.029838230460882187,2989,1,,,,,,
0.48964038491249084,2999,1,,,,,,
0.06275085359811783,3009,1,,,,,,
0.24768948554992676,3019,1,,,,,,
0.06951502710580826,3029,1,,,,,,
0.04617735370993614,3039,1,,,,,,
0.15560682117938995,3049,1,,,,,,
0.061197247356176376,3059,1,,,,,,
0.407053142786026,3069,1,,,,,,
0.03162899985909462,3079,1,,,,,,
0.04224053770303726,3089,1,,,,,,
0.20644128322601318,3099,1,,,,,,
0.044011250138282776,3109,1,,,,,,
0.0135967917740345,3119,1,,,,,,
0.027832437306642532,3129,1,,,,,,
0.047068774700164795,3139,1,,,,,,
0.03347288444638252,3149,1,,,,,,
0.027315374463796616,3159,1,,,,,,
0.09718544781208038,3169,1,,,,,,
0.0218352060765028,3179,1,,,,,,
0.044156961143016815,3189,1,,,,,,
0.05714866518974304,3199,1,,,,,,
0.03653300926089287,3209,1,,,,,,
0.06490971893072128,3219,1,,,,,,
0.04537581279873848,3229,1,,,,,,
0.03782670572400093,3239,1,,,,,,
0.08472304046154022,3249,1,,,,,,
0.04935712739825249,3259,1,,,,,,
0.3028099834918976,3269,1,,,,,,
0.050704341381788254,3279,1,,,,,,
0.02710437774658203,3289,1,,,,,,
0.02745882049202919,3299,1,,,,,,
0.043932270258665085,3309,1,,,,,,
0.17514699697494507,3319,1,,,,,,
0.0511183924973011,3329,1,,,,,,
0.09840595722198486,3339,1,,,,,,
0.05266900360584259,3349,1,,,,,,
0.08117138594388962,3359,1,,,,,,
0.3125493824481964,3369,1,,,,,,
0.03217336907982826,3379,1,,,,,,
0.1901519000530243,3389,1,,,,,,
0.05210699513554573,3399,1,,,,,,
0.03318550065159798,3409,1,,,,,,
0.21664071083068848,3419,1,,,,,,
0.022885918617248535,3429,1,,,,,,
0.043659452348947525,3439,1,,,,,,
0.23120059072971344,3449,1,,,,,,
0.11012236773967743,3459,1,,,,,,
0.08233188092708588,3469,1,,,,,,
0.061040665954351425,3479,1,,,,,,
0.3136320114135742,3489,1,,,,,,
0.0504833348095417,3499,1,,,,,,
0.03519691526889801,3509,1,,,,,,
0.04350712522864342,3519,1,,,,,,
0.01761174388229847,3529,1,,,,,,
0.08013924956321716,3539,1,,,,,,
0.1320234090089798,3549,1,,,,,,
0.04584015533328056,3559,1,,,,,,
0.0978010818362236,3569,1,,,,,,
0.0925554633140564,3579,1,,,,,,
0.08370096981525421,3589,1,,,,,,
0.03808567672967911,3599,1,,,,,,
0.033545270562171936,3609,1,,,,,,
0.09128982573747635,3619,1,,,,,,
0.24403753876686096,3629,1,,,,,,
0.032416023313999176,3639,1,,,,,,
0.055682890117168427,3649,1,,,,,,
0.10742221772670746,3659,1,,,,,,
0.17816127836704254,3669,1,,,,,,
0.05861857533454895,3679,1,,,,,,
0.14029142260551453,3689,1,,,,,,
0.27739301323890686,3699,1,,,,,,
0.08262501657009125,3709,1,,,,,,
0.05675632134079933,3719,1,,,,,,
0.41774463653564453,3729,1,,,,,,
0.0412517711520195,3739,1,,,,,,
0.05357696861028671,3749,1,,,,,,
0.04426025226712227,3759,1,,,,,,
0.04248775914311409,3769,1,,,,,,
0.037020035088062286,3779,1,,,,,,
0.048752255737781525,3789,1,,,,,,
0.07830900698900223,3799,1,,,,,,
0.2116251140832901,3809,1,,,,,,
0.03567802906036377,3819,1,,,,,,
0.028837060555815697,3829,1,,,,,,
0.040842726826667786,3839,1,,,,,,
0.04922645911574364,3849,1,,,,,,
0.08239826560020447,3859,1,,,,,,
0.04115555062890053,3869,1,,,,,,
0.03090592846274376,3879,1,,,,,,
0.03698711097240448,3889,1,,,,,,
0.3177115321159363,3899,1,,,,,,
0.20731209218502045,3909,1,,,,,,
0.4322049617767334,3919,1,,,,,,
0.13413549959659576,3929,1,,,,,,
0.04058927297592163,3939,1,,,,,,
0.0710529312491417,3949,1,,,,,,
0.13627883791923523,3959,1,,,,,,
0.07084450125694275,3969,1,,,,,,
0.03925132006406784,3979,1,,,,,,
0.12611903250217438,3989,1,,,,,,
0.03241492062807083,3999,1,,,,,,
0.030175888910889626,4009,1,,,,,,
0.024711158126592636,4019,1,,,,,,
0.022642286494374275,4029,1,,,,,,
0.06353148072957993,4039,1,,,,,,
0.028726426884531975,4049,1,,,,,,
0.06727177649736404,4059,1,,,,,,
0.05217285454273224,4069,1,,,,,,
0.031510524451732635,4079,1,,,,,,
0.04087566211819649,4089,1,,,,,,
0.06106754392385483,4099,1,,,,,,
0.017866812646389008,4109,1,,,,,,
0.0514410175383091,4119,1,,,,,,
0.12789757549762726,4129,1,,,,,,
0.07044080644845963,4139,1,,,,,,
0.024757064878940582,4149,1,,,,,,
0.03669755160808563,4159,1,,,,,,
0.0159921795129776,4169,1,,,,,,
0.05604669824242592,4179,1,,,,,,
0.033430930227041245,4189,1,,,,,,
0.031805191189050674,4199,1,,,,,,
0.08263888210058212,4209,1,,,,,,
0.09573730826377869,4219,1,,,,,,
0.1494133025407791,4229,1,,,,,,
0.031164279207587242,4239,1,,,,,,
0.062298037111759186,4249,1,,,,,,
0.03689276799559593,4259,1,,,,,,
0.0759553611278534,4269,1,,,,,,
0.06302706897258759,4279,1,,,,,,
0.06386888772249222,4289,1,,,,,,
,4295,1,0.5930745005607605,0.5973402261734009,0.16319996118545532,0.5479632019996643,0.8771501779556274,
0.03928672522306442,4299,2,,,,,,
0.04880334064364433,4309,2,,,,,,
0.03630625829100609,4319,2,,,,,,
0.01984686776995659,4329,2,,,,,,
0.04062585160136223,4339,2,,,,,,
0.1673286259174347,4349,2,,,,,,
0.05291954055428505,4359,2,,,,,,
0.02981148660182953,4369,2,,,,,,
0.023012667894363403,4379,2,,,,,,
0.03753766044974327,4389,2,,,,,,
0.02294214814901352,4399,2,,,,,,
0.03331483528017998,4409,2,,,,,,
0.12850269675254822,4419,2,,,,,,
0.06589187681674957,4429,2,,,,,,
0.031921181827783585,4439,2,,,,,,
0.09312447905540466,4449,2,,,,,,
0.025627125054597855,4459,2,,,,,,
0.050555694848299026,4469,2,,,,,,
0.028800118714571,4479,2,,,,,,
0.027845248579978943,4489,2,,,,,,
0.08981651067733765,4499,2,,,,,,
0.02260648086667061,4509,2,,,,,,
0.0885775238275528,4519,2,,,,,,
0.06143956258893013,4529,2,,,,,,
0.22650094330310822,4539,2,,,,,,
0.03101283125579357,4549,2,,,,,,
0.02827576920390129,4559,2,,,,,,
0.021770427003502846,4569,2,,,,,,
0.021092507988214493,4579,2,,,,,,
0.047021206468343735,4589,2,,,,,,
0.03071373887360096,4599,2,,,,,,
0.019056810066103935,4609,2,,,,,,
0.04370691999793053,4619,2,,,,,,
0.04031156003475189,4629,2,,,,,,
0.034334708005189896,4639,2,,,,,,
0.022604409605264664,4649,2,,,,,,
0.029419519007205963,4659,2,,,,,,
0.03252949193120003,4669,2,,,,,,
0.01781311258673668,4679,2,,,,,,
0.09296528249979019,4689,2,,,,,,
0.031068788841366768,4699,2,,,,,,
0.02917061373591423,4709,2,,,,,,
0.025876371189951897,4719,2,,,,,,
0.04362864047288895,4729,2,,,,,,
0.1827874630689621,4739,2,,,,,,
0.02552892453968525,4749,2,,,,,,
0.02008589170873165,4759,2,,,,,,
0.0306233000010252,4769,2,,,,,,
0.017126893624663353,4779,2,,,,,,
0.1176866963505745,4789,2,,,,,,
0.0918898805975914,4799,2,,,,,,
0.12951429188251495,4809,2,,,,,,
0.034765392541885376,4819,2,,,,,,
0.04907792806625366,4829,2,,,,,,
0.04322842136025429,4839,2,,,,,,
0.03927432745695114,4849,2,,,,,,
0.04377584531903267,4859,2,,,,,,
0.02415451407432556,4869,2,,,,,,
0.06123793125152588,4879,2,,,,,,
0.030132729560136795,4889,2,,,,,,
0.2486623078584671,4899,2,,,,,,
0.04579293355345726,4909,2,,,,,,
0.047247812151908875,4919,2,,,,,,
0.050827495753765106,4929,2,,,,,,
0.03335368633270264,4939,2,,,,,,
0.02440124936401844,4949,2,,,,,,
0.03629488870501518,4959,2,,,,,,
0.028178289532661438,4969,2,,,,,,
0.04739384353160858,4979,2,,,,,,
0.04599824175238609,4989,2,,,,,,
0.03854645416140556,4999,2,,,,,,
0.034420445561409,5009,2,,,,,,
0.06463276594877243,5019,2,,,,,,
0.05425747483968735,5029,2,,,,,,
0.028973059728741646,5039,2,,,,,,
0.03021264635026455,5049,2,,,,,,
0.02166469395160675,5059,2,,,,,,
0.04622508957982063,5069,2,,,,,,
0.03568283095955849,5079,2,,,,,,
0.03925617039203644,5089,2,,,,,,
0.04805905371904373,5099,2,,,,,,
0.0826411098241806,5109,2,,,,,,
0.025840066373348236,5119,2,,,,,,
0.07893023639917374,5129,2,,,,,,
0.04313423112034798,5139,2,,,,,,
0.04249909147620201,5149,2,,,,,,
0.027003822848200798,5159,2,,,,,,
0.03532079607248306,5169,2,,,,,,
0.04024447128176689,5179,2,,,,,,
0.13121351599693298,5189,2,,,,,,
0.12382639944553375,5199,2,,,,,,
0.036003485321998596,5209,2,,,,,,
0.02570643275976181,5219,2,,,,,,
0.03488980233669281,5229,2,,,,,,
0.025235844776034355,5239,2,,,,,,
0.02916789799928665,5249,2,,,,,,
0.04694389924407005,5259,2,,,,,,
0.04963642358779907,5269,2,,,,,,
0.029041243717074394,5279,2,,,,,,
0.09332860261201859,5289,2,,,,,,
0.04326700419187546,5299,2,,,,,,
0.04939195513725281,5309,2,,,,,,
0.025694100186228752,5319,2,,,,,,
0.03701472654938698,5329,2,,,,,,
0.03268950432538986,5339,2,,,,,,
0.21306119859218597,5349,2,,,,,,
0.03102031722664833,5359,2,,,,,,
0.09684454649686813,5369,2,,,,,,
0.018023651093244553,5379,2,,,,,,
0.03412754833698273,5389,2,,,,,,
0.03664473816752434,5399,2,,,,,,
0.1234143003821373,5409,2,,,,,,
0.04712361469864845,5419,2,,,,,,
0.05065489560365677,5429,2,,,,,,
0.036898769438266754,5439,2,,,,,,
0.04245767742395401,5449,2,,,,,,
0.04846609756350517,5459,2,,,,,,
0.0320008210837841,5469,2,,,,,,
0.04976627230644226,5479,2,,,,,,
0.03312860056757927,5489,2,,,,,,
0.10300514101982117,5499,2,,,,,,
0.03398264944553375,5509,2,,,,,,
0.035296548157930374,5519,2,,,,,,
0.03604751080274582,5529,2,,,,,,
0.03508099168539047,5539,2,,,,,,
0.07001450657844543,5549,2,,,,,,
0.034890465438365936,5559,2,,,,,,
0.03866869583725929,5569,2,,,,,,
0.03997204080224037,5579,2,,,,,,
0.02924998663365841,5589,2,,,,,,
0.15903033316135406,5599,2,,,,,,
0.034257467836141586,5609,2,,,,,,
0.08746480941772461,5619,2,,,,,,
0.017553158104419708,5629,2,,,,,,
0.11458852142095566,5639,2,,,,,,
0.05951222777366638,5649,2,,,,,,
0.08519000560045242,5659,2,,,,,,
0.03481660783290863,5669,2,,,,,,
0.028829021379351616,5679,2,,,,,,
0.03354841098189354,5689,2,,,,,,
0.03363104164600372,5699,2,,,,,,
0.03113405965268612,5709,2,,,,,,
0.04262203723192215,5719,2,,,,,,
0.03631384298205376,5729,2,,,,,,
0.04511934146285057,5739,2,,,,,,
0.03429215028882027,5749,2,,,,,,
0.053696904331445694,5759,2,,,,,,
0.024451393634080887,5769,2,,,,,,
0.04759097099304199,5779,2,,,,,,
0.029528919607400894,5789,2,,,,,,
0.039793726056814194,5799,2,,,,,,
0.04985585808753967,5809,2,,,,,,
0.02635296806693077,5819,2,,,,,,
0.022244660183787346,5829,2,,,,,,
0.03663480654358864,5839,2,,,,,,
0.03820909559726715,5849,2,,,,,,
0.03369016572833061,5859,2,,,,,,
0.034484680742025375,5869,2,,,,,,
0.0606885626912117,5879,2,,,,,,
0.038569651544094086,5889,2,,,,,,
0.17269310355186462,5899,2,,,,,,
0.1012134999036789,5909,2,,,,,,
0.04207434132695198,5919,2,,,,,,
0.03307989984750748,5929,2,,,,,,
0.03468802943825722,5939,2,,,,,,
0.05200481414794922,5949,2,,,,,,
0.03140566125512123,5959,2,,,,,,
0.055669162422418594,5969,2,,,,,,
0.041259072721004486,5979,2,,,,,,
0.0349038764834404,5989,2,,,,,,
0.052169062197208405,5999,2,,,,,,
0.03536268323659897,6009,2,,,,,,
0.03642905130982399,6019,2,,,,,,
0.028367726132273674,6029,2,,,,,,
0.03490529954433441,6039,2,,,,,,
0.03253541141748428,6049,2,,,,,,
0.030056269839406013,6059,2,,,,,,
0.026228340342640877,6069,2,,,,,,
0.034370120614767075,6079,2,,,,,,
0.03666340932250023,6089,2,,,,,,
0.06538189202547073,6099,2,,,,,,
0.09984441846609116,6109,2,,,,,,
0.09580644220113754,6119,2,,,,,,
0.05318848043680191,6129,2,,,,,,
0.042293354868888855,6139,2,,,,,,
0.02582455798983574,6149,2,,,,,,
0.030594101175665855,6159,2,,,,,,
0.04764175042510033,6169,2,,,,,,
0.06902927160263062,6179,2,,,,,,
0.08949508517980576,6189,2,,,,,,
0.03150640428066254,6199,2,,,,,,
0.13070325553417206,6209,2,,,,,,
0.06278407573699951,6219,2,,,,,,
0.04626378417015076,6229,2,,,,,,
0.05006590858101845,6239,2,,,,,,
0.0265808142721653,6249,2,,,,,,
0.03939161077141762,6259,2,,,,,,
0.021878235042095184,6269,2,,,,,,
0.0322110615670681,6279,2,,,,,,
0.049621060490608215,6289,2,,,,,,
0.04251156374812126,6299,2,,,,,,
0.036486487835645676,6309,2,,,,,,
0.03738568350672722,6319,2,,,,,,
0.0418948195874691,6329,2,,,,,,
0.04990820959210396,6339,2,,,,,,
0.029554544016718864,6349,2,,,,,,
0.021437330171465874,6359,2,,,,,,
0.03972135856747627,6369,2,,,,,,
0.03376933932304382,6379,2,,,,,,
0.03729546442627907,6389,2,,,,,,
0.09411952644586563,6399,2,,,,,,
0.03855731710791588,6409,2,,,,,,
0.02561824955046177,6419,2,,,,,,
0.1132393330335617,6429,2,,,,,,
0.049005620181560516,6439,2,,,,,,
,6443,2,0.5756109952926636,0.5798068642616272,0.15688695013523102,0.5282523036003113,0.8718676567077637,
0.07616803795099258,6449,3,,,,,,
0.015485190786421299,6459,3,,,,,,
0.03457615524530411,6469,3,,,,,,
0.02657247707247734,6479,3,,,,,,
0.03617564216256142,6489,3,,,,,,
0.03754493221640587,6499,3,,,,,,
0.1145663633942604,6509,3,,,,,,
0.020586175844073296,6519,3,,,,,,
0.05134158581495285,6529,3,,,,,,
0.01753038726747036,6539,3,,,,,,
0.015055007301270962,6549,3,,,,,,
0.04670296609401703,6559,3,,,,,,
0.027702949941158295,6569,3,,,,,,
0.03339296206831932,6579,3,,,,,,
0.02363608032464981,6589,3,,,,,,
0.032660048454999924,6599,3,,,,,,
0.03784538060426712,6609,3,,,,,,
0.023740321397781372,6619,3,,,,,,
0.024865685030817986,6629,3,,,,,,
0.030783653259277344,6639,3,,,,,,
0.03560855612158775,6649,3,,,,,,
0.041269756853580475,6659,3,,,,,,
0.03188296779990196,6669,3,,,,,,
0.03294224292039871,6679,3,,,,,,
0.02707553282380104,6689,3,,,,,,
0.053903643041849136,6699,3,,,,,,
0.07826445251703262,6709,3,,,,,,
0.04360295832157135,6719,3,,,,,,
0.05041276663541794,6729,3,,,,,,
0.0591871440410614,6739,3,,,,,,
0.02723759412765503,6749,3,,,,,,
0.029278581961989403,6759,3,,,,,,
0.026561250910162926,6769,3,,,,,,
0.06869950890541077,6779,3,,,,,,
0.032081007957458496,6789,3,,,,,,
0.020746644586324692,6799,3,,,,,,
0.03136865794658661,6809,3,,,,,,
0.021110428497195244,6819,3,,,,,,
0.05565178021788597,6829,3,,,,,,
0.03377218544483185,6839,3,,,,,,
0.060230158269405365,6849,3,,,,,,
0.028724879026412964,6859,3,,,,,,
0.06028128042817116,6869,3,,,,,,
0.07099110633134842,6879,3,,,,,,
0.0356641449034214,6889,3,,,,,,
0.0751652643084526,6899,3,,,,,,
0.03936732932925224,6909,3,,,,,,
0.03132886439561844,6919,3,,,,,,
