step,train_loss,epoch,val_qa_sas,val_qa_answer_f1,val_qa_em,val_loss,val_qa_bert_score,test_loss
9,0.09563308954238892,0,,,,,,
19,0.08334089815616608,0,,,,,,
29,0.07072588056325912,0,,,,,,
39,0.031068678945302963,0,,,,,,
49,0.046628765761852264,0,,,,,,
59,0.050752248615026474,0,,,,,,
69,0.03254971280694008,0,,,,,,
79,0.08669350296258926,0,,,,,,
89,0.06018734350800514,0,,,,,,
99,0.022180119529366493,0,,,,,,
109,0.05048959329724312,0,,,,,,
119,0.05888497084379196,0,,,,,,
129,0.040001507848501205,0,,,,,,
139,0.03261733427643776,0,,,,,,
149,0.040701232850551605,0,,,,,,
159,0.038324400782585144,0,,,,,,
169,0.03664736822247505,0,,,,,,
179,0.04506165534257889,0,,,,,,
189,0.030199885368347168,0,,,,,,
199,0.0302599985152483,0,,,,,,
209,0.04437926784157753,0,,,,,,
219,0.03265246003866196,0,,,,,,
229,0.05356087163090706,0,,,,,,
239,0.03214537352323532,0,,,,,,
249,0.039877671748399734,0,,,,,,
259,0.03921763226389885,0,,,,,,
269,0.035586558282375336,0,,,,,,
279,0.03144774213433266,0,,,,,,
289,0.046710770577192307,0,,,,,,
299,0.031081819906830788,0,,,,,,
309,0.06609387695789337,0,,,,,,
319,0.037396661937236786,0,,,,,,
329,0.04036874696612358,0,,,,,,
339,0.06802941858768463,0,,,,,,
349,0.024072464555501938,0,,,,,,
359,0.04198533296585083,0,,,,,,
369,0.040125343948602676,0,,,,,,
379,0.018076816573739052,0,,,,,,
389,0.036355018615722656,0,,,,,,
399,0.03423435613512993,0,,,,,,
409,0.04615531489253044,0,,,,,,
419,0.031662460416555405,0,,,,,,
429,0.034470342099666595,0,,,,,,
439,0.05912148207426071,0,,,,,,
449,0.04658310487866402,0,,,,,,
459,0.032700978219509125,0,,,,,,
469,0.019799012690782547,0,,,,,,
479,0.02856597490608692,0,,,,,,
489,0.03667069971561432,0,,,,,,
499,0.023391274735331535,0,,,,,,
509,0.048843637108802795,0,,,,,,
519,0.0455591082572937,0,,,,,,
529,0.0480840727686882,0,,,,,,
539,0.039163198322057724,0,,,,,,
549,0.030821263790130615,0,,,,,,
559,0.03207176551222801,0,,,,,,
569,0.03499023616313934,0,,,,,,
579,0.029657073318958282,0,,,,,,
589,0.049880631268024445,0,,,,,,
599,0.03876061737537384,0,,,,,,
609,0.04501858353614807,0,,,,,,
619,0.02358880452811718,0,,,,,,
628,,0,0.41796696186065674,0.33871519565582275,0.27047619223594666,0.08845102787017822,0.845329225063324,
629,0.019851315766572952,1,,,,,,
639,0.015437019988894463,1,,,,,,
649,0.04232321307063103,1,,,,,,
659,0.02907932549715042,1,,,,,,
669,0.02613719552755356,1,,,,,,
679,0.030680762603878975,1,,,,,,
689,0.030143065378069878,1,,,,,,
699,0.0514015257358551,1,,,,,,
709,0.024550722911953926,1,,,,,,
719,0.04801233112812042,1,,,,,,
729,0.01497967354953289,1,,,,,,
739,0.032217759639024734,1,,,,,,
749,0.03869413584470749,1,,,,,,
