epoch,step,train_loss,val_qa_bert_score,val_qa_em,val_qa_sas,val_loss,val_qa_answer_f1,test_loss
0,9,0.28665101528167725,,,,,,
0,19,0.4245434105396271,,,,,,
0,29,0.20571929216384888,,,,,,
0,39,0.13840804994106293,,,,,,
0,49,0.24901199340820312,,,,,,
0,59,0.3168960511684418,,,,,,
0,69,0.299238383769989,,,,,,
0,79,0.24948689341545105,,,,,,
0,89,0.2909831702709198,,,,,,
0,99,0.24288368225097656,,,,,,
0,109,0.2412923127412796,,,,,,
0,119,0.23463842272758484,,,,,,
0,129,0.20129968225955963,,,,,,
0,139,0.3636229932308197,,,,,,
0,149,0.24382837116718292,,,,,,
0,159,0.1675713211297989,,,,,,
0,169,0.19858436286449432,,,,,,
0,179,0.1594027429819107,,,,,,
0,189,0.14439451694488525,,,,,,
0,199,0.12232944369316101,,,,,,
0,209,0.24219901859760284,,,,,,
0,219,0.2315945327281952,,,,,,
0,229,0.21269938349723816,,,,,,
0,239,0.12659218907356262,,,,,,
0,249,0.13571037352085114,,,,,,
0,259,0.16454896330833435,,,,,,
0,269,0.18010567128658295,,,,,,
0,279,0.14673513174057007,,,,,,
0,289,0.23611630499362946,,,,,,
0,299,0.17949481308460236,,,,,,
0,309,0.15834927558898926,,,,,,
0,319,0.2524814009666443,,,,,,
0,329,0.1827486753463745,,,,,,
0,339,0.1061396673321724,,,,,,
0,349,0.11566435545682907,,,,,,
0,359,0.1926141381263733,,,,,,
0,369,0.24694021046161652,,,,,,
0,379,0.20447680354118347,,,,,,
0,389,0.18331031501293182,,,,,,
0,399,0.2210211157798767,,,,,,
0,409,0.15353013575077057,,,,,,
0,419,0.11410662531852722,,,,,,
0,429,0.19311106204986572,,,,,,
0,439,0.1397121250629425,,,,,,
0,449,0.22602872550487518,,,,,,
0,459,0.11322600394487381,,,,,,
0,469,0.14706109464168549,,,,,,
0,479,0.13141895830631256,,,,,,
0,489,0.19410304725170135,,,,,,
0,499,0.11477287113666534,,,,,,
0,509,0.15028971433639526,,,,,,
0,519,0.1810101866722107,,,,,,
0,529,0.11479215323925018,,,,,,
0,539,0.1973431408405304,,,,,,
0,549,0.1354113221168518,,,,,,
0,559,0.1466149240732193,,,,,,
0,569,0.2340494990348816,,,,,,
0,579,0.0846240296959877,,,,,,
0,589,0.14110775291919708,,,,,,
0,599,0.18896766006946564,,,,,,
0,609,0.21059148013591766,,,,,,
0,619,0.16819049417972565,,,,,,
0,629,0.13288258016109467,,,,,,
0,639,0.14138315618038177,,,,,,
0,649,0.06462641060352325,,,,,,
0,659,0.12960466742515564,,,,,,
0,669,0.1348690241575241,,,,,,
0,679,0.1148882657289505,,,,,,
0,689,0.2245059609413147,,,,,,
0,699,0.20353370904922485,,,,,,
0,709,0.19691576063632965,,,,,,
0,719,0.19698874652385712,,,,,,
0,729,0.08970177173614502,,,,,,
0,739,0.12167026102542877,,,,,,
0,749,0.06298694759607315,,,,,,
0,759,0.17905288934707642,,,,,,
0,769,0.20304501056671143,,,,,,
0,779,0.09228137880563736,,,,,,
0,789,0.10982783138751984,,,,,,
0,799,0.1549241691827774,,,,,,
0,809,0.18080396950244904,,,,,,
0,819,0.14069893956184387,,,,,,
0,829,0.08351822197437286,,,,,,
0,839,0.20909151434898376,,,,,,
0,849,0.13242089748382568,,,,,,
0,859,0.2770922780036926,,,,,,
0,869,0.1832142174243927,,,,,,
0,879,0.13505472242832184,,,,,,
0,889,0.14579826593399048,,,,,,
0,899,0.14040294289588928,,,,,,
0,909,0.14387720823287964,,,,,,
0,919,0.09032894670963287,,,,,,
0,929,0.19258230924606323,,,,,,
0,939,0.08042453229427338,,,,,,
0,949,0.18510161340236664,,,,,,
0,959,0.06909158825874329,,,,,,
0,969,0.14078384637832642,,,,,,
0,979,0.09736718237400055,,,,,,
0,989,0.18809111416339874,,,,,,
0,999,0.12882690131664276,,,,,,
0,1009,0.17089785635471344,,,,,,
0,1019,0.0837244838476181,,,,,,
0,1029,0.12170376628637314,,,,,,
0,1039,0.1613978147506714,,,,,,
0,1049,0.1149846762418747,,,,,,
0,1059,0.17406319081783295,,,,,,
0,1069,0.1103668212890625,,,,,,
0,1079,0.0977378562092781,,,,,,
0,1089,0.17058202624320984,,,,,,
0,1099,0.11208392679691315,,,,,,
0,1109,0.10930491983890533,,,,,,
0,1119,0.12447492778301239,,,,,,
0,1129,0.15702944993972778,,,,,,
0,1139,0.25016310811042786,,,,,,
0,1149,0.14022496342658997,,,,,,
0,1159,0.11223934590816498,,,,,,
0,1169,0.09130637347698212,,,,,,
0,1179,0.10576923936605453,,,,,,
0,1189,0.1414419412612915,,,,,,
0,1199,0.1602531224489212,,,,,,
0,1209,0.1354578137397766,,,,,,
0,1219,0.10708389431238174,,,,,,
0,1229,0.07224331051111221,,,,,,
0,1239,0.10784594714641571,,,,,,
0,1249,0.15312986075878143,,,,,,
0,1259,0.0839308425784111,,,,,,
0,1269,0.10027102380990982,,,,,,
0,1279,0.12414680421352386,,,,,,
0,1289,0.1868237853050232,,,,,,
0,1299,0.131876602768898,,,,,,
0,1309,0.08366337418556213,,,,,,
0,1319,0.18826033174991608,,,,,,
0,1329,0.13436782360076904,,,,,,
0,1339,0.10865515470504761,,,,,,
0,1349,0.11640165001153946,,,,,,
0,1359,0.17814691364765167,,,,,,
0,1369,0.12076027691364288,,,,,,
0,1379,0.10048052668571472,,,,,,
0,1389,0.2705559730529785,,,,,,
0,1399,0.14244771003723145,,,,,,
0,1409,0.15981459617614746,,,,,,
0,1419,0.16077224910259247,,,,,,
0,1429,0.09803099185228348,,,,,,
0,1439,0.12047649919986725,,,,,,
0,1449,0.05111716315150261,,,,,,
0,1459,0.14606411755084991,,,,,,
0,1469,0.06416265666484833,,,,,,
0,1479,0.06783194094896317,,,,,,
0,1489,0.11324816942214966,,,,,,
0,1499,0.19015441834926605,,,,,,
0,1509,0.1959829479455948,,,,,,
0,1519,0.06127817556262016,,,,,,
0,1529,0.13113869726657867,,,,,,
0,1539,0.15690863132476807,,,,,,
0,1549,0.10141827166080475,,,,,,
0,1559,0.06809887290000916,,,,,,
0,1569,0.09964949637651443,,,,,,
0,1579,0.09600821882486343,,,,,,
0,1589,0.08679443597793579,,,,,,
0,1599,0.1188705638051033,,,,,,
0,1609,0.06936250627040863,,,,,,
0,1619,0.21272124350070953,,,,,,
0,1629,0.17033658921718597,,,,,,
0,1631,,0.8016048669815063,0.21714285016059875,0.329995721578598,0.11684484034776688,0.28085529804229736,
1,1639,0.08921899646520615,,,,,,
1,1649,0.1243233010172844,,,,,,
1,1659,0.13994629681110382,,,,,,
1,1669,0.09819040447473526,,,,,,
1,1679,0.177908793091774,,,,,,
1,1689,0.16407136619091034,,,,,,
1,1699,0.1138974279165268,,,,,,
1,1709,0.11657731980085373,,,,,,
1,1719,0.09091248363256454,,,,,,
1,1729,0.05576055496931076,,,,,,
1,1739,0.07920020073652267,,,,,,
1,1749,0.0960758775472641,,,,,,
1,1759,0.0656745433807373,,,,,,
1,1769,0.06156213954091072,,,,,,
1,1779,0.18476775288581848,,,,,,
1,1789,0.15444719791412354,,,,,,
