train_loss,epoch,step,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
5.535856246948242,0,9,,,,,,
4.0675554275512695,0,19,,,,,,
3.1718297004699707,0,29,,,,,,
2.8454530239105225,0,39,,,,,,
2.0611846446990967,0,49,,,,,,
1.5509294271469116,0,59,,,,,,
1.3301421403884888,0,69,,,,,,
0.8271371126174927,0,79,,,,,,
0.7125034928321838,0,89,,,,,,
0.44291478395462036,0,99,,,,,,
0.29490816593170166,0,109,,,,,,
0.30780065059661865,0,119,,,,,,
0.24632181227207184,0,129,,,,,,
0.1976669877767563,0,139,,,,,,
0.18089152872562408,0,149,,,,,,
0.12302228063344955,0,159,,,,,,
0.127316415309906,0,169,,,,,,
0.12770219147205353,0,179,,,,,,
0.2021881341934204,0,189,,,,,,
nan,0,199,,,,,,
0.15986604988574982,0,209,,,,,,
0.10045981407165527,0,219,,,,,,
0.12181400507688522,0,229,,,,,,
0.1029500663280487,0,239,,,,,,
0.10006798058748245,0,249,,,,,,
0.15226547420024872,0,259,,,,,,
0.146159827709198,0,269,,,,,,
0.12149909138679504,0,279,,,,,,
0.17745552957057953,0,289,,,,,,
0.0772690549492836,0,299,,,,,,
0.12365829199552536,0,309,,,,,,
0.0795377641916275,0,319,,,,,,
0.06656862050294876,0,329,,,,,,
0.1606021523475647,0,339,,,,,,
0.08174630999565125,0,349,,,,,,
,0,352,0.10264559835195541,0.6260620355606079,0.8402130007743835,0.4354066848754883,0.6668336987495422,
0.0687972828745842,1,359,,,,,,
0.06717666238546371,1,369,,,,,,
0.06908870488405228,1,379,,,,,,
0.07727186381816864,1,389,,,,,,
0.12296915799379349,1,399,,,,,,
0.07685038447380066,1,409,,,,,,
0.056746579706668854,1,419,,,,,,
0.09035195410251617,1,429,,,,,,
0.1263994425535202,1,439,,,,,,
0.05688333138823509,1,449,,,,,,
0.07965447753667831,1,459,,,,,,
0.15626947581768036,1,469,,,,,,
0.0756038948893547,1,479,,,,,,
0.060426510870456696,1,489,,,,,,
0.04768100753426552,1,499,,,,,,
0.04377344623208046,1,509,,,,,,
0.02500174194574356,1,519,,,,,,
0.02079884707927704,1,529,,,,,,
0.0636017918586731,1,539,,,,,,
0.044570524245500565,1,549,,,,,,
0.05121086537837982,1,559,,,,,,
0.10061345994472504,1,569,,,,,,
0.1309840977191925,1,579,,,,,,
0.10874990373849869,1,589,,,,,,
0.06089507043361664,1,599,,,,,,
0.05702027305960655,1,609,,,,,,
0.0656263679265976,1,619,,,,,,
0.045173000544309616,1,629,,,,,,
0.025715967640280724,1,639,,,,,,
0.0809069350361824,1,649,,,,,,
0.03684796020388603,1,659,,,,,,
0.02120797522366047,1,669,,,,,,
0.029660388827323914,1,679,,,,,,
0.03047502599656582,1,689,,,,,,
0.020468009635806084,1,699,,,,,,
,1,705,0.11331678181886673,0.6636427640914917,0.8457697033882141,0.4545454680919647,0.7081783413887024,
0.011785393580794334,2,709,,,,,,
0.05285149812698364,2,719,,,,,,
0.0665377825498581,2,729,,,,,,
0.02499411813914776,2,739,,,,,,
0.050699640065431595,2,749,,,,,,
0.08222173154354095,2,759,,,,,,
0.03237723931670189,2,769,,,,,,
0.049440428614616394,2,779,,,,,,
0.024912651628255844,2,789,,,,,,
0.026187226176261902,2,799,,,,,,
0.0647311732172966,2,809,,,,,,
0.03987814486026764,2,819,,,,,,
0.0190859604626894,2,829,,,,,,
0.056009478867053986,2,839,,,,,,
0.09566822648048401,2,849,,,,,,
0.03202849626541138,2,859,,,,,,
0.06403415650129318,2,869,,,,,,
0.04444579407572746,2,879,,,,,,
0.036353692412376404,2,889,,,,,,
0.06442613154649734,2,899,,,,,,
0.015988722443580627,2,909,,,,,,
0.005618751514703035,2,919,,,,,,
0.02143101766705513,2,929,,,,,,
0.03356192260980606,2,939,,,,,,
0.028228800743818283,2,949,,,,,,
0.09104207158088684,2,959,,,,,,
0.01584247499704361,2,969,,,,,,
0.017229227349162102,2,979,,,,,,
0.012098582461476326,2,989,,,,,,
0.016446765512228012,2,999,,,,,,
0.0063066850416362286,2,1009,,,,,,
0.012674892321228981,2,1019,,,,,,
0.03216996416449547,2,1029,,,,,,
0.07422400265932083,2,1039,,,,,,
0.026683924719691277,2,1049,,,,,,
,2,1058,0.10299718379974365,0.6508110761642456,0.8428285121917725,0.449760764837265,0.6945507526397705,
0.019487198442220688,3,1059,,,,,,
0.012128179892897606,3,1069,,,,,,
0.04382077232003212,3,1079,,,,,,
0.01364878285676241,3,1089,,,,,,
0.014067846350371838,3,1099,,,,,,
0.0045282612554728985,3,1109,,,,,,
0.008889869786798954,3,1119,,,,,,
0.024943102151155472,3,1129,,,,,,
0.009310673922300339,3,1139,,,,,,
0.014541594311594963,3,1149,,,,,,
0.011255630291998386,3,1159,,,,,,
0.00488005205988884,3,1169,,,,,,
0.008856005035340786,3,1179,,,,,,
0.018127400428056717,3,1189,,,,,,
0.04193737730383873,3,1199,,,,,,
0.010709854774177074,3,1209,,,,,,
0.004102750681340694,3,1219,,,,,,
0.0414811335504055,3,1229,,,,,,
0.004241689573973417,3,1239,,,,,,
0.007764624431729317,3,1249,,,,,,
0.010155904106795788,3,1259,,,,,,
0.0021709329448640347,3,1269,,,,,,
0.006614409852772951,3,1279,,,,,,
0.01999262347817421,3,1289,,,,,,
0.0030365758575499058,3,1299,,,,,,
0.011957497335970402,3,1309,,,,,,
0.015512289479374886,3,1319,,,,,,
0.027019627392292023,3,1329,,,,,,
0.002094584284350276,3,1339,,,,,,
0.002811186481267214,3,1349,,,,,,
0.006111425813287497,3,1359,,,,,,
0.004809375386685133,3,1369,,,,,,
0.003164049005135894,3,1379,,,,,,
0.0031632171012461185,3,1389,,,,,,
0.002813695464283228,3,1399,,,,,,
0.001991188619285822,3,1409,,,,,,
,3,1411,0.17308542132377625,0.6539936065673828,0.8431258201599121,0.449760764837265,0.692020833492279,
0.000817141670268029,4,1419,,,,,,
0.00837057176977396,4,1429,,,,,,
0.0023897578939795494,4,1439,,,,,,
0.027813956141471863,4,1449,,,,,,
0.0020990907214581966,4,1459,,,,,,
0.0033561100717633963,4,1469,,,,,,
0.004209424834698439,4,1479,,,,,,
0.003763011423870921,4,1489,,,,,,
0.0027355668134987354,4,1499,,,,,,
0.01927705854177475,4,1509,,,,,,
0.011505900882184505,4,1519,,,,,,
