train_loss,step,epoch,val_qa_bert_score,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,test_loss
0.2631118595600128,9,0,,,,,,
0.1486300528049469,19,0,,,,,,
0.11788176745176315,29,0,,,,,,
0.24510936439037323,39,0,,,,,,
0.18270070850849152,49,0,,,,,,
1.6885954141616821,59,0,,,,,,
0.3535737097263336,69,0,,,,,,
0.1980036348104477,79,0,,,,,,
0.17985036969184875,89,0,,,,,,
0.1314685046672821,99,0,,,,,,
0.06652937084436417,109,0,,,,,,
,109,0,0.88181072473526,0.29012346267700195,0.13250872492790222,0.6522433161735535,0.581937313079834,
0.17858943343162537,119,1,,,,,,
0.17173615097999573,129,1,,,,,,
0.23138533532619476,139,1,,,,,,
0.29640311002731323,149,1,,,,,,
0.15639211237430573,159,1,,,,,,
0.27732619643211365,169,1,,,,,,
0.13215820491313934,179,1,,,,,,
0.10841820389032364,189,1,,,,,,
0.15183590352535248,199,1,,,,,,
0.08793036639690399,209,1,,,,,,
0.5209326148033142,219,1,,,,,,
,219,1,0.8935197591781616,0.3333333432674408,0.12153199315071106,0.6886928677558899,0.6182869076728821,
0.11539112031459808,229,2,,,,,,
0.1228569820523262,239,2,,,,,,
0.13700582087039948,249,2,,,,,,
0.16781041026115417,259,2,,,,,,
0.08346772193908691,269,2,,,,,,
0.130165234208107,279,2,,,,,,
0.09501135349273682,289,2,,,,,,
0.07751484960317612,299,2,,,,,,
0.08479131013154984,309,2,,,,,,
0.04339743033051491,319,2,,,,,,
0.5304839015007019,329,2,,,,,,
,329,2,0.8930693864822388,0.3024691343307495,0.11816086620092392,0.6866276860237122,0.6060506701469421,
0.07649526745080948,339,3,,,,,,
0.09245837479829788,349,3,,,,,,
0.09117770940065384,359,3,,,,,,
0.11223806440830231,369,3,,,,,,
0.05462024360895157,379,3,,,,,,
0.0703839585185051,389,3,,,,,,
0.06671331822872162,399,3,,,,,,
0.054401546716690063,409,3,,,,,,
0.04773593321442604,419,3,,,,,,
0.018413521349430084,429,3,,,,,,
0.11697088927030563,439,3,,,,,,
,439,3,0.8965439200401306,0.3086419701576233,0.11458863317966461,0.6873742341995239,0.6172378063201904,
0.046941254287958145,449,4,,,,,,
0.06564474105834961,459,4,,,,,,
0.06619302928447723,469,4,,,,,,
0.06360848993062973,479,4,,,,,,
0.03391590341925621,489,4,,,,,,
0.023176344111561775,499,4,,,,,,
0.04987090453505516,509,4,,,,,,
0.03313525766134262,519,4,,,,,,
0.02569473162293434,529,4,,,,,,
0.008573050610721111,539,4,,,,,,
0.057260267436504364,549,4,,,,,,
,549,4,0.8995983600616455,0.31481480598449707,0.12603947520256042,0.6952810883522034,0.632167398929596,
,550,5,,,,,,0.12603947520256042
