epoch,step,train_loss,val_qa_bert_score,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,test_loss
0,9,0.08408497273921967,,,,,,
0,19,0.08241363614797592,,,,,,
0,29,0.07164570689201355,,,,,,
0,39,0.06387574225664139,,,,,,
0,49,0.06375741213560104,,,,,,
0,59,0.055669836699962616,,,,,,
0,69,0.07301098108291626,,,,,,
0,79,0.07161311060190201,,,,,,
0,89,0.0558568611741066,,,,,,
0,99,0.0709650069475174,,,,,,
0,109,0.07535839080810547,,,,,,
0,119,0.06377220153808594,,,,,,
0,129,0.06930119544267654,,,,,,
0,139,0.04750071465969086,,,,,,
0,149,0.07020320743322372,,,,,,
0,159,0.0782688707113266,,,,,,
0,169,0.04738464206457138,,,,,,
0,179,0.04450793191790581,,,,,,
0,189,0.06416939198970795,,,,,,
0,199,0.05898910015821457,,,,,,
0,209,0.05561179295182228,,,,,,
0,219,0.042879246175289154,,,,,,
0,229,0.06646761298179626,,,,,,
0,239,0.056803472340106964,,,,,,
0,239,,0.8312600255012512,0.20245398581027985,0.12292267382144928,0.3765918016433716,0.27412721514701843,
1,249,0.07830903679132462,,,,,,
1,259,0.06917674839496613,,,,,,
1,269,0.045667149126529694,,,,,,
1,279,0.08284167945384979,,,,,,
1,289,0.0372939258813858,,,,,,
1,299,0.03697202727198601,,,,,,
1,309,0.04850897938013077,,,,,,
1,319,0.05353444069623947,,,,,,
1,329,0.04797615855932236,,,,,,
1,339,0.03693435713648796,,,,,,
1,349,0.04915212094783783,,,,,,
1,359,0.08447087556123734,,,,,,
1,369,0.05450410023331642,,,,,,
1,379,0.05079016461968422,,,,,,
1,389,0.06156210973858833,,,,,,
1,399,0.038513123989105225,,,,,,
1,409,0.04994137957692146,,,,,,
1,419,0.03764215484261513,,,,,,
1,429,0.06820803880691528,,,,,,
1,439,0.04188304767012596,,,,,,
1,449,0.047287918627262115,,,,,,
1,459,0.08211027085781097,,,,,,
1,469,0.04359689727425575,,,,,,
1,479,0.0656065046787262,,,,,,
1,479,,0.8306039571762085,0.1983640044927597,0.10575113445520401,0.37016624212265015,0.27009955048561096,
2,489,0.06472324579954147,,,,,,
2,499,0.06104077026247978,,,,,,
2,509,0.04189350828528404,,,,,,
2,519,0.05239413306117058,,,,,,
2,529,0.03335542604327202,,,,,,
2,539,0.0351305827498436,,,,,,
2,549,0.04404507204890251,,,,,,
2,559,0.05129772424697876,,,,,,
2,569,0.03906044363975525,,,,,,
2,579,0.03483455628156662,,,,,,
2,589,0.0455443374812603,,,,,,
2,599,0.07578021287918091,,,,,,
2,609,0.04966744780540466,,,,,,
2,619,0.046652115881443024,,,,,,
2,629,0.05620910972356796,,,,,,
2,639,0.03553467243909836,,,,,,
2,649,0.04687894135713577,,,,,,
2,659,0.032902318984270096,,,,,,
2,669,0.061793003231287,,,,,,
2,679,0.03863860294222832,,,,,,
2,689,0.0436117947101593,,,,,,
2,699,0.07322989404201508,,,,,,
2,709,0.03948495164513588,,,,,,
2,719,0.05584070459008217,,,,,,
2,719,,0.8330638408660889,0.20858895778656006,0.10785045474767685,0.37286701798439026,0.2796860337257385,
3,729,0.060246147215366364,,,,,,
3,739,0.05807778984308243,,,,,,
3,749,0.040335483849048615,,,,,,
3,759,0.05002514645457268,,,,,,
3,769,0.028813237324357033,,,,,,
3,779,0.031735602766275406,,,,,,
3,789,0.03990466892719269,,,,,,
3,799,0.04666968807578087,,,,,,
3,809,0.03412018343806267,,,,,,
3,819,0.03131202608346939,,,,,,
3,829,0.040164701640605927,,,,,,
3,839,0.06606972217559814,,,,,,
3,849,0.04093852639198303,,,,,,
3,859,0.04208068922162056,,,,,,
3,869,0.0503406748175621,,,,,,
3,879,0.03240253031253815,,,,,,
3,889,0.0431014709174633,,,,,,
3,899,0.029604773968458176,,,,,,
3,909,0.054343294352293015,,,,,,
3,919,0.034340374171733856,,,,,,
3,929,0.04059227183461189,,,,,,
3,939,0.051496513187885284,,,,,,
3,949,0.0345030315220356,,,,,,
3,959,0.04186253249645233,,,,,,
3,959,,0.8359946012496948,0.22085890173912048,0.12466461211442947,0.38470008969306946,0.2942657172679901,
4,969,0.05239621549844742,,,,,,
4,979,0.05229958891868591,,,,,,
4,989,0.03759340941905975,,,,,,
4,999,0.04335293546319008,,,,,,
4,1009,0.021865108981728554,,,,,,
4,1019,0.027992310002446175,,,,,,
4,1029,0.03315546736121178,,,,,,
4,1039,0.04107518121600151,,,,,,
4,1049,0.02931489236652851,,,,,,
4,1059,0.029080526903271675,,,,,,
4,1069,0.03177671879529953,,,,,,
4,1079,0.044834401458501816,,,,,,
4,1089,0.025926092639565468,,,,,,
4,1099,0.036568764597177505,,,,,,
4,1109,0.039199989289045334,,,,,,
4,1119,0.02744547463953495,,,,,,
4,1129,0.03821530565619469,,,,,,
4,1139,0.024257121607661247,,,,,,
4,1149,0.04418278858065605,,,,,,
4,1159,0.0272038783878088,,,,,,
4,1169,0.036305177956819534,,,,,,
4,1179,0.024659190326929092,,,,,,
4,1189,0.026173898950219154,,,,,,
4,1199,0.01618592068552971,,,,,,
4,1199,,0.8398443460464478,0.23926380276679993,0.17739984393119812,0.3854151666164398,0.3057069778442383,
5,1200,,,,,,,0.17739984393119812
