epoch,train_loss,step,val_qa_sas,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_em,test_loss
0,0.19366903603076935,9,,,,,,
0,0.5253502726554871,19,,,,,,
0,0.1855771839618683,29,,,,,,
0,0.23347732424736023,39,,,,,,
0,0.16464659571647644,49,,,,,,
0,0.26153427362442017,59,,,,,,
0,0.127359077334404,69,,,,,,
0,0.11752227693796158,79,,,,,,
0,0.16714473068714142,89,,,,,,
0,0.09700416773557663,99,,,,,,
0,0.2212347537279129,109,,,,,,
0,0.1362386792898178,119,,,,,,
0,0.2827455699443817,129,,,,,,
0,0.16212689876556396,139,,,,,,
0,0.09770482033491135,149,,,,,,
0,0.11799595504999161,159,,,,,,
0,0.06262623518705368,169,,,,,,
0,0.0806884840130806,179,,,,,,
0,0.11611687391996384,189,,,,,,
0,0.0711418017745018,199,,,,,,
0,0.07495228201150894,209,,,,,,
0,0.1704825758934021,219,,,,,,
0,0.19820570945739746,229,,,,,,
0,0.06995051354169846,239,,,,,,
0,0.06234605237841606,249,,,,,,
0,0.0871223583817482,259,,,,,,
0,0.10695012658834457,269,,,,,,
0,0.0937109887599945,279,,,,,,
0,0.15279702842235565,289,,,,,,
0,0.06413399428129196,299,,,,,,
0,0.1145559549331665,309,,,,,,
0,0.11614307761192322,319,,,,,,
0,0.07699702680110931,329,,,,,,
0,0.08244883269071579,339,,,,,,
0,0.14560316503047943,349,,,,,,
0,0.037406980991363525,359,,,,,,
0,0.06325356662273407,369,,,,,,
0,0.14366772770881653,379,,,,,,
0,0.0765688344836235,389,,,,,,
0,0.039510779082775116,399,,,,,,
0,0.05377889424562454,409,,,,,,
0,0.14063425362110138,419,,,,,,
0,0.07427333295345306,429,,,,,,
0,0.050083912909030914,439,,,,,,
0,0.15282049775123596,449,,,,,,
0,0.13466380536556244,459,,,,,,
0,0.03150606155395508,469,,,,,,
0,0.04338981583714485,479,,,,,,
0,0.29501792788505554,489,,,,,,
0,0.05664116516709328,499,,,,,,
0,0.08659103512763977,509,,,,,,
0,0.05415822193026543,519,,,,,,
0,0.08646401762962341,529,,,,,,
0,0.04221956804394722,539,,,,,,
0,0.08305750042200089,549,,,,,,
0,0.059496164321899414,559,,,,,,
0,0.04611876979470253,569,,,,,,
0,0.07743610441684723,579,,,,,,
0,0.1027686819434166,589,,,,,,
0,,590,0.6942842602729797,0.6151938438415527,0.8964219093322754,0.1056232750415802,0.3217821717262268,
1,0.07193373143672943,599,,,,,,
1,0.07114405184984207,609,,,,,,
1,0.10040730983018875,619,,,,,,
1,0.03328534588217735,629,,,,,,
1,0.036257196217775345,639,,,,,,
1,0.030316907912492752,649,,,,,,
1,0.05350352078676224,659,,,,,,
1,0.03549627214670181,669,,,,,,
1,0.06265898793935776,679,,,,,,
1,0.02232692576944828,689,,,,,,
1,0.0681295320391655,699,,,,,,
1,0.06378887593746185,709,,,,,,
1,0.1065472960472107,719,,,,,,
1,0.02537877857685089,729,,,,,,
1,0.053618717938661575,739,,,,,,
1,0.0972004234790802,749,,,,,,
1,0.015462538227438927,759,,,,,,
1,0.04051278531551361,769,,,,,,
1,0.04031334072351456,779,,,,,,
1,0.27590641379356384,789,,,,,,
1,0.03770210221409798,799,,,,,,
1,0.039658065885305405,809,,,,,,
1,0.016340460628271103,819,,,,,,
1,0.02766377106308937,829,,,,,,
1,0.01933559589087963,839,,,,,,
1,0.03856239095330238,849,,,,,,
1,0.02857048809528351,859,,,,,,
1,0.055388063192367554,869,,,,,,
1,0.029639681801199913,879,,,,,,
1,0.03315739333629608,889,,,,,,
1,0.03828401863574982,899,,,,,,
1,0.02498219534754753,909,,,,,,
1,0.052508655935525894,919,,,,,,
1,0.019936902448534966,929,,,,,,
1,0.05413240194320679,939,,,,,,
1,0.04695103317499161,949,,,,,,
1,0.03187233954668045,959,,,,,,
1,0.060391589999198914,969,,,,,,
1,0.01922203227877617,979,,,,,,
1,0.056393787264823914,989,,,,,,
1,0.044035471975803375,999,,,,,,
1,0.01781788095831871,1009,,,,,,
1,0.06058511510491371,1019,,,,,,
1,0.028171272948384285,1029,,,,,,
1,0.02642691694200039,1039,,,,,,
1,0.03725612908601761,1049,,,,,,
1,0.1066485345363617,1059,,,,,,
1,0.03418288752436638,1069,,,,,,
1,0.029767673462629318,1079,,,,,,
1,0.10302891582250595,1089,,,,,,
1,0.015567557886242867,1099,,,,,,
1,0.007888056337833405,1109,,,,,,
1,0.025727247819304466,1119,,,,,,
1,0.0386829636991024,1129,,,,,,
1,0.01882125623524189,1139,,,,,,
1,0.0043150861747562885,1149,,,,,,
1,0.016063688322901726,1159,,,,,,
1,0.0074788546189665794,1169,,,,,,
1,0.07650017738342285,1179,,,,,,
1,,1181,0.6964836716651917,0.6191374659538269,0.895260751247406,0.10730260610580444,0.31683167815208435,
2,0.0271336417645216,1189,,,,,,
2,0.011909358203411102,1199,,,,,,
2,0.004351434297859669,1209,,,,,,
2,0.019083203747868538,1219,,,,,,
2,0.006363016087561846,1229,,,,,,
2,0.02659686841070652,1239,,,,,,
2,0.01126587763428688,1249,,,,,,
2,0.02274172380566597,1259,,,,,,
2,0.030019043013453484,1269,,,,,,
2,0.016922131180763245,1279,,,,,,
2,0.010185363702476025,1289,,,,,,
2,0.014896090142428875,1299,,,,,,
2,0.03815103694796562,1309,,,,,,
2,0.0229197908192873,1319,,,,,,
2,0.01449413038790226,1329,,,,,,
2,0.006207014434039593,1339,,,,,,
2,0.023490803316235542,1349,,,,,,
2,0.004730011336505413,1359,,,,,,
2,0.017843659967184067,1369,,,,,,
2,0.004240966401994228,1379,,,,,,
2,0.011739061214029789,1389,,,,,,
2,0.010319055989384651,1399,,,,,,
2,0.01130292471498251,1409,,,,,,
2,0.004994538612663746,1419,,,,,,
2,0.02418084628880024,1429,,,,,,
2,0.040393002331256866,1439,,,,,,
2,0.0615248903632164,1449,,,,,,
2,0.0075591811910271645,1459,,,,,,
2,0.010807111859321594,1469,,,,,,
2,0.13337796926498413,1479,,,,,,
2,0.034226130694150925,1489,,,,,,
2,0.019839975982904434,1499,,,,,,
2,0.008470731787383556,1509,,,,,,
2,0.02715987339615822,1519,,,,,,
2,0.06612396240234375,1529,,,,,,
2,0.021087519824504852,1539,,,,,,
2,0.007555604446679354,1549,,,,,,
2,0.013657908886671066,1559,,,,,,
2,0.01432020217180252,1569,,,,,,
2,0.004481947515159845,1579,,,,,,
2,0.021731743589043617,1589,,,,,,
2,0.003745480440557003,1599,,,,,,
2,0.007135596126317978,1609,,,,,,
2,0.02498660609126091,1619,,,,,,
2,0.017519690096378326,1629,,,,,,
2,0.0028005612548440695,1639,,,,,,
2,0.0024403464049100876,1649,,,,,,
2,0.01077392790466547,1659,,,,,,
2,0.01152635458856821,1669,,,,,,
2,0.008871889673173428,1679,,,,,,
2,0.014698484912514687,1689,,,,,,
2,0.00962836854159832,1699,,,,,,
2,0.005548901855945587,1709,,,,,,
2,0.01145422738045454,1719,,,,,,
2,0.13813889026641846,1729,,,,,,
2,0.0035560301039367914,1739,,,,,,
2,0.003312835469841957,1749,,,,,,
2,0.009248645976185799,1759,,,,,,
