epoch,train_loss,step,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_loss,test_loss
0,0.8305292129516602,9,,,,,,
0,0.41216719150543213,19,,,,,,
0,0.3414691388607025,29,,,,,,
0,0.5386248230934143,39,,,,,,
0,0.38173708319664,49,,,,,,
0,0.3799022138118744,59,,,,,,
0,0.3538426160812378,69,,,,,,
0,0.1577710211277008,79,,,,,,
0,0.34053316712379456,89,,,,,,
0,0.32067981362342834,99,,,,,,
0,0.38738325238227844,109,,,,,,
0,0.2221837192773819,119,,,,,,
0,0.3183509111404419,129,,,,,,
0,0.30220872163772583,139,,,,,,
0,0.23104776442050934,149,,,,,,
0,0.24899405241012573,159,,,,,,
0,0.28490686416625977,169,,,,,,
0,0.26413512229919434,179,,,,,,
0,0.2581927180290222,189,,,,,,
0,0.297780305147171,199,,,,,,
0,0.13828057050704956,209,,,,,,
0,0.14997443556785583,219,,,,,,
0,0.19321051239967346,229,,,,,,
0,0.2183205783367157,239,,,,,,
0,0.29057565331459045,249,,,,,,
0,0.13359561562538147,259,,,,,,
0,0.13214217126369476,269,,,,,,
0,0.110942043364048,279,,,,,,
0,0.07057033479213715,289,,,,,,
0,0.15467184782028198,299,,,,,,
0,0.09340433031320572,309,,,,,,
0,0.2339814305305481,319,,,,,,
0,0.3172946274280548,329,,,,,,
0,0.13375763595104218,339,,,,,,
0,0.1758764237165451,349,,,,,,
0,0.14166703820228577,359,,,,,,
0,0.16201549768447876,369,,,,,,
0,0.14237259328365326,379,,,,,,
0,0.17272372543811798,389,,,,,,
0,0.1350584775209427,399,,,,,,
0,0.14284847676753998,409,,,,,,
0,0.16951951384544373,419,,,,,,
0,0.22644759714603424,429,,,,,,
0,0.12484479695558548,439,,,,,,
0,0.18470406532287598,449,,,,,,
0,0.12777037918567657,459,,,,,,
0,0.06858484447002411,469,,,,,,
0,0.11869221180677414,479,,,,,,
0,0.16786019504070282,489,,,,,,
0,0.12239475548267365,499,,,,,,
0,0.11956504732370377,509,,,,,,
0,0.14000627398490906,519,,,,,,
0,0.0964256003499031,529,,,,,,
0,0.10706933587789536,539,,,,,,
0,0.12515027821063995,549,,,,,,
0,0.20349740982055664,559,,,,,,
0,0.12021155655384064,569,,,,,,
0,0.11276478320360184,579,,,,,,
0,0.1024189218878746,589,,,,,,
0,0.2839062809944153,599,,,,,,
0,0.17586925625801086,609,,,,,,
0,0.17204813659191132,619,,,,,,
