epoch,step,train_loss,val_qa_bert_score,val_qa_em,val_qa_sas,val_loss,val_qa_answer_f1,test_loss
0,9,0.38355371356010437,,,,,,
0,19,0.2522716224193573,,,,,,
0,29,0.3014582693576813,,,,,,
0,39,0.2154916673898697,,,,,,
0,49,0.2572486102581024,,,,,,
0,59,0.21747492253780365,,,,,,
0,69,0.44265657663345337,,,,,,
0,79,0.2699681520462036,,,,,,
0,89,0.2060745805501938,,,,,,
0,99,0.26687487959861755,,,,,,
0,109,0.09912193566560745,,,,,,
0,119,0.23631882667541504,,,,,,
0,129,0.2062438279390335,,,,,,
0,139,0.248674675822258,,,,,,
0,149,0.17373596131801605,,,,,,
0,159,0.09637001156806946,,,,,,
0,169,0.23416011035442352,,,,,,
0,179,0.2442030906677246,,,,,,
0,189,0.10518793016672134,,,,,,
0,199,0.13889992237091064,,,,,,
0,209,0.15091454982757568,,,,,,
0,219,0.1448749601840973,,,,,,
0,229,0.17030075192451477,,,,,,
0,239,0.17077286541461945,,,,,,
0,249,0.15044854581356049,,,,,,
0,259,0.30251461267471313,,,,,,
0,269,0.1540640890598297,,,,,,
0,279,0.20960795879364014,,,,,,
0,289,0.1313469558954239,,,,,,
0,299,0.24395926296710968,,,,,,
0,309,0.26137304306030273,,,,,,
0,319,0.2251647263765335,,,,,,
0,329,0.17919263243675232,,,,,,
0,339,0.18191954493522644,,,,,,
0,349,0.2107929140329361,,,,,,
0,359,0.206913560628891,,,,,,
0,369,0.16555733978748322,,,,,,
0,379,0.19848273694515228,,,,,,
0,389,0.18095189332962036,,,,,,
0,399,0.12807852029800415,,,,,,
0,409,0.13742989301681519,,,,,,
0,419,0.17736901342868805,,,,,,
0,429,0.1549014300107956,,,,,,
0,439,0.12758028507232666,,,,,,
0,449,0.16877210140228271,,,,,,
0,459,0.22681555151939392,,,,,,
0,469,0.2273256927728653,,,,,,
0,479,0.18795257806777954,,,,,,
0,489,0.08428283035755157,,,,,,
0,499,0.17574255168437958,,,,,,
