epoch,step,train_loss,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_em
0,9,0.4472784101963043,,,,,
0,19,0.24837273359298706,,,,,
0,29,0.2656678259372711,,,,,
0,39,0.20679296553134918,,,,,
0,49,0.4146798849105835,,,,,
0,59,0.3648867905139923,,,,,
0,69,0.40876513719558716,,,,,
0,79,0.22611352801322937,,,,,
0,89,0.24993641674518585,,,,,
0,99,0.44004395604133606,,,,,
0,109,0.179315447807312,,,,,
0,119,0.19530019164085388,,,,,
0,129,0.5659259557723999,,,,,
0,139,0.2385537326335907,,,,,
0,149,0.16635489463806152,,,,,
0,159,0.14753715693950653,,,,,
0,169,0.5189657211303711,,,,,
0,179,0.09464365988969803,,,,,
0,189,0.20540302991867065,,,,,
0,199,0.12018914520740509,,,,,
0,209,0.23740002512931824,,,,,
0,219,0.13008369505405426,,,,,
0,229,0.06263098120689392,,,,,
0,239,0.15984144806861877,,,,,
0,249,0.18831795454025269,,,,,
0,259,0.1583976447582245,,,,,
0,269,0.1350734978914261,,,,,
0,279,0.08071254193782806,,,,,
0,289,0.1665518879890442,,,,,
0,299,0.18555079400539398,,,,,
0,309,0.1574355512857437,,,,,
0,319,0.22707319259643555,,,,,
0,329,0.06826590746641159,,,,,
0,339,0.1433035135269165,,,,,
0,349,0.07751432061195374,,,,,
0,359,0.14752082526683807,,,,,
0,369,0.09905094653367996,,,,,
0,379,0.14378614723682404,,,,,
0,389,0.11685747653245926,,,,,
0,399,0.16365154087543488,,,,,
0,409,0.16906580328941345,,,,,
0,419,0.14647068083286285,,,,,
0,429,0.10620636492967606,,,,,
0,439,0.19770024716854095,,,,,
0,449,0.0953674167394638,,,,,
0,459,0.4138956367969513,,,,,
0,469,0.09782931208610535,,,,,
0,479,0.3264000415802002,,,,,
0,489,0.171943798661232,,,,,
0,499,0.07269024848937988,,,,,
0,509,0.1426103264093399,,,,,
0,519,0.1302151381969452,,,,,
0,529,0.49399349093437195,,,,,
0,539,0.18575438857078552,,,,,
0,549,0.48473063111305237,,,,,
0,559,0.10985064506530762,,,,,
0,569,0.2809743881225586,,,,,
0,579,0.07965130358934402,,,,,
0,589,0.07837814837694168,,,,,
0,599,0.07746151834726334,,,,,
0,609,0.262421578168869,,,,,
0,619,0.28662750124931335,,,,,
0,629,0.18233326077461243,,,,,
0,639,0.09634913504123688,,,,,
0,649,0.10885407030582428,,,,,
0,659,0.1213737428188324,,,,,
0,669,0.07557591050863266,,,,,
0,679,0.22761715948581696,,,,,
0,689,0.09664110094308853,,,,,
0,699,nan,,,,,
0,709,0.06702464073896408,,,,,
0,719,0.06549246609210968,,,,,
0,729,0.14758062362670898,,,,,
0,739,0.07319656014442444,,,,,
0,749,0.5197757482528687,,,,,
0,759,0.053986407816410065,,,,,
0,769,0.06472020596265793,,,,,
0,779,0.39717668294906616,,,,,
0,789,0.09886737167835236,,,,,
0,799,nan,,,,,
0,809,0.13085508346557617,,,,,
0,819,0.06595414876937866,,,,,
0,829,0.07082147896289825,,,,,
0,839,0.10300523042678833,,,,,
0,849,0.14038287103176117,,,,,
0,859,0.13229864835739136,,,,,
0,869,0.1117120012640953,,,,,
0,879,nan,,,,,
0,889,0.07407726347446442,,,,,
0,899,0.08363502472639084,,,,,
0,909,0.06595493108034134,,,,,
0,919,0.06935620307922363,,,,,
0,929,0.06761042028665543,,,,,
0,939,0.11667484790086746,,,,,
0,949,0.08608552068471909,,,,,
0,959,0.08727380633354187,,,,,
0,969,0.06928753852844238,,,,,
0,979,0.07966770231723785,,,,,
0,989,0.10840729624032974,,,,,
0,999,0.05238577723503113,,,,,
0,1009,0.4895745813846588,,,,,
0,1019,0.340177446603775,,,,,
0,1029,0.10121642053127289,,,,,
0,1039,0.06407608836889267,,,,,
0,1049,0.078788623213768,,,,,
0,1059,0.08719970285892487,,,,,
0,1069,0.056763906031847,,,,,
0,1079,0.07966668158769608,,,,,
0,1089,0.05804355815052986,,,,,
0,1099,0.14241085946559906,,,,,
0,1109,0.09184113144874573,,,,,
0,1119,0.30980491638183594,,,,,
0,1129,0.0722678005695343,,,,,
0,1139,0.12900613248348236,,,,,
0,1149,0.1841353178024292,,,,,
0,1159,0.0654706135392189,,,,,
0,1169,0.10738305002450943,,,,,
0,1179,0.0750051736831665,,,,,
0,1189,0.18872742354869843,,,,,
0,1199,0.08180126547813416,,,,,
0,1209,0.0991552397608757,,,,,
0,1219,0.10310080647468567,,,,,
0,1229,0.14224708080291748,,,,,
0,1239,0.16523976624011993,,,,,
0,1249,0.07542389631271362,,,,,
0,1259,0.13899613916873932,,,,,
0,1269,0.0628114640712738,,,,,
0,1279,0.07816684246063232,,,,,
0,1289,0.2486429661512375,,,,,
0,1299,0.1584763079881668,,,,,
0,1309,0.45352718234062195,,,,,
0,1319,0.11181475967168808,,,,,
0,1329,0.10193875432014465,,,,,
0,1339,0.0662556141614914,,,,,
0,1349,0.12310483306646347,,,,,
0,1359,0.14295433461666107,,,,,
0,1369,0.3330652415752411,,,,,
0,1379,0.10411633551120758,,,,,
0,1389,0.13123638927936554,,,,,
0,1399,0.43326032161712646,,,,,
0,1409,0.058599743992090225,,,,,
0,1419,0.13503071665763855,,,,,
0,1429,0.1295795440673828,,,,,
0,1439,0.1105206310749054,,,,,
0,1449,0.42051249742507935,,,,,
0,1459,0.2851288616657257,,,,,
0,1469,0.1351052224636078,,,,,
0,1479,0.1394651085138321,,,,,
0,1489,0.4395520091056824,,,,,
0,1499,0.07753326743841171,,,,,
0,1509,0.0788014680147171,,,,,
0,1519,0.527157723903656,,,,,
0,1529,0.1230197474360466,,,,,
0,1539,0.12680864334106445,,,,,
0,1549,0.06942996382713318,,,,,
0,1559,0.10034726560115814,,,,,
0,1569,0.123782679438591,,,,,
0,1579,0.09763456881046295,,,,,
0,1589,0.09921727329492569,,,,,
0,1599,0.09612809866666794,,,,,
0,1609,nan,,,,,
0,1619,0.08032763749361038,,,,,
0,1629,0.08505430072546005,,,,,
0,1639,0.07675591111183167,,,,,
0,1649,0.17810167372226715,,,,,
0,1659,0.10486405342817307,,,,,
0,1669,0.10434030741453171,,,,,
0,1679,0.09167464822530746,,,,,
0,1689,0.09464047849178314,,,,,
0,1699,0.14494076371192932,,,,,
0,1709,0.09972020238637924,,,,,
0,1712,,0.8151050209999084,0.12211477011442184,0.36932069063186646,0.4111122190952301,0.3094462454319
1,1719,0.43812695145606995,,,,,
1,1729,0.13500303030014038,,,,,
1,1739,0.05465635284781456,,,,,
1,1749,0.03924087807536125,,,,,
1,1759,0.09038649499416351,,,,,
1,1769,0.10149610787630081,,,,,
1,1779,0.06729327142238617,,,,,
1,1789,0.38475683331489563,,,,,
1,1799,0.09781493246555328,,,,,
1,1809,0.06235060095787048,,,,,
1,1819,0.09130408614873886,,,,,
1,1829,0.05714038014411926,,,,,
1,1839,0.07130816578865051,,,,,
1,1849,0.12624235451221466,,,,,
1,1859,0.06663750857114792,,,,,
1,1869,0.06620534509420395,,,,,
1,1879,0.08468838036060333,,,,,
1,1889,0.15092195570468903,,,,,
1,1899,0.34669095277786255,,,,,
1,1909,0.11333467066287994,,,,,
1,1919,0.06763440370559692,,,,,
1,1929,0.0746232122182846,,,,,
1,1939,0.0784512311220169,,,,,
1,1949,0.26648715138435364,,,,,
1,1959,0.08191410452127457,,,,,
1,1969,0.06265676766633987,,,,,
1,1979,0.41934454441070557,,,,,
1,1989,0.09775897860527039,,,,,
1,1999,0.1358232945203781,,,,,
1,2009,0.07621216028928757,,,,,
1,2019,0.05394715070724487,,,,,
1,2029,0.0503007136285305,,,,,
1,2039,0.1449999064207077,,,,,
1,2049,0.1362120509147644,,,,,
1,2059,0.09339853376150131,,,,,
1,2069,0.0523165799677372,,,,,
1,2079,0.12690776586532593,,,,,
1,2089,0.11065168678760529,,,,,
1,2099,0.11020956933498383,,,,,
1,2109,0.18558913469314575,,,,,
1,2119,0.40794843435287476,,,,,
1,2129,0.11100580543279648,,,,,
1,2139,0.070355124771595,,,,,
1,2149,0.12472355365753174,,,,,
1,2159,0.6489472389221191,,,,,
1,2169,0.4208800196647644,,,,,
1,2179,0.25720083713531494,,,,,
1,2189,0.29996904730796814,,,,,
1,2199,0.3403184115886688,,,,,
1,2209,0.34028589725494385,,,,,
1,2219,0.10377843677997589,,,,,
1,2229,0.18484005331993103,,,,,
1,2239,0.12350569665431976,,,,,
1,2249,0.06790344417095184,,,,,
1,2259,0.13562925159931183,,,,,
1,2269,0.08931887149810791,,,,,
1,2279,0.12726470828056335,,,,,
1,2289,0.08713652938604355,,,,,
1,2299,0.07622236013412476,,,,,
1,2309,0.12008236348628998,,,,,
1,2319,0.08721765130758286,,,,,
1,2329,0.12358689308166504,,,,,
1,2339,0.06985462456941605,,,,,
1,2349,0.07991688698530197,,,,,
1,2359,0.08416928350925446,,,,,
1,2369,0.07922690361738205,,,,,
1,2379,0.05376439541578293,,,,,
1,2389,0.13373249769210815,,,,,
1,2399,0.05454974249005318,,,,,
1,2409,0.06158071383833885,,,,,
1,2419,0.12580989301204681,,,,,
1,2429,0.08113959431648254,,,,,
1,2439,0.03740447387099266,,,,,
1,2449,0.14838068187236786,,,,,
1,2459,0.10995766520500183,,,,,
1,2469,0.23103982210159302,,,,,
1,2479,0.1514521837234497,,,,,
1,2489,0.09148871153593063,,,,,
1,2499,0.17292951047420502,,,,,
1,2509,0.3254411816596985,,,,,
1,2519,0.07619693130254745,,,,,
1,2529,0.07114418596029282,,,,,
1,2539,0.09645210951566696,,,,,
1,2549,0.07608474791049957,,,,,
1,2559,0.10379669070243835,,,,,
1,2569,0.08886337280273438,,,,,
1,2579,0.0831599086523056,,,,,
1,2589,0.12980055809020996,,,,,
1,2599,0.05586269125342369,,,,,
1,2609,0.3341659605503082,,,,,
1,2619,0.061151400208473206,,,,,
1,2629,0.048254720866680145,,,,,
1,2639,0.25948458909988403,,,,,
1,2649,0.08476126194000244,,,,,
1,2659,0.08158492296934128,,,,,
1,2669,0.5072694420814514,,,,,
1,2679,0.08841302245855331,,,,,
1,2689,0.11691330373287201,,,,,
1,2699,0.09257789701223373,,,,,
1,2709,0.08816906809806824,,,,,
1,2719,0.2206825315952301,,,,,
1,2729,0.11636603623628616,,,,,
1,2739,0.11073905229568481,,,,,
1,2749,0.5346083045005798,,,,,
1,2759,0.06301970034837723,,,,,
1,2769,0.0792660340666771,,,,,
1,2779,0.07471773773431778,,,,,
1,2789,0.18776461482048035,,,,,
1,2799,0.11579087376594543,,,,,
1,2809,0.13546977937221527,,,,,
1,2819,0.08992988616228104,,,,,
1,2829,nan,,,,,
1,2839,0.09395643323659897,,,,,
1,2849,0.07100402563810349,,,,,
1,2859,nan,,,,,
1,2869,0.2825948894023895,,,,,
1,2879,0.21123987436294556,,,,,
1,2889,0.03890542313456535,,,,,
1,2899,0.15180446207523346,,,,,
1,2909,0.12955908477306366,,,,,
1,2919,0.12477624416351318,,,,,
1,2929,0.06663699448108673,,,,,
1,2939,0.06794562190771103,,,,,
1,2949,0.13724055886268616,,,,,
1,2959,0.09038304537534714,,,,,
1,2969,0.3901797831058502,,,,,
1,2979,0.08115530014038086,,,,,
1,2989,0.056411243975162506,,,,,
1,2999,0.5279619097709656,,,,,
1,3009,0.06845863908529282,,,,,
1,3019,0.074976347386837,,,,,
1,3029,nan,,,,,
1,3039,0.07080606371164322,,,,,
1,3049,0.06471303105354309,,,,,
1,3059,0.10789894312620163,,,,,
1,3069,0.21040725708007812,,,,,
1,3079,0.09467887133359909,,,,,
1,3089,0.2874162793159485,,,,,
1,3099,0.06961052119731903,,,,,
1,3109,0.07214084267616272,,,,,
1,3119,0.14130158722400665,,,,,
1,3129,0.2904548645019531,,,,,
1,3139,0.10686162859201431,,,,,
1,3149,0.12735570967197418,,,,,
1,3159,0.13171738386154175,,,,,
1,3169,0.18200312554836273,,,,,
1,3179,0.10453781485557556,,,,,
1,3189,0.08983611315488815,,,,,
1,3199,0.49988147616386414,,,,,
1,3209,0.4706723690032959,,,,,
1,3219,0.30799052119255066,,,,,
1,3229,0.10644284635782242,,,,,
1,3239,nan,,,,,
1,3249,0.07084773480892181,,,,,
1,3259,0.11936511099338531,,,,,
1,3269,0.1124797835946083,,,,,
1,3279,0.11681859195232391,,,,,
1,3289,0.3239385783672333,,,,,
1,3299,0.09052883088588715,,,,,
1,3309,0.09617991000413895,,,,,
1,3319,0.09117187559604645,,,,,
1,3329,0.22223950922489166,,,,,
1,3339,0.15146106481552124,,,,,
1,3349,0.07116086781024933,,,,,
1,3359,0.06738212704658508,,,,,
1,3369,0.06995483487844467,,,,,
