step,epoch,train_loss,val_qa_em,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_bert_score,test_avg_qa_em,test_loss,test_avg_qa_answer_f1,test_avg_qa_sas,test_avg_qa_bert_score
9,0,1.3377944231033325,,,,,,,,,,
19,0,1.0880770683288574,,,,,,,,,,
29,0,0.99532550573349,,,,,,,,,,
39,0,2.5948128700256348,,,,,,,,,,
49,0,1.0887035131454468,,,,,,,,,,
59,0,1.853986382484436,,,,,,,,,,
69,0,1.3427691459655762,,,,,,,,,,
79,0,1.9680355787277222,,,,,,,,,,
89,0,2.0065114498138428,,,,,,,,,,
99,0,1.9153541326522827,,,,,,,,,,
100,0,,0.10851063579320908,0.27981969714164734,1.4983479976654053,0.3756510317325592,0.7699695825576782,,,,,
109,1,1.3397821187973022,,,,,,,,,,
119,1,0.790915310382843,,,,,,,,,,
129,1,1.5729464292526245,,,,,,,,,,
139,1,1.0295559167861938,,,,,,,,,,
149,1,1.9313093423843384,,,,,,,,,,
159,1,0.9561005234718323,,,,,,,,,,
169,1,1.717837929725647,,,,,,,,,,
179,1,1.415545105934143,,,,,,,,,,
189,1,0.8383171558380127,,,,,,,,,,
199,1,1.2602593898773193,,,,,,,,,,
201,1,,0.19574467837810516,0.38946202397346497,1.3941125869750977,0.4597615599632263,0.8135531544685364,,,,,
209,2,1.3263609409332275,,,,,,,,,,
219,2,1.4620490074157715,,,,,,,,,,
229,2,1.3651270866394043,,,,,,,,,,
239,2,1.5072238445281982,,,,,,,,,,
249,2,1.20246160030365,,,,,,,,,,
259,2,1.2753589153289795,,,,,,,,,,
269,2,1.3458479642868042,,,,,,,,,,
279,2,0.3580327332019806,,,,,,,,,,
289,2,0.7185819745063782,,,,,,,,,,
299,2,0.8722949624061584,,,,,,,,,,
302,2,,0.2361702173948288,0.44164347648620605,1.3323395252227783,0.5098063349723816,0.8355867862701416,,,,,
309,3,1.1421126127243042,,,,,,,,,,
319,3,1.101754069328308,,,,,,,,,,
329,3,1.0022330284118652,,,,,,,,,,
339,3,0.8287896513938904,,,,,,,,,,
349,3,1.010678768157959,,,,,,,,,,
359,3,0.9207935929298401,,,,,,,,,,
369,3,1.289825201034546,,,,,,,,,,
379,3,1.085341453552246,,,,,,,,,,
389,3,0.8668478727340698,,,,,,,,,,
399,3,0.38855987787246704,,,,,,,,,,
403,3,,0.26595744490623474,0.4731989800930023,1.298183798789978,0.539074718952179,0.8460670709609985,,,,,
409,4,0.7320769429206848,,,,,,,,,,
419,4,0.9136538505554199,,,,,,,,,,
429,4,0.6479072570800781,,,,,,,,,,
439,4,1.9647669792175293,,,,,,,,,,
449,4,2.0531342029571533,,,,,,,,,,
459,4,1.0696768760681152,,,,,,,,,,
469,4,0.9723226428031921,,,,,,,,,,
479,4,0.41893455386161804,,,,,,,,,,
489,4,0.8212118148803711,,,,,,,,,,
499,4,2.0371599197387695,,,,,,,,,,
504,4,,0.2851063907146454,0.4768603444099426,1.3019342422485352,0.5407429933547974,0.8470733165740967,,,,,
505,5,,,,,,,0.2851063907146454,1.3019342422485352,0.4768603444099426,0.5407429933547974,0.8470733165740967
