step,epoch,train_loss,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,test_loss
9,0,0.08323823660612106,,,,,,
19,0,0.05284113436937332,,,,,,
29,0,0.06197546422481537,,,,,,
39,0,0.05053464323282242,,,,,,
49,0,0.029956089332699776,,,,,,
59,0,0.0688132643699646,,,,,,
69,0,0.05705612897872925,,,,,,
79,0,0.04501844570040703,,,,,,
89,0,0.043763596564531326,,,,,,
99,0,0.0528603158891201,,,,,,
109,0,0.033041227608919144,,,,,,
119,0,0.04105321690440178,,,,,,
129,0,0.047455932945013046,,,,,,
139,0,0.04114987328648567,,,,,,
149,0,0.04329502582550049,,,,,,
159,0,0.039762966334819794,,,,,,
169,0,0.02502904273569584,,,,,,
179,0,0.08829053491353989,,,,,,
189,0,0.05612362548708916,,,,,,
199,0,0.04455539584159851,,,,,,
209,0,0.042860858142375946,,,,,,
219,0,0.05673786997795105,,,,,,
229,0,0.0650893822312355,,,,,,
239,0,0.03373955935239792,,,,,,
249,0,0.040966492146253586,,,,,,
259,0,0.026762772351503372,,,,,,
269,0,0.03586024045944214,,,,,,
279,0,0.021979020908474922,,,,,,
289,0,0.0393499918282032,,,,,,
299,0,0.04905187338590622,,,,,,
309,0,0.041710060089826584,,,,,,
319,0,0.03201630711555481,,,,,,
329,0,0.033826567232608795,,,,,,
339,0,0.04014357551932335,,,,,,
349,0,0.054895151406526566,,,,,,
359,0,0.046701330691576004,,,,,,
369,0,0.02050670236349106,,,,,,
379,0,0.02626132406294346,,,,,,
389,0,0.025917138904333115,,,,,,
399,0,0.028865423053503036,,,,,,
409,0,0.037473712116479874,,,,,,
419,0,0.04749685525894165,,,,,,
429,0,0.03956257551908493,,,,,,
439,0,0.026491666212677956,,,,,,
449,0,0.051297325640916824,,,,,,
455,0,,0.09410884976387024,0.3658667802810669,0.21727019548416138,0.8340186476707458,0.2826758027076721,
459,1,0.0463225394487381,,,,,,
469,1,0.06745652854442596,,,,,,
479,1,0.07093236595392227,,,,,,
489,1,0.03943861648440361,,,,,,
499,1,0.02104838192462921,,,,,,
509,1,0.037944190204143524,,,,,,
519,1,0.029350953176617622,,,,,,
529,1,0.023105084896087646,,,,,,
539,1,0.033413030207157135,,,,,,
549,1,0.02423565834760666,,,,,,
559,1,0.0268463883548975,,,,,,
569,1,0.03571294993162155,,,,,,
579,1,0.04586934670805931,,,,,,
589,1,0.027600053697824478,,,,,,
599,1,0.04914608597755432,,,,,,
609,1,0.044409070163965225,,,,,,
619,1,0.05224667489528656,,,,,,
629,1,0.03930382430553436,,,,,,
639,1,0.03423876687884331,,,,,,
649,1,0.021878080442547798,,,,,,
659,1,0.03402671217918396,,,,,,
669,1,0.051911816000938416,,,,,,
679,1,0.0409090481698513,,,,,,
689,1,0.025192122906446457,,,,,,
699,1,0.03517318144440651,,,,,,
709,1,0.04825656861066818,,,,,,
719,1,0.022754115983843803,,,,,,
729,1,0.05045800656080246,,,,,,
739,1,0.02629406377673149,,,,,,
749,1,0.040128592401742935,,,,,,
759,1,0.03283902630209923,,,,,,
769,1,0.02407170832157135,,,,,,
779,1,0.028259839862585068,,,,,,
789,1,0.05220147222280502,,,,,,
799,1,0.06635522842407227,,,,,,
809,1,0.03287185728549957,,,,,,
819,1,0.02925337478518486,,,,,,
829,1,0.02561766281723976,,,,,,
839,1,0.043833259493112564,,,,,,
849,1,0.03343306481838226,,,,,,
859,1,0.03207993879914284,,,,,,
869,1,0.0320916473865509,,,,,,
879,1,0.04101480543613434,,,,,,
889,1,0.04138189181685448,,,,,,
899,1,0.04497622326016426,,,,,,
909,1,0.037550438195466995,,,,,,
911,1,,0.10164701193571091,0.3722502589225769,0.2200557142496109,0.8339664936065674,0.28275391459465027,
919,2,0.0323948971927166,,,,,,
929,2,0.04303586855530739,,,,,,
939,2,0.020425790920853615,,,,,,
949,2,0.017771515995264053,,,,,,
959,2,0.022809218615293503,,,,,,
969,2,0.043509166687726974,,,,,,
979,2,0.03185099735856056,,,,,,
989,2,0.053440168499946594,,,,,,
999,2,0.03639429062604904,,,,,,
1009,2,0.04933738335967064,,,,,,
1019,2,0.0219719260931015,,,,,,
1029,2,nan,,,,,,
1039,2,0.030241241678595543,,,,,,
1049,2,0.02517174370586872,,,,,,
1059,2,0.018901262432336807,,,,,,
1069,2,0.03188728541135788,,,,,,
1079,2,0.036010418087244034,,,,,,
1089,2,0.03167852386832237,,,,,,
1099,2,0.043340761214494705,,,,,,
1109,2,0.03597382456064224,,,,,,
1119,2,0.04118156433105469,,,,,,
1129,2,0.02450764924287796,,,,,,
1139,2,0.020515967160463333,,,,,,
1149,2,0.031918272376060486,,,,,,
1159,2,0.03290523588657379,,,,,,
1169,2,0.03296798840165138,,,,,,
1179,2,0.019334884360432625,,,,,,
1189,2,0.047567009925842285,,,,,,
1199,2,0.027813198044896126,,,,,,
1209,2,0.023169314488768578,,,,,,
1219,2,0.059681136161088943,,,,,,
1229,2,0.04011109471321106,,,,,,
1239,2,0.05120820552110672,,,,,,
1249,2,0.028169868513941765,,,,,,
1259,2,0.01716080866754055,,,,,,
1269,2,0.0502096451818943,,,,,,
1279,2,0.017982324585318565,,,,,,
1289,2,0.033912044018507004,,,,,,
1299,2,0.03296811506152153,,,,,,
1309,2,0.04506496340036392,,,,,,
1319,2,nan,,,,,,
1329,2,0.025784499943256378,,,,,,
1339,2,0.03719744831323624,,,,,,
1349,2,0.037102922797203064,,,,,,
1359,2,0.022865716367959976,,,,,,
1367,2,,0.11175094544887543,0.3737839162349701,0.21727019548416138,0.8325340747833252,0.28047841787338257,
1369,3,0.025794487446546555,,,,,,
1379,3,0.04289453849196434,,,,,,
1389,3,0.03632787615060806,,,,,,
1399,3,0.02729322947561741,,,,,,
1409,3,0.03388068452477455,,,,,,
1419,3,0.031140008941292763,,,,,,
1429,3,0.026311319321393967,,,,,,
1439,3,0.030154384672641754,,,,,,
1449,3,0.03986264392733574,,,,,,
1459,3,0.03993102163076401,,,,,,
1469,3,0.04399263858795166,,,,,,
1479,3,0.024055032059550285,,,,,,
1489,3,0.01663498394191265,,,,,,
1499,3,0.031094344332814217,,,,,,
1509,3,0.03483554348349571,,,,,,
1519,3,0.024146342650055885,,,,,,
1529,3,0.036427877843379974,,,,,,
1539,3,0.03339625895023346,,,,,,
1549,3,0.025879817083477974,,,,,,
1559,3,0.041142940521240234,,,,,,
1569,3,0.028132541105151176,,,,,,
1579,3,0.05139978602528572,,,,,,
1589,3,0.031270988285541534,,,,,,
1599,3,0.04106507822871208,,,,,,
1609,3,0.019863691180944443,,,,,,
1619,3,0.046857912093400955,,,,,,
1629,3,0.027091650292277336,,,,,,
1639,3,0.02354506216943264,,,,,,
1649,3,0.02788408286869526,,,,,,
1659,3,0.03297467157244682,,,,,,
1669,3,0.04925912618637085,,,,,,
1679,3,0.015279962681233883,,,,,,
1689,3,0.02197602577507496,,,,,,
1699,3,0.03907052055001259,,,,,,
1709,3,0.03671843558549881,,,,,,
1719,3,0.03778959810733795,,,,,,
1729,3,0.04164033383131027,,,,,,
1739,3,0.033113833516836166,,,,,,
1749,3,0.018676362931728363,,,,,,
1759,3,0.019354773685336113,,,,,,
1769,3,0.023597532883286476,,,,,,
1779,3,0.028146902099251747,,,,,,
1789,3,0.03289390355348587,,,,,,
1799,3,0.02139192447066307,,,,,,
1809,3,0.024709418416023254,,,,,,
1819,3,0.041142068803310394,,,,,,
1823,3,,0.0997852012515068,0.38497549295425415,0.2311977744102478,0.835615336894989,0.29288965463638306,
1829,4,0.01589118503034115,,,,,,
1839,4,0.03229299932718277,,,,,,
1849,4,0.02971973642706871,,,,,,
1859,4,0.031163951382040977,,,,,,
1869,4,0.024342315271496773,,,,,,
1879,4,0.018322551622986794,,,,,,
1889,4,0.011702939867973328,,,,,,
1899,4,0.019918575882911682,,,,,,
1909,4,0.02266986295580864,,,,,,
1919,4,0.018460774794220924,,,,,,
1929,4,0.013912706635892391,,,,,,
1939,4,0.020981136709451675,,,,,,
1949,4,0.020616773515939713,,,,,,
1959,4,0.019756419584155083,,,,,,
1969,4,0.01776573807001114,,,,,,
1979,4,0.027227772399783134,,,,,,
1989,4,0.017342427745461464,,,,,,
1999,4,0.02764734998345375,,,,,,
2009,4,0.04723891615867615,,,,,,
2019,4,0.03400035947561264,,,,,,
2029,4,0.04582219943404198,,,,,,
2039,4,0.015760457143187523,,,,,,
2049,4,0.02125178836286068,,,,,,
2059,4,0.053416281938552856,,,,,,
2069,4,0.019490189850330353,,,,,,
2079,4,0.016184810549020767,,,,,,
2089,4,0.03182421997189522,,,,,,
2099,4,0.029528005048632622,,,,,,
2109,4,0.03768996521830559,,,,,,
2119,4,0.018144184723496437,,,,,,
2129,4,0.03350607305765152,,,,,,
2139,4,0.01941249892115593,,,,,,
2149,4,0.06772492825984955,,,,,,
2159,4,0.015950188040733337,,,,,,
2169,4,0.032909296452999115,,,,,,
2179,4,0.02496849186718464,,,,,,
2189,4,0.016355186700820923,,,,,,
2199,4,0.021954623982310295,,,,,,
2209,4,0.028186647221446037,,,,,,
2219,4,0.03023676760494709,,,,,,
