step,train_loss,epoch,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,val_qa_em,test_loss
1057,,0,0.1580902636051178,0.3844582438468933,0.8220535516738892,0.4057796597480774,0.3568281829357147,
1059,0.06882143020629883,1,,,,,,
1069,0.07619806379079819,1,,,,,,
1079,0.0807253047823906,1,,,,,,
1089,0.20988675951957703,1,,,,,,
1099,0.10461033135652542,1,,,,,,
1109,0.11002989113330841,1,,,,,,
1119,0.1316876858472824,1,,,,,,
1129,0.07789060473442078,1,,,,,,
1139,0.07841255515813828,1,,,,,,
1149,0.04205179959535599,1,,,,,,
1159,0.0853084996342659,1,,,,,,
1169,0.09349063038825989,1,,,,,,
1179,0.1145961582660675,1,,,,,,
1189,0.061097241938114166,1,,,,,,
1199,0.04960089176893234,1,,,,,,
1209,0.044148676097393036,1,,,,,,
1219,0.08441050350666046,1,,,,,,
1229,0.06052525341510773,1,,,,,,
1239,0.07460208237171173,1,,,,,,
1249,0.051175471395254135,1,,,,,,
1259,0.10445684939622879,1,,,,,,
1269,0.04696068912744522,1,,,,,,
1279,0.0838615819811821,1,,,,,,
1289,0.08306905627250671,1,,,,,,
1299,0.0785294771194458,1,,,,,,
1309,0.11522474884986877,1,,,,,,
1319,0.05503490939736366,1,,,,,,
1329,0.05385735258460045,1,,,,,,
1339,0.13357798755168915,1,,,,,,
1349,0.04115463048219681,1,,,,,,
1359,0.09170040488243103,1,,,,,,
1369,0.07766902446746826,1,,,,,,
1379,0.10710827261209488,1,,,,,,
1389,0.13128548860549927,1,,,,,,
1399,0.07547851651906967,1,,,,,,
1409,0.03537127748131752,1,,,,,,
1419,0.1118384376168251,1,,,,,,
1429,0.08689093589782715,1,,,,,,
1439,0.06579311192035675,1,,,,,,
1449,0.0779964029788971,1,,,,,,
1459,0.06046566739678383,1,,,,,,
1469,0.019847048446536064,1,,,,,,
1479,0.07396312057971954,1,,,,,,
1489,0.08103234320878983,1,,,,,,
1499,0.12978576123714447,1,,,,,,
1509,0.16511455178260803,1,,,,,,
1519,0.08459900319576263,1,,,,,,
1529,0.025720058009028435,1,,,,,,
1539,0.12105764448642731,1,,,,,,
1549,0.06694402545690536,1,,,,,,
1559,0.06692029535770416,1,,,,,,
1569,0.07053685933351517,1,,,,,,
1579,0.12153696268796921,1,,,,,,
1589,0.014139566570520401,1,,,,,,
1599,0.06460447609424591,1,,,,,,
1609,0.05315285921096802,1,,,,,,
1619,0.04455789923667908,1,,,,,,
1629,0.1468086689710617,1,,,,,,
1639,0.10204020887613297,1,,,,,,
1649,0.06715040653944016,1,,,,,,
1659,0.10129570960998535,1,,,,,,
1669,0.04228563234210014,1,,,,,,
1679,0.044950664043426514,1,,,,,,
1689,0.12050116062164307,1,,,,,,
1699,0.11127209663391113,1,,,,,,
1709,0.06133533641695976,1,,,,,,
1719,0.04901143163442612,1,,,,,,
1729,0.05250933766365051,1,,,,,,
1739,0.06820554286241531,1,,,,,,
1749,0.059246134012937546,1,,,,,,
1759,0.03918863832950592,1,,,,,,
1769,0.057138122618198395,1,,,,,,
1779,0.035563647747039795,1,,,,,,
1789,0.06851543486118317,1,,,,,,
1799,0.08558768779039383,1,,,,,,
1809,0.0317377895116806,1,,,,,,
1819,0.028614530339837074,1,,,,,,
1829,0.026635339483618736,1,,,,,,
1839,0.04832935705780983,1,,,,,,
1849,0.04180225357413292,1,,,,,,
1859,0.10169368982315063,1,,,,,,
1869,0.029171543195843697,1,,,,,,
1879,0.07992562651634216,1,,,,,,
1889,0.02107641100883484,1,,,,,,
1899,0.026342147961258888,1,,,,,,
1909,0.04182928800582886,1,,,,,,
1919,0.024064594879746437,1,,,,,,
1929,0.04764309525489807,1,,,,,,
1939,0.05153803899884224,1,,,,,,
1949,0.09874051064252853,1,,,,,,
1959,0.03524744138121605,1,,,,,,
1969,0.09448138624429703,1,,,,,,
1979,0.1481725126504898,1,,,,,,
1989,0.03667708858847618,1,,,,,,
1999,0.1140538901090622,1,,,,,,
2009,0.03373517096042633,1,,,,,,
2019,0.028618918731808662,1,,,,,,
2029,0.06595393270254135,1,,,,,,
2039,0.07960253953933716,1,,,,,,
2049,0.07739374041557312,1,,,,,,
2059,0.05594567582011223,1,,,,,,
2069,0.044721271842718124,1,,,,,,
2079,0.00759620638564229,1,,,,,,
2089,0.048511870205402374,1,,,,,,
2099,0.05086951702833176,1,,,,,,
2109,0.063565194606781,1,,,,,,
2115,,1,0.16607823967933655,0.45284342765808105,0.8379988074302673,0.456265389919281,0.40969163179397583,
2119,0.032994356006383896,2,,,,,,
2129,0.04414237290620804,2,,,,,,
2139,0.021119140088558197,2,,,,,,
2149,0.04741999879479408,2,,,,,,
2159,0.009936350397765636,2,,,,,,
2169,0.0261395201086998,2,,,,,,
2179,0.09886853396892548,2,,,,,,
2189,0.025597063824534416,2,,,,,,
2199,0.03599276766180992,2,,,,,,
2209,0.09217921644449234,2,,,,,,
2219,0.1389128714799881,2,,,,,,
2229,0.07414861768484116,2,,,,,,
2239,0.01449505239725113,2,,,,,,
2249,0.09094039350748062,2,,,,,,
2259,0.08775630593299866,2,,,,,,
2269,0.07426512986421585,2,,,,,,
2279,0.021927306428551674,2,,,,,,
2289,0.1790742576122284,2,,,,,,
2299,0.051310449838638306,2,,,,,,
2309,0.08219946175813675,2,,,,,,
2319,0.014142557047307491,2,,,,,,
2329,0.07484256476163864,2,,,,,,
2339,0.030681001022458076,2,,,,,,
2349,0.049935050308704376,2,,,,,,
2359,0.07383790612220764,2,,,,,,
2369,0.05539495125412941,2,,,,,,
2379,0.0361715629696846,2,,,,,,
2389,0.01422154437750578,2,,,,,,
2399,0.024272628128528595,2,,,,,,
2409,0.03237864747643471,2,,,,,,
2419,0.021154412999749184,2,,,,,,
2429,0.03153197467327118,2,,,,,,
2439,0.037823259830474854,2,,,,,,
2449,0.021412348374724388,2,,,,,,
2459,0.04108498618006706,2,,,,,,
2469,0.049873899668455124,2,,,,,,
2479,0.023726271465420723,2,,,,,,
2489,0.08566825836896896,2,,,,,,
2499,0.04540413245558739,2,,,,,,
2509,0.036696918308734894,2,,,,,,
2519,0.03996896371245384,2,,,,,,
2529,0.06426699459552765,2,,,,,,
2539,0.02623647265136242,2,,,,,,
2549,0.026963943615555763,2,,,,,,
2559,0.0066872863098979,2,,,,,,
2569,0.0747673436999321,2,,,,,,
2579,0.015220815315842628,2,,,,,,
2589,0.04616260528564453,2,,,,,,
2599,0.036582157015800476,2,,,,,,
2609,0.03950457647442818,2,,,,,,
2619,0.0534098781645298,2,,,,,,
2629,0.015838557854294777,2,,,,,,
2639,0.0649513378739357,2,,,,,,
2649,0.05456757918000221,2,,,,,,
2659,0.05856692045927048,2,,,,,,
2669,0.015133343636989594,2,,,,,,
2679,0.05397352948784828,2,,,,,,
2689,0.022535962983965874,2,,,,,,
2699,0.08052051812410355,2,,,,,,
2709,0.008538506925106049,2,,,,,,
2719,0.009455525316298008,2,,,,,,
2729,0.026587728410959244,2,,,,,,
2739,0.04900561645627022,2,,,,,,
2749,0.011669106781482697,2,,,,,,
2759,0.020255127921700478,2,,,,,,
2769,0.01672208495438099,2,,,,,,
2779,0.04889623075723648,2,,,,,,
2789,0.030164461582899094,2,,,,,,
2799,0.052092380821704865,2,,,,,,
2809,0.0044486126862466335,2,,,,,,
2819,0.006362567655742168,2,,,,,,
2829,0.017818190157413483,2,,,,,,
2839,0.02095448225736618,2,,,,,,
2849,0.012915367260575294,2,,,,,,
2859,0.03501636162400246,2,,,,,,
2869,0.01740710809826851,2,,,,,,
2879,0.011844166554510593,2,,,,,,
2889,0.024215329438447952,2,,,,,,
2899,0.07751297205686569,2,,,,,,
2909,0.1079241931438446,2,,,,,,
2919,0.05437593534588814,2,,,,,,
2929,0.06152169406414032,2,,,,,,
2939,0.027220886200666428,2,,,,,,
2949,0.03165922313928604,2,,,,,,
2959,0.010921725071966648,2,,,,,,
2969,0.018634339794516563,2,,,,,,
2979,0.026819197461009026,2,,,,,,
2989,0.056447792798280716,2,,,,,,
2999,0.06972754001617432,2,,,,,,
3009,0.08298756182193756,2,,,,,,
3019,0.07211373746395111,2,,,,,,
3029,0.008497033268213272,2,,,,,,
3039,0.007594171445816755,2,,,,,,
3049,0.02067052386701107,2,,,,,,
3059,0.05367487296462059,2,,,,,,
3069,0.06610767543315887,2,,,,,,
3079,0.020218417048454285,2,,,,,,
3089,0.028339771553874016,2,,,,,,
3099,0.018036112189292908,2,,,,,,
3109,0.036904145032167435,2,,,,,,
3119,0.008192225359380245,2,,,,,,
3129,0.038779646158218384,2,,,,,,
3139,0.050694119185209274,2,,,,,,
3149,0.058029111474752426,2,,,,,,
3159,0.0341574102640152,2,,,,,,
3169,0.029817799106240273,2,,,,,,
3173,,2,0.18801872432231903,0.49296748638153076,0.8571745753288269,0.5253748893737793,0.4757709205150604,
3179,0.028730541467666626,3,,,,,,
3189,0.015824710950255394,3,,,,,,
3199,0.0021963496692478657,3,,,,,,
3209,0.029048269614577293,3,,,,,,
3219,0.028189172968268394,3,,,,,,
3229,0.03958230838179588,3,,,,,,
3239,0.01862521469593048,3,,,,,,
3249,0.007249200250953436,3,,,,,,
3259,0.022396355867385864,3,,,,,,
3269,0.02216554433107376,3,,,,,,
3279,0.024287661537528038,3,,,,,,
3289,0.01622459478676319,3,,,,,,
3299,0.008908789604902267,3,,,,,,
3309,0.010187246836721897,3,,,,,,
3319,0.022426053881645203,3,,,,,,
3329,0.014959895052015781,3,,,,,,
3339,0.024786565452814102,3,,,,,,
3349,0.007426363881677389,3,,,,,,
3359,0.005033156834542751,3,,,,,,
3369,0.007522614672780037,3,,,,,,
3379,0.003424567636102438,3,,,,,,
3389,0.018277607858181,3,,,,,,
3399,0.02425323985517025,3,,,,,,
3409,0.024815404787659645,3,,,,,,
3419,0.004534061998128891,3,,,,,,
3429,0.007351058069616556,3,,,,,,
3439,0.005091431085020304,3,,,,,,
3449,0.006703222170472145,3,,,,,,
3459,0.006092263385653496,3,,,,,,
3469,0.008185558952391148,3,,,,,,
3479,0.009317765943706036,3,,,,,,
3489,0.004661009181290865,3,,,,,,
3499,0.0063376156613230705,3,,,,,,
3509,0.009810542687773705,3,,,,,,
3519,0.059078190475702286,3,,,,,,
3529,0.011531303636729717,3,,,,,,
3539,0.009739663451910019,3,,,,,,
3549,0.002289134543389082,3,,,,,,
3559,0.02630436047911644,3,,,,,,
3569,0.01764908991754055,3,,,,,,
3579,0.0016910253325477242,3,,,,,,
3589,0.0061241318471729755,3,,,,,,
3599,0.013904731720685959,3,,,,,,
3609,0.0013817015569657087,3,,,,,,
3619,0.010188544169068336,3,,,,,,
3629,0.00849692802876234,3,,,,,,
3639,0.01617426425218582,3,,,,,,
3649,0.02965766191482544,3,,,,,,
3659,0.019678395241498947,3,,,,,,
3669,0.0032943356782197952,3,,,,,,
3679,0.00234489468857646,3,,,,,,
3689,0.005961286369711161,3,,,,,,
3699,0.02404383383691311,3,,,,,,
3709,0.015619896352291107,3,,,,,,
3719,0.005354205146431923,3,,,,,,
3729,0.015392586588859558,3,,,,,,
3739,0.0032791488338261843,3,,,,,,
3749,0.0014237826690077782,3,,,,,,
3759,0.01859094761312008,3,,,,,,
3769,0.016496926546096802,3,,,,,,
3779,0.05113836005330086,3,,,,,,
3789,0.016252385452389717,3,,,,,,
3799,0.005517970770597458,3,,,,,,
3809,0.013091902248561382,3,,,,,,
3819,0.006796758156269789,3,,,,,,
3829,0.008135817013680935,3,,,,,,
3839,0.011110136285424232,3,,,,,,
3849,0.007079697214066982,3,,,,,,
3859,0.015995733439922333,3,,,,,,
3869,0.0024168838281184435,3,,,,,,
3879,0.02522508054971695,3,,,,,,
3889,0.002393783535808325,3,,,,,,
3899,0.0019522025249898434,3,,,,,,
3909,0.022928064689040184,3,,,,,,
3919,0.006267308257520199,3,,,,,,
3929,0.013017082586884499,3,,,,,,
3939,0.0025382975582033396,3,,,,,,
3949,0.0015256244223564863,3,,,,,,
3959,0.006768710445612669,3,,,,,,
3969,0.015185144729912281,3,,,,,,
3979,0.0045764874666929245,3,,,,,,
3989,0.005125607363879681,3,,,,,,
3999,0.0013576284982264042,3,,,,,,
4009,0.012183782644569874,3,,,,,,
4019,0.0028257661033421755,3,,,,,,
4029,0.003915784880518913,3,,,,,,
4039,0.009183469228446484,3,,,,,,
4049,0.0010766806080937386,3,,,,,,
4059,0.00223443191498518,3,,,,,,
4069,0.008595126681029797,3,,,,,,
4079,0.0031211967580020428,3,,,,,,
4089,0.0010201800614595413,3,,,,,,
4099,0.0076106246560812,3,,,,,,
4109,0.021224740892648697,3,,,,,,
4119,0.035669684410095215,3,,,,,,
4129,0.006398653145879507,3,,,,,,
4139,0.029298296198248863,3,,,,,,
4149,0.03614623099565506,3,,,,,,
4159,0.008356920443475246,3,,,,,,
4169,0.0040323506109416485,3,,,,,,
4179,0.013804489746689796,3,,,,,,
4189,0.05575589835643768,3,,,,,,
4199,0.012170416302978992,3,,,,,,
4209,0.0012307477882131934,3,,,,,,
4219,0.03075985237956047,3,,,,,,
4229,0.004008766729384661,3,,,,,,
4231,,3,0.22416841983795166,0.5025299787521362,0.8564906716346741,0.5228391289710999,0.48458150029182434,
4239,0.00696897879242897,4,,,,,,
4249,0.0054056039080023766,4,,,,,,
4259,0.005629941821098328,4,,,,,,
4269,0.0021395401563495398,4,,,,,,
4279,0.03456903621554375,4,,,,,,
4289,0.001656964304856956,4,,,,,,
4299,0.0013010315597057343,4,,,,,,
4309,0.0017442378448322415,4,,,,,,
4319,0.0026748243253678083,4,,,,,,
4329,0.004988689441233873,4,,,,,,
4339,0.0068296389654278755,4,,,,,,
4349,0.0027465298771858215,4,,,,,,
4359,0.003725192742422223,4,,,,,,
4369,0.004366621375083923,4,,,,,,
4379,0.0022595475893467665,4,,,,,,
4389,0.0002711598062887788,4,,,,,,
4399,0.010302482172846794,4,,,,,,
4409,0.0008512589847669005,4,,,,,,
4419,0.001642938470467925,4,,,,,,
4429,0.002237049164250493,4,,,,,,
4439,0.009590688161551952,4,,,,,,
4449,0.031029116362333298,4,,,,,,
4459,0.010672694072127342,4,,,,,,
4469,0.0032925810664892197,4,,,,,,
4479,0.0007343015749938786,4,,,,,,
4489,0.001336427521891892,4,,,,,,
4499,0.0022271876223385334,4,,,,,,
4509,0.006589102558791637,4,,,,,,
4519,0.0034475973807275295,4,,,,,,
4529,0.008231333456933498,4,,,,,,
4539,0.000610715476796031,4,,,,,,
4549,0.0026002083905041218,4,,,,,,
4559,0.002593862358480692,4,,,,,,
4569,0.015088336542248726,4,,,,,,
4579,0.0032565488945692778,4,,,,,,
4589,0.0021929037757217884,4,,,,,,
4599,0.0022389402147382498,4,,,,,,
4609,0.000841734348796308,4,,,,,,
4619,0.006310201250016689,4,,,,,,
4629,0.0013085001846775413,4,,,,,,
4639,0.0009723255061544478,4,,,,,,
4649,0.004070106893777847,4,,,,,,
4659,0.0216640867292881,4,,,,,,
4669,0.0010726114269345999,4,,,,,,
4679,0.0021239728666841984,4,,,,,,
4689,0.0032369662076234818,4,,,,,,
4699,0.00217264867387712,4,,,,,,
4709,0.0013837963342666626,4,,,,,,
4719,0.0065559991635382175,4,,,,,,
4729,0.0016470258124172688,4,,,,,,
4739,0.0009857496479526162,4,,,,,,
4749,0.0010370069649070501,4,,,,,,
4759,0.00290341186337173,4,,,,,,
4769,0.0028732840437442064,4,,,,,,
4779,0.0007878447067923844,4,,,,,,
4789,0.000619338417891413,4,,,,,,
4799,0.02839408814907074,4,,,,,,
4809,0.0012829103507101536,4,,,,,,
4819,0.0008560560527257621,4,,,,,,
4829,0.005685277748852968,4,,,,,,
4839,0.01024685986340046,4,,,,,,
4849,0.0006855889805592597,4,,,,,,
4859,0.005544775631278753,4,,,,,,
4869,0.003679973538964987,4,,,,,,
4879,0.0007891938439570367,4,,,,,,
4889,0.0010320143774151802,4,,,,,,
4899,0.0011150215286761522,4,,,,,,
4909,0.006805069278925657,4,,,,,,
4919,0.0007608015439473093,4,,,,,,
4929,0.0030804751440882683,4,,,,,,
4939,0.012654406949877739,4,,,,,,
4949,0.034754130989313126,4,,,,,,
4959,0.0009090261301025748,4,,,,,,
4969,0.026367198675870895,4,,,,,,
4979,0.006715523544698954,4,,,,,,
4989,0.0017647952772676945,4,,,,,,
4999,0.001692497986368835,4,,,,,,
5009,0.007453044410794973,4,,,,,,
5019,0.005529691930860281,4,,,,,,
5029,0.0008168714120984077,4,,,,,,
5039,0.0008873005281202495,4,,,,,,
5049,0.002055190969258547,4,,,,,,
5059,0.000903736858163029,4,,,,,,
5069,0.006907324306666851,4,,,,,,
5079,0.0010230756597593427,4,,,,,,
5089,0.01471544336527586,4,,,,,,
5099,0.0010921290377154946,4,,,,,,
5109,0.0007761556189507246,4,,,,,,
5119,0.02029566280543804,4,,,,,,
5129,0.004456154070794582,4,,,,,,
5139,0.0007319399737752974,4,,,,,,
5149,0.0005404544644989073,4,,,,,,
5159,0.001985967392101884,4,,,,,,
5169,0.006156152579933405,4,,,,,,
5179,0.0021361657418310642,4,,,,,,
5189,0.006929368712007999,4,,,,,,
5199,0.006476931739598513,4,,,,,,
5209,0.0002690191031433642,4,,,,,,
5219,0.04220522195100784,4,,,,,,
5229,0.0016955063911154866,4,,,,,,
5239,0.0036143206525593996,4,,,,,,
5249,0.0015183559153228998,4,,,,,,
5259,0.0014528136234730482,4,,,,,,
5269,0.0009642363293096423,4,,,,,,
5279,0.0027947365306317806,4,,,,,,
5289,0.0017491900362074375,4,,,,,,
5289,,4,0.2567859888076782,0.5040664076805115,0.8581292033195496,0.530877411365509,0.4889867901802063,
5290,,5,,,,,,0.2567859888076782
