train_loss,epoch,step,val_loss,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,test_loss
0.7160254120826721,0,9,,,,,,
0.5827480554580688,0,19,,,,,,
0.1977110058069229,0,29,,,,,,
0.3274729251861572,0,39,,,,,,
0.2463550865650177,0,49,,,,,,
0.5514575242996216,0,59,,,,,,
0.11347991228103638,0,69,,,,,,
0.46455681324005127,0,79,,,,,,
0.3698340356349945,0,89,,,,,,
0.3001019060611725,0,99,,,,,,
0.3578800559043884,0,109,,,,,,
0.13882243633270264,0,119,,,,,,
0.21829648315906525,0,129,,,,,,
0.2971431314945221,0,139,,,,,,
0.2377133071422577,0,149,,,,,,
0.2844826281070709,0,159,,,,,,
0.2098626345396042,0,169,,,,,,
0.2664572596549988,0,179,,,,,,
0.2935681939125061,0,189,,,,,,
0.1626596301794052,0,199,,,,,,
0.24335730075836182,0,209,,,,,,
,0,216,0.15646624565124512,0.30547550320625305,0.5742849111557007,0.8741549253463745,0.6369002461433411,
0.07769138365983963,1,219,,,,,,
0.2677256762981415,1,229,,,,,,
0.24997539818286896,1,239,,,,,,
0.1459663361310959,1,249,,,,,,
0.3855784833431244,1,259,,,,,,
0.3330153822898865,1,269,,,,,,
0.28532999753952026,1,279,,,,,,
0.5410576462745667,1,289,,,,,,
0.17195822298526764,1,299,,,,,,
0.2982631325721741,1,309,,,,,,
0.17852146923542023,1,319,,,,,,
0.34344059228897095,1,329,,,,,,
0.19624578952789307,1,339,,,,,,
0.2794904410839081,1,349,,,,,,
0.15021640062332153,1,359,,,,,,
0.2661541700363159,1,369,,,,,,
0.16166895627975464,1,379,,,,,,
0.29956743121147156,1,389,,,,,,
0.14958693087100983,1,399,,,,,,
0.13187147676944733,1,409,,,,,,
0.34626224637031555,1,419,,,,,,
0.16510464251041412,1,429,,,,,,
,1,433,0.1382094919681549,0.36023053526878357,0.6072589755058289,0.8866744041442871,0.6561682820320129,
0.23295585811138153,2,439,,,,,,
0.24267658591270447,2,449,,,,,,
0.07709291577339172,2,459,,,,,,
0.16519099473953247,2,469,,,,,,
0.3326851427555084,2,479,,,,,,
0.1106056347489357,2,489,,,,,,
0.3817712962627411,2,499,,,,,,
0.2445123791694641,2,509,,,,,,
0.1529555469751358,2,519,,,,,,
0.12772762775421143,2,529,,,,,,
0.12001192569732666,2,539,,,,,,
0.2592466175556183,2,549,,,,,,
0.12900759279727936,2,559,,,,,,
0.08403125405311584,2,569,,,,,,
0.1892549991607666,2,579,,,,,,
0.2002096325159073,2,589,,,,,,
0.0740215927362442,2,599,,,,,,
0.1164223924279213,2,609,,,,,,
0.08791251480579376,2,619,,,,,,
0.2363017201423645,2,629,,,,,,
0.22476081550121307,2,639,,,,,,
0.10901181399822235,2,649,,,,,,
,2,650,0.13017597794532776,0.3631123900413513,0.6087231040000916,0.887096107006073,0.649499773979187,
0.24224965274333954,3,659,,,,,,
0.16550461947917938,3,669,,,,,,
0.1830216944217682,3,679,,,,,,
0.2890806198120117,3,689,,,,,,
0.1375829428434372,3,699,,,,,,
0.1538572460412979,3,709,,,,,,
0.09820681065320969,3,719,,,,,,
0.04399128258228302,3,729,,,,,,
0.08386916667222977,3,739,,,,,,
0.14300331473350525,3,749,,,,,,
0.10182332992553711,3,759,,,,,,
0.0848560482263565,3,769,,,,,,
0.15663793683052063,3,779,,,,,,
0.06222953274846077,3,789,,,,,,
0.03274153172969818,3,799,,,,,,
0.0673874244093895,3,809,,,,,,
0.23375993967056274,3,819,,,,,,
0.40127795934677124,3,829,,,,,,
0.0521213673055172,3,839,,,,,,
0.057719118893146515,3,849,,,,,,
0.08625207096338272,3,859,,,,,,
,3,867,0.1346360296010971,0.394812673330307,0.6192628741264343,0.8907808065414429,0.6622107028961182,
0.020724058151245117,4,869,,,,,,
0.05291932076215744,4,879,,,,,,
0.2043299376964569,4,889,,,,,,
0.5690847635269165,4,899,,,,,,
0.23847557604312897,4,909,,,,,,
0.09901615232229233,4,919,,,,,,
0.10601416230201721,4,929,,,,,,
0.03733988478779793,4,939,,,,,,
0.04948991909623146,4,949,,,,,,
0.025065094232559204,4,959,,,,,,
0.06067780405282974,4,969,,,,,,
0.03593623265624046,4,979,,,,,,
0.10844846069812775,4,989,,,,,,
0.2306157499551773,4,999,,,,,,
0.03226184844970703,4,1009,,,,,,
0.058732084929943085,4,1019,,,,,,
0.05409791320562363,4,1029,,,,,,
0.10390619933605194,4,1039,,,,,,
0.07844913005828857,4,1049,,,,,,
0.019084161147475243,4,1059,,,,,,
0.014206944964826107,4,1069,,,,,,
0.09034738689661026,4,1079,,,,,,
,4,1084,0.14680488407611847,0.4005763828754425,0.6152713298797607,0.8904253244400024,0.6618597507476807,
,5,1085,,,,,,0.14680488407611847
