step,train_loss,epoch,val_qa_bert_score,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_em,test_loss
9,0.20930294692516327,0,,,,,,
19,0.7921210527420044,0,,,,,,
29,0.11863856017589569,0,,,,,,
39,0.1232958510518074,0,,,,,,
49,0.09127011150121689,0,,,,,,
59,0.2978048026561737,0,,,,,,
69,0.132565438747406,0,,,,,,
79,0.16241739690303802,0,,,,,,
89,0.5582382082939148,0,,,,,,
99,0.15854109823703766,0,,,,,,
109,0.19881047308444977,0,,,,,,
119,0.23684698343276978,0,,,,,,
129,0.1996098756790161,0,,,,,,
139,0.13330912590026855,0,,,,,,
149,0.07918865978717804,0,,,,,,
159,0.25063055753707886,0,,,,,,
169,0.23985207080841064,0,,,,,,
179,0.07334333658218384,0,,,,,,
189,0.23056738078594208,0,,,,,,
199,0.1755295842885971,0,,,,,,
209,0.10620514303445816,0,,,,,,
219,0.10698169469833374,0,,,,,,
229,0.1192915141582489,0,,,,,,
239,0.10600773990154266,0,,,,,,
249,0.11106737703084946,0,,,,,,
259,0.1221640557050705,0,,,,,,
269,0.08992134034633636,0,,,,,,
279,0.08035286515951157,0,,,,,,
289,0.1621921807527542,0,,,,,,
299,0.09974976629018784,0,,,,,,
309,0.051160480827093124,0,,,,,,
319,0.09510134905576706,0,,,,,,
329,0.10698842257261276,0,,,,,,
339,0.052196480333805084,0,,,,,,
349,0.12893764674663544,0,,,,,,
359,0.06454915553331375,0,,,,,,
369,0.06427204608917236,0,,,,,,
379,0.13433074951171875,0,,,,,,
389,0.06283912062644958,0,,,,,,
399,0.042766280472278595,0,,,,,,
409,0.024633346125483513,0,,,,,,
419,0.04909583553671837,0,,,,,,
429,0.041695356369018555,0,,,,,,
439,0.13095606863498688,0,,,,,,
449,0.0961863324046135,0,,,,,,
459,0.04847712069749832,0,,,,,,
469,0.0477171391248703,0,,,,,,
479,0.06066136434674263,0,,,,,,
489,0.0872788056731224,0,,,,,,
499,0.06030711904168129,0,,,,,,
509,0.042045578360557556,0,,,,,,
519,0.06061817333102226,0,,,,,,
529,0.038229428231716156,0,,,,,,
539,0.07690484821796417,0,,,,,,
549,0.04515097662806511,0,,,,,,
559,0.03725520148873329,0,,,,,,
569,0.11723844707012177,0,,,,,,
573,,0,0.9143189191818237,0.09670538455247879,0.719770073890686,0.6634050011634827,0.35648149251937866,
579,0.04833095520734787,1,,,,,,
589,0.05105660855770111,1,,,,,,
599,0.06589359045028687,1,,,,,,
609,0.1501832753419876,1,,,,,,
619,0.05354754626750946,1,,,,,,
629,0.1284826248884201,1,,,,,,
639,0.04796278849244118,1,,,,,,
649,0.0882583037018776,1,,,,,,
659,0.05061355233192444,1,,,,,,
669,0.06643151491880417,1,,,,,,
679,0.07368994504213333,1,,,,,,
689,0.12783411145210266,1,,,,,,
699,0.03782806172966957,1,,,,,,
709,0.025652369484305382,1,,,,,,
719,0.037534963339567184,1,,,,,,
729,0.016109485179185867,1,,,,,,
739,0.03359565511345863,1,,,,,,
749,0.03368739038705826,1,,,,,,
759,0.11824752390384674,1,,,,,,
769,0.07154388725757599,1,,,,,,
779,0.07834146916866302,1,,,,,,
789,0.019216056913137436,1,,,,,,
799,0.0275834072381258,1,,,,,,
809,0.03420419245958328,1,,,,,,
819,0.08648959547281265,1,,,,,,
829,0.04158391058444977,1,,,,,,
839,0.03745821863412857,1,,,,,,
849,0.023491736501455307,1,,,,,,
859,0.05148842930793762,1,,,,,,
869,0.04017670825123787,1,,,,,,
879,0.03029806911945343,1,,,,,,
889,0.09132936596870422,1,,,,,,
899,0.1033928245306015,1,,,,,,
909,0.024607909843325615,1,,,,,,
919,0.046006884425878525,1,,,,,,
929,0.035160131752491,1,,,,,,
939,0.008270001038908958,1,,,,,,
949,0.06566737592220306,1,,,,,,
959,0.016217270866036415,1,,,,,,
969,0.08715924620628357,1,,,,,,
979,0.04039261117577553,1,,,,,,
989,0.06398069858551025,1,,,,,,
999,0.04166141897439957,1,,,,,,
1009,0.023639805614948273,1,,,,,,
1019,0.0671817734837532,1,,,,,,
1029,0.05603156238794327,1,,,,,,
1039,0.04811573028564453,1,,,,,,
1049,0.023645490407943726,1,,,,,,
1059,0.05229521170258522,1,,,,,,
1069,0.03014412522315979,1,,,,,,
1079,0.04437342286109924,1,,,,,,
1089,0.049793440848588943,1,,,,,,
1099,0.020929187536239624,1,,,,,,
1109,0.010500166565179825,1,,,,,,
1119,0.02205999754369259,1,,,,,,
1129,0.024968234822154045,1,,,,,,
1139,0.09008510410785675,1,,,,,,
1147,,1,0.9142823219299316,0.09319667518138885,0.7323219180107117,0.6734612584114075,0.42592594027519226,
1149,0.004730603192001581,2,,,,,,
1159,0.039239924401044846,2,,,,,,
1169,0.017614690586924553,2,,,,,,
1179,0.02048870548605919,2,,,,,,
1189,0.03664884716272354,2,,,,,,
1199,0.013299094513058662,2,,,,,,
1209,0.011841789819300175,2,,,,,,
1219,0.017958270385861397,2,,,,,,
1229,0.028369219973683357,2,,,,,,
1239,0.016017932444810867,2,,,,,,
1249,0.006992665119469166,2,,,,,,
1259,0.011345871724188328,2,,,,,,
1269,0.018933594226837158,2,,,,,,
1279,0.013990167528390884,2,,,,,,
1289,0.00773076806217432,2,,,,,,
1299,0.061351973563432693,2,,,,,,
1309,0.03760186582803726,2,,,,,,
1319,0.04515174776315689,2,,,,,,
1329,0.020835790783166885,2,,,,,,
1339,0.018291112035512924,2,,,,,,
1349,0.024607054889202118,2,,,,,,
1359,0.009167115204036236,2,,,,,,
1369,0.0076714674942195415,2,,,,,,
1379,0.03965166583657265,2,,,,,,
1389,0.01928624138236046,2,,,,,,
1399,0.009041045792400837,2,,,,,,
1409,0.012333338148891926,2,,,,,,
1419,0.01656840182840824,2,,,,,,
1429,0.023716026917099953,2,,,,,,
1439,0.019410932436585426,2,,,,,,
1449,0.01985747180879116,2,,,,,,
1459,0.002542927162721753,2,,,,,,
1469,0.03360891714692116,2,,,,,,
1479,0.004143263213336468,2,,,,,,
1489,0.0037227810826152563,2,,,,,,
1499,0.06405644863843918,2,,,,,,
1509,0.0024685056414455175,2,,,,,,
1519,0.02052878774702549,2,,,,,,
1529,0.05355154350399971,2,,,,,,
1539,0.030602434650063515,2,,,,,,
1549,0.006922346074134111,2,,,,,,
1559,0.01558615267276764,2,,,,,,
1569,0.023067699745297432,2,,,,,,
1579,0.005672913510352373,2,,,,,,
1589,0.024575041607022285,2,,,,,,
1599,0.005164992995560169,2,,,,,,
1609,0.01293367799371481,2,,,,,,
1619,0.04305756464600563,2,,,,,,
1629,0.13045907020568848,2,,,,,,
1639,0.00785003136843443,2,,,,,,
1649,0.02555590309202671,2,,,,,,
1659,0.0038000675849616528,2,,,,,,
1669,0.0073523251339793205,2,,,,,,
1679,0.008622557856142521,2,,,,,,
1689,0.01785561814904213,2,,,,,,
1699,0.0055777523666620255,2,,,,,,
1709,0.021687867119908333,2,,,,,,
1719,0.011758781038224697,2,,,,,,
1721,,2,0.9125330448150635,0.11918385326862335,0.7374778985977173,0.6841801404953003,0.44907405972480774,
