train_loss,step,epoch,val_qa_sas,val_loss,val_qa_em,val_qa_answer_f1,val_qa_bert_score,test_loss
0.10237947106361389,9,0,,,,,,
0.20210355520248413,19,0,,,,,,
0.19667603075504303,29,0,,,,,,
0.2117432802915573,39,0,,,,,,
0.18369047343730927,49,0,,,,,,
0.12253016978502274,59,0,,,,,,
0.12156107276678085,69,0,,,,,,
0.07015155255794525,79,0,,,,,,
0.10354945063591003,89,0,,,,,,
0.18163448572158813,99,0,,,,,,
0.2006397247314453,109,0,,,,,,
0.10363743454217911,119,0,,,,,,
0.20194831490516663,129,0,,,,,,
0.05815143883228302,139,0,,,,,,
0.06122215837240219,149,0,,,,,,
0.23940971493721008,159,0,,,,,,
0.08293262124061584,169,0,,,,,,
0.17510172724723816,179,0,,,,,,
0.14248883724212646,189,0,,,,,,
0.09368188679218292,199,0,,,,,,
0.06814679503440857,209,0,,,,,,
0.13547857105731964,219,0,,,,,,
0.04251397028565407,229,0,,,,,,
0.14275597035884857,239,0,,,,,,
0.05763443931937218,249,0,,,,,,
0.09177058935165405,259,0,,,,,,
0.04049036279320717,269,0,,,,,,
0.07876824587583542,279,0,,,,,,
0.10994089394807816,289,0,,,,,,
0.12218693643808365,299,0,,,,,,
0.08249089121818542,309,0,,,,,,
0.18258684873580933,319,0,,,,,,
0.18859432637691498,329,0,,,,,,
0.055442407727241516,339,0,,,,,,
0.062481604516506195,349,0,,,,,,
0.06156062334775925,359,0,,,,,,
0.07133860886096954,369,0,,,,,,
0.03033098764717579,379,0,,,,,,
0.06185794249176979,389,0,,,,,,
0.035731781274080276,399,0,,,,,,
0.04346301406621933,409,0,,,,,,
0.03866089507937431,419,0,,,,,,
0.15094593167304993,429,0,,,,,,
0.042477212846279144,439,0,,,,,,
0.20892183482646942,449,0,,,,,,
0.08800067752599716,459,0,,,,,,
0.03951958194375038,469,0,,,,,,
0.024547185748815536,479,0,,,,,,
0.03357294574379921,489,0,,,,,,
0.014777660369873047,499,0,,,,,,
0.03036775253713131,509,0,,,,,,
0.09173782169818878,519,0,,,,,,
0.05194912478327751,529,0,,,,,,
0.030231211334466934,539,0,,,,,,
0.026136502623558044,549,0,,,,,,
0.059795308858156204,559,0,,,,,,
0.05964795500040054,569,0,,,,,,
,577,0,0.628052830696106,0.10386644303798676,0.23255814611911774,0.5572730302810669,0.8706353306770325,
0.04050249978899956,579,1,,,,,,
0.04890250787138939,589,1,,,,,,
0.020803943276405334,599,1,,,,,,
0.04958928003907204,609,1,,,,,,
0.044905710965394974,619,1,,,,,,
0.10830085724592209,629,1,,,,,,
0.026625651866197586,639,1,,,,,,
0.03257179632782936,649,1,,,,,,
0.03611744940280914,659,1,,,,,,
0.0847359374165535,669,1,,,,,,
0.03390507772564888,679,1,,,,,,
0.016995718702673912,689,1,,,,,,
0.024435918778181076,699,1,,,,,,
0.029687630012631416,709,1,,,,,,
0.11613456904888153,719,1,,,,,,
0.05289648473262787,729,1,,,,,,
0.055336154997348785,739,1,,,,,,
