epoch,train_loss,step,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
0,4.560187816619873,9,,,,,,
0,3.683856248855591,19,,,,,,
0,3.105452060699463,29,,,,,,
0,2.1916396617889404,39,,,,,,
0,1.7171474695205688,49,,,,,,
0,1.324861764907837,59,,,,,,
0,0.8962620496749878,69,,,,,,
0,0.6640166640281677,79,,,,,,
0,0.5236688852310181,89,,,,,,
0,0.2995396852493286,99,,,,,,
0,0.14372000098228455,109,,,,,,
0,0.1833658367395401,119,,,,,,
0,0.11869841814041138,129,,,,,,
0,0.20470409095287323,139,,,,,,
0,0.08370403200387955,149,,,,,,
0,0.058060504496097565,159,,,,,,
0,0.08296963572502136,169,,,,,,
0,0.026596229523420334,179,,,,,,
0,0.031628940254449844,189,,,,,,
0,0.07399008423089981,199,,,,,,
0,0.03291497379541397,209,,,,,,
0,0.03727767989039421,219,,,,,,
0,0.01618393510580063,229,,,,,,
0,0.018846804276108742,239,,,,,,
0,0.03783542290329933,249,,,,,,
0,0.015467742457985878,259,,,,,,
0,0.058861155062913895,269,,,,,,
0,0.01248964387923479,279,,,,,,
0,0.01952637918293476,289,,,,,,
0,0.012701699510216713,299,,,,,,
0,0.06305616348981857,309,,,,,,
0,0.04241437837481499,319,,,,,,
0,0.023169850930571556,329,,,,,,
0,0.07711329311132431,339,,,,,,
0,0.03696965426206589,349,,,,,,
0,0.029336584731936455,359,,,,,,
0,0.03577939793467522,369,,,,,,
0,0.03695313259959221,379,,,,,,
0,0.024181880056858063,389,,,,,,
0,0.011243474669754505,399,,,,,,
0,0.01431216485798359,409,,,,,,
0,0.020466279238462448,419,,,,,,
0,0.01919565722346306,429,,,,,,
0,0.005168986972421408,439,,,,,,
0,0.01430912222713232,449,,,,,,
0,0.004502138122916222,459,,,,,,
0,0.015566130168735981,469,,,,,,
0,0.05604318156838417,479,,,,,,
0,0.038604412227869034,489,,,,,,
0,0.02617824636399746,499,,,,,,
0,0.04129955545067787,509,,,,,,
0,0.08026863634586334,519,,,,,,
0,0.0076421876437962055,529,,,,,,
0,0.08317302167415619,539,,,,,,
0,0.016441917046904564,549,,,,,,
0,0.04316486045718193,559,,,,,,
0,0.07004479318857193,569,,,,,,
0,0.0662471204996109,579,,,,,,
0,0.04153693467378616,589,,,,,,
0,0.06982850283384323,599,,,,,,
0,0.016293209046125412,609,,,,,,
0,0.04249845817685127,619,,,,,,
0,0.07768165320158005,629,,,,,,
0,0.0321689248085022,639,,,,,,
0,0.013972577638924122,649,,,,,,
0,0.002214729553088546,659,,,,,,
0,0.06256147474050522,669,,,,,,
0,0.04931482672691345,679,,,,,,
0,0.10015716403722763,689,,,,,,
0,0.009479420259594917,699,,,,,,
0,0.0075102755799889565,709,,,,,,
0,0.006034383084625006,719,,,,,,
0,0.031656138598918915,729,,,,,,
0,0.04938773810863495,739,,,,,,
0,0.08031254261732101,749,,,,,,
