epoch,train_loss,step,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_qa_em,test_loss
0,0.36954784393310547,9,,,,,,
0,0.20444343984127045,19,,,,,,
0,0.3189261257648468,29,,,,,,
0,0.2098679393529892,39,,,,,,
0,0.2182168811559677,49,,,,,,
0,0.1772386133670807,59,,,,,,
0,0.3102034032344818,69,,,,,,
0,0.3578561246395111,79,,,,,,
0,0.16553868353366852,89,,,,,,
0,0.2809324562549591,99,,,,,,
0,0.08759430795907974,109,,,,,,
0,0.2380906045436859,119,,,,,,
0,0.2150019109249115,129,,,,,,
0,0.2152937650680542,139,,,,,,
0,0.22288323938846588,149,,,,,,
0,0.11649005860090256,159,,,,,,
0,0.18254612386226654,169,,,,,,
0,0.1419716775417328,179,,,,,,
0,0.11500523239374161,189,,,,,,
0,0.1084289401769638,199,,,,,,
0,0.13593672215938568,209,,,,,,
0,0.09930035471916199,219,,,,,,
0,0.12077796459197998,229,,,,,,
0,0.22585679590702057,239,,,,,,
0,0.11794702708721161,249,,,,,,
0,0.25640374422073364,259,,,,,,
0,0.1707432121038437,269,,,,,,
0,0.1517852544784546,279,,,,,,
0,0.1948937177658081,289,,,,,,
0,0.15101315081119537,299,,,,,,
0,0.24072198569774628,309,,,,,,
0,0.25133612751960754,319,,,,,,
0,0.12687836587429047,329,,,,,,
0,0.15672464668750763,339,,,,,,
0,0.26435938477516174,349,,,,,,
0,0.1752258837223053,359,,,,,,
0,0.14604493975639343,369,,,,,,
0,0.19971930980682373,379,,,,,,
0,0.09306249022483826,389,,,,,,
0,0.16518370807170868,399,,,,,,
0,0.12289337813854218,409,,,,,,
0,0.13731737434864044,419,,,,,,
0,0.1492869108915329,429,,,,,,
0,0.1384873241186142,439,,,,,,
0,0.16884209215641022,449,,,,,,
0,0.1647336184978485,459,,,,,,
0,0.235321506857872,469,,,,,,
0,0.1646283119916916,479,,,,,,
0,0.09429275989532471,489,,,,,,
0,0.15764008462429047,499,,,,,,
0,0.10020642727613449,509,,,,,,
0,0.1232287585735321,519,,,,,,
0,0.13007056713104248,529,,,,,,
0,0.15844988822937012,539,,,,,,
0,0.12831607460975647,549,,,,,,
0,0.09471972286701202,559,,,,,,
0,0.09931716322898865,569,,,,,,
0,0.10818953067064285,579,,,,,,
0,0.18020468950271606,589,,,,,,
0,0.14934439957141876,599,,,,,,
0,0.4081939160823822,609,,,,,,
0,0.13815350830554962,619,,,,,,
0,0.19615726172924042,629,,,,,,
0,0.1322827935218811,639,,,,,,
0,0.14226654171943665,649,,,,,,
0,0.1618308275938034,659,,,,,,
0,0.09297193586826324,669,,,,,,
0,0.13396573066711426,679,,,,,,
0,0.16465818881988525,689,,,,,,
0,0.17660117149353027,699,,,,,,
0,0.13170768320560455,709,,,,,,
0,0.11043950170278549,719,,,,,,
0,0.08318021893501282,729,,,,,,
0,0.14276854693889618,739,,,,,,
0,0.11090268939733505,749,,,,,,
0,0.10868974775075912,759,,,,,,
0,0.15024280548095703,769,,,,,,
0,0.11872817575931549,779,,,,,,
0,0.15786583721637726,789,,,,,,
0,0.09979123622179031,799,,,,,,
0,0.07523532211780548,809,,,,,,
0,0.1567935347557068,819,,,,,,
0,0.15555289387702942,829,,,,,,
0,0.08023208379745483,839,,,,,,
0,0.07103408873081207,849,,,,,,
0,0.19447486102581024,859,,,,,,
0,0.18395240604877472,869,,,,,,
0,0.0659354105591774,879,,,,,,
0,0.12117116153240204,889,,,,,,
0,0.06787355244159698,899,,,,,,
0,0.050623875111341476,909,,,,,,
0,0.0685928538441658,919,,,,,,
0,0.11703073978424072,929,,,,,,
0,0.1353241503238678,939,,,,,,
0,0.11381125450134277,949,,,,,,
0,0.11668112874031067,959,,,,,,
0,0.10135078430175781,969,,,,,,
0,nan,979,,,,,,
0,0.09696242213249207,989,,,,,,
0,0.16527697443962097,999,,,,,,
0,0.11395196616649628,1009,,,,,,
0,0.11578527837991714,1019,,,,,,
0,0.056469615548849106,1029,,,,,,
0,0.09796974062919617,1039,,,,,,
0,0.07355570048093796,1049,,,,,,
0,0.04636644944548607,1059,,,,,,
0,0.07143422961235046,1069,,,,,,
0,0.14298629760742188,1079,,,,,,
0,0.08288157731294632,1089,,,,,,
0,0.13021810352802277,1099,,,,,,
0,0.0952446386218071,1109,,,,,,
0,0.07896073907613754,1119,,,,,,
0,0.1287563592195511,1129,,,,,,
0,0.09294308722019196,1139,,,,,,
0,0.06738200038671494,1149,,,,,,
0,0.10092680156230927,1159,,,,,,
0,0.10699321329593658,1169,,,,,,
0,0.15702953934669495,1179,,,,,,
0,0.10907728224992752,1189,,,,,,
0,0.05071893334388733,1199,,,,,,
0,0.0744781419634819,1209,,,,,,
0,0.07422728091478348,1219,,,,,,
0,0.08030972629785538,1229,,,,,,
0,0.058305274695158005,1239,,,,,,
0,0.08718224614858627,1249,,,,,,
0,0.15842990577220917,1259,,,,,,
0,0.10182740539312363,1269,,,,,,
0,0.11143023520708084,1279,,,,,,
0,0.059218015521764755,1289,,,,,,
0,0.20044244825839996,1299,,,,,,
0,0.13092643022537231,1309,,,,,,
0,0.10945949703454971,1319,,,,,,
0,0.06277560442686081,1329,,,,,,
0,0.09859098494052887,1339,,,,,,
0,0.08935180306434631,1349,,,,,,
0,0.11547757685184479,1359,,,,,,
0,0.12489250302314758,1369,,,,,,
0,0.11439871042966843,1379,,,,,,
0,0.07574300467967987,1389,,,,,,
0,0.1127031147480011,1399,,,,,,
0,0.09713082760572433,1409,,,,,,
0,0.06023402884602547,1419,,,,,,
0,0.0731864869594574,1429,,,,,,
0,0.04433006793260574,1439,,,,,,
0,0.04291359335184097,1449,,,,,,
0,0.12300238013267517,1459,,,,,,
0,0.09271823614835739,1469,,,,,,
0,0.08978480100631714,1479,,,,,,
0,0.03822328522801399,1489,,,,,,
0,0.10987831652164459,1499,,,,,,
0,0.09848739951848984,1509,,,,,,
0,0.10251650959253311,1519,,,,,,
0,0.1003916785120964,1529,,,,,,
0,0.074493907392025,1539,,,,,,
0,0.05315745249390602,1549,,,,,,
0,0.04828134924173355,1559,,,,,,
0,0.08783579617738724,1569,,,,,,
0,0.06575331091880798,1579,,,,,,
0,0.1022455021739006,1589,,,,,,
0,,1591,0.11229176074266434,0.26215505599975586,0.32969844341278076,0.7949876189231873,0.1984231323003769,
1,0.11379240453243256,1599,,,,,,
1,0.10715388506650925,1609,,,,,,
1,0.1000346913933754,1619,,,,,,
1,0.06388778984546661,1629,,,,,,
1,0.0730898305773735,1639,,,,,,
1,0.05611839517951012,1649,,,,,,
1,0.06279280036687851,1659,,,,,,
1,0.06461096554994583,1669,,,,,,
1,0.10200875997543335,1679,,,,,,
1,0.05953814834356308,1689,,,,,,
1,0.11504079401493073,1699,,,,,,
1,0.04670797288417816,1709,,,,,,
1,0.076665498316288,1719,,,,,,
1,0.09040229022502899,1729,,,,,,
1,0.054414957761764526,1739,,,,,,
1,0.06375572085380554,1749,,,,,,
1,0.09281379729509354,1759,,,,,,
1,0.08881796151399612,1769,,,,,,
1,0.08728689700365067,1779,,,,,,
1,0.05580900236964226,1789,,,,,,
1,0.11557939648628235,1799,,,,,,
1,0.08143160492181778,1809,,,,,,
1,0.0897245928645134,1819,,,,,,
1,0.0961860865354538,1829,,,,,,
1,0.06832639127969742,1839,,,,,,
1,0.13175232708454132,1849,,,,,,
1,0.05606835335493088,1859,,,,,,
1,0.05479291081428528,1869,,,,,,
1,0.06313914805650711,1879,,,,,,
1,0.12299204617738724,1889,,,,,,
1,0.06449031084775925,1899,,,,,,
1,0.053524117916822433,1909,,,,,,
1,0.05096551030874252,1919,,,,,,
1,0.11499698460102081,1929,,,,,,
1,0.0942644253373146,1939,,,,,,
1,0.06694049388170242,1949,,,,,,
1,0.07049848139286041,1959,,,,,,
1,0.05362390726804733,1969,,,,,,
1,0.06318828463554382,1979,,,,,,
1,0.07570546865463257,1989,,,,,,
1,0.0324166901409626,1999,,,,,,
1,0.044394638389348984,2009,,,,,,
1,0.08723582327365875,2019,,,,,,
1,0.06038612872362137,2029,,,,,,
1,0.043553732335567474,2039,,,,,,
1,0.04906202480196953,2049,,,,,,
1,0.12292066216468811,2059,,,,,,
1,0.0630355253815651,2069,,,,,,
1,0.05065644904971123,2079,,,,,,
1,0.06169211491942406,2089,,,,,,
1,0.06493040174245834,2099,,,,,,
1,0.14426679909229279,2109,,,,,,
1,0.0908336266875267,2119,,,,,,
1,0.061134353280067444,2129,,,,,,
1,0.03498922660946846,2139,,,,,,
1,0.10948100686073303,2149,,,,,,
1,0.10353885591030121,2159,,,,,,
1,0.13882897794246674,2169,,,,,,
1,0.061227913945913315,2179,,,,,,
1,0.12560248374938965,2189,,,,,,
1,0.1139032319188118,2199,,,,,,
1,0.06636710464954376,2209,,,,,,
1,0.046412210911512375,2219,,,,,,
1,0.07499020546674728,2229,,,,,,
1,0.09604083001613617,2239,,,,,,
1,0.07539143413305283,2249,,,,,,
1,0.09513354301452637,2259,,,,,,
1,0.05936295911669731,2269,,,,,,
1,0.09713393449783325,2279,,,,,,
1,0.04307625815272331,2289,,,,,,
1,0.03258228302001953,2299,,,,,,
1,0.05940225347876549,2309,,,,,,
1,0.08544096350669861,2319,,,,,,
1,0.07289592921733856,2329,,,,,,
1,0.05723166465759277,2339,,,,,,
1,0.06489556282758713,2349,,,,,,
1,0.12333040684461594,2359,,,,,,
1,0.04423750936985016,2369,,,,,,
1,0.08515078574419022,2379,,,,,,
1,0.058690767735242844,2389,,,,,,
1,0.08124079555273056,2399,,,,,,
1,0.08682800084352493,2409,,,,,,
1,0.08929446339607239,2419,,,,,,
1,0.09105539321899414,2429,,,,,,
1,0.07959118485450745,2439,,,,,,
1,0.06840146332979202,2449,,,,,,
1,0.056361280381679535,2459,,,,,,
1,0.031163610517978668,2469,,,,,,
1,0.123245008289814,2479,,,,,,
1,0.13571178913116455,2489,,,,,,
1,0.024026786908507347,2499,,,,,,
1,0.05167042836546898,2509,,,,,,
1,0.043080151081085205,2519,,,,,,
1,0.07879019528627396,2529,,,,,,
1,0.04384750500321388,2539,,,,,,
1,0.024863803759217262,2549,,,,,,
1,0.03693072497844696,2559,,,,,,
