train_loss,step,epoch,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_qa_em,test_loss
0.8744053244590759,9,0,,,,,,
0.4164183437824249,19,0,,,,,,
1.1974140405654907,29,0,,,,,,
0.9416025280952454,39,0,,,,,,
1.324065923690796,49,0,,,,,,
2.3836164474487305,59,0,,,,,,
13.427681922912598,69,0,,,,,,
0.2636212408542633,79,0,,,,,,
0.6657268404960632,89,0,,,,,,
,96,0,0.15417179465293884,0.8219437599182129,0.3900706171989441,0.4512636363506317,0.2171945720911026,
0.35498765110969543,99,1,,,,,,
0.44697630405426025,109,1,,,,,,
0.3831314742565155,119,1,,,,,,
0.31299957633018494,129,1,,,,,,
0.40462779998779297,139,1,,,,,,
0.20234233140945435,149,1,,,,,,
0.726612389087677,159,1,,,,,,
0.23097650706768036,169,1,,,,,,
0.2868787348270416,179,1,,,,,,
1.0358965396881104,189,1,,,,,,
,193,1,0.13255766034126282,0.8493989109992981,0.46470269560813904,0.5187863111495972,0.3076923191547394,
0.6013504266738892,199,2,,,,,,
0.2237141728401184,209,2,,,,,,
0.46559223532676697,219,2,,,,,,
0.30625516176223755,229,2,,,,,,
0.48786303400993347,239,2,,,,,,
0.12406931072473526,249,2,,,,,,
0.2469945251941681,259,2,,,,,,
0.29350072145462036,269,2,,,,,,
0.295660138130188,279,2,,,,,,
0.6615399122238159,289,2,,,,,,
,290,2,0.12357497215270996,0.8565764427185059,0.49373742938041687,0.5448648929595947,0.3484162986278534,
0.3516292870044708,299,3,,,,,,
0.0978129431605339,309,3,,,,,,
0.1365312933921814,319,3,,,,,,
0.10833360999822617,329,3,,,,,,
0.09708811342716217,339,3,,,,,,
0.344842791557312,349,3,,,,,,
0.3932490050792694,359,3,,,,,,
0.13810396194458008,369,3,,,,,,
0.05582631379365921,379,3,,,,,,
,387,3,0.12707798182964325,0.8566192388534546,0.4993007779121399,0.5482931137084961,0.3484162986278534,
0.10932572185993195,389,4,,,,,,
0.0807458907365799,399,4,,,,,,
0.10326381027698517,409,4,,,,,,
0.07379893958568573,419,4,,,,,,
0.02814960852265358,429,4,,,,,,
0.09511717408895493,439,4,,,,,,
0.04821239039301872,449,4,,,,,,
0.03774968534708023,459,4,,,,,,
0.14555798470973969,469,4,,,,,,
0.019235333427786827,479,4,,,,,,
,484,4,0.13709552586078644,0.8538017868995667,0.5028596520423889,0.5505088567733765,0.3484162986278534,
,485,5,,,,,,0.13709552586078644
