train_loss,epoch,step,val_qa_em,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
0.5583860874176025,0,9,,,,,,
0.27691513299942017,0,19,,,,,,
0.21325118839740753,0,29,,,,,,
0.2885826826095581,0,39,,,,,,
0.30037298798561096,0,49,,,,,,
0.4112504720687866,0,59,,,,,,
0.15921588242053986,0,69,,,,,,
0.13023491203784943,0,79,,,,,,
0.13088327646255493,0,89,,,,,,
0.11236332356929779,0,99,,,,,,
0.19046886265277863,0,109,,,,,,
0.2755664885044098,0,119,,,,,,
0.1958133727312088,0,129,,,,,,
0.2601093351840973,0,139,,,,,,
0.20121429860591888,0,149,,,,,,
0.17895156145095825,0,159,,,,,,
0.28093692660331726,0,169,,,,,,
0.1000584289431572,0,179,,,,,,
0.2193470150232315,0,189,,,,,,
0.23434901237487793,0,199,,,,,,
0.1753917932510376,0,209,,,,,,
0.1073109433054924,0,219,,,,,,
0.2024417221546173,0,229,,,,,,
0.12789611518383026,0,239,,,,,,
0.14997902512550354,0,249,,,,,,
0.16679340600967407,0,259,,,,,,
0.1324777901172638,0,269,,,,,,
0.1691712737083435,0,279,,,,,,
0.24145610630512238,0,289,,,,,,
0.14419282972812653,0,299,,,,,,
0.1993248164653778,0,309,,,,,,
0.15709590911865234,0,319,,,,,,
0.13361960649490356,0,329,,,,,,
0.12894752621650696,0,339,,,,,,
,0,344,0.3173483908176422,0.8161584138870239,0.4026419222354889,0.37028005719184875,0.1126336008310318,
0.16686128079891205,1,349,,,,,,
0.13141345977783203,1,359,,,,,,
0.11779462546110153,1,369,,,,,,
0.24688491225242615,1,379,,,,,,
0.11196672916412354,1,389,,,,,,
0.13772036135196686,1,399,,,,,,
0.11234812438488007,1,409,,,,,,
0.09720685333013535,1,419,,,,,,
0.11628178507089615,1,429,,,,,,
0.16616936028003693,1,439,,,,,,
0.08936675637960434,1,449,,,,,,
0.20414268970489502,1,459,,,,,,
0.1289518177509308,1,469,,,,,,
0.17653730511665344,1,479,,,,,,
0.1280559003353119,1,489,,,,,,
0.1689574122428894,1,499,,,,,,
0.16795387864112854,1,509,,,,,,
0.15712016820907593,1,519,,,,,,
0.22168564796447754,1,529,,,,,,
0.1265716850757599,1,539,,,,,,
0.12384826689958572,1,549,,,,,,
0.10960288345813751,1,559,,,,,,
0.105998694896698,1,569,,,,,,
0.11741828918457031,1,579,,,,,,
0.11951421946287155,1,589,,,,,,
0.14995244145393372,1,599,,,,,,
0.12809185683727264,1,609,,,,,,
0.10313920676708221,1,619,,,,,,
0.15421216189861298,1,629,,,,,,
0.15283256769180298,1,639,,,,,,
0.07180733233690262,1,649,,,,,,
