epoch,step,train_loss,val_loss,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_qa_sas,test_loss
0,9,0.11776469647884369,,,,,,
0,19,0.07201358675956726,,,,,,
0,29,0.11180781573057175,,,,,,
0,39,0.07325133681297302,,,,,,
0,49,0.05011945962905884,,,,,,
0,59,0.07098275423049927,,,,,,
0,69,0.05603900924324989,,,,,,
0,79,0.057787347584962845,,,,,,
0,89,0.06788244843482971,,,,,,
0,99,0.06207802891731262,,,,,,
0,109,0.07286912202835083,,,,,,
0,119,0.057765498757362366,,,,,,
0,129,0.06925756484270096,,,,,,
0,139,0.059932641685009,,,,,,
0,149,0.07442094385623932,,,,,,
0,159,0.06653208285570145,,,,,,
0,169,0.04332652688026428,,,,,,
0,179,0.06598910689353943,,,,,,
0,180,,0.12091775238513947,0.8306087255477905,0.1818181872367859,0.26463907957077026,0.33858391642570496,
1,189,0.04736541211605072,,,,,,
1,199,0.07555928081274033,,,,,,
1,209,0.060189444571733475,,,,,,
1,219,0.053172480314970016,,,,,,
1,229,0.07062019407749176,,,,,,
1,239,0.049124591052532196,,,,,,
1,249,0.06270875036716461,,,,,,
1,259,0.05737994611263275,,,,,,
1,269,0.05705314129590988,,,,,,
1,279,0.06865407526493073,,,,,,
1,289,0.041552189737558365,,,,,,
1,299,0.06161172315478325,,,,,,
1,309,0.06510316580533981,,,,,,
1,319,0.05799734964966774,,,,,,
1,329,0.04739868640899658,,,,,,
1,339,0.045120298862457275,,,,,,
1,349,0.05520779639482498,,,,,,
1,359,0.05446699634194374,,,,,,
1,361,,0.11945778131484985,0.8350597620010376,0.19813519716262817,0.28479963541030884,0.36228856444358826,
2,369,0.04036245122551918,,,,,,
2,379,0.05200807377696037,,,,,,
2,389,0.04265553131699562,,,,,,
2,399,0.04172930866479874,,,,,,
2,409,0.050611454993486404,,,,,,
2,419,0.03759205341339111,,,,,,
2,429,0.046360623091459274,,,,,,
2,439,0.05094297230243683,,,,,,
2,449,0.04161152243614197,,,,,,
2,459,0.05857950448989868,,,,,,
2,469,0.07025595754384995,,,,,,
2,479,0.06876156479120255,,,,,,
2,489,0.05831953510642052,,,,,,
2,499,0.05532305687665939,,,,,,
2,509,0.07170660048723221,,,,,,
2,519,0.07112585753202438,,,,,,
2,529,0.0515720434486866,,,,,,
2,539,0.050708748400211334,,,,,,
2,542,,0.12539683282375336,0.8370006680488586,0.20512820780277252,0.2878737151622772,0.36176368594169617,
3,549,0.03327864781022072,,,,,,
3,559,0.03871801495552063,,,,,,
3,569,0.03868918865919113,,,,,,
3,579,0.04506032168865204,,,,,,
3,589,0.04343004524707794,,,,,,
3,599,0.05326375737786293,,,,,,
3,609,0.04275866970419884,,,,,,
3,619,0.033632565289735794,,,,,,
3,629,0.03976042568683624,,,,,,
3,639,0.04646645858883858,,,,,,
3,649,0.05146315321326256,,,,,,
3,659,0.05512234568595886,,,,,,
3,669,0.06617420166730881,,,,,,
3,679,0.03845363110303879,,,,,,
3,689,0.05040904879570007,,,,,,
3,699,0.049819447100162506,,,,,,
3,709,0.05664364621043205,,,,,,
3,719,0.0512121245265007,,,,,,
3,723,,0.13807350397109985,0.8397215008735657,0.2237762212753296,0.302705317735672,0.38246744871139526,
4,729,0.038787420839071274,,,,,,
4,739,0.0379452221095562,,,,,,
4,749,0.036327626556158066,,,,,,
4,759,0.04226398095488548,,,,,,
4,769,0.03319927304983139,,,,,,
4,779,0.04084612429141998,,,,,,
4,789,0.03195568546652794,,,,,,
4,799,0.025524646043777466,,,,,,
4,809,0.030338481068611145,,,,,,
4,819,0.026948614045977592,,,,,,
4,829,0.025132454931735992,,,,,,
4,839,0.023017676547169685,,,,,,
4,849,0.02657904475927353,,,,,,
4,859,0.03541140258312225,,,,,,
4,869,0.03034193627536297,,,,,,
4,879,0.02257455326616764,,,,,,
4,889,0.020542608574032784,,,,,,
4,899,0.02405688352882862,,,,,,
4,904,,0.17324116826057434,0.8333308100700378,0.21911421418190002,0.29494497179985046,0.36063352227211,
5,905,,,,,,,0.17324116826057434
