train_loss,step,epoch,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_em,val_qa_bert_score,test_loss
0.4900634288787842,9,0,,,,,,
0.4763384461402893,19,0,,,,,,
0.13076570630073547,29,0,,,,,,
0.4416345953941345,39,0,,,,,,
0.09462076425552368,49,0,,,,,,
0.12835995852947235,59,0,,,,,,
0.04982726648449898,69,0,,,,,,
0.2168627679347992,79,0,,,,,,
0.11324454098939896,89,0,,,,,,
0.13358159363269806,99,0,,,,,,
0.08372675627470016,109,0,,,,,,
0.10808482021093369,119,0,,,,,,
0.17019803822040558,129,0,,,,,,
0.26615336537361145,139,0,,,,,,
0.22003324329853058,149,0,,,,,,
0.28061622381210327,159,0,,,,,,
0.1348382532596588,169,0,,,,,,
0.1158730536699295,179,0,,,,,,
0.1714428961277008,189,0,,,,,,
0.2036265730857849,199,0,,,,,,
0.11088290810585022,209,0,,,,,,
0.13637152314186096,219,0,,,,,,
0.10113482922315598,229,0,,,,,,
0.07594559341669083,239,0,,,,,,
0.10847856849431992,249,0,,,,,,
0.09367916733026505,259,0,,,,,,
0.1233878955245018,269,0,,,,,,
0.15637868642807007,279,0,,,,,,
0.11472854018211365,289,0,,,,,,
0.11644142121076584,299,0,,,,,,
0.1282036304473877,309,0,,,,,,
0.1231277734041214,319,0,,,,,,
0.10360757261514664,329,0,,,,,,
0.14538559317588806,339,0,,,,,,
0.123613640666008,349,0,,,,,,
0.08588887751102448,359,0,,,,,,
0.1588250994682312,369,0,,,,,,
,374,0,0.10269097983837128,0.3193063735961914,0.2626853585243225,0.18582677841186523,0.796559751033783,
0.14868584275245667,379,1,,,,,,
0.10141945630311966,389,1,,,,,,
0.10141246020793915,399,1,,,,,,
0.08661962300539017,409,1,,,,,,
0.19936583936214447,419,1,,,,,,
0.13198891282081604,429,1,,,,,,
0.05882507562637329,439,1,,,,,,
0.13176943361759186,449,1,,,,,,
0.08551521599292755,459,1,,,,,,
0.11747650057077408,469,1,,,,,,
0.18701721727848053,479,1,,,,,,
0.09975293278694153,489,1,,,,,,
0.13322702050209045,499,1,,,,,,
0.10964333266019821,509,1,,,,,,
0.06944592297077179,519,1,,,,,,
0.0783238485455513,529,1,,,,,,
0.10434001684188843,539,1,,,,,,
0.05954546481370926,549,1,,,,,,
0.13875706493854523,559,1,,,,,,
0.08128909766674042,569,1,,,,,,
0.07740600407123566,579,1,,,,,,
0.13309378921985626,589,1,,,,,,
0.110904261469841,599,1,,,,,,
0.171300008893013,609,1,,,,,,
0.08274103701114655,619,1,,,,,,
0.18951258063316345,629,1,,,,,,
0.106149822473526,639,1,,,,,,
0.16255594789981842,649,1,,,,,,
0.1289423406124115,659,1,,,,,,
0.11247339844703674,669,1,,,,,,
0.07185201346874237,679,1,,,,,,
0.10834318399429321,689,1,,,,,,
0.15111109614372253,699,1,,,,,,
0.06937067955732346,709,1,,,,,,
0.131812185049057,719,1,,,,,,
0.15720029175281525,729,1,,,,,,
0.062163230031728745,739,1,,,,,,
0.16018955409526825,749,1,,,,,,
,749,1,0.10906676203012466,0.35840892791748047,0.30216294527053833,0.22519685328006744,0.8110561370849609,
0.07259326428174973,759,2,,,,,,
0.07228558510541916,769,2,,,,,,
0.0633779987692833,779,2,,,,,,
0.09612777829170227,789,2,,,,,,
0.11125568300485611,799,2,,,,,,
0.11491794139146805,809,2,,,,,,
0.09106015413999557,819,2,,,,,,
0.07039635628461838,829,2,,,,,,
0.09182588011026382,839,2,,,,,,
0.11535289138555527,849,2,,,,,,
0.07219506055116653,859,2,,,,,,
0.046847447752952576,869,2,,,,,,
0.06385483592748642,879,2,,,,,,
0.053403496742248535,889,2,,,,,,
0.08303378522396088,899,2,,,,,,
0.07363756746053696,909,2,,,,,,
0.06578937917947769,919,2,,,,,,
0.06805357336997986,929,2,,,,,,
0.08600404113531113,939,2,,,,,,
0.0969507098197937,949,2,,,,,,
0.21337929368019104,959,2,,,,,,
0.06582073122262955,969,2,,,,,,
0.0724237710237503,979,2,,,,,,
0.07461611926555634,989,2,,,,,,
0.06277260184288025,999,2,,,,,,
0.06538765877485275,1009,2,,,,,,
0.07892946153879166,1019,2,,,,,,
0.08033836632966995,1029,2,,,,,,
0.06343568861484528,1039,2,,,,,,
0.07325422018766403,1049,2,,,,,,
0.04792476072907448,1059,2,,,,,,
0.060638219118118286,1069,2,,,,,,
0.0424441359937191,1079,2,,,,,,
0.09585797041654587,1089,2,,,,,,
0.09287457913160324,1099,2,,,,,,
0.05555376783013344,1109,2,,,,,,
