step,train_loss,epoch,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
529,0.029861899092793465,1,,,,,,
539,0.014410517178475857,1,,,,,,
549,0.0101268719881773,1,,,,,,
559,0.03727281838655472,1,,,,,,
569,0.030536793172359467,1,,,,,,
579,0.02588741108775139,1,,,,,,
589,0.015944646671414375,1,,,,,,
599,0.01687530055642128,1,,,,,,
609,0.012206594459712505,1,,,,,,
619,0.0274813212454319,1,,,,,,
629,0.01243352610617876,1,,,,,,
639,0.03365141525864601,1,,,,,,
649,0.027681343257427216,1,,,,,,
659,0.021936705335974693,1,,,,,,
669,0.03450259193778038,1,,,,,,
679,0.03635694086551666,1,,,,,,
689,0.014336304739117622,1,,,,,,
699,0.03292136266827583,1,,,,,,
709,0.036361176520586014,1,,,,,,
719,0.009970128536224365,1,,,,,,
729,0.045852139592170715,1,,,,,,
739,0.012144639156758785,1,,,,,,
749,0.02608097530901432,1,,,,,,
759,0.0198382381349802,1,,,,,,
769,0.003893050132319331,1,,,,,,
779,0.02340237982571125,1,,,,,,
789,0.012784617953002453,1,,,,,,
799,0.04857579618692398,1,,,,,,
809,0.01636672019958496,1,,,,,,
819,0.011496713384985924,1,,,,,,
829,0.020280014723539352,1,,,,,,
839,0.024944839999079704,1,,,,,,
849,0.020715229213237762,1,,,,,,
859,0.00963763426989317,1,,,,,,
869,0.014843221753835678,1,,,,,,
879,0.015145247802138329,1,,,,,,
889,0.01267293095588684,1,,,,,,
899,0.0250464528799057,1,,,,,,
909,0.020105069503188133,1,,,,,,
911,,1,0.9134699106216431,0.6630101799964905,0.061547599732875824,0.6237430572509766,0.5933147668838501,
919,0.009015331976115704,2,,,,,,
929,0.011577882803976536,2,,,,,,
939,0.007163666654378176,2,,,,,,
949,0.011125213466584682,2,,,,,,
959,0.011721561662852764,2,,,,,,
969,0.028252065181732178,2,,,,,,
979,0.022056708112359047,2,,,,,,
989,0.024422649294137955,2,,,,,,
999,0.04409593716263771,2,,,,,,
1009,0.016166897490620613,2,,,,,,
1019,0.01034380029886961,2,,,,,,
1029,0.012621703557670116,2,,,,,,
1039,0.020503107458353043,2,,,,,,
1049,0.026170657947659492,2,,,,,,
1059,0.0055720009841024876,2,,,,,,
1069,0.03082933835685253,2,,,,,,
1079,0.025868196040391922,2,,,,,,
1089,0.019951224327087402,2,,,,,,
1099,0.02793077938258648,2,,,,,,
1109,0.008086321875452995,2,,,,,,
1119,0.026499973610043526,2,,,,,,
1129,0.024628309532999992,2,,,,,,
1139,0.00765463849529624,2,,,,,,
1149,0.013754557818174362,2,,,,,,
1159,0.0197040643543005,2,,,,,,
1169,0.010446051135659218,2,,,,,,
1179,0.009989552199840546,2,,,,,,
1189,0.029589733108878136,2,,,,,,
1199,0.0025274024810642004,2,,,,,,
1209,0.018535587936639786,2,,,,,,
1219,0.016497835516929626,2,,,,,,
1229,0.005170472897589207,2,,,,,,
1239,0.026396308094263077,2,,,,,,
1249,0.028777942061424255,2,,,,,,
1259,0.0019002585904672742,2,,,,,,
1269,0.02826465107500553,2,,,,,,
1279,0.004783414304256439,2,,,,,,
1289,0.011713101528584957,2,,,,,,
1299,0.011108344420790672,2,,,,,,
1309,0.02628377452492714,2,,,,,,
1319,0.011115901172161102,2,,,,,,
1329,0.014051113277673721,2,,,,,,
1339,0.012314636260271072,2,,,,,,
1349,0.00479030329734087,2,,,,,,
1359,0.02034609764814377,2,,,,,,
1367,,2,0.9147117137908936,0.6646322011947632,0.04765244573354721,0.6307289600372314,0.5988857746124268,
1369,0.010661132633686066,3,,,,,,
1379,0.005157712381333113,3,,,,,,
1389,0.00717388279736042,3,,,,,,
1399,0.002146880840882659,3,,,,,,
1409,0.004062677267938852,3,,,,,,
1419,0.007911021821200848,3,,,,,,
1429,0.015110109932720661,3,,,,,,
1439,0.003204530104994774,3,,,,,,
1449,0.020848382264375687,3,,,,,,
1459,0.006135157775133848,3,,,,,,
1469,0.01483832485973835,3,,,,,,
1479,0.015954041853547096,3,,,,,,
1489,0.006530034355819225,3,,,,,,
1499,0.01197571400552988,3,,,,,,
1509,0.009768958203494549,3,,,,,,
1519,0.009853314608335495,3,,,,,,
1529,0.0003935497661586851,3,,,,,,
1539,0.0061632730066776276,3,,,,,,
1549,0.003342060139402747,3,,,,,,
1559,0.0032589395996183157,3,,,,,,
1569,0.02562868222594261,3,,,,,,
1579,0.001670314115472138,3,,,,,,
1589,0.0019070435082539916,3,,,,,,
1599,0.006126405205577612,3,,,,,,
1609,0.0040820385329425335,3,,,,,,
1619,0.009314055554568768,3,,,,,,
1629,0.005122475326061249,3,,,,,,
1639,0.016174348071217537,3,,,,,,
1649,0.012948979623615742,3,,,,,,
1659,0.024657869711518288,3,,,,,,
1669,0.0020660478621721268,3,,,,,,
1679,0.003174960147589445,3,,,,,,
1689,0.005132108926773071,3,,,,,,
1699,0.017451990395784378,3,,,,,,
1709,0.005834978073835373,3,,,,,,
1719,0.007985817268490791,3,,,,,,
1729,0.0034590065479278564,3,,,,,,
1739,0.016892390325665474,3,,,,,,
1749,0.007426113821566105,3,,,,,,
1759,0.005312100984156132,3,,,,,,
1769,0.0039176298305392265,3,,,,,,
1779,0.022409755736589432,3,,,,,,
1789,0.008477331139147282,3,,,,,,
1799,0.0014170578215271235,3,,,,,,
1809,0.0032015088945627213,3,,,,,,
1819,0.014845647849142551,3,,,,,,
1823,,3,0.9068066477775574,0.6404135823249817,0.04997966066002846,0.6029609441757202,0.573816180229187,
1829,0.005554095841944218,4,,,,,,
1839,0.007697620894759893,4,,,,,,
1849,0.001212166273035109,4,,,,,,
1859,0.0037596109323203564,4,,,,,,
1869,0.007479968015104532,4,,,,,,
1879,0.002390071516856551,4,,,,,,
1889,0.01241504866629839,4,,,,,,
1899,0.010720464400947094,4,,,,,,
1909,0.004385473672300577,4,,,,,,
1919,0.0018375010695308447,4,,,,,,
1929,0.006741627119481564,4,,,,,,
1939,0.007961289025843143,4,,,,,,
1949,0.001359031186439097,4,,,,,,
1959,0.002113001188263297,4,,,,,,
1969,0.008932486176490784,4,,,,,,
1979,0.0011464885901659727,4,,,,,,
1989,0.00850317720323801,4,,,,,,
1999,0.011988122016191483,4,,,,,,
2009,0.002266207244247198,4,,,,,,
2019,0.002543193055316806,4,,,,,,
2029,0.0012013150844722986,4,,,,,,
2039,0.0013407128863036633,4,,,,,,
2049,0.003662222996354103,4,,,,,,
2059,0.006332396063953638,4,,,,,,
2069,0.0006318878149613738,4,,,,,,
2079,0.0037806620821356773,4,,,,,,
2089,0.001968298340216279,4,,,,,,
2099,0.0010219138348475099,4,,,,,,
2109,0.0010938287014141679,4,,,,,,
2119,0.009874447248876095,4,,,,,,
2129,0.0006518165464513004,4,,,,,,
2139,0.004530968610197306,4,,,,,,
2149,0.0012626934330910444,4,,,,,,
2159,0.004827579483389854,4,,,,,,
2169,0.002372701885178685,4,,,,,,
2179,0.0007185648428276181,4,,,,,,
2189,0.001761839259415865,4,,,,,,
2199,0.010117508471012115,4,,,,,,
2209,0.01236976683139801,4,,,,,,
2219,0.00741585623472929,4,,,,,,
2229,0.00242258096113801,4,,,,,,
2239,0.0003100281173828989,4,,,,,,
2249,0.0008922303677536547,4,,,,,,
2259,0.0006708377622999251,4,,,,,,
2269,0.0003609296109061688,4,,,,,,
2279,0.0008271160186268389,4,,,,,,
2279,,4,0.9040520191192627,0.6264345645904541,0.08297134935855865,0.5913325548171997,0.5598886013031006,
2280,,5,,,,,,0.08297134935855865
