train_loss,step,epoch,val_qa_em,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_bert_score,test_loss
0.38271576166152954,9,0,,,,,,
0.36701956391334534,19,0,,,,,,
0.19770868122577667,29,0,,,,,,
0.15793034434318542,39,0,,,,,,
0.2207876443862915,49,0,,,,,,
0.3026718497276306,59,0,,,,,,
0.16287043690681458,69,0,,,,,,
0.24096234142780304,79,0,,,,,,
0.15288026630878448,89,0,,,,,,
0.26364850997924805,99,0,,,,,,
0.25868549942970276,109,0,,,,,,
0.2506576180458069,119,0,,,,,,
0.13484954833984375,129,0,,,,,,
0.19112253189086914,139,0,,,,,,
0.24444779753684998,149,0,,,,,,
0.21658843755722046,159,0,,,,,,
0.25656330585479736,169,0,,,,,,
0.220529705286026,179,0,,,,,,
0.08780485391616821,189,0,,,,,,
0.18754097819328308,199,0,,,,,,
0.23877465724945068,209,0,,,,,,
0.06325217336416245,219,0,,,,,,
0.29809296131134033,229,0,,,,,,
0.1469685286283493,239,0,,,,,,
0.19986680150032043,249,0,,,,,,
0.09542208909988403,259,0,,,,,,
0.29609912633895874,269,0,,,,,,
0.0591711588203907,279,0,,,,,,
0.08742687106132507,289,0,,,,,,
0.10957358032464981,299,0,,,,,,
0.13960595428943634,309,0,,,,,,
0.16120003163814545,319,0,,,,,,
0.10674244910478592,329,0,,,,,,
0.1476377546787262,339,0,,,,,,
0.1261884868144989,349,0,,,,,,
0.16838529706001282,359,0,,,,,,
0.11729270219802856,369,0,,,,,,
0.09441526979207993,379,0,,,,,,
0.12243030220270157,389,0,,,,,,
0.08533971756696701,399,0,,,,,,
0.12344630807638168,409,0,,,,,,
0.1056191623210907,419,0,,,,,,
0.08603337407112122,429,0,,,,,,
0.11812849342823029,439,0,,,,,,
0.10157905519008636,449,0,,,,,,
0.07054166495800018,459,0,,,,,,
0.11862853169441223,469,0,,,,,,
0.10510645061731339,479,0,,,,,,
0.12122451514005661,489,0,,,,,,
0.13761892914772034,499,0,,,,,,
0.11790591478347778,509,0,,,,,,
0.1563212275505066,519,0,,,,,,
0.13186848163604736,529,0,,,,,,
0.1544218510389328,539,0,,,,,,
0.11506058275699615,549,0,,,,,,
0.18529091775417328,559,0,,,,,,
0.06645099073648453,569,0,,,,,,
0.13792003691196442,579,0,,,,,,
0.18012431263923645,589,0,,,,,,
0.10562212020158768,599,0,,,,,,
0.16787782311439514,609,0,,,,,,
0.12578022480010986,619,0,,,,,,
0.0932854637503624,629,0,,,,,,
0.10513410717248917,639,0,,,,,,
