train_loss,epoch,step,val_qa_bert_score,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,test_loss
0.6762088537216187,0,9,,,,,,
0.596696674823761,0,19,,,,,,
0.5741550326347351,0,29,,,,,,
0.2557380795478821,0,39,,,,,,
0.1891312301158905,0,49,,,,,,
0.2245306670665741,0,59,,,,,,
0.5098580718040466,0,69,,,,,,
0.7946927547454834,0,79,,,,,,
0.27598223090171814,0,89,,,,,,
0.8890599608421326,0,99,,,,,,
0.7902864813804626,0,109,,,,,,
0.6618145704269409,0,119,,,,,,
0.09898072481155396,0,129,,,,,,
0.17322702705860138,0,139,,,,,,
0.40677061676979065,0,149,,,,,,
0.44735458493232727,0,159,,,,,,
0.20523874461650848,0,169,,,,,,
0.6370554566383362,0,179,,,,,,
0.068843774497509,0,189,,,,,,
0.3098885416984558,0,199,,,,,,
0.27596181631088257,0,209,,,,,,
0.3320661783218384,0,219,,,,,,
0.3719368278980255,0,229,,,,,,
0.16529545187950134,0,239,,,,,,
0.6323848962783813,0,249,,,,,,
0.17567330598831177,0,259,,,,,,
0.0915316790342331,0,269,,,,,,
0.21329644322395325,0,279,,,,,,
0.404690682888031,0,289,,,,,,
0.23774197697639465,0,299,,,,,,
0.09912098944187164,0,309,,,,,,
0.32227039337158203,0,319,,,,,,
0.2976660430431366,0,329,,,,,,
,0,333,0.8881890773773193,0.5497835278511047,0.12982077896595,0.6454039812088013,0.6419575810432434,
0.18372711539268494,1,339,,,,,,
0.12665683031082153,1,349,,,,,,
0.4127505421638489,1,359,,,,,,
0.1728864312171936,1,369,,,,,,
0.13946464657783508,1,379,,,,,,
0.23594410717487335,1,389,,,,,,
0.5795753002166748,1,399,,,,,,
0.3693322539329529,1,409,,,,,,
0.4685092270374298,1,419,,,,,,
0.10192772001028061,1,429,,,,,,
0.07987888902425766,1,439,,,,,,
1.200757384300232,1,449,,,,,,
0.3112190067768097,1,459,,,,,,
0.058037787675857544,1,469,,,,,,
0.06980433315038681,1,479,,,,,,
0.07083805650472641,1,489,,,,,,
0.11314920336008072,1,499,,,,,,
0.10873682051897049,1,509,,,,,,
0.26570525765419006,1,519,,,,,,
0.05795390531420708,1,529,,,,,,
0.3477917015552521,1,539,,,,,,
0.09095393866300583,1,549,,,,,,
0.15213289856910706,1,559,,,,,,
0.238490492105484,1,569,,,,,,
0.05184875428676605,1,579,,,,,,
0.21271876990795135,1,589,,,,,,
0.17799532413482666,1,599,,,,,,
0.3232969045639038,1,609,,,,,,
0.26669248938560486,1,619,,,,,,
0.03414725884795189,1,629,,,,,,
0.08259759098291397,1,639,,,,,,
0.05304595082998276,1,649,,,,,,
0.14287780225276947,1,659,,,,,,
,1,667,0.9027212262153625,0.5844155550003052,0.1290311962366104,0.6785109043121338,0.6740982532501221,
0.14502683281898499,2,669,,,,,,
0.12438282370567322,2,679,,,,,,
0.19156506657600403,2,689,,,,,,
0.08930601179599762,2,699,,,,,,
0.05797295272350311,2,709,,,,,,
0.13075895607471466,2,719,,,,,,
0.0672166496515274,2,729,,,,,,
0.3570801019668579,2,739,,,,,,
0.04043703153729439,2,749,,,,,,
0.1198476105928421,2,759,,,,,,
0.04957187548279762,2,769,,,,,,
0.01247849129140377,2,779,,,,,,
0.12807920575141907,2,789,,,,,,
0.3160976469516754,2,799,,,,,,
0.5627743005752563,2,809,,,,,,
0.07274943590164185,2,819,,,,,,
0.05854357033967972,2,829,,,,,,
0.06062214821577072,2,839,,,,,,
0.013306166045367718,2,849,,,,,,
0.09647896885871887,2,859,,,,,,
0.017604537308216095,2,869,,,,,,
0.13895751535892487,2,879,,,,,,
0.03142896667122841,2,889,,,,,,
0.17683492600917816,2,899,,,,,,
0.2464602291584015,2,909,,,,,,
0.07905097305774689,2,919,,,,,,
0.09537418186664581,2,929,,,,,,
0.11149289458990097,2,939,,,,,,
0.0792616605758667,2,949,,,,,,
0.1380987912416458,2,959,,,,,,
0.06512612849473953,2,969,,,,,,
0.020095251500606537,2,979,,,,,,
0.03292441368103027,2,989,,,,,,
0.042381107807159424,2,999,,,,,,
,2,1001,0.9037169814109802,0.588744580745697,0.14251263439655304,0.6798849105834961,0.6787979602813721,
0.02423289231956005,3,1009,,,,,,
0.04251930117607117,3,1019,,,,,,
0.011911342851817608,3,1029,,,,,,
0.07593826949596405,3,1039,,,,,,
0.06536055356264114,3,1049,,,,,,
0.08339563012123108,3,1059,,,,,,
0.016475843265652657,3,1069,,,,,,
0.0180208720266819,3,1079,,,,,,
0.012834644876420498,3,1089,,,,,,
0.07584801316261292,3,1099,,,,,,
0.033584415912628174,3,1109,,,,,,
0.058115068823099136,3,1119,,,,,,
0.11680977791547775,3,1129,,,,,,
0.00781270582228899,3,1139,,,,,,
0.10633747279644012,3,1149,,,,,,
0.01561278197914362,3,1159,,,,,,
0.0445307120680809,3,1169,,,,,,
0.2142278403043747,3,1179,,,,,,
0.0471264086663723,3,1189,,,,,,
0.07358278334140778,3,1199,,,,,,
0.04127715155482292,3,1209,,,,,,
0.025579001754522324,3,1219,,,,,,
0.03290848806500435,3,1229,,,,,,
0.03417559713125229,3,1239,,,,,,
0.0071578919887542725,3,1249,,,,,,
0.01567464880645275,3,1259,,,,,,
0.007591324858367443,3,1269,,,,,,
0.03946246951818466,3,1279,,,,,,
0.011988700367510319,3,1289,,,,,,
0.0405413880944252,3,1299,,,,,,
0.05887589231133461,3,1309,,,,,,
0.06582968682050705,3,1319,,,,,,
0.025760745629668236,3,1329,,,,,,
,3,1335,0.8971607685089111,0.5497835278511047,0.16594545543193817,0.6578431725502014,0.6503735780715942,
0.004486965946853161,4,1339,,,,,,
0.0171772800385952,4,1349,,,,,,
0.14238126575946808,4,1359,,,,,,
0.0030450208578258753,4,1369,,,,,,
0.005798369646072388,4,1379,,,,,,
0.06181122735142708,4,1389,,,,,,
0.06563965976238251,4,1399,,,,,,
0.01875133253633976,4,1409,,,,,,
0.005571009125560522,4,1419,,,,,,
0.009696589782834053,4,1429,,,,,,
0.017993776127696037,4,1439,,,,,,
0.0892346203327179,4,1449,,,,,,
0.0031189138535410166,4,1459,,,,,,
0.014021593146026134,4,1469,,,,,,
0.016791004687547684,4,1479,,,,,,
0.022838979959487915,4,1489,,,,,,
0.00859396904706955,4,1499,,,,,,
0.019881119951605797,4,1509,,,,,,
0.03854930400848389,4,1519,,,,,,
0.006628780625760555,4,1529,,,,,,
0.0021879738196730614,4,1539,,,,,,
0.013003620319068432,4,1549,,,,,,
0.04745442420244217,4,1559,,,,,,
0.009391145780682564,4,1569,,,,,,
0.013288246467709541,4,1579,,,,,,
0.006178631912916899,4,1589,,,,,,
0.003763950662687421,4,1599,,,,,,
0.026836400851607323,4,1609,,,,,,
0.00915855448693037,4,1619,,,,,,
0.002170268911868334,4,1629,,,,,,
0.01872526854276657,4,1639,,,,,,
0.004515321925282478,4,1649,,,,,,
0.04727461561560631,4,1659,,,,,,
0.0007097162306308746,4,1669,,,,,,
,4,1669,0.8994582295417786,0.5627705454826355,0.18655817210674286,0.6648821234703064,0.6581494808197021,
,5,1670,,,,,,0.14251263439655304
