train_loss,epoch,step,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_em,test_loss
0.6341500282287598,0,9,,,,,,
0.390555202960968,0,19,,,,,,
0.3622150123119354,0,29,,,,,,
0.2867845892906189,0,39,,,,,,
0.3829270005226135,0,49,,,,,,
0.21317258477210999,0,59,,,,,,
0.3372732996940613,0,69,,,,,,
0.21673698723316193,0,79,,,,,,
0.3158963620662689,0,89,,,,,,
0.25638121366500854,0,99,,,,,,
0.184681236743927,0,109,,,,,,
0.382568359375,0,119,,,,,,
0.18234604597091675,0,129,,,,,,
0.31865450739860535,0,139,,,,,,
0.16642387211322784,0,149,,,,,,
0.24913474917411804,0,159,,,,,,
0.22543036937713623,0,169,,,,,,
0.23577338457107544,0,179,,,,,,
0.35698139667510986,0,189,,,,,,
0.28441837430000305,0,199,,,,,,
0.16624513268470764,0,209,,,,,,
0.18466390669345856,0,219,,,,,,
0.21417538821697235,0,229,,,,,,
0.1595434844493866,0,239,,,,,,
0.18233123421669006,0,249,,,,,,
0.16024892032146454,0,259,,,,,,
0.10750280320644379,0,269,,,,,,
0.1344441920518875,0,279,,,,,,
0.1692373901605606,0,289,,,,,,
0.11827237159013748,0,299,,,,,,
0.21189790964126587,0,309,,,,,,
0.052835967391729355,0,319,,,,,,
0.13740026950836182,0,329,,,,,,
0.118613600730896,0,339,,,,,,
0.2958095073699951,0,349,,,,,,
0.12760664522647858,0,359,,,,,,
0.17358040809631348,0,369,,,,,,
0.07851609587669373,0,379,,,,,,
0.1514018476009369,0,389,,,,,,
0.15203355252742767,0,399,,,,,,
0.2027767151594162,0,409,,,,,,
0.04666317254304886,0,419,,,,,,
0.056523747742176056,0,429,,,,,,
0.1871519684791565,0,439,,,,,,
0.08713125437498093,0,449,,,,,,
0.09720415621995926,0,459,,,,,,
0.17745012044906616,0,469,,,,,,
0.17805445194244385,0,479,,,,,,
0.11710725724697113,0,489,,,,,,
0.16239948570728302,0,499,,,,,,
0.052146513015031815,0,509,,,,,,
0.1054820567369461,0,519,,,,,,
0.1034926325082779,0,529,,,,,,
0.18110287189483643,0,539,,,,,,
0.098114013671875,0,549,,,,,,
0.08600439876317978,0,559,,,,,,
0.07455111294984818,0,569,,,,,,
0.2002161145210266,0,579,,,,,,
0.11445906013250351,0,589,,,,,,
0.10771726071834564,0,599,,,,,,
0.08303824067115784,0,609,,,,,,
0.04963532090187073,0,619,,,,,,
0.099346823990345,0,629,,,,,,
0.08638355880975723,0,639,,,,,,
,0,643,0.49975132942199707,0.5272042155265808,0.1144271269440651,0.8576122522354126,0.45348837971687317,
0.12152748554944992,1,649,,,,,,
0.021696461364626884,1,659,,,,,,
0.06301978975534439,1,669,,,,,,
0.08347243815660477,1,679,,,,,,
0.054443515837192535,1,689,,,,,,
0.1244930773973465,1,699,,,,,,
0.022149328142404556,1,709,,,,,,
0.04488809406757355,1,719,,,,,,
0.057198069989681244,1,729,,,,,,
0.04936222359538078,1,739,,,,,,
0.07785391062498093,1,749,,,,,,
0.03730779141187668,1,759,,,,,,
0.047274649143218994,1,769,,,,,,
0.11068227142095566,1,779,,,,,,
0.08358460664749146,1,789,,,,,,
0.0804748460650444,1,799,,,,,,
0.017269177362322807,1,809,,,,,,
0.029965000227093697,1,819,,,,,,
0.11070404201745987,1,829,,,,,,
0.08042968064546585,1,839,,,,,,
0.05643526464700699,1,849,,,,,,
0.01933026686310768,1,859,,,,,,
0.04335838928818703,1,869,,,,,,
0.049832139164209366,1,879,,,,,,
0.020643921568989754,1,889,,,,,,
0.0345640666782856,1,899,,,,,,
0.07902538031339645,1,909,,,,,,
0.02866881527006626,1,919,,,,,,
0.02905140072107315,1,929,,,,,,
0.01998152770102024,1,939,,,,,,
0.08550676703453064,1,949,,,,,,
0.04597519338130951,1,959,,,,,,
0.12475401908159256,1,969,,,,,,
0.02899550460278988,1,979,,,,,,
0.07802169024944305,1,989,,,,,,
0.03089885041117668,1,999,,,,,,
0.10191094875335693,1,1009,,,,,,
0.042484041303396225,1,1019,,,,,,
0.043589476495981216,1,1029,,,,,,
0.020578701049089432,1,1039,,,,,,
0.03483087569475174,1,1049,,,,,,
0.050215769559144974,1,1059,,,,,,
0.02023201435804367,1,1069,,,,,,
0.01437168475240469,1,1079,,,,,,
0.07319530099630356,1,1089,,,,,,
0.023648787289857864,1,1099,,,,,,
0.03166504576802254,1,1109,,,,,,
0.03595435246825218,1,1119,,,,,,
0.027005719020962715,1,1129,,,,,,
0.10133586823940277,1,1139,,,,,,
0.053721699863672256,1,1149,,,,,,
0.09950632601976395,1,1159,,,,,,
0.04438750818371773,1,1169,,,,,,
0.03707168996334076,1,1179,,,,,,
0.017651133239269257,1,1189,,,,,,
0.023821799084544182,1,1199,,,,,,
0.03135267645120621,1,1209,,,,,,
0.016018079593777657,1,1219,,,,,,
0.036417391151189804,1,1229,,,,,,
0.052159976214170456,1,1239,,,,,,
0.027872562408447266,1,1249,,,,,,
0.019045813009142876,1,1259,,,,,,
0.046595241874456406,1,1269,,,,,,
0.021189933642745018,1,1279,,,,,,
,1,1287,0.5535856485366821,0.5634228587150574,0.14300978183746338,0.8677997589111328,0.5,
0.015303311869502068,2,1289,,,,,,
0.04875587299466133,2,1299,,,,,,
0.09452961385250092,2,1309,,,,,,
0.031557902693748474,2,1319,,,,,,
0.016980985179543495,2,1329,,,,,,
0.02821279875934124,2,1339,,,,,,
0.007790256291627884,2,1349,,,,,,
0.03715748339891434,2,1359,,,,,,
0.07965812087059021,2,1369,,,,,,
0.02308449149131775,2,1379,,,,,,
0.01220982987433672,2,1389,,,,,,
0.015353522263467312,2,1399,,,,,,
0.014979543164372444,2,1409,,,,,,
0.006358959246426821,2,1419,,,,,,
0.02880840376019478,2,1429,,,,,,
0.0157458558678627,2,1439,,,,,,
0.0473078116774559,2,1449,,,,,,
0.0015011470532044768,2,1459,,,,,,
0.012252791784703732,2,1469,,,,,,
0.03149118646979332,2,1479,,,,,,
0.02895853854715824,2,1489,,,,,,
0.007434390950948,2,1499,,,,,,
0.018103862181305885,2,1509,,,,,,
0.003946523182094097,2,1519,,,,,,
0.007994970306754112,2,1529,,,,,,
0.031984660774469376,2,1539,,,,,,
0.1737471967935562,2,1549,,,,,,
0.00193045346532017,2,1559,,,,,,
0.007811351679265499,2,1569,,,,,,
0.004755963571369648,2,1579,,,,,,
0.013861243613064289,2,1589,,,,,,
0.025835663080215454,2,1599,,,,,,
0.015673145651817322,2,1609,,,,,,
0.014947756193578243,2,1619,,,,,,
0.013787779025733471,2,1629,,,,,,
0.0041235946118831635,2,1639,,,,,,
0.003852657275274396,2,1649,,,,,,
0.015121865086257458,2,1659,,,,,,
0.008971475064754486,2,1669,,,,,,
0.005527586210519075,2,1679,,,,,,
0.004302450455725193,2,1689,,,,,,
0.01475809421390295,2,1699,,,,,,
0.0515231192111969,2,1709,,,,,,
0.004475767724215984,2,1719,,,,,,
0.0649559274315834,2,1729,,,,,,
0.013422615826129913,2,1739,,,,,,
0.0028290925547480583,2,1749,,,,,,
0.013813924975693226,2,1759,,,,,,
0.004712886177003384,2,1769,,,,,,
0.014157863333821297,2,1779,,,,,,
0.0052184900268912315,2,1789,,,,,,
0.02515055239200592,2,1799,,,,,,
0.021584101021289825,2,1809,,,,,,
