train_loss,step,epoch,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_em,val_qa_bert_score,test_loss
0.34082910418510437,9,0,,,,,,
0.23662905395030975,19,0,,,,,,
0.3623807430267334,29,0,,,,,,
0.613085150718689,39,0,,,,,,
0.25462090969085693,49,0,,,,,,
0.1528209149837494,59,0,,,,,,
0.22553971409797668,69,0,,,,,,
0.1430596262216568,79,0,,,,,,
0.2891543209552765,89,0,,,,,,
0.13609357178211212,99,0,,,,,,
0.13523899018764496,109,0,,,,,,
0.18540973961353302,119,0,,,,,,
0.09650596976280212,129,0,,,,,,
0.19010312855243683,139,0,,,,,,
0.15958473086357117,149,0,,,,,,
0.09777874499559402,159,0,,,,,,
0.10368566960096359,169,0,,,,,,
0.13047970831394196,179,0,,,,,,
0.09698610007762909,189,0,,,,,,
0.08354668319225311,199,0,,,,,,
0.049769483506679535,209,0,,,,,,
0.05697356536984444,219,0,,,,,,
0.17953801155090332,229,0,,,,,,
0.19075284898281097,239,0,,,,,,
0.12162929773330688,249,0,,,,,,
0.23106543719768524,259,0,,,,,,
0.1599642038345337,269,0,,,,,,
0.07281043380498886,279,0,,,,,,
0.08564990013837814,289,0,,,,,,
0.11431295424699783,299,0,,,,,,
0.10948019474744797,309,0,,,,,,
0.11344124376773834,319,0,,,,,,
0.11814762651920319,329,0,,,,,,
0.12014799565076828,339,0,,,,,,
0.10883571952581406,349,0,,,,,,
0.3905963897705078,359,0,,,,,,
,359,0,0.11005119979381561,0.33962538838386536,0.2632273733615875,0.1981382966041565,0.8026366233825684,
0.13417626917362213,369,1,,,,,,
0.10760045796632767,379,1,,,,,,
0.12037666141986847,389,1,,,,,,
0.10305380821228027,399,1,,,,,,
0.140898197889328,409,1,,,,,,
0.06607645004987717,419,1,,,,,,
0.07904687523841858,429,1,,,,,,
0.09176555275917053,439,1,,,,,,
0.1405242383480072,449,1,,,,,,
0.11993100494146347,459,1,,,,,,
0.12980401515960693,469,1,,,,,,
0.19038771092891693,479,1,,,,,,
0.11971208453178406,489,1,,,,,,
0.1683095395565033,499,1,,,,,,
0.09836437553167343,509,1,,,,,,
0.17087338864803314,519,1,,,,,,
0.0747404545545578,529,1,,,,,,
0.1393449455499649,539,1,,,,,,
0.12034208327531815,549,1,,,,,,
0.13122734427452087,559,1,,,,,,
0.08302800357341766,569,1,,,,,,
0.11916175484657288,579,1,,,,,,
0.08057450503110886,589,1,,,,,,
0.051469624042510986,599,1,,,,,,
