train_loss,step,epoch,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_loss,val_qa_sas,test_loss
4.43366813659668,9,0,,,,,,
3.2837307453155518,19,0,,,,,,
2.507150888442993,29,0,,,,,,
1.8893392086029053,39,0,,,,,,
1.3180136680603027,49,0,,,,,,
0.8151788115501404,59,0,,,,,,
0.8916516304016113,69,0,,,,,,
0.7866435050964355,79,0,,,,,,
0.5821737051010132,89,0,,,,,,
0.25046852231025696,99,0,,,,,,
0.19865085184574127,109,0,,,,,,
0.05777718499302864,119,0,,,,,,
0.07633605599403381,129,0,,,,,,
0.043194729834795,139,0,,,,,,
0.05270668491721153,149,0,,,,,,
0.13063651323318481,159,0,,,,,,
0.057277824729681015,169,0,,,,,,
0.0644954964518547,179,0,,,,,,
0.040944986045360565,189,0,,,,,,
0.06758346408605576,199,0,,,,,,
0.0724533200263977,209,0,,,,,,
0.10451566427946091,219,0,,,,,,
0.05887460336089134,229,0,,,,,,
0.02563021518290043,239,0,,,,,,
0.02509838342666626,249,0,,,,,,
0.027669936418533325,259,0,,,,,,
0.03368191793560982,269,0,,,,,,
0.045032989233732224,279,0,,,,,,
0.07290095090866089,289,0,,,,,,
0.04055178537964821,299,0,,,,,,
0.03561663627624512,309,0,,,,,,
0.07452599704265594,319,0,,,,,,
0.034608349204063416,329,0,,,,,,
0.07033442705869675,339,0,,,,,,
0.014531380496919155,349,0,,,,,,
0.019546011462807655,359,0,,,,,,
0.11174578219652176,369,0,,,,,,
0.01804657280445099,379,0,,,,,,
0.006539870053529739,389,0,,,,,,
0.13189458847045898,399,0,,,,,,
0.11553096771240234,409,0,,,,,,
0.007702792063355446,419,0,,,,,,
0.015349090099334717,429,0,,,,,,
0.04881531000137329,439,0,,,,,,
0.007442919071763754,449,0,,,,,,
0.013033948838710785,459,0,,,,,,
0.09159897267818451,469,0,,,,,,
0.009068400599062443,479,0,,,,,,
0.0125189870595932,489,0,,,,,,
0.048159465193748474,499,0,,,,,,
0.01995459757745266,509,0,,,,,,
0.01085934229195118,519,0,,,,,,
0.034023210406303406,529,0,,,,,,
0.038120336830616,539,0,,,,,,
0.006425437051802874,549,0,,,,,,
0.008434898220002651,559,0,,,,,,
0.004070207942277193,569,0,,,,,,
0.0032822394277900457,579,0,,,,,,
0.0035792565904557705,589,0,,,,,,
0.014778204262256622,599,0,,,,,,
0.0713953822851181,609,0,,,,,,
,617,0,0.012711863964796066,0.10610170662403107,0.7054803371429443,0.02097488008439541,0.15473686158657074,
0.005540104582905769,619,1,,,,,,
0.007044811733067036,629,1,,,,,,
0.023274729028344154,639,1,,,,,,
0.005655751563608646,649,1,,,,,,
0.0040370202623307705,659,1,,,,,,
0.01926581747829914,669,1,,,,,,
0.024681374430656433,679,1,,,,,,
0.023153133690357208,689,1,,,,,,
0.009588702581822872,699,1,,,,,,
0.002065269974991679,709,1,,,,,,
0.01726498082280159,719,1,,,,,,
0.024798322468996048,729,1,,,,,,
0.043861955404281616,739,1,,,,,,
0.044790904968976974,749,1,,,,,,
0.0056983535178005695,759,1,,,,,,
0.0048593576066195965,769,1,,,,,,
0.01241714134812355,779,1,,,,,,
0.010329916141927242,789,1,,,,,,
0.024983400478959084,799,1,,,,,,
0.005138773005455732,809,1,,,,,,
0.015727845951914787,819,1,,,,,,
0.014191873371601105,829,1,,,,,,
0.06810546666383743,839,1,,,,,,
0.0036752151791006327,849,1,,,,,,
0.03751365840435028,859,1,,,,,,
0.019539492204785347,869,1,,,,,,
0.0478905625641346,879,1,,,,,,
0.028396254405379295,889,1,,,,,,
0.0030493796803057194,899,1,,,,,,
0.028813578188419342,909,1,,,,,,
0.003729983465746045,919,1,,,,,,
0.041418127715587616,929,1,,,,,,
0.03050251677632332,939,1,,,,,,
0.0936862900853157,949,1,,,,,,
0.0025129029527306557,959,1,,,,,,
0.038074903190135956,969,1,,,,,,
0.08535237610340118,979,1,,,,,,
0.04513546824455261,989,1,,,,,,
0.003294099820777774,999,1,,,,,,
0.03848406299948692,1009,1,,,,,,
0.007539764046669006,1019,1,,,,,,
0.05613159388303757,1029,1,,,,,,
0.003383236238732934,1039,1,,,,,,
0.013599580153822899,1049,1,,,,,,
0.02159818820655346,1059,1,,,,,,
0.008283697068691254,1069,1,,,,,,
0.013406305573880672,1079,1,,,,,,
0.0076683321967720985,1089,1,,,,,,
0.00421644002199173,1099,1,,,,,,
0.024499377235770226,1109,1,,,,,,
0.002176691312342882,1119,1,,,,,,
0.038836706429719925,1129,1,,,,,,
0.020413663238286972,1139,1,,,,,,
0.0028958304319530725,1149,1,,,,,,
0.006302540190517902,1159,1,,,,,,
0.004485938232392073,1169,1,,,,,,
0.010315011255443096,1179,1,,,,,,
0.00363131333142519,1189,1,,,,,,
0.0006048230570740998,1199,1,,,,,,
0.0016599184600636363,1209,1,,,,,,
0.08569370210170746,1219,1,,,,,,
0.07719776034355164,1229,1,,,,,,
,1235,1,0.016949152573943138,0.10680808126926422,0.7067821621894836,0.013812661170959473,0.1583826094865799,
0.004141579382121563,1239,2,,,,,,
0.0032026839908212423,1249,2,,,,,,
0.0006966947112232447,1259,2,,,,,,
0.008273646235466003,1269,2,,,,,,
0.008610797114670277,1279,2,,,,,,
0.002724620047956705,1289,2,,,,,,
0.010317088104784489,1299,2,,,,,,
0.005798656027764082,1309,2,,,,,,
0.0022514965385198593,1319,2,,,,,,
0.0015753372572362423,1329,2,,,,,,
0.0005147859337739646,1339,2,,,,,,
0.015790821984410286,1349,2,,,,,,
0.018670298159122467,1359,2,,,,,,
0.0015528354560956359,1369,2,,,,,,
0.005905869882553816,1379,2,,,,,,
0.017862265929579735,1389,2,,,,,,
0.0012114362325519323,1399,2,,,,,,
0.005079401656985283,1409,2,,,,,,
0.00668361084535718,1419,2,,,,,,
0.0008087473688647151,1429,2,,,,,,
0.002717493334785104,1439,2,,,,,,
0.0024881900753825903,1449,2,,,,,,
0.004800359718501568,1459,2,,,,,,
0.03090883605182171,1469,2,,,,,,
0.0009201032808050513,1479,2,,,,,,
0.01571197248995304,1489,2,,,,,,
0.001155402627773583,1499,2,,,,,,
0.0014488240703940392,1509,2,,,,,,
0.003908269573003054,1519,2,,,,,,
0.0021260264329612255,1529,2,,,,,,
0.004446481354534626,1539,2,,,,,,
0.003180283587425947,1549,2,,,,,,
0.0018953531980514526,1559,2,,,,,,
0.004241648595780134,1569,2,,,,,,
0.0010225953301414847,1579,2,,,,,,
0.0037828204222023487,1589,2,,,,,,
0.001597899361513555,1599,2,,,,,,
0.0037626635748893023,1609,2,,,,,,
0.0004686673928517848,1619,2,,,,,,
0.0007091705338098109,1629,2,,,,,,
0.03789479285478592,1639,2,,,,,,
0.0035429152194410563,1649,2,,,,,,
0.0011910240864381194,1659,2,,,,,,
0.006105756852775812,1669,2,,,,,,
0.0035753799602389336,1679,2,,,,,,
0.03618522360920906,1689,2,,,,,,
0.0006480970769189298,1699,2,,,,,,
0.002552422694861889,1709,2,,,,,,
0.0005847163265570998,1719,2,,,,,,
0.001193874515593052,1729,2,,,,,,
0.0010760430013760924,1739,2,,,,,,
0.0058562783524394035,1749,2,,,,,,
0.0011860706144943833,1759,2,,,,,,
0.0028679335955530405,1769,2,,,,,,
0.0024018867406994104,1779,2,,,,,,
0.005368547048419714,1789,2,,,,,,
0.004206005483865738,1799,2,,,,,,
0.0007613167399540544,1809,2,,,,,,
0.0005084752338007092,1819,2,,,,,,
0.0003656395711004734,1829,2,,,,,,
0.00104548002127558,1839,2,,,,,,
0.04546299949288368,1849,2,,,,,,
,1853,2,0.012711863964796066,0.10891326516866684,0.7087770104408264,0.015281821601092815,0.16414134204387665,
0.0012908506905660033,1859,3,,,,,,
0.00725523428991437,1869,3,,,,,,
0.00143973168451339,1879,3,,,,,,
0.0004958066274411976,1889,3,,,,,,
0.0007578792283311486,1899,3,,,,,,
0.0031626271083950996,1909,3,,,,,,
0.00023162497382145375,1919,3,,,,,,
0.005031517241150141,1929,3,,,,,,
0.0010753354290500283,1939,3,,,,,,
0.0006232252926565707,1949,3,,,,,,
0.0014853572938591242,1959,3,,,,,,
0.00045526179019361734,1969,3,,,,,,
0.003269907319918275,1979,3,,,,,,
0.0005779267521575093,1989,3,,,,,,
0.0008340450585819781,1999,3,,,,,,
0.001798058277927339,2009,3,,,,,,
0.0026973239146173,2019,3,,,,,,
0.0003986654046457261,2029,3,,,,,,
0.0003001098521053791,2039,3,,,,,,
0.0061790538020431995,2049,3,,,,,,
0.0029672300443053246,2059,3,,,,,,
0.0009478885331191123,2069,3,,,,,,
0.0001796617725631222,2079,3,,,,,,
0.009415838867425919,2089,3,,,,,,
0.00411120243370533,2099,3,,,,,,
0.009651162661612034,2109,3,,,,,,
0.0011812266893684864,2119,3,,,,,,
0.002058194251731038,2129,3,,,,,,
0.0077924723736941814,2139,3,,,,,,
0.001278854557313025,2149,3,,,,,,
0.0007128200377337635,2159,3,,,,,,
0.0020185946486890316,2169,3,,,,,,
0.0010474564041942358,2179,3,,,,,,
0.00014175198157317936,2189,3,,,,,,
0.00038216874236240983,2199,3,,,,,,
0.0005568383494392037,2209,3,,,,,,
0.0007048813859000802,2219,3,,,,,,
0.010711908340454102,2229,3,,,,,,
0.0011244151974096894,2239,3,,,,,,
0.002848068019375205,2249,3,,,,,,
0.0003196522011421621,2259,3,,,,,,
0.0001661448914092034,2269,3,,,,,,
0.001510597881861031,2279,3,,,,,,
0.001930379425175488,2289,3,,,,,,
0.0018527564825490117,2299,3,,,,,,
0.003266883548349142,2309,3,,,,,,
0.005820134654641151,2319,3,,,,,,
0.002007313771173358,2329,3,,,,,,
0.0003793069627135992,2339,3,,,,,,
0.0011218084255233407,2349,3,,,,,,
0.0006221194635145366,2359,3,,,,,,
0.00032256313716061413,2369,3,,,,,,
0.0002701531338971108,2379,3,,,,,,
0.007529762107878923,2389,3,,,,,,
0.00017023646796587855,2399,3,,,,,,
0.0010293945670127869,2409,3,,,,,,
0.0014818940544500947,2419,3,,,,,,
0.002180564682930708,2429,3,,,,,,
0.00011298675235593691,2439,3,,,,,,
0.0001143516565207392,2449,3,,,,,,
0.00023527926532551646,2459,3,,,,,,
0.0001936658372869715,2469,3,,,,,,
,2471,3,0.012711863964796066,0.10899421572685242,0.7069574594497681,0.01919875293970108,0.15919572114944458,
0.00027821847470477223,2479,4,,,,,,
0.00027640777989290655,2489,4,,,,,,
0.00022347593039739877,2499,4,,,,,,
0.003342715557664633,2509,4,,,,,,
0.00014600425492972136,2519,4,,,,,,
0.0002665027277544141,2529,4,,,,,,
0.0006557099404744804,2539,4,,,,,,
0.0002492544299457222,2549,4,,,,,,
0.0004750506195705384,2559,4,,,,,,
0.00036492355866357684,2569,4,,,,,,
0.0002527256729081273,2579,4,,,,,,
0.0002676857402548194,2589,4,,,,,,
0.00014728707901667804,2599,4,,,,,,
0.0001166834554169327,2609,4,,,,,,
0.000770270824432373,2619,4,,,,,,
0.000850537559017539,2629,4,,,,,,
9.787996532395482e-05,2639,4,,,,,,
0.001591997453942895,2649,4,,,,,,
6.291097815847024e-05,2659,4,,,,,,
0.00014160556020215154,2669,4,,,,,,
0.0005726375384256244,2679,4,,,,,,
0.0015708248829469085,2689,4,,,,,,
0.00013414064596872777,2699,4,,,,,,
7.33083943487145e-05,2709,4,,,,,,
0.0008503608987666667,2719,4,,,,,,
0.00014469228335656226,2729,4,,,,,,
0.0013720860006287694,2739,4,,,,,,
7.855785224819556e-05,2749,4,,,,,,
0.00020748531096614897,2759,4,,,,,,
7.952035230118781e-05,2769,4,,,,,,
0.00023181740834843367,2779,4,,,,,,
9.291319292970002e-05,2789,4,,,,,,
0.0002501753915566951,2799,4,,,,,,
