train_loss,epoch,step,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,val_qa_sas,test_loss
0.3245219886302948,0,9,,,,,,
0.20197941362857819,0,19,,,,,,
0.11280655860900879,0,29,,,,,,
0.2159276008605957,0,39,,,,,,
0.21261079609394073,0,49,,,,,,
1.7521424293518066,0,59,,,,,,
0.4102693796157837,0,69,,,,,,
0.2647089958190918,0,79,,,,,,
0.19388791918754578,0,89,,,,,,
0.18557316064834595,0,99,,,,,,
0.1109582856297493,0,109,,,,,,
,0,109,0.5234740972518921,0.25925925374031067,0.8688654899597168,0.13832399249076843,0.6051473021507263,
0.2593091130256653,1,119,,,,,,
0.1807212382555008,1,129,,,,,,
0.2197338491678238,1,139,,,,,,
0.28811970353126526,1,149,,,,,,
0.17466872930526733,1,159,,,,,,
0.2887781858444214,1,169,,,,,,
0.14411060512065887,1,179,,,,,,
0.09955562651157379,1,189,,,,,,
0.20132209360599518,1,199,,,,,,
0.0926690325140953,1,209,,,,,,
0.4381004571914673,1,219,,,,,,
,1,219,0.5956536531448364,0.3333333432674408,0.8904997706413269,0.12765131890773773,0.6636717319488525,
0.16391517221927643,2,229,,,,,,
0.122987762093544,2,239,,,,,,
0.14868803322315216,2,249,,,,,,
0.16946402192115784,2,259,,,,,,
0.0995744988322258,2,269,,,,,,
0.14652876555919647,2,279,,,,,,
0.09949025511741638,2,289,,,,,,
0.06205426901578903,2,299,,,,,,
0.12541773915290833,2,309,,,,,,
0.052114006131887436,2,319,,,,,,
0.4572504162788391,2,329,,,,,,
,2,329,0.6275622844696045,0.3580246865749359,0.8990876078605652,0.12382730841636658,0.6894814372062683,
0.08796414732933044,3,339,,,,,,
0.09284666925668716,3,349,,,,,,
0.0996973067522049,3,359,,,,,,
0.10232376307249069,3,369,,,,,,
0.0654316246509552,3,379,,,,,,
0.05689436197280884,3,389,,,,,,
0.06729821115732193,3,399,,,,,,
0.0358024537563324,3,409,,,,,,
0.08525589853525162,3,419,,,,,,
0.03429212048649788,3,429,,,,,,
0.08112205564975739,3,439,,,,,,
,3,439,0.6480302214622498,0.34567901492118835,0.9043130278587341,0.12084656208753586,0.7033774256706238,
0.04355830326676369,4,449,,,,,,
0.06277989596128464,4,459,,,,,,
0.070464126765728,4,469,,,,,,
0.053744085133075714,4,479,,,,,,
0.04481089860200882,4,489,,,,,,
0.02504444494843483,4,499,,,,,,
0.04251899942755699,4,509,,,,,,
0.01672247424721718,4,519,,,,,,
0.05759032070636749,4,529,,,,,,
0.019737038761377335,4,539,,,,,,
0.010497858747839928,4,549,,,,,,
,4,549,0.6395834684371948,0.3580246865749359,0.9024870991706848,0.13507583737373352,0.6961715221405029,
,5,550,,,,,,0.13507583737373352
