train_loss,epoch,step,val_qa_bert_score,val_qa_em,val_qa_sas,val_loss,val_qa_answer_f1,test_loss,test_avg_qa_answer_f1,test_avg_qa_bert_score,test_avg_qa_em,test_avg_qa_sas
2.3452303409576416,0,9,,,,,,,,,,
0.8648468255996704,0,19,,,,,,,,,,
1.0018129348754883,0,29,,,,,,,,,,
0.8521840572357178,0,39,,,,,,,,,,
1.1923998594284058,0,49,,,,,,,,,,
0.6828364133834839,0,59,,,,,,,,,,
0.25579938292503357,0,69,,,,,,,,,,
0.7943981289863586,0,79,,,,,,,,,,
1.0520180463790894,0,89,,,,,,,,,,
0.39526432752609253,0,99,,,,,,,,,,
0.7006832957267761,0,109,,,,,,,,,,
1.2596083879470825,0,119,,,,,,,,,,
1.3919159173965454,0,129,,,,,,,,,,
0.5742332339286804,0,139,,,,,,,,,,
1.0007524490356445,0,149,,,,,,,,,,
0.6717466711997986,0,159,,,,,,,,,,
0.41291874647140503,0,169,,,,,,,,,,
,0,178,0.826309084892273,0.31758958101272583,0.4074300229549408,0.45333045721054077,0.38032329082489014,,,,,
0.4333387315273285,1,179,,,,,,,,,,
0.850007176399231,1,189,,,,,,,,,,
0.6287351846694946,1,199,,,,,,,,,,
0.6079611778259277,1,209,,,,,,,,,,
1.0303786993026733,1,219,,,,,,,,,,
0.4815831184387207,1,229,,,,,,,,,,
0.47093769907951355,1,239,,,,,,,,,,
0.9452384114265442,1,249,,,,,,,,,,
0.7939881682395935,1,259,,,,,,,,,,
0.8719767928123474,1,269,,,,,,,,,,
1.0961275100708008,1,279,,,,,,,,,,
0.28953272104263306,1,289,,,,,,,,,,
0.9290035367012024,1,299,,,,,,,,,,
0.4183465838432312,1,309,,,,,,,,,,
0.4668191969394684,1,319,,,,,,,,,,
0.3490355312824249,1,329,,,,,,,,,,
0.7347614169120789,1,339,,,,,,,,,,
0.14667269587516785,1,349,,,,,,,,,,
,1,357,0.853041410446167,0.4267100989818573,0.4986979067325592,0.388980895280838,0.48846545815467834,,,,,
0.27392446994781494,2,359,,,,,,,,,,
0.8543890118598938,2,369,,,,,,,,,,
0.5238211154937744,2,379,,,,,,,,,,
0.487695574760437,2,389,,,,,,,,,,
0.20964550971984863,2,399,,,,,,,,,,
0.5993314385414124,2,409,,,,,,,,,,
0.6445103883743286,2,419,,,,,,,,,,
0.4599710702896118,2,429,,,,,,,,,,
0.3102431297302246,2,439,,,,,,,,,,
1.084857702255249,2,449,,,,,,,,,,
0.2207905799150467,2,459,,,,,,,,,,
0.4871208965778351,2,469,,,,,,,,,,
0.6452059149742126,2,479,,,,,,,,,,
0.47905656695365906,2,489,,,,,,,,,,
0.4778713881969452,2,499,,,,,,,,,,
0.47127413749694824,2,509,,,,,,,,,,
0.8816414475440979,2,519,,,,,,,,,,
0.42297467589378357,2,529,,,,,,,,,,
,2,536,0.8564108610153198,0.42833876609802246,0.5047670006752014,0.36628174781799316,0.49573245644569397,,,,,
0.7010075449943542,3,539,,,,,,,,,,
1.143014907836914,3,549,,,,,,,,,,
0.5464734435081482,3,559,,,,,,,,,,
0.347616046667099,3,569,,,,,,,,,,
0.37881797552108765,3,579,,,,,,,,,,
0.2749101519584656,3,589,,,,,,,,,,
0.143676295876503,3,599,,,,,,,,,,
0.5014728307723999,3,609,,,,,,,,,,
0.20097042620182037,3,619,,,,,,,,,,
0.9414930939674377,3,629,,,,,,,,,,
0.2451169192790985,3,639,,,,,,,,,,
0.8042252063751221,3,649,,,,,,,,,,
nan,3,659,,,,,,,,,,
0.5132755041122437,3,669,,,,,,,,,,
0.3382784128189087,3,679,,,,,,,,,,
0.3199237883090973,3,689,,,,,,,,,,
nan,3,699,,,,,,,,,,
0.6499026417732239,3,709,,,,,,,,,,
,3,715,0.8614305257797241,0.4560260474681854,0.5261887907981873,0.3497188091278076,0.5140714049339294,,,,,
0.6598674058914185,4,719,,,,,,,,,,
0.7381665110588074,4,729,,,,,,,,,,
0.6231442093849182,4,739,,,,,,,,,,
0.5858357548713684,4,749,,,,,,,,,,
0.476265549659729,4,759,,,,,,,,,,
0.5001906156539917,4,769,,,,,,,,,,
0.5595948100090027,4,779,,,,,,,,,,
0.6694194674491882,4,789,,,,,,,,,,
0.42802056670188904,4,799,,,,,,,,,,
0.858482837677002,4,809,,,,,,,,,,
0.615578293800354,4,819,,,,,,,,,,
0.303178071975708,4,829,,,,,,,,,,
0.2558645009994507,4,839,,,,,,,,,,
0.3849774897098541,4,849,,,,,,,,,,
0.7006554007530212,4,859,,,,,,,,,,
0.46304383873939514,4,869,,,,,,,,,,
0.5839736461639404,4,879,,,,,,,,,,
0.34374627470970154,4,889,,,,,,,,,,
,4,894,0.8670915365219116,0.4837133586406708,0.5471128821372986,0.3364105522632599,0.5424922108650208,,,,,
,5,895,,,,,,0.3364105522632599,0.5424922108650208,0.8670915365219116,0.4837133586406708,0.5471128821372986
