step,train_loss,epoch,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_em,val_qa_bert_score,test_avg_qa_em,test_avg_qa_bert_score,test_loss,test_avg_qa_sas,test_avg_qa_answer_f1
9,1.3130135536193848,0,,,,,,,,,,
19,0.8226884603500366,0,,,,,,,,,,
29,0.5818865299224854,0,,,,,,,,,,
39,0.9042596817016602,0,,,,,,,,,,
49,0.316638708114624,0,,,,,,,,,,
59,0.41561317443847656,0,,,,,,,,,,
69,0.2661569118499756,0,,,,,,,,,,
79,0.4355413019657135,0,,,,,,,,,,
89,0.2784748673439026,0,,,,,,,,,,
99,0.2089778482913971,0,,,,,,,,,,
109,0.6231228709220886,0,,,,,,,,,,
119,0.2831597626209259,0,,,,,,,,,,
129,0.39144277572631836,0,,,,,,,,,,
139,0.25492149591445923,0,,,,,,,,,,
149,0.2825489640235901,0,,,,,,,,,,
159,0.25740107893943787,0,,,,,,,,,,
169,0.41419532895088196,0,,,,,,,,,,
172,,0,0.41487815976142883,0.3881464898586273,0.20969711244106293,0.33000001311302185,0.8187131285667419,,,,,
179,0.3936735689640045,1,,,,,,,,,,
189,0.27389803528785706,1,,,,,,,,,,
199,0.25168371200561523,1,,,,,,,,,,
209,0.21640843152999878,1,,,,,,,,,,
219,0.3003869950771332,1,,,,,,,,,,
229,0.22236159443855286,1,,,,,,,,,,
239,0.23806673288345337,1,,,,,,,,,,
249,0.2868824005126953,1,,,,,,,,,,
259,0.24429120123386383,1,,,,,,,,,,
269,0.13531187176704407,1,,,,,,,,,,
279,0.37870895862579346,1,,,,,,,,,,
289,0.14347787201404572,1,,,,,,,,,,
299,0.3483984172344208,1,,,,,,,,,,
309,0.18694238364696503,1,,,,,,,,,,
319,0.1789877861738205,1,,,,,,,,,,
329,0.1747325211763382,1,,,,,,,,,,
339,0.20256827771663666,1,,,,,,,,,,
345,,1,0.4340653717517853,0.41570693254470825,0.18364831805229187,0.36142855882644653,0.8245006799697876,,,,,
349,0.1312676966190338,2,,,,,,,,,,
359,0.1492212414741516,2,,,,,,,,,,
369,0.26799511909484863,2,,,,,,,,,,
379,0.23701216280460358,2,,,,,,,,,,
389,0.33129921555519104,2,,,,,,,,,,
399,0.22111870348453522,2,,,,,,,,,,
409,0.23208379745483398,2,,,,,,,,,,
419,0.31195759773254395,2,,,,,,,,,,
429,0.1608252227306366,2,,,,,,,,,,
439,0.26211392879486084,2,,,,,,,,,,
449,0.20974856615066528,2,,,,,,,,,,
459,0.21422523260116577,2,,,,,,,,,,
469,0.12975893914699554,2,,,,,,,,,,
479,0.13959665596485138,2,,,,,,,,,,
489,0.10415953397750854,2,,,,,,,,,,
499,0.11090396344661713,2,,,,,,,,,,
509,0.19838343560695648,2,,,,,,,,,,
518,,2,0.4574695825576782,0.4404040575027466,0.1695074737071991,0.38285714387893677,0.8342218995094299,,,,,
519,0.33762791752815247,3,,,,,,,,,,
529,0.1831800490617752,3,,,,,,,,,,
539,0.1353939324617386,3,,,,,,,,,,
549,0.16230331361293793,3,,,,,,,,,,
559,0.12451957166194916,3,,,,,,,,,,
569,0.1212291494011879,3,,,,,,,,,,
579,0.11079557985067368,3,,,,,,,,,,
589,0.08862233906984329,3,,,,,,,,,,
599,0.25353771448135376,3,,,,,,,,,,
609,0.1051645576953888,3,,,,,,,,,,
619,0.1302965134382248,3,,,,,,,,,,
629,0.314098596572876,3,,,,,,,,,,
639,0.19252106547355652,3,,,,,,,,,,
649,0.13647747039794922,3,,,,,,,,,,
659,0.13024336099624634,3,,,,,,,,,,
669,0.08468816429376602,3,,,,,,,,,,
679,0.18123841285705566,3,,,,,,,,,,
689,0.144878551363945,3,,,,,,,,,,
691,,3,0.4889720678329468,0.4747704565525055,0.16043715178966522,0.4214285612106323,0.8453481793403625,,,,,
699,0.15809288620948792,4,,,,,,,,,,
709,0.18544603884220123,4,,,,,,,,,,
719,0.1432816982269287,4,,,,,,,,,,
729,0.20315533876419067,4,,,,,,,,,,
739,0.2601228356361389,4,,,,,,,,,,
749,0.09439652413129807,4,,,,,,,,,,
759,0.19175298511981964,4,,,,,,,,,,
769,0.10720876604318619,4,,,,,,,,,,
779,0.152444526553154,4,,,,,,,,,,
789,0.15403813123703003,4,,,,,,,,,,
799,0.1889401376247406,4,,,,,,,,,,
809,0.1752314269542694,4,,,,,,,,,,
819,0.10785507410764694,4,,,,,,,,,,
829,0.12294326722621918,4,,,,,,,,,,
839,0.15755261480808258,4,,,,,,,,,,
849,0.14993421733379364,4,,,,,,,,,,
859,0.14404338598251343,4,,,,,,,,,,
864,,4,0.50653076171875,0.49533841013908386,0.15534114837646484,0.4399999976158142,0.8590273261070251,,,,,
865,,5,,,,,,0.4399999976158142,0.8590273261070251,0.15534114837646484,0.50653076171875,0.49533841013908386
