train_loss,step,epoch,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,test_avg_qa_em,test_loss,test_avg_qa_bert_score,test_avg_qa_answer_f1,test_avg_qa_sas
0.8296449780464172,9,0,,,,,,,,,,
0.5947620272636414,19,0,,,,,,,,,,
0.43667706847190857,29,0,,,,,,,,,,
0.22842571139335632,39,0,,,,,,,,,,
0.41196349263191223,49,0,,,,,,,,,,
0.44852861762046814,59,0,,,,,,,,,,
0.26583442091941833,69,0,,,,,,,,,,
0.4319470524787903,79,0,,,,,,,,,,
0.3076205849647522,89,0,,,,,,,,,,
0.26717984676361084,99,0,,,,,,,,,,
0.2279575914144516,109,0,,,,,,,,,,
0.3392046391963959,119,0,,,,,,,,,,
0.23721769452095032,129,0,,,,,,,,,,
0.2408703714609146,139,0,,,,,,,,,,
0.41531792283058167,149,0,,,,,,,,,,
0.33793550729751587,159,0,,,,,,,,,,
0.2288750559091568,169,0,,,,,,,,,,
0.12370955944061279,179,0,,,,,,,,,,
,179,0,0.2568388879299164,0.3362291157245636,0.8294026255607605,0.2706666588783264,0.3851332664489746,,,,,
0.2953610122203827,189,1,,,,,,,,,,
0.1529596447944641,199,1,,,,,,,,,,
0.26649409532546997,209,1,,,,,,,,,,
0.3356865346431732,219,1,,,,,,,,,,
0.23269104957580566,229,1,,,,,,,,,,
0.1892276257276535,239,1,,,,,,,,,,
0.4399881362915039,249,1,,,,,,,,,,
0.25946614146232605,259,1,,,,,,,,,,
0.18880538642406464,269,1,,,,,,,,,,
0.36218854784965515,279,1,,,,,,,,,,
0.15301208198070526,289,1,,,,,,,,,,
0.15179568529129028,299,1,,,,,,,,,,
0.1895814687013626,309,1,,,,,,,,,,
0.17088283598423004,319,1,,,,,,,,,,
0.27416038513183594,329,1,,,,,,,,,,
0.32285410165786743,339,1,,,,,,,,,,
0.24814115464687347,349,1,,,,,,,,,,
0.17372165620326996,359,1,,,,,,,,,,
,359,1,0.24070340394973755,0.3974025845527649,0.8361933827400208,0.3400000035762787,0.4351333975791931,,,,,
0.24647335708141327,369,2,,,,,,,,,,
0.19733160734176636,379,2,,,,,,,,,,
0.1752295196056366,389,2,,,,,,,,,,
0.2489127218723297,399,2,,,,,,,,,,
0.2774222791194916,409,2,,,,,,,,,,
0.17050543427467346,419,2,,,,,,,,,,
0.19445636868476868,429,2,,,,,,,,,,
0.41435444355010986,439,2,,,,,,,,,,
0.16671611368656158,449,2,,,,,,,,,,
0.2105475515127182,459,2,,,,,,,,,,
0.18156476318836212,469,2,,,,,,,,,,
0.15974871814250946,479,2,,,,,,,,,,
0.24180296063423157,489,2,,,,,,,,,,
0.1991577297449112,499,2,,,,,,,,,,
0.1392730325460434,509,2,,,,,,,,,,
0.22222279012203217,519,2,,,,,,,,,,
0.1632927805185318,529,2,,,,,,,,,,
0.17738714814186096,539,2,,,,,,,,,,
,539,2,0.2161758989095688,0.4431138038635254,0.8534942865371704,0.382666677236557,0.4694468677043915,,,,,
0.2007024884223938,549,3,,,,,,,,,,
0.18351684510707855,559,3,,,,,,,,,,
0.23666416108608246,569,3,,,,,,,,,,
0.159143328666687,579,3,,,,,,,,,,
0.1327211707830429,589,3,,,,,,,,,,
0.25068119168281555,599,3,,,,,,,,,,
0.17153166234493256,609,3,,,,,,,,,,
0.1426968276500702,619,3,,,,,,,,,,
0.18450011312961578,629,3,,,,,,,,,,
0.19393788278102875,639,3,,,,,,,,,,
0.10759325325489044,649,3,,,,,,,,,,
0.12617889046669006,659,3,,,,,,,,,,
0.2631949186325073,669,3,,,,,,,,,,
0.107758067548275,679,3,,,,,,,,,,
0.16835637390613556,689,3,,,,,,,,,,
0.1418449729681015,699,3,,,,,,,,,,
0.1259123533964157,709,3,,,,,,,,,,
0.17408201098442078,719,3,,,,,,,,,,
,719,3,0.21412312984466553,0.45885586738586426,0.8586724996566772,0.4026666581630707,0.48610764741897583,,,,,
0.24148692190647125,729,4,,,,,,,,,,
0.23868663609027863,739,4,,,,,,,,,,
0.12164007872343063,749,4,,,,,,,,,,
0.19119895994663239,759,4,,,,,,,,,,
0.18075400590896606,769,4,,,,,,,,,,
0.2560911476612091,779,4,,,,,,,,,,
0.19258855283260345,789,4,,,,,,,,,,
0.1600068211555481,799,4,,,,,,,,,,
0.15488295257091522,809,4,,,,,,,,,,
0.1983795464038849,819,4,,,,,,,,,,
0.12380310148000717,829,4,,,,,,,,,,
0.19789624214172363,839,4,,,,,,,,,,
0.1176203116774559,849,4,,,,,,,,,,
0.11529747396707535,859,4,,,,,,,,,,
0.2226097732782364,869,4,,,,,,,,,,
0.15572111308574677,879,4,,,,,,,,,,
0.08532147109508514,889,4,,,,,,,,,,
0.1930936872959137,899,4,,,,,,,,,,
,899,4,0.20629268884658813,0.4624902307987213,0.8607298135757446,0.40799999237060547,0.48766976594924927,,,,,
,900,5,,,,,,0.40799999237060547,0.20629268884658813,0.8607298135757446,0.4624902307987213,0.48766976594924927
