epoch,step,train_loss,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_qa_em,test_loss
0,9,0.4910743236541748,,,,,,
0,19,0.23922725021839142,,,,,,
0,29,0.1786634773015976,,,,,,
0,39,0.3152526319026947,,,,,,
0,49,0.2869483232498169,,,,,,
0,59,0.24954620003700256,,,,,,
0,69,0.10392548143863678,,,,,,
0,79,0.1247204840183258,,,,,,
0,89,0.15409190952777863,,,,,,
0,99,0.2007008194923401,,,,,,
0,109,0.15218259394168854,,,,,,
0,119,0.26157623529434204,,,,,,
0,129,0.2080109417438507,,,,,,
0,139,0.2970910370349884,,,,,,
0,149,0.2005670666694641,,,,,,
0,159,0.15217003226280212,,,,,,
0,169,0.1648605614900589,,,,,,
0,179,0.12199399620294571,,,,,,
0,189,0.17269788682460785,,,,,,
0,199,0.10750093311071396,,,,,,
0,209,0.18102724850177765,,,,,,
0,219,0.1567024290561676,,,,,,
0,229,0.11659111082553864,,,,,,
0,239,0.1757712960243225,,,,,,
0,249,0.1643962413072586,,,,,,
0,259,0.09656933695077896,,,,,,
0,269,0.17304188013076782,,,,,,
0,279,0.09077777713537216,,,,,,
0,289,0.08732368797063828,,,,,,
0,299,0.1958310604095459,,,,,,
0,309,0.09562422335147858,,,,,,
0,319,0.07379631698131561,,,,,,
0,329,0.23492975533008575,,,,,,
0,339,0.07835063338279724,,,,,,
0,345,,0.08934539556503296,0.30564334988594055,0.3450135588645935,0.7992375493049622,0.23999999463558197,
1,349,0.11524566262960434,,,,,,
1,359,0.07988638430833817,,,,,,
1,369,0.14432913064956665,,,,,,
1,379,0.13864490389823914,,,,,,
1,389,0.12976393103599548,,,,,,
1,399,0.13153673708438873,,,,,,
1,409,0.12692421674728394,,,,,,
1,419,0.1408427208662033,,,,,,
1,429,0.08418786525726318,,,,,,
1,439,0.09430647641420364,,,,,,
1,449,0.19749626517295837,,,,,,
1,459,0.2355881631374359,,,,,,
1,469,0.17028509080410004,,,,,,
1,479,0.16143642365932465,,,,,,
1,489,0.09371868520975113,,,,,,
1,499,0.08527565747499466,,,,,,
1,509,0.09416516870260239,,,,,,
1,519,0.08686625957489014,,,,,,
1,529,0.1121850535273552,,,,,,
1,539,0.19889990985393524,,,,,,
1,549,0.08210629969835281,,,,,,
1,559,0.04927042871713638,,,,,,
1,569,0.08815179020166397,,,,,,
1,579,0.0559534952044487,,,,,,
1,589,0.2757931351661682,,,,,,
1,599,0.11161097139120102,,,,,,
1,609,0.10664813965559006,,,,,,
1,619,0.06687465310096741,,,,,,
1,629,0.180032417178154,,,,,,
1,639,0.13083970546722412,,,,,,
1,649,0.1261889487504959,,,,,,
1,659,0.0552014596760273,,,,,,
1,669,0.07793368399143219,,,,,,
1,679,0.08062553405761719,,,,,,
1,689,0.11118733882904053,,,,,,
1,691,,0.08286456763744354,0.4271731972694397,0.4457262456417084,0.8320183753967285,0.3757142722606659,
2,699,0.12483017146587372,,,,,,
2,709,0.05527274310588837,,,,,,
2,719,0.08336350321769714,,,,,,
2,729,0.06690143793821335,,,,,,
2,739,0.11145342141389847,,,,,,
2,749,0.12491250038146973,,,,,,
2,759,0.15160496532917023,,,,,,
2,769,0.11452335119247437,,,,,,
2,779,0.11237357556819916,,,,,,
2,789,0.07285834848880768,,,,,,
2,799,0.10886483639478683,,,,,,
2,809,0.08499547839164734,,,,,,
2,819,0.059745386242866516,,,,,,
2,829,0.07357457280158997,,,,,,
2,839,0.06659281998872757,,,,,,
2,849,0.05169568955898285,,,,,,
2,859,0.05430076643824577,,,,,,
2,869,0.12424013018608093,,,,,,
2,879,0.08584744483232498,,,,,,
2,889,0.03278380259871483,,,,,,
2,899,0.048640117049217224,,,,,,
2,909,0.08533498644828796,,,,,,
2,919,0.07955121248960495,,,,,,
2,929,0.07801034301519394,,,,,,
2,939,0.11118832230567932,,,,,,
2,949,0.043450504541397095,,,,,,
2,959,0.10362283885478973,,,,,,
2,969,0.07834604382514954,,,,,,
2,979,0.09264165163040161,,,,,,
2,989,0.030715659260749817,,,,,,
2,999,0.06940634548664093,,,,,,
2,1009,0.050968993455171585,,,,,,
2,1019,0.049537293612957,,,,,,
2,1029,0.08755455166101456,,,,,,
2,1037,,0.0680551528930664,0.5056573748588562,0.5139906406402588,0.8595690727233887,0.4585714340209961,
3,1039,0.04690638557076454,,,,,,
3,1049,0.04989103972911835,,,,,,
3,1059,0.06311821937561035,,,,,,
3,1069,0.06175108999013901,,,,,,
3,1079,0.07477825880050659,,,,,,
