step,train_loss,epoch,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_qa_em,val_loss,test_loss
9,0.8487944602966309,0,,,,,,
19,0.39569544792175293,0,,,,,,
29,0.36173197627067566,0,,,,,,
39,0.540551483631134,0,,,,,,
49,0.3792820870876312,0,,,,,,
59,0.7300536632537842,0,,,,,,
69,0.3907887041568756,0,,,,,,
79,0.9977262616157532,0,,,,,,
89,0.765738844871521,0,,,,,,
99,0.2198696881532669,0,,,,,,
109,0.38353466987609863,0,,,,,,
119,0.27329304814338684,0,,,,,,
129,0.2070402204990387,0,,,,,,
139,0.3481648862361908,0,,,,,,
149,0.25974240899086,0,,,,,,
159,0.283587247133255,0,,,,,,
169,0.38086944818496704,0,,,,,,
179,0.3052542507648468,0,,,,,,
189,0.2494187206029892,0,,,,,,
199,0.21505285799503326,0,,,,,,
202,,0,0.5527375340461731,0.6015030741691589,0.8655605912208557,0.3398268520832062,0.19594672322273254,
209,0.27422860264778137,1,,,,,,
219,1.0879933834075928,1,,,,,,
229,0.17118330299854279,1,,,,,,
239,0.130787655711174,1,,,,,,
249,0.4787307381629944,1,,,,,,
259,0.24480853974819183,1,,,,,,
269,0.21562543511390686,1,,,,,,
279,0.24328039586544037,1,,,,,,
289,0.26910656690597534,1,,,,,,
299,0.3268234431743622,1,,,,,,
309,0.16231387853622437,1,,,,,,
319,0.09540385007858276,1,,,,,,
329,0.15995873510837555,1,,,,,,
339,0.12323487550020218,1,,,,,,
349,0.24671852588653564,1,,,,,,
359,0.1964849829673767,1,,,,,,
369,0.1299085170030594,1,,,,,,
379,0.21873128414154053,1,,,,,,
389,0.13595598936080933,1,,,,,,
399,0.12760834395885468,1,,,,,,
405,,1,0.6020859479904175,0.6365197896957397,0.8816668391227722,0.40692639350891113,0.16374588012695312,
409,0.10193952918052673,2,,,,,,
419,0.08827615529298782,2,,,,,,
429,0.0890779197216034,2,,,,,,
439,0.15852269530296326,2,,,,,,
449,0.1427624225616455,2,,,,,,
459,0.08282507956027985,2,,,,,,
469,0.10072246938943863,2,,,,,,
479,0.04133787378668785,2,,,,,,
489,0.18456898629665375,2,,,,,,
499,0.1542442888021469,2,,,,,,
509,0.137266144156456,2,,,,,,
519,0.16316017508506775,2,,,,,,
529,0.05362244322896004,2,,,,,,
539,0.04670353978872299,2,,,,,,
549,0.10376416891813278,2,,,,,,
559,0.19521477818489075,2,,,,,,
569,0.9499430060386658,2,,,,,,
579,0.1313495635986328,2,,,,,,
589,0.07640206813812256,2,,,,,,
599,0.08945637196302414,2,,,,,,
608,,2,0.6269875764846802,0.6545563340187073,0.8891680836677551,0.43290042877197266,0.15223412215709686,
609,0.08638891577720642,3,,,,,,
619,0.09691967815160751,3,,,,,,
629,0.17600171267986298,3,,,,,,
639,0.1526932567358017,3,,,,,,
649,0.18740308284759521,3,,,,,,
659,0.03616637364029884,3,,,,,,
669,0.1673695147037506,3,,,,,,
679,0.28894558548927307,3,,,,,,
689,0.07367931306362152,3,,,,,,
699,0.04865241050720215,3,,,,,,
709,0.04909028112888336,3,,,,,,
719,0.03304073587059975,3,,,,,,
729,0.0879456028342247,3,,,,,,
739,0.09130141884088516,3,,,,,,
749,0.023217201232910156,3,,,,,,
759,0.250449001789093,3,,,,,,
769,0.0375584252178669,3,,,,,,
779,0.08168979734182358,3,,,,,,
789,0.050766631960868835,3,,,,,,
799,0.08797731250524521,3,,,,,,
809,0.13659869134426117,3,,,,,,
811,,3,0.6369771957397461,0.6632025837898254,0.8927158117294312,0.4523809552192688,0.1569853574037552,
819,0.08939697593450546,4,,,,,,
829,0.03285969793796539,4,,,,,,
839,0.038614265620708466,4,,,,,,
849,0.020899053663015366,4,,,,,,
859,0.036777060478925705,4,,,,,,
869,0.06078898906707764,4,,,,,,
879,0.026043236255645752,4,,,,,,
889,0.07350177317857742,4,,,,,,
899,0.05077004432678223,4,,,,,,
909,0.026851171627640724,4,,,,,,
919,0.04017243534326553,4,,,,,,
929,0.06152097508311272,4,,,,,,
939,0.046633776277303696,4,,,,,,
949,0.05049862712621689,4,,,,,,
959,0.01687898300588131,4,,,,,,
969,0.08048087358474731,4,,,,,,
979,0.012840848416090012,4,,,,,,
989,0.02030307427048683,4,,,,,,
999,0.021564235910773277,4,,,,,,
1009,0.01460076030343771,4,,,,,,
1014,,4,0.6428471803665161,0.6682413816452026,0.8955897688865662,0.47186148166656494,0.17549994587898254,
1015,,5,,,,,,0.17549994587898254
