train_loss,step,epoch,val_loss,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,test_loss
0.5566478967666626,9,0,,,,,,
0.684222936630249,19,0,,,,,,
0.5706582069396973,29,0,,,,,,
0.26270779967308044,39,0,,,,,,
0.4011816680431366,49,0,,,,,,
0.4905199110507965,59,0,,,,,,
0.17474156618118286,69,0,,,,,,
0.23882904648780823,79,0,,,,,,
0.3801487386226654,89,0,,,,,,
0.14639432728290558,99,0,,,,,,
0.3432542383670807,109,0,,,,,,
0.23069605231285095,119,0,,,,,,
0.2117006927728653,129,0,,,,,,
0.2331213504076004,139,0,,,,,,
0.3421071767807007,149,0,,,,,,
0.23543749749660492,159,0,,,,,,
0.15069647133350372,169,0,,,,,,
0.23405815660953522,179,0,,,,,,
0.1998802125453949,189,0,,,,,,
0.17219460010528564,199,0,,,,,,
0.2715415060520172,209,0,,,,,,
0.2825653553009033,219,0,,,,,,
0.13166791200637817,229,0,,,,,,
0.2682788670063019,239,0,,,,,,
0.29132673144340515,249,0,,,,,,
0.21456700563430786,259,0,,,,,,
0.27738329768180847,269,0,,,,,,
0.17569535970687866,279,0,,,,,,
0.25150319933891296,289,0,,,,,,
0.1259169727563858,299,0,,,,,,
0.1044607013463974,309,0,,,,,,
0.11804979294538498,319,0,,,,,,
0.10228648036718369,329,0,,,,,,
0.1275492012500763,339,0,,,,,,
0.08247441798448563,349,0,,,,,,
0.1793840527534485,359,0,,,,,,
0.14900009334087372,369,0,,,,,,
0.17759831249713898,379,0,,,,,,
0.1405157744884491,389,0,,,,,,
0.12798017263412476,399,0,,,,,,
0.17845414578914642,409,0,,,,,,
0.17726121842861176,419,0,,,,,,
0.22330744564533234,429,0,,,,,,
0.2670149505138397,439,0,,,,,,
0.1493198722600937,449,0,,,,,,
0.095029816031456,459,0,,,,,,
0.13746505975723267,469,0,,,,,,
0.2565336525440216,479,0,,,,,,
0.16689179837703705,489,0,,,,,,
0.15056560933589935,499,0,,,,,,
0.10970776528120041,509,0,,,,,,
0.19031724333763123,519,0,,,,,,
0.19682787358760834,529,0,,,,,,
0.10077390819787979,539,0,,,,,,
0.07966531813144684,549,0,,,,,,
0.10464031994342804,559,0,,,,,,
0.11539098620414734,569,0,,,,,,
0.07762974500656128,579,0,,,,,,
0.06318501383066177,589,0,,,,,,
0.05739874020218849,599,0,,,,,,
0.09313379228115082,609,0,,,,,,
0.12637975811958313,619,0,,,,,,
0.0938362330198288,629,0,,,,,,
0.0898074060678482,639,0,,,,,,
0.07984312623739243,649,0,,,,,,
0.10047361999750137,659,0,,,,,,
0.1288173943758011,669,0,,,,,,
0.1395503580570221,679,0,,,,,,
0.1106427013874054,689,0,,,,,,
0.16530871391296387,699,0,,,,,,
0.18936336040496826,709,0,,,,,,
0.04764148220419884,719,0,,,,,,
0.1529100388288498,729,0,,,,,,
0.10764265805482864,739,0,,,,,,
0.09926693886518478,749,0,,,,,,
0.1543363332748413,759,0,,,,,,
0.05717199668288231,769,0,,,,,,
0.1155877411365509,779,0,,,,,,
0.07656524330377579,789,0,,,,,,
0.10915171355009079,799,0,,,,,,
0.16179654002189636,809,0,,,,,,
0.1519715040922165,819,0,,,,,,
0.1329432725906372,829,0,,,,,,
0.08067335188388824,839,0,,,,,,
0.11880368739366531,849,0,,,,,,
0.09561020135879517,859,0,,,,,,
0.04880993068218231,869,0,,,,,,
0.10630527138710022,879,0,,,,,,
0.028129659593105316,889,0,,,,,,
0.20503424108028412,899,0,,,,,,
0.0975235253572464,909,0,,,,,,
0.18851877748966217,919,0,,,,,,
0.07996228337287903,929,0,,,,,,
0.06931458413600922,939,0,,,,,,
0.1311747133731842,949,0,,,,,,
0.15456542372703552,959,0,,,,,,
0.06911899894475937,969,0,,,,,,
0.026481233537197113,979,0,,,,,,
0.08054309338331223,989,0,,,,,,
0.1487894505262375,999,0,,,,,,
0.20830607414245605,1009,0,,,,,,
0.05316214635968208,1019,0,,,,,,
0.14004987478256226,1029,0,,,,,,
0.05905253440141678,1039,0,,,,,,
0.04174024984240532,1049,0,,,,,,
,1057,0,0.1519860029220581,0.41850221157073975,0.45783883333206177,0.8382910490036011,0.43839454650878906,
0.05337441712617874,1059,1,,,,,,
0.0417771190404892,1069,1,,,,,,
0.09358131140470505,1079,1,,,,,,
0.13154515624046326,1089,1,,,,,,
0.20022132992744446,1099,1,,,,,,
0.07188909500837326,1109,1,,,,,,
0.085041344165802,1119,1,,,,,,
0.0716509073972702,1129,1,,,,,,
0.0866471529006958,1139,1,,,,,,
0.07558038085699081,1149,1,,,,,,
0.13204802572727203,1159,1,,,,,,
0.08289088308811188,1169,1,,,,,,
0.12043038010597229,1179,1,,,,,,
0.0639374628663063,1189,1,,,,,,
0.07760392129421234,1199,1,,,,,,
0.05183552950620651,1209,1,,,,,,
0.07169973850250244,1219,1,,,,,,
0.09080232679843903,1229,1,,,,,,
