step,train_loss,epoch,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
1279,0.04077959433197975,3,,,,,,
1289,0.09487875550985336,3,,,,,,
1299,0.05759965255856514,3,,,,,,
1309,0.04857438802719116,3,,,,,,
1319,0.047749441117048264,3,,,,,,
1329,0.06549975275993347,3,,,,,,
1339,0.07168220728635788,3,,,,,,
1349,0.047357797622680664,3,,,,,,
1359,0.05879892408847809,3,,,,,,
1369,0.055626366287469864,3,,,,,,
1379,0.07421547919511795,3,,,,,,
1389,0.06466146558523178,3,,,,,,
1399,0.059258412569761276,3,,,,,,
1409,0.06167524680495262,3,,,,,,
1419,0.0643836185336113,3,,,,,,
1429,0.043662622570991516,3,,,,,,
1439,0.03698381036520004,3,,,,,,
1449,0.04725846275687218,3,,,,,,
1459,0.0746362954378128,3,,,,,,
1469,0.047702349722385406,3,,,,,,
1479,0.08795764297246933,3,,,,,,
1489,0.03932648152112961,3,,,,,,
1499,0.06413684785366058,3,,,,,,
1499,,3,0.8201442956924438,0.11961264908313751,0.33059343695640564,0.25826773047447205,0.3786676228046417,
1509,0.040680207312107086,4,,,,,,
1519,0.05494494363665581,4,,,,,,
1529,0.0522226057946682,4,,,,,,
1539,0.029475878924131393,4,,,,,,
1549,0.07068191468715668,4,,,,,,
1559,0.045669276267290115,4,,,,,,
1569,0.05461834743618965,4,,,,,,
1579,0.027884788811206818,4,,,,,,
1589,0.05669797956943512,4,,,,,,
1599,0.07364393770694733,4,,,,,,
1609,0.05552630499005318,4,,,,,,
1619,0.03345881402492523,4,,,,,,
1629,0.05331576243042946,4,,,,,,
1639,0.05418336018919945,4,,,,,,
1649,0.09319426864385605,4,,,,,,
1659,0.05168899521231651,4,,,,,,
1669,0.0527414046227932,4,,,,,,
1679,0.062949538230896,4,,,,,,
1689,0.05952632427215576,4,,,,,,
1699,0.03997423127293587,4,,,,,,
1709,0.0761643648147583,4,,,,,,
1719,0.044162578880786896,4,,,,,,
1729,0.029432011768221855,4,,,,,,
1739,0.058604273945093155,4,,,,,,
1749,0.04338990896940231,4,,,,,,
1759,0.029244184494018555,4,,,,,,
1769,0.04730920493602753,4,,,,,,
1779,0.060153476893901825,4,,,,,,
1789,0.04591616988182068,4,,,,,,
1799,0.06924587488174438,4,,,,,,
1809,0.04460601881146431,4,,,,,,
1819,0.062259234488010406,4,,,,,,
1829,0.04042434319853783,4,,,,,,
1839,0.027906637638807297,4,,,,,,
1849,0.0381825715303421,4,,,,,,
1859,0.0317748561501503,4,,,,,,
1869,0.029621213674545288,4,,,,,,
1874,,4,0.8245567083358765,0.13211773335933685,0.33279508352279663,0.26456692814826965,0.38353630900382996,
1875,,5,,,,,,0.13211773335933685
