train_loss,step,epoch,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,val_loss,test_loss
0.6773133277893066,9,0,,,,,,
0.2984437644481659,19,0,,,,,,
0.5468050241470337,29,0,,,,,,
0.5136699676513672,39,0,,,,,,
0.5849937200546265,49,0,,,,,,
13.546401977539062,59,0,,,,,,
0.8347525596618652,69,0,,,,,,
0.32389217615127563,79,0,,,,,,
0.9331400394439697,89,0,,,,,,
0.4769449830055237,99,0,,,,,,
0.653624415397644,109,0,,,,,,
0.36052918434143066,119,0,,,,,,
0.28248441219329834,129,0,,,,,,
0.35793402791023254,139,0,,,,,,
0.6883022785186768,149,0,,,,,,
0.5752695202827454,159,0,,,,,,
0.40630200505256653,169,0,,,,,,
0.19294865429401398,179,0,,,,,,
0.32493123412132263,189,0,,,,,,
0.6033203601837158,199,0,,,,,,
0.18656094372272491,209,0,,,,,,
0.9587048292160034,219,0,,,,,,
0.5902351140975952,229,0,,,,,,
0.2739151120185852,239,0,,,,,,
0.17018599808216095,249,0,,,,,,
0.4084450602531433,259,0,,,,,,
0.14794577658176422,269,0,,,,,,
0.2544665038585663,279,0,,,,,,
0.33969056606292725,289,0,,,,,,
0.31257662177085876,299,0,,,,,,
0.33817845582962036,309,0,,,,,,
1.2724988460540771,319,0,,,,,,
0.289752334356308,329,0,,,,,,
0.5205011367797852,339,0,,,,,,
0.3850706219673157,349,0,,,,,,
0.41324383020401,359,0,,,,,,
,361,0,0.6413655877113342,0.5512820482254028,0.8873504400253296,0.6187317967414856,0.09893539547920227,
0.6807965636253357,369,1,,,,,,
0.17795109748840332,379,1,,,,,,
0.5458307266235352,389,1,,,,,,
0.1515677124261856,399,1,,,,,,
0.1225990504026413,409,1,,,,,,
0.1314532309770584,419,1,,,,,,
0.2934160530567169,429,1,,,,,,
0.2411700189113617,439,1,,,,,,
0.5069746375083923,449,1,,,,,,
0.46737194061279297,459,1,,,,,,
0.1854613721370697,469,1,,,,,,
0.11448416113853455,479,1,,,,,,
0.09968224167823792,489,1,,,,,,
0.21824605762958527,499,1,,,,,,
0.1265629380941391,509,1,,,,,,
0.17177866399288177,519,1,,,,,,
0.16468514502048492,529,1,,,,,,
0.25733911991119385,539,1,,,,,,
0.9402681589126587,549,1,,,,,,
0.052438464015722275,559,1,,,,,,
0.4508034288883209,569,1,,,,,,
0.11278405785560608,579,1,,,,,,
0.11247273534536362,589,1,,,,,,
0.10319753736257553,599,1,,,,,,
0.1988411843776703,609,1,,,,,,
0.3403790593147278,619,1,,,,,,
0.06319954991340637,629,1,,,,,,
0.1427578330039978,639,1,,,,,,
0.16290639340877533,649,1,,,,,,
0.1850854456424713,659,1,,,,,,
0.26077330112457275,669,1,,,,,,
0.08195064216852188,679,1,,,,,,
0.09054790437221527,689,1,,,,,,
0.08634915202856064,699,1,,,,,,
0.24415917694568634,709,1,,,,,,
0.04337530583143234,719,1,,,,,,
,723,1,0.6367020010948181,0.5320512652397156,0.8900977969169617,0.6132122278213501,0.10102714598178864,
0.03539275377988815,729,2,,,,,,
0.03239605575799942,739,2,,,,,,
0.07666441798210144,749,2,,,,,,
1.9358223676681519,759,2,,,,,,
0.12090037763118744,769,2,,,,,,
0.061030883342027664,779,2,,,,,,
0.2889474630355835,789,2,,,,,,
0.03976281359791756,799,2,,,,,,
0.08040641993284225,809,2,,,,,,
0.10477314889431,819,2,,,,,,
0.23941287398338318,829,2,,,,,,
0.04648883640766144,839,2,,,,,,
0.15779785811901093,849,2,,,,,,
0.022762125357985497,859,2,,,,,,
0.03889243304729462,869,2,,,,,,
0.13062138855457306,879,2,,,,,,
0.1425458937883377,889,2,,,,,,
0.0421828031539917,899,2,,,,,,
0.14403502643108368,909,2,,,,,,
0.041567400097846985,919,2,,,,,,
0.023631421849131584,929,2,,,,,,
0.01611504703760147,939,2,,,,,,
0.19374486804008484,949,2,,,,,,
0.048732876777648926,959,2,,,,,,
0.04301861301064491,969,2,,,,,,
0.050488702952861786,979,2,,,,,,
0.14337711036205292,989,2,,,,,,
0.016536695882678032,999,2,,,,,,
0.04459471255540848,1009,2,,,,,,
