step,epoch,train_loss,val_qa_em,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_bert_score,test_loss
9,0,0.72089684009552,,,,,,
19,0,0.469778835773468,,,,,,
29,0,0.29539433121681213,,,,,,
39,0,0.43450647592544556,,,,,,
49,0,0.38648784160614014,,,,,,
59,0,0.36248382925987244,,,,,,
69,0,0.3475029170513153,,,,,,
79,0,0.1846771389245987,,,,,,
89,0,0.28290218114852905,,,,,,
99,0,0.29023250937461853,,,,,,
109,0,0.29414916038513184,,,,,,
119,0,0.2622207701206207,,,,,,
129,0,0.30801260471343994,,,,,,
139,0,0.25037187337875366,,,,,,
149,0,0.22057604789733887,,,,,,
159,0,0.1365676373243332,,,,,,
169,0,0.24175140261650085,,,,,,
179,0,0.24936455488204956,,,,,,
189,0,0.25736677646636963,,,,,,
199,0,0.23920638859272003,,,,,,
209,0,0.1550702005624771,,,,,,
219,0,0.11726216226816177,,,,,,
229,0,0.21796241402626038,,,,,,
239,0,0.2362113893032074,,,,,,
249,0,0.207858145236969,,,,,,
259,0,0.11313368380069733,,,,,,
269,0,0.1931435912847519,,,,,,
279,0,0.17430542409420013,,,,,,
289,0,0.18017029762268066,,,,,,
299,0,0.1105654239654541,,,,,,
309,0,0.09956895560026169,,,,,,
319,0,0.19930508732795715,,,,,,
329,0,0.1783846914768219,,,,,,
339,0,0.1587677001953125,,,,,,
349,0,0.13981331884860992,,,,,,
359,0,0.15853795409202576,,,,,,
369,0,0.1561272293329239,,,,,,
379,0,0.19689367711544037,,,,,,
389,0,0.09996919333934784,,,,,,
399,0,0.09850531816482544,,,,,,
409,0,0.16092288494110107,,,,,,
419,0,0.17485947906970978,,,,,,
429,0,0.19026592373847961,,,,,,
439,0,0.08325330168008804,,,,,,
449,0,0.16935621201992035,,,,,,
459,0,0.19042645394802094,,,,,,
469,0,0.0839042216539383,,,,,,
479,0,0.1771961748600006,,,,,,
489,0,0.22702892124652863,,,,,,
499,0,0.1312379539012909,,,,,,
509,0,0.10942433774471283,,,,,,
519,0,0.06384684145450592,,,,,,
529,0,0.1235024556517601,,,,,,
539,0,0.14578180015087128,,,,,,
549,0,0.13588754832744598,,,,,,
559,0,0.19317270815372467,,,,,,
569,0,0.09830515831708908,,,,,,
579,0,0.09310169517993927,,,,,,
589,0,0.11936548352241516,,,,,,
599,0,0.20897378027439117,,,,,,
609,0,0.1208425909280777,,,,,,
619,0,0.16644679009914398,,,,,,
627,0,,0.3722222149372101,0.4284871816635132,0.425256609916687,0.15131095051765442,0.8295572996139526,
629,1,0.035272713750600815,,,,,,
639,1,0.07658423483371735,,,,,,
649,1,0.09325244277715683,,,,,,
659,1,0.09470240771770477,,,,,,
669,1,0.21223916113376617,,,,,,
679,1,0.11914683133363724,,,,,,
689,1,0.07777480036020279,,,,,,
699,1,0.10524237900972366,,,,,,
709,1,0.10601239651441574,,,,,,
719,1,0.08353131264448166,,,,,,
729,1,0.07082615792751312,,,,,,
739,1,0.1117892786860466,,,,,,
749,1,0.10421480238437653,,,,,,
759,1,0.16373325884342194,,,,,,
769,1,0.094847172498703,,,,,,
779,1,0.05566764995455742,,,,,,
789,1,0.11531466245651245,,,,,,
799,1,0.06304741650819778,,,,,,
809,1,0.05922561138868332,,,,,,
819,1,0.08009341359138489,,,,,,
829,1,0.039702679961919785,,,,,,
839,1,0.09970028698444366,,,,,,
849,1,0.07879311591386795,,,,,,
859,1,0.07063566893339157,,,,,,
869,1,0.07735313475131989,,,,,,
879,1,0.08925829082727432,,,,,,
889,1,0.19745685160160065,,,,,,
899,1,0.07357490807771683,,,,,,
909,1,0.12804774940013885,,,,,,
919,1,0.058642543852329254,,,,,,
929,1,0.12240887433290482,,,,,,
939,1,0.149290531873703,,,,,,
949,1,0.0709848701953888,,,,,,
959,1,0.05353865027427673,,,,,,
969,1,0.11681089550256729,,,,,,
979,1,0.1021876111626625,,,,,,
989,1,0.18335498869419098,,,,,,
999,1,0.1542900800704956,,,,,,
1009,1,0.07876835763454437,,,,,,
1019,1,0.03120262920856476,,,,,,
1029,1,0.13892008364200592,,,,,,
1039,1,0.07468626648187637,,,,,,
1049,1,0.05553713068366051,,,,,,
1059,1,0.0422293059527874,,,,,,
1069,1,0.1001359075307846,,,,,,
1079,1,0.063388392329216,,,,,,
1089,1,0.14164501428604126,,,,,,
1099,1,0.12251420319080353,,,,,,
1109,1,0.05496807396411896,,,,,,
1119,1,0.10367441922426224,,,,,,
1129,1,0.08052914589643478,,,,,,
1139,1,0.1285310536623001,,,,,,
1149,1,0.07229597121477127,,,,,,
1159,1,0.09995761513710022,,,,,,
1169,1,0.03744131326675415,,,,,,
1179,1,0.0580127127468586,,,,,,
1189,1,0.10334035754203796,,,,,,
1199,1,0.04894889146089554,,,,,,
1209,1,0.05475049093365669,,,,,,
1219,1,0.08932965993881226,,,,,,
1229,1,0.1641692817211151,,,,,,
1239,1,0.05482964590191841,,,,,,
1249,1,0.03555645793676376,,,,,,
1255,1,,0.46666666865348816,0.5164865851402283,0.500942587852478,0.16328944265842438,0.851893961429596,
1259,2,0.047774702310562134,,,,,,
1269,2,0.05769278109073639,,,,,,
1279,2,0.09405945241451263,,,,,,
1289,2,0.0430549681186676,,,,,,
1299,2,0.041482776403427124,,,,,,
1309,2,0.0747290849685669,,,,,,
1319,2,0.027559757232666016,,,,,,
1329,2,0.06381822377443314,,,,,,
1339,2,0.059986937791109085,,,,,,
1349,2,0.020305732265114784,,,,,,
1359,2,0.03897194564342499,,,,,,
1369,2,0.011191707104444504,,,,,,
1379,2,0.05992311239242554,,,,,,
1389,2,0.06752226501703262,,,,,,
1399,2,0.028389014303684235,,,,,,
1409,2,0.05881364271044731,,,,,,
1419,2,0.029327213764190674,,,,,,
1429,2,0.023591959848999977,,,,,,
1439,2,0.025667725130915642,,,,,,
1449,2,0.026600370183587074,,,,,,
1459,2,0.019649799913167953,,,,,,
1469,2,0.02648581750690937,,,,,,
1479,2,0.04407649487257004,,,,,,
1489,2,0.02716870605945587,,,,,,
1499,2,0.042439933866262436,,,,,,
1509,2,0.04885454103350639,,,,,,
1519,2,0.01221921294927597,,,,,,
1529,2,0.028199655935168266,,,,,,
1539,2,0.0799100250005722,,,,,,
1549,2,0.02497955411672592,,,,,,
1559,2,0.00679993350058794,,,,,,
1569,2,0.02500333823263645,,,,,,
1579,2,0.03747447207570076,,,,,,
1589,2,0.02861098200082779,,,,,,
1599,2,0.021277671679854393,,,,,,
1609,2,0.01229274831712246,,,,,,
1619,2,0.05290694534778595,,,,,,
1629,2,0.012973364442586899,,,,,,
1639,2,0.020447460934519768,,,,,,
1649,2,0.0254520196467638,,,,,,
1659,2,0.03432796150445938,,,,,,
1669,2,0.009581228718161583,,,,,,
1679,2,0.05269220843911171,,,,,,
1689,2,0.03207847476005554,,,,,,
1699,2,0.018028292804956436,,,,,,
1709,2,0.030204612761735916,,,,,,
1719,2,0.039244215935468674,,,,,,
1729,2,0.019070373848080635,,,,,,
1739,2,0.020999422296881676,,,,,,
1749,2,0.015535201877355576,,,,,,
1759,2,0.015884796157479286,,,,,,
1769,2,0.013839689083397388,,,,,,
1779,2,0.009007379412651062,,,,,,
1789,2,0.00520819379016757,,,,,,
1799,2,0.02239992469549179,,,,,,
1809,2,0.016689125448465347,,,,,,
1819,2,0.0055389124900102615,,,,,,
1829,2,0.027415486052632332,,,,,,
1839,2,0.052286453545093536,,,,,,
1849,2,0.017014026641845703,,,,,,
1859,2,0.010521464981138706,,,,,,
1869,2,0.002403040649369359,,,,,,
1879,2,0.014173855073750019,,,,,,
1883,2,,0.44999998807907104,0.50244140625,0.48492640256881714,0.22816164791584015,0.8469611406326294,
1889,3,0.01710212416946888,,,,,,
1899,3,0.018324367702007294,,,,,,
1909,3,0.007270036265254021,,,,,,
1919,3,0.007103062234818935,,,,,,
1929,3,0.010884455405175686,,,,,,
1939,3,0.00936802290380001,,,,,,
1949,3,0.03234518691897392,,,,,,
1959,3,0.022493410855531693,,,,,,
1969,3,0.004800731316208839,,,,,,
1979,3,0.012366386130452156,,,,,,
1989,3,0.026790671050548553,,,,,,
1999,3,0.020969238132238388,,,,,,
2009,3,0.004937140736728907,,,,,,
2019,3,0.04808219149708748,,,,,,
2029,3,0.03746303543448448,,,,,,
2039,3,0.007810426875948906,,,,,,
2049,3,0.0066280965693295,,,,,,
2059,3,0.010195111855864525,,,,,,
2069,3,0.0030608733650296926,,,,,,
2079,3,0.013186125084757805,,,,,,
2089,3,0.0027101465966552496,,,,,,
2099,3,0.062381211668252945,,,,,,
2109,3,0.001663801958784461,,,,,,
2119,3,0.0014358648331835866,,,,,,
2129,3,0.003990475088357925,,,,,,
2139,3,0.0018951186211779714,,,,,,
2149,3,0.01596762053668499,,,,,,
2159,3,0.0026198842097073793,,,,,,
2169,3,0.004478516522794962,,,,,,
2179,3,0.0029653399251401424,,,,,,
2189,3,0.005899291485548019,,,,,,
2199,3,0.006173992063850164,,,,,,
2209,3,0.00902186706662178,,,,,,
2219,3,0.003358617424964905,,,,,,
2229,3,0.03971588984131813,,,,,,
2239,3,0.003509831614792347,,,,,,
2249,3,0.012933789752423763,,,,,,
2259,3,0.004336929880082607,,,,,,
2269,3,0.002198886126279831,,,,,,
2279,3,0.04483240097761154,,,,,,
2289,3,0.0012767380103468895,,,,,,
2299,3,0.0039035400841385126,,,,,,
2309,3,0.008426869288086891,,,,,,
2319,3,0.004273933358490467,,,,,,
2329,3,0.0033374836202710867,,,,,,
2339,3,0.005192587152123451,,,,,,
2349,3,0.0072869728319346905,,,,,,
2359,3,0.014965653419494629,,,,,,
2369,3,0.005841629114001989,,,,,,
2379,3,0.006264352239668369,,,,,,
2389,3,0.01065580639988184,,,,,,
2399,3,0.005978483706712723,,,,,,
2409,3,0.010625309310853481,,,,,,
