step,train_loss,epoch,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_loss,val_qa_em,test_loss
9,0.5235189199447632,0,,,,,,
19,0.3684881031513214,0,,,,,,
29,0.2783169150352478,0,,,,,,
39,0.40663060545921326,0,,,,,,
49,0.24675831198692322,0,,,,,,
59,0.28477513790130615,0,,,,,,
69,0.2165922075510025,0,,,,,,
79,0.18544790148735046,0,,,,,,
89,0.26401203870773315,0,,,,,,
99,0.29316678643226624,0,,,,,,
109,0.22548341751098633,0,,,,,,
119,0.292526513338089,0,,,,,,
129,0.24101021885871887,0,,,,,,
139,0.36294206976890564,0,,,,,,
149,0.28429675102233887,0,,,,,,
159,0.17491023242473602,0,,,,,,
169,0.2028125375509262,0,,,,,,
179,0.16574831306934357,0,,,,,,
189,0.2740345299243927,0,,,,,,
199,0.20014245808124542,0,,,,,,
209,0.17803232371807098,0,,,,,,
219,0.2975977957248688,0,,,,,,
229,0.15014994144439697,0,,,,,,
239,0.20062202215194702,0,,,,,,
249,0.21462269127368927,0,,,,,,
259,0.14798179268836975,0,,,,,,
269,0.29968684911727905,0,,,,,,
279,0.16953331232070923,0,,,,,,
289,0.15635210275650024,0,,,,,,
299,0.2344127595424652,0,,,,,,
309,0.12527243793010712,0,,,,,,
319,0.16904579102993011,0,,,,,,
329,0.22993233799934387,0,,,,,,
339,0.15328066051006317,0,,,,,,
345,,0,0.2606448531150818,0.3122279942035675,0.7821336388587952,0.1252112090587616,0.1971428543329239,
349,0.2003558725118637,1,,,,,,
359,0.12297249585390091,1,,,,,,
369,0.21938741207122803,1,,,,,,
379,0.1864653378725052,1,,,,,,
389,0.1381921023130417,1,,,,,,
399,0.2163076400756836,1,,,,,,
409,0.12561669945716858,1,,,,,,
419,0.19217783212661743,1,,,,,,
429,0.12232273817062378,1,,,,,,
439,0.09998033940792084,1,,,,,,
449,0.2857883870601654,1,,,,,,
459,0.2353852093219757,1,,,,,,
469,0.21950706839561462,1,,,,,,
479,0.22178588807582855,1,,,,,,
489,0.19390860199928284,1,,,,,,
499,0.12828390300273895,1,,,,,,
509,0.10160622745752335,1,,,,,,
519,0.1783352643251419,1,,,,,,
