train_loss,step,epoch,val_qa_bert_score,val_qa_sas,val_loss,val_qa_em,val_qa_answer_f1,test_loss
0.8586061000823975,9,0,,,,,,
0.5043920278549194,19,0,,,,,,
0.5996792316436768,29,0,,,,,,
0.27306848764419556,39,0,,,,,,
0.9302576780319214,49,0,,,,,,
0.6932875514030457,59,0,,,,,,
0.37324708700180054,69,0,,,,,,
0.20835302770137787,79,0,,,,,,
0.41435354948043823,89,0,,,,,,
0.6827526688575745,99,0,,,,,,
0.5565316081047058,109,0,,,,,,
0.7214984893798828,119,0,,,,,,
0.5847530961036682,129,0,,,,,,
0.6630634069442749,139,0,,,,,,
0.46028563380241394,149,0,,,,,,
0.1313793659210205,159,0,,,,,,
0.2723124325275421,169,0,,,,,,
0.7662956714630127,179,0,,,,,,
0.700912594795227,189,0,,,,,,
0.7455772161483765,199,0,,,,,,
0.2371780425310135,209,0,,,,,,
0.6717095971107483,219,0,,,,,,
0.25109466910362244,229,0,,,,,,
0.1343616098165512,239,0,,,,,,
0.45790576934814453,249,0,,,,,,
0.4308589994907379,259,0,,,,,,
0.24548979103565216,269,0,,,,,,
0.23657333850860596,279,0,,,,,,
1.278059720993042,289,0,,,,,,
0.36390382051467896,299,0,,,,,,
1.2594960927963257,309,0,,,,,,
0.11975796520709991,319,0,,,,,,
0.33181825280189514,329,0,,,,,,
0.26692965626716614,339,0,,,,,,
0.49479547142982483,349,0,,,,,,
0.17543558776378632,359,0,,,,,,
0.39869424700737,369,0,,,,,,
,374,0,0.896172821521759,0.6770912408828735,0.08908368647098541,0.5478261113166809,0.654541552066803,
0.7754936814308167,379,1,,,,,,
0.35877373814582825,389,1,,,,,,
0.15389569103717804,399,1,,,,,,
0.35548532009124756,409,1,,,,,,
0.11466007679700851,419,1,,,,,,
0.11009912937879562,429,1,,,,,,
0.060717131942510605,439,1,,,,,,
0.8328106999397278,449,1,,,,,,
0.1833992898464203,459,1,,,,,,
0.16060762107372284,469,1,,,,,,
0.13682244718074799,479,1,,,,,,
nan,489,1,,,,,,
0.44211575388908386,499,1,,,,,,
0.2470882534980774,509,1,,,,,,
0.4440028667449951,519,1,,,,,,
0.13086682558059692,529,1,,,,,,
0.03927084058523178,539,1,,,,,,
0.22142355144023895,549,1,,,,,,
0.307067334651947,559,1,,,,,,
0.3438705801963806,569,1,,,,,,
0.1223730519413948,579,1,,,,,,
0.19000652432441711,589,1,,,,,,
0.20170484483242035,599,1,,,,,,
0.033117856830358505,609,1,,,,,,
0.052231356501579285,619,1,,,,,,
0.10788165032863617,629,1,,,,,,
0.22230830788612366,639,1,,,,,,
0.28933876752853394,649,1,,,,,,
0.31162029504776,659,1,,,,,,
0.4060062766075134,669,1,,,,,,
0.10906573385000229,679,1,,,,,,
0.03779157996177673,689,1,,,,,,
0.09191487729549408,699,1,,,,,,
0.29544031620025635,709,1,,,,,,
0.1767728179693222,719,1,,,,,,
0.22683456540107727,729,1,,,,,,
0.0648767352104187,739,1,,,,,,
0.16283483803272247,749,1,,,,,,
,749,1,0.9067173004150391,0.6977444291114807,0.09749609977006912,0.5695652365684509,0.6808332800865173,
0.07612983882427216,759,2,,,,,,
0.03268924355506897,769,2,,,,,,
0.07948857545852661,779,2,,,,,,
0.04192359372973442,789,2,,,,,,
0.11489278078079224,799,2,,,,,,
0.1058543398976326,809,2,,,,,,
0.011987274512648582,819,2,,,,,,
0.21262022852897644,829,2,,,,,,
0.05337530001997948,839,2,,,,,,
0.030692972242832184,849,2,,,,,,
0.022153329104185104,859,2,,,,,,
0.08763954043388367,869,2,,,,,,
0.01305785495787859,879,2,,,,,,
0.014247347600758076,889,2,,,,,,
0.025354446843266487,899,2,,,,,,
0.036236803978681564,909,2,,,,,,
0.037665728479623795,919,2,,,,,,
0.04187328368425369,929,2,,,,,,
0.01707714982330799,939,2,,,,,,
0.016627592965960503,949,2,,,,,,
0.011471149511635303,959,2,,,,,,
0.023297443985939026,969,2,,,,,,
0.22622324526309967,979,2,,,,,,
0.06393987685441971,989,2,,,,,,
0.178344264626503,999,2,,,,,,
0.005382924806326628,1009,2,,,,,,
0.07754898816347122,1019,2,,,,,,
0.08647757023572922,1029,2,,,,,,
0.03301697224378586,1039,2,,,,,,
0.05095342919230461,1049,2,,,,,,
0.04481111839413643,1059,2,,,,,,
0.04062112048268318,1069,2,,,,,,
0.015475407242774963,1079,2,,,,,,
0.05962621048092842,1089,2,,,,,,
0.024126529693603516,1099,2,,,,,,
0.05463317409157753,1109,2,,,,,,
0.3266736567020416,1119,2,,,,,,
,1124,2,0.9022291302680969,0.6953983306884766,0.13115917146205902,0.5478261113166809,0.6799523234367371,
0.2219131886959076,1129,3,,,,,,
0.07811080664396286,1139,3,,,,,,
0.040940217673778534,1149,3,,,,,,
0.042358048260211945,1159,3,,,,,,
0.010449985973536968,1169,3,,,,,,
0.01259370893239975,1179,3,,,,,,
0.05399266257882118,1189,3,,,,,,
0.2245604395866394,1199,3,,,,,,
0.01603313349187374,1209,3,,,,,,
0.008173189125955105,1219,3,,,,,,
0.0060802330262959,1229,3,,,,,,
0.08010038733482361,1239,3,,,,,,
0.01422914769500494,1249,3,,,,,,
0.01379710715264082,1259,3,,,,,,
0.07324538379907608,1269,3,,,,,,
0.03757031261920929,1279,3,,,,,,
0.006827111355960369,1289,3,,,,,,
0.009201139211654663,1299,3,,,,,,
0.0658089742064476,1309,3,,,,,,
0.0547771230340004,1319,3,,,,,,
0.005954427644610405,1329,3,,,,,,
0.08429766446352005,1339,3,,,,,,
0.006113035138696432,1349,3,,,,,,
0.001567342202179134,1359,3,,,,,,
0.00716183939948678,1369,3,,,,,,
0.015494581311941147,1379,3,,,,,,
0.04450277239084244,1389,3,,,,,,
0.039956722408533096,1399,3,,,,,,
0.004556613974273205,1409,3,,,,,,
0.08453754335641861,1419,3,,,,,,
0.027346139773726463,1429,3,,,,,,
0.010794241912662983,1439,3,,,,,,
0.0036272944416850805,1449,3,,,,,,
0.048142511397600174,1459,3,,,,,,
0.017242062836885452,1469,3,,,,,,
0.005922696553170681,1479,3,,,,,,
0.005421023815870285,1489,3,,,,,,
0.00026241937302984297,1499,3,,,,,,
,1499,3,0.9076873660087585,0.7119029760360718,0.15460801124572754,0.560869574546814,0.6946884393692017,
0.0029001603834331036,1509,4,,,,,,
0.0010421451879665256,1519,4,,,,,,
0.004172181244939566,1529,4,,,,,,
0.006139774806797504,1539,4,,,,,,
0.012052059173583984,1549,4,,,,,,
0.026631373912096024,1559,4,,,,,,
0.0015475116670131683,1569,4,,,,,,
0.07726477086544037,1579,4,,,,,,
0.0018307818099856377,1589,4,,,,,,
0.0031507883686572313,1599,4,,,,,,
0.0036326947156339884,1609,4,,,,,,
0.022985367104411125,1619,4,,,,,,
0.002524983137845993,1629,4,,,,,,
0.003208898939192295,1639,4,,,,,,
0.0016873048152774572,1649,4,,,,,,
0.0060409065335989,1659,4,,,,,,
0.00396672822535038,1669,4,,,,,,
0.0038259471766650677,1679,4,,,,,,
0.0016694085206836462,1689,4,,,,,,
0.002724660560488701,1699,4,,,,,,
0.0028816773556172848,1709,4,,,,,,
0.005433327052742243,1719,4,,,,,,
0.015218408778309822,1729,4,,,,,,
0.006700274534523487,1739,4,,,,,,
0.05860881507396698,1749,4,,,,,,
0.0004046793619636446,1759,4,,,,,,
0.004450059961527586,1769,4,,,,,,
0.00198285817168653,1779,4,,,,,,
0.0015995217254385352,1789,4,,,,,,
0.002790595404803753,1799,4,,,,,,
0.00026925044949166477,1809,4,,,,,,
0.006313216406852007,1819,4,,,,,,
0.002691839588806033,1829,4,,,,,,
0.005283587146550417,1839,4,,,,,,
0.0032353985588997602,1849,4,,,,,,
0.001947375014424324,1859,4,,,,,,
0.023017937317490578,1869,4,,,,,,
,1874,4,0.9108284711837769,0.7174782156944275,0.16515415906906128,0.5652173757553101,0.6989119648933411,
,1875,5,,,,,,0.16515415906906128
