train_loss,step,epoch,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,val_qa_sas,test_loss
0.2704598307609558,9,0,,,,,,
1.937071442604065,19,0,,,,,,
0.2531002163887024,29,0,,,,,,
0.17260907590389252,39,0,,,,,,
0.6700298190116882,49,0,,,,,,
0.2958255410194397,59,0,,,,,,
0.7710751295089722,69,0,,,,,,
1.8367295265197754,79,0,,,,,,
0.4409877061843872,89,0,,,,,,
0.2216246873140335,99,0,,,,,,
0.5853472352027893,109,0,,,,,,
0.18112324178218842,119,0,,,,,,
0.20163732767105103,129,0,,,,,,
0.23360145092010498,139,0,,,,,,
0.21101032197475433,149,0,,,,,,
0.23026388883590698,159,0,,,,,,
0.08808555454015732,169,0,,,,,,
0.5704900622367859,179,0,,,,,,
0.1427169293165207,189,0,,,,,,
0.16906140744686127,199,0,,,,,,
0.34228113293647766,209,0,,,,,,
0.3560917377471924,219,0,,,,,,
0.5695029497146606,229,0,,,,,,
0.45975786447525024,239,0,,,,,,
0.1356142908334732,249,0,,,,,,
0.1654101014137268,259,0,,,,,,
1.9151861667633057,269,0,,,,,,
0.3151112198829651,279,0,,,,,,
0.0683244913816452,289,0,,,,,,
0.2690974175930023,299,0,,,,,,
0.09268481284379959,309,0,,,,,,
0.2573218047618866,319,0,,,,,,
0.20451700687408447,329,0,,,,,,
0.17589467763900757,339,0,,,,,,
0.14557848870754242,349,0,,,,,,
0.06476721912622452,359,0,,,,,,
0.0871158316731453,369,0,,,,,,
0.08241606503725052,379,0,,,,,,
0.1414654403924942,389,0,,,,,,
0.1613435596227646,399,0,,,,,,
0.2610282003879547,409,0,,,,,,
0.1661975234746933,419,0,,,,,,
0.10414033383131027,429,0,,,,,,
0.14465628564357758,439,0,,,,,,
0.15705743432044983,449,0,,,,,,
0.18032345175743103,459,0,,,,,,
0.16673119366168976,469,0,,,,,,
0.20835185050964355,479,0,,,,,,
0.04893887788057327,489,0,,,,,,
0.35828790068626404,499,0,,,,,,
0.11945794522762299,509,0,,,,,,
0.13917456567287445,519,0,,,,,,
0.05204574018716812,529,0,,,,,,
0.06160664185881615,539,0,,,,,,
0.1315479427576065,549,0,,,,,,
0.03817358985543251,559,0,,,,,,
0.06721965968608856,569,0,,,,,,
0.15419408679008484,579,0,,,,,,
0.15113666653633118,589,0,,,,,,
0.07531697303056717,599,0,,,,,,
0.07439238578081131,609,0,,,,,,
0.10362294316291809,619,0,,,,,,
0.15606115758419037,629,0,,,,,,
0.10194815695285797,639,0,,,,,,
0.08717004954814911,649,0,,,,,,
0.1939895898103714,659,0,,,,,,
0.08648544549942017,669,0,,,,,,
0.12097816914319992,679,0,,,,,,
0.050734277814626694,689,0,,,,,,
0.16506990790367126,699,0,,,,,,
0.5379484295845032,709,0,,,,,,
0.07264277338981628,719,0,,,,,,
0.08195043355226517,729,0,,,,,,
0.13292431831359863,739,0,,,,,,
0.08571493625640869,749,0,,,,,,
0.13481849431991577,759,0,,,,,,
0.1774665266275406,769,0,,,,,,
0.051821693778038025,779,0,,,,,,
0.06216355413198471,789,0,,,,,,
0.11930710077285767,799,0,,,,,,
0.1682342141866684,809,0,,,,,,
0.06964974105358124,819,0,,,,,,
0.04025978967547417,829,0,,,,,,
0.06811647862195969,839,0,,,,,,
0.09542529284954071,849,0,,,,,,
0.14488443732261658,859,0,,,,,,
0.07323964685201645,869,0,,,,,,
0.11659945547580719,879,0,,,,,,
0.208536759018898,889,0,,,,,,
0.2050880342721939,899,0,,,,,,
0.05234041437506676,909,0,,,,,,
0.2934047281742096,919,0,,,,,,
,925,0,0.6033095121383667,0.3574468195438385,0.8844355940818787,0.0810898020863533,0.6651390194892883,
0.3142722547054291,929,1,,,,,,
0.07857838273048401,939,1,,,,,,
0.03940520063042641,949,1,,,,,,
0.05397888645529747,959,1,,,,,,
0.06738355755805969,969,1,,,,,,
0.0716344341635704,979,1,,,,,,
0.07307332754135132,989,1,,,,,,
0.05005067214369774,999,1,,,,,,
