step,train_loss,epoch,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
599,0.017163120210170746,1,,,,,,
609,nan,1,,,,,,
619,0.00887039303779602,1,,,,,,
629,0.03131469711661339,1,,,,,,
639,0.012871528044342995,1,,,,,,
649,0.014641964808106422,1,,,,,,
659,0.027616560459136963,1,,,,,,
669,0.01019295584410429,1,,,,,,
679,0.012235918082296848,1,,,,,,
689,0.009534629061818123,1,,,,,,
699,0.05311187356710434,1,,,,,,
709,0.006261773873120546,1,,,,,,
719,0.01358815561980009,1,,,,,,
729,0.024669449776411057,1,,,,,,
739,0.0055736093781888485,1,,,,,,
749,0.02614458091557026,1,,,,,,
759,0.050884734839200974,1,,,,,,
769,0.007901222445070744,1,,,,,,
779,0.016414824873209,1,,,,,,
789,0.03862810879945755,1,,,,,,
799,0.019528979435563087,1,,,,,,
809,0.0048490180633962154,1,,,,,,
819,nan,1,,,,,,
829,0.015011752024292946,1,,,,,,
839,0.011578479781746864,1,,,,,,
849,0.024931760504841805,1,,,,,,
859,0.029974661767482758,1,,,,,,
869,0.02135322615504265,1,,,,,,
879,0.012066701427102089,1,,,,,,
889,0.012900794856250286,1,,,,,,
899,0.020847035571932793,1,,,,,,
909,0.03196346014738083,1,,,,,,
919,0.01456446386873722,1,,,,,,
923,,1,0.9166619181632996,0.6675434708595276,0.04897335171699524,0.6355019211769104,0.5983379483222961,
929,0.015728134661912918,2,,,,,,
939,0.017926713451743126,2,,,,,,
949,0.020003043115139008,2,,,,,,
959,0.04052254185080528,2,,,,,,
969,0.0187731571495533,2,,,,,,
979,0.019910259172320366,2,,,,,,
989,0.00820188783109188,2,,,,,,
999,0.016024746000766754,2,,,,,,
1009,0.01727036014199257,2,,,,,,
1019,0.008722532540559769,2,,,,,,
1029,0.0031418970320373774,2,,,,,,
1039,0.009891788475215435,2,,,,,,
1049,0.012461134232580662,2,,,,,,
1059,0.012546457350254059,2,,,,,,
1069,0.004409704823046923,2,,,,,,
1079,0.004950301721692085,2,,,,,,
1089,0.013092166744172573,2,,,,,,
1099,0.007084323558956385,2,,,,,,
1109,0.0047080679796636105,2,,,,,,
1119,0.00857997965067625,2,,,,,,
1129,0.015464307740330696,2,,,,,,
1139,0.02756461873650551,2,,,,,,
1149,0.008862744085490704,2,,,,,,
1159,0.008736331947147846,2,,,,,,
1169,0.009376068599522114,2,,,,,,
1179,0.0027339530643075705,2,,,,,,
1189,0.012841455638408661,2,,,,,,
1199,0.008033477701246738,2,,,,,,
1209,0.0034757331013679504,2,,,,,,
1219,0.01579066552221775,2,,,,,,
1229,0.017933079972863197,2,,,,,,
1239,0.0022830795496702194,2,,,,,,
1249,0.010186874307692051,2,,,,,,
1259,0.012950306758284569,2,,,,,,
1269,0.004951472394168377,2,,,,,,
1279,0.012093466706573963,2,,,,,,
1289,0.01757694035768509,2,,,,,,
1299,0.007252777926623821,2,,,,,,
1309,0.002036817604675889,2,,,,,,
1319,0.0008675840799696743,2,,,,,,
1329,0.007075008470565081,2,,,,,,
1339,0.0025876834988594055,2,,,,,,
1349,0.03192879259586334,2,,,,,,
1359,0.013752294704318047,2,,,,,,
1369,0.004458148032426834,2,,,,,,
1379,0.009432995691895485,2,,,,,,
1385,,2,0.9107519388198853,0.651306688785553,0.05405372381210327,0.6189042925834656,0.5817174315452576,
1389,0.008512302301824093,3,,,,,,
1399,0.022726668044924736,3,,,,,,
1409,0.006225362420082092,3,,,,,,
1419,0.007270900532603264,3,,,,,,
1429,0.013808147981762886,3,,,,,,
1439,0.003741194261237979,3,,,,,,
1449,0.010645957663655281,3,,,,,,
1459,0.005959458649158478,3,,,,,,
1469,0.002563872840255499,3,,,,,,
1479,0.007982728071510792,3,,,,,,
1489,0.0009069500956684351,3,,,,,,
1499,0.005274631083011627,3,,,,,,
1509,0.0006492348038591444,3,,,,,,
1519,0.0014813891611993313,3,,,,,,
1529,0.005095817614346743,3,,,,,,
1539,0.0018162020714953542,3,,,,,,
1549,0.004974468145519495,3,,,,,,
1559,0.002711772918701172,3,,,,,,
1569,0.0010380898602306843,3,,,,,,
1579,0.0016119057545438409,3,,,,,,
1589,0.007119875866919756,3,,,,,,
1599,0.008564411662518978,3,,,,,,
1609,0.0016069679986685514,3,,,,,,
1619,0.0017301447223871946,3,,,,,,
1629,0.04378857836127281,3,,,,,,
1639,0.007042345590889454,3,,,,,,
1649,0.0006411272916011512,3,,,,,,
1659,0.015138072893023491,3,,,,,,
1669,0.0013130230363458395,3,,,,,,
1679,0.007463505025953054,3,,,,,,
1689,0.0015685606049373746,3,,,,,,
1699,0.011298113502562046,3,,,,,,
1709,0.013499495573341846,3,,,,,,
1719,0.004274404142051935,3,,,,,,
1729,0.003812969895079732,3,,,,,,
1739,0.00862879864871502,3,,,,,,
1749,0.010454024188220501,3,,,,,,
1759,0.000728390587028116,3,,,,,,
1769,0.0018112530233338475,3,,,,,,
1779,0.0006508342339657247,3,,,,,,
1789,0.012235153466463089,3,,,,,,
1799,0.0007719871937297285,3,,,,,,
1809,0.005544664803892374,3,,,,,,
1819,0.0020520586986094713,3,,,,,,
1829,0.0012982584303244948,3,,,,,,
1839,0.001252010464668274,3,,,,,,
1847,,3,0.9080239534378052,0.6392174959182739,0.07572682201862335,0.6060933470726013,0.5678670406341553,
1849,0.006717976648360491,4,,,,,,
1859,0.004631547257304192,4,,,,,,
1869,0.013165694661438465,4,,,,,,
1879,0.0012594060972332954,4,,,,,,
1889,0.0017309351824223995,4,,,,,,
1899,0.015615388751029968,4,,,,,,
1909,0.00018625608936417848,4,,,,,,
1919,0.000555545964743942,4,,,,,,
1929,0.0007203594432212412,4,,,,,,
1939,0.000621675921138376,4,,,,,,
1949,0.000890691764652729,4,,,,,,
1959,0.0004623746208380908,4,,,,,,
1969,0.003309559542685747,4,,,,,,
1979,0.00046672901953570545,4,,,,,,
1989,0.000450883962912485,4,,,,,,
1999,0.006511323153972626,4,,,,,,
2009,0.0017729710089042783,4,,,,,,
2019,0.0022932887077331543,4,,,,,,
2029,0.001711504883132875,4,,,,,,
2039,0.0004107276618015021,4,,,,,,
2049,0.00020217581186443567,4,,,,,,
2059,0.00032233636011369526,4,,,,,,
2069,0.0010675218654796481,4,,,,,,
2079,0.002681832294911146,4,,,,,,
2089,0.0015211941208690405,4,,,,,,
2099,0.002807195298373699,4,,,,,,
2109,0.00010159258818021044,4,,,,,,
2119,0.000483679206809029,4,,,,,,
2129,0.0030574770644307137,4,,,,,,
2139,0.010995886288583279,4,,,,,,
2149,0.001373079838231206,4,,,,,,
2159,0.0020938788075000048,4,,,,,,
2169,0.0030927618499845266,4,,,,,,
2179,0.005044457968324423,4,,,,,,
2189,0.00018340868700761348,4,,,,,,
2199,0.005426909774541855,4,,,,,,
2209,0.0017985546728596091,4,,,,,,
2219,0.00015140764298848808,4,,,,,,
2229,0.000457945978268981,4,,,,,,
2239,0.00024838829995132983,4,,,,,,
2249,0.00023946458532009274,4,,,,,,
2259,0.0005556224496103823,4,,,,,,
2269,0.0013426045188680291,4,,,,,,
2279,0.0018900968134403229,4,,,,,,
2289,0.00015334073395933956,4,,,,,,
2299,0.00024233096337411553,4,,,,,,
2309,0.0006082897307351232,4,,,,,,
2309,,4,0.9145274758338928,0.6647847294807434,0.10346734523773193,0.6334540843963623,0.5983379483222961,
2310,,5,,,,,,0.10346734523773193
