step,epoch,train_loss,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_qa_sas,test_loss
9,0,0.09301163256168365,,,,,,
19,0,0.08381341397762299,,,,,,
29,0,0.07190665602684021,,,,,,
39,0,0.050913047045469284,,,,,,
49,0,0.06949057430028915,,,,,,
59,0,0.054742615669965744,,,,,,
69,0,0.04278939589858055,,,,,,
79,0,0.08406053483486176,,,,,,
89,0,0.0631827712059021,,,,,,
99,0,0.05239240452647209,,,,,,
109,0,0.05626475438475609,,,,,,
119,0,0.08599652349948883,,,,,,
129,0,0.0625666007399559,,,,,,
139,0,0.05152957886457443,,,,,,
149,0,0.07503203302621841,,,,,,
159,0,0.05904005095362663,,,,,,
169,0,0.06545383483171463,,,,,,
179,0,0.07524771988391876,,,,,,
189,0,0.06757459789514542,,,,,,
199,0,0.03806757926940918,,,,,,
209,0,0.03200910985469818,,,,,,
219,0,0.07980212569236755,,,,,,
229,0,0.05882953852415085,,,,,,
236,0,,0.09724892675876617,0.8313620686531067,0.26707419753074646,0.19455252587795258,0.35732942819595337,
239,1,0.052342064678668976,,,,,,
249,1,0.05012212321162224,,,,,,
259,1,0.07945338636636734,,,,,,
269,1,0.06134125962853432,,,,,,
279,1,0.052887141704559326,,,,,,
289,1,0.05380250886082649,,,,,,
299,1,0.05168024078011513,,,,,,
309,1,0.06868445128202438,,,,,,
319,1,0.06019274517893791,,,,,,
329,1,0.054469916969537735,,,,,,
339,1,0.04607313871383667,,,,,,
349,1,0.05277096480131149,,,,,,
359,1,0.06147345155477524,,,,,,
369,1,0.04299578070640564,,,,,,
379,1,0.0409461073577404,,,,,,
389,1,0.05183553323149681,,,,,,
399,1,0.04885368049144745,,,,,,
409,1,0.0543263740837574,,,,,,
419,1,0.049395784735679626,,,,,,
429,1,0.05458541959524155,,,,,,
439,1,0.05199967324733734,,,,,,
449,1,0.07375657558441162,,,,,,
459,1,0.06562933325767517,,,,,,
469,1,0.05055389180779457,,,,,,
473,1,,0.11573577672243118,0.8373726606369019,0.2841698229312897,0.21206225454807281,0.37517377734184265,
479,2,0.07932434231042862,,,,,,
489,2,0.04157276079058647,,,,,,
499,2,0.04265235364437103,,,,,,
509,2,0.04267032444477081,,,,,,
519,2,0.03885406628251076,,,,,,
529,2,0.045402832329273224,,,,,,
539,2,0.06504464149475098,,,,,,
549,2,0.04591890797019005,,,,,,
559,2,0.03536688908934593,,,,,,
569,2,0.04703330993652344,,,,,,
579,2,0.04459796100854874,,,,,,
589,2,0.04245747625827789,,,,,,
599,2,0.033330440521240234,,,,,,
609,2,0.04345852881669998,,,,,,
619,2,0.03246426209807396,,,,,,
629,2,0.0369604229927063,,,,,,
639,2,0.053707413375377655,,,,,,
649,2,0.041142743080854416,,,,,,
659,2,0.051266033202409744,,,,,,
669,2,0.03824711963534355,,,,,,
679,2,0.07037544250488281,,,,,,
689,2,0.061217617243528366,,,,,,
699,2,0.04375232011079788,,,,,,
709,2,0.036184683442115784,,,,,,
710,2,,0.12899993360042572,0.839547336101532,0.2915899455547333,0.2217898815870285,0.3804740607738495,
719,3,0.0522577129304409,,,,,,
729,3,0.0447927862405777,,,,,,
739,3,0.04673536494374275,,,,,,
749,3,0.050614748150110245,,,,,,
759,3,0.05323515832424164,,,,,,
769,3,0.045009270310401917,,,,,,
779,3,0.03291713446378708,,,,,,
789,3,0.043828338384628296,,,,,,
799,3,0.04351229965686798,,,,,,
809,3,0.03799183666706085,,,,,,
819,3,0.05430224537849426,,,,,,
829,3,0.04062289372086525,,,,,,
839,3,0.028808053582906723,,,,,,
849,3,0.037323325872421265,,,,,,
859,3,0.031423572450876236,,,,,,
869,3,0.031110800802707672,,,,,,
879,3,0.03190724179148674,,,,,,
889,3,0.040479712188243866,,,,,,
899,3,0.036080047488212585,,,,,,
909,3,0.038979824632406235,,,,,,
919,3,0.044331397861242294,,,,,,
929,3,0.037160906940698624,,,,,,
939,3,0.05250798165798187,,,,,,
947,3,,0.1523962914943695,0.8411522507667542,0.2989422678947449,0.22762645781040192,0.3810124397277832,
949,4,0.0352112241089344,,,,,,
959,4,0.03261039778590202,,,,,,
969,4,0.04104186221957207,,,,,,
979,4,0.05813974887132645,,,,,,
989,4,0.03392918407917023,,,,,,
999,4,0.04641887918114662,,,,,,
1009,4,0.0318002849817276,,,,,,
1019,4,0.03495350852608681,,,,,,
1029,4,0.03755287826061249,,,,,,
1039,4,0.037473924458026886,,,,,,
1049,4,0.04100432246923447,,,,,,
1059,4,0.026486093178391457,,,,,,
1069,4,0.0631834864616394,,,,,,
1079,4,0.04584943503141403,,,,,,
1089,4,0.04664640873670578,,,,,,
1099,4,0.04714888706803322,,,,,,
1109,4,0.034845296293497086,,,,,,
1119,4,0.03169380873441696,,,,,,
1129,4,0.03458792343735695,,,,,,
1139,4,0.034144170582294464,,,,,,
1149,4,0.027004282921552658,,,,,,
1159,4,0.03726403787732124,,,,,,
1169,4,0.0285382978618145,,,,,,
1179,4,0.04356712847948074,,,,,,
1184,4,,0.21238920092582703,0.8421181440353394,0.30174046754837036,0.22957198321819305,0.37930160760879517,
1185,5,,,,,,,0.21238920092582703
