train_loss,step,epoch,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,val_loss,test_loss
0.5986741185188293,9,0,,,,,,
0.49403712153434753,19,0,,,,,,
0.2950582802295685,29,0,,,,,,
0.3443402349948883,39,0,,,,,,
0.3034137785434723,49,0,,,,,,
0.16956298053264618,59,0,,,,,,
0.29626646637916565,69,0,,,,,,
0.28299209475517273,79,0,,,,,,
0.24559541046619415,89,0,,,,,,
0.1635044813156128,99,0,,,,,,
0.22213974595069885,109,0,,,,,,
0.2647157609462738,119,0,,,,,,
0.22281566262245178,129,0,,,,,,
0.26199525594711304,139,0,,,,,,
0.21317915618419647,149,0,,,,,,
0.16498546302318573,159,0,,,,,,
0.18391689658164978,169,0,,,,,,
0.10005006194114685,179,0,,,,,,
0.2558623254299164,189,0,,,,,,
0.2906751036643982,199,0,,,,,,
0.1763753890991211,209,0,,,,,,
0.1782490313053131,219,0,,,,,,
0.16122199594974518,229,0,,,,,,
0.13867053389549255,239,0,,,,,,
0.19416628777980804,249,0,,,,,,
0.1626354306936264,259,0,,,,,,
0.15171755850315094,269,0,,,,,,
0.2369375228881836,279,0,,,,,,
0.1992139220237732,289,0,,,,,,
0.2644728720188141,299,0,,,,,,
0.17397335171699524,309,0,,,,,,
0.1702219843864441,319,0,,,,,,
0.34004005789756775,329,0,,,,,,
0.22768107056617737,339,0,,,,,,
0.18356953561306,349,0,,,,,,
0.18064378201961517,359,0,,,,,,
0.19670116901397705,369,0,,,,,,
0.18391327559947968,379,0,,,,,,
0.18276509642601013,389,0,,,,,,
0.17106686532497406,399,0,,,,,,
0.2781273126602173,409,0,,,,,,
0.15989190340042114,419,0,,,,,,
0.2543029189109802,429,0,,,,,,
0.15146024525165558,439,0,,,,,,
0.16533496975898743,449,0,,,,,,
0.17164577543735504,459,0,,,,,,
0.19912025332450867,469,0,,,,,,
0.16658078134059906,479,0,,,,,,
0.14155133068561554,489,0,,,,,,
0.17590466141700745,499,0,,,,,,
0.07105010747909546,509,0,,,,,,
0.17944099009037018,519,0,,,,,,
0.15421918034553528,529,0,,,,,,
0.11646506190299988,539,0,,,,,,
0.20054447650909424,549,0,,,,,,
0.11895526945590973,559,0,,,,,,
0.12385673820972443,569,0,,,,,,
0.09880906343460083,579,0,,,,,,
0.1171262338757515,589,0,,,,,,
0.15089158713817596,599,0,,,,,,
0.13867218792438507,609,0,,,,,,
0.13459400832653046,619,0,,,,,,
0.15450476109981537,629,0,,,,,,
0.09644501656293869,639,0,,,,,,
0.10199518501758575,649,0,,,,,,
0.23358254134655,659,0,,,,,,
0.14718393981456757,669,0,,,,,,
0.09848228842020035,679,0,,,,,,
0.14128710329532623,689,0,,,,,,
0.1844116896390915,699,0,,,,,,
0.1416357457637787,709,0,,,,,,
0.19562272727489471,719,0,,,,,,
0.1286974996328354,729,0,,,,,,
0.09286042302846909,739,0,,,,,,
0.201853945851326,749,0,,,,,,
0.09485148638486862,759,0,,,,,,
0.29933881759643555,769,0,,,,,,
0.242278054356575,779,0,,,,,,
0.1863888055086136,789,0,,,,,,
0.18979871273040771,799,0,,,,,,
0.09371956437826157,809,0,,,,,,
0.10200337320566177,819,0,,,,,,
0.1272994428873062,829,0,,,,,,
0.13574284315109253,839,0,,,,,,
0.15385028719902039,849,0,,,,,,
0.13559354841709137,859,0,,,,,,
0.13397327065467834,869,0,,,,,,
0.2529178559780121,879,0,,,,,,
0.0787566527724266,889,0,,,,,,
0.11092350631952286,899,0,,,,,,
0.1723489910364151,909,0,,,,,,
0.19513677060604095,919,0,,,,,,
0.13898150622844696,929,0,,,,,,
0.15151295065879822,939,0,,,,,,
0.14970272779464722,949,0,,,,,,
0.12521764636039734,959,0,,,,,,
0.12412327527999878,969,0,,,,,,
0.17016221582889557,979,0,,,,,,
0.1469608098268509,989,0,,,,,,
0.0919349193572998,999,0,,,,,,
0.10359997302293777,1009,0,,,,,,
0.07907875627279282,1019,0,,,,,,
0.07616375386714935,1029,0,,,,,,
0.09318237006664276,1039,0,,,,,,
0.14652907848358154,1049,0,,,,,,
0.12642024457454681,1059,0,,,,,,
0.09826737642288208,1069,0,,,,,,
0.12444406747817993,1079,0,,,,,,
0.12297596782445908,1089,0,,,,,,
0.14204061031341553,1099,0,,,,,,
0.17304863035678864,1109,0,,,,,,
0.12177859991788864,1119,0,,,,,,
0.13280348479747772,1129,0,,,,,,
0.11840588599443436,1139,0,,,,,,
0.0998154953122139,1149,0,,,,,,
0.08497091382741928,1159,0,,,,,,
0.14656701683998108,1169,0,,,,,,
0.12647980451583862,1179,0,,,,,,
0.1258455514907837,1189,0,,,,,,
0.09801644086837769,1199,0,,,,,,
0.08772600442171097,1209,0,,,,,,
0.12600181996822357,1219,0,,,,,,
0.14921383559703827,1229,0,,,,,,
0.1769992858171463,1239,0,,,,,,
0.09137684106826782,1249,0,,,,,,
0.15994025766849518,1259,0,,,,,,
0.10898317396640778,1269,0,,,,,,
0.3597031235694885,1279,0,,,,,,
0.08253363519906998,1289,0,,,,,,
0.10163158178329468,1299,0,,,,,,
0.16733166575431824,1309,0,,,,,,
0.0970022901892662,1319,0,,,,,,
0.12772563099861145,1329,0,,,,,,
0.11619061976671219,1339,0,,,,,,
0.09520155936479568,1349,0,,,,,,
0.05921288579702377,1359,0,,,,,,
0.09547223150730133,1369,0,,,,,,
0.13154920935630798,1379,0,,,,,,
0.08821383118629456,1389,0,,,,,,
0.13523578643798828,1399,0,,,,,,
0.1859092116355896,1409,0,,,,,,
0.11977171152830124,1419,0,,,,,,
0.12343253940343857,1429,0,,,,,,
0.11208008974790573,1439,0,,,,,,
0.13718721270561218,1449,0,,,,,,
0.06560056656599045,1459,0,,,,,,
0.0871616005897522,1469,0,,,,,,
0.0810835212469101,1479,0,,,,,,
0.11700746417045593,1489,0,,,,,,
0.09804444760084152,1499,0,,,,,,
0.2001444697380066,1509,0,,,,,,
0.13481828570365906,1519,0,,,,,,
0.09022270143032074,1529,0,,,,,,
0.16700522601604462,1539,0,,,,,,
0.14672453701496124,1549,0,,,,,,
0.10133717209100723,1559,0,,,,,,
0.10153653472661972,1569,0,,,,,,
0.09672572463750839,1579,0,,,,,,
0.1684151440858841,1589,0,,,,,,
0.06520488858222961,1599,0,,,,,,
0.13292255997657776,1609,0,,,,,,
0.09577164798974991,1619,0,,,,,,
0.07964016497135162,1629,0,,,,,,
0.10098415613174438,1639,0,,,,,,
0.09552823752164841,1649,0,,,,,,
0.040420375764369965,1659,0,,,,,,
0.1242499127984047,1669,0,,,,,,
0.06881357729434967,1679,0,,,,,,
0.0847654938697815,1689,0,,,,,,
0.14362098276615143,1699,0,,,,,,
0.05659680441021919,1709,0,,,,,,
0.20540085434913635,1719,0,,,,,,
0.13119781017303467,1729,0,,,,,,
0.05823015794157982,1739,0,,,,,,
