train_loss,epoch,step,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_loss,val_qa_sas,test_loss
0.7248245477676392,0,9,,,,,,
0.9035208821296692,0,19,,,,,,
0.8916338086128235,0,29,,,,,,
0.2846531569957733,0,39,,,,,,
0.36105379462242126,0,49,,,,,,
0.38627153635025024,0,59,,,,,,
0.425437331199646,0,69,,,,,,
0.6819986701011658,0,79,,,,,,
0.33720359206199646,0,89,,,,,,
0.7461299300193787,0,99,,,,,,
0.8641901612281799,0,109,,,,,,
0.6004270315170288,0,119,,,,,,
0.202278271317482,0,129,,,,,,
0.19431397318840027,0,139,,,,,,
0.34467968344688416,0,149,,,,,,
0.3078785240650177,0,159,,,,,,
0.3127691149711609,0,169,,,,,,
0.5145310163497925,0,179,,,,,,
0.1796749085187912,0,189,,,,,,
0.22603106498718262,0,199,,,,,,
0.3258912265300751,0,209,,,,,,
0.5363017320632935,0,219,,,,,,
0.40741923451423645,0,229,,,,,,
0.19956594705581665,0,239,,,,,,
0.4113641381263733,0,249,,,,,,
0.21114009618759155,0,259,,,,,,
0.06713038682937622,0,269,,,,,,
0.17673689126968384,0,279,,,,,,
0.19920752942562103,0,289,,,,,,
0.17719607055187225,0,299,,,,,,
0.11530497670173645,0,309,,,,,,
0.3472137153148651,0,319,,,,,,
0.27737197279930115,0,329,,,,,,
,0,333,0.8835461139678955,0.6344389319419861,0.5281385183334351,0.12344800680875778,0.6339688897132874,
0.24790428578853607,1,339,,,,,,
0.10419668257236481,1,349,,,,,,
0.20009639859199524,1,359,,,,,,
0.13751785457134247,1,369,,,,,,
0.19443897902965546,1,379,,,,,,
0.18594998121261597,1,389,,,,,,
0.6605989933013916,1,399,,,,,,
0.44352611899375916,1,409,,,,,,
0.1470671147108078,1,419,,,,,,
0.08823446929454803,1,429,,,,,,
0.09403086453676224,1,439,,,,,,
1.2969752550125122,1,449,,,,,,
0.45350751280784607,1,459,,,,,,
0.04738578945398331,1,469,,,,,,
0.1110028475522995,1,479,,,,,,
0.10872193425893784,1,489,,,,,,
0.17657506465911865,1,499,,,,,,
0.12606242299079895,1,509,,,,,,
0.27710190415382385,1,519,,,,,,
0.07319260388612747,1,529,,,,,,
0.2750277817249298,1,539,,,,,,
0.19320909678936005,1,549,,,,,,
0.1355162262916565,1,559,,,,,,
0.314923495054245,1,569,,,,,,
0.048979856073856354,1,579,,,,,,
0.15080922842025757,1,589,,,,,,
0.19343779981136322,1,599,,,,,,
0.22534698247909546,1,609,,,,,,
0.36660289764404297,1,619,,,,,,
0.033180613070726395,1,629,,,,,,
0.25026702880859375,1,639,,,,,,
0.054948605597019196,1,649,,,,,,
0.10177873075008392,1,659,,,,,,
,1,667,0.896957516670227,0.662886381149292,0.5584415793418884,0.12561149895191193,0.6678733229637146,
0.13469582796096802,2,669,,,,,,
0.09310907125473022,2,679,,,,,,
0.14312675595283508,2,689,,,,,,
0.08957421779632568,2,699,,,,,,
0.14525510370731354,2,709,,,,,,
0.13192349672317505,2,719,,,,,,
0.056648582220077515,2,729,,,,,,
0.3941786289215088,2,739,,,,,,
0.17037101089954376,2,749,,,,,,
0.0820218026638031,2,759,,,,,,
0.0648278295993805,2,769,,,,,,
0.015980301424860954,2,779,,,,,,
0.14219708740711212,2,789,,,,,,
