step,train_loss,epoch,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,val_qa_em,val_loss,test_loss
9,0.44133859872817993,0,,,,,,
19,0.3751600682735443,0,,,,,,
29,0.2156115025281906,0,,,,,,
39,0.42407187819480896,0,,,,,,
49,0.172116219997406,0,,,,,,
59,0.20956796407699585,0,,,,,,
69,0.23303411900997162,0,,,,,,
79,0.3997279703617096,0,,,,,,
89,0.1738874614238739,0,,,,,,
99,0.2558536231517792,0,,,,,,
109,0.16181963682174683,0,,,,,,
119,0.42716923356056213,0,,,,,,
129,0.2652527391910553,0,,,,,,
139,0.18647390604019165,0,,,,,,
149,0.26161324977874756,0,,,,,,
159,0.15364238619804382,0,,,,,,
169,0.26208487153053284,0,,,,,,
179,0.24568577110767365,0,,,,,,
189,0.16952252388000488,0,,,,,,
199,0.17613545060157776,0,,,,,,
209,0.11412825435400009,0,,,,,,
219,0.29859647154808044,0,,,,,,
229,0.19610454142093658,0,,,,,,
239,0.24919794499874115,0,,,,,,
249,0.18706505000591278,0,,,,,,
259,0.16933196783065796,0,,,,,,
269,0.096193827688694,0,,,,,,
279,0.11996306478977203,0,,,,,,
289,0.20645159482955933,0,,,,,,
299,0.2735227644443512,0,,,,,,
309,0.2277117222547531,0,,,,,,
319,0.11068674921989441,0,,,,,,
329,0.1762162297964096,0,,,,,,
339,0.14864006638526917,0,,,,,,
349,0.16513654589653015,0,,,,,,
359,0.07390566915273666,0,,,,,,
369,0.22923433780670166,0,,,,,,
379,0.16018477082252502,0,,,,,,
389,0.22646978497505188,0,,,,,,
399,0.13517482578754425,0,,,,,,
409,0.11689607053995132,0,,,,,,
419,0.06275802850723267,0,,,,,,
429,0.15202836692333221,0,,,,,,
439,0.2259601652622223,0,,,,,,
449,0.09910321235656738,0,,,,,,
459,0.14476409554481506,0,,,,,,
469,0.20116716623306274,0,,,,,,
479,0.17033782601356506,0,,,,,,
489,0.16938139498233795,0,,,,,,
499,0.20538519322872162,0,,,,,,
509,0.20048464834690094,0,,,,,,
519,0.3263632655143738,0,,,,,,
529,0.13084496557712555,0,,,,,,
539,0.14352555572986603,0,,,,,,
549,0.1533306986093521,0,,,,,,
559,0.10561754554510117,0,,,,,,
569,0.1551191657781601,0,,,,,,
579,0.10292107611894608,0,,,,,,
589,0.20461663603782654,0,,,,,,
599,0.09970846027135849,0,,,,,,
609,0.16372665762901306,0,,,,,,
619,0.16931308805942535,0,,,,,,
629,0.1257709562778473,0,,,,,,
639,0.11921737343072891,0,,,,,,
649,0.1819486916065216,0,,,,,,
659,0.1294100135564804,0,,,,,,
669,0.10812223702669144,0,,,,,,
679,0.1422995924949646,0,,,,,,
689,0.13979238271713257,0,,,,,,
699,0.12824109196662903,0,,,,,,
709,0.11877305805683136,0,,,,,,
719,0.19983930885791779,0,,,,,,
729,0.09225726872682571,0,,,,,,
739,0.09836714714765549,0,,,,,,
749,0.13839301466941833,0,,,,,,
759,0.18596655130386353,0,,,,,,
769,0.1659611463546753,0,,,,,,
779,0.15589539706707,0,,,,,,
789,0.1631397008895874,0,,,,,,
799,0.15316523611545563,0,,,,,,
809,0.10768473148345947,0,,,,,,
819,0.11877436190843582,0,,,,,,
829,0.136064812541008,0,,,,,,
839,0.10343939065933228,0,,,,,,
849,0.17482700943946838,0,,,,,,
859,0.1403704136610031,0,,,,,,
869,0.19826991856098175,0,,,,,,
879,0.14727450907230377,0,,,,,,
889,0.10259232670068741,0,,,,,,
899,0.09220860153436661,0,,,,,,
909,0.1599295288324356,0,,,,,,
919,0.08141454309225082,0,,,,,,
929,0.0704682320356369,0,,,,,,
939,0.11982546746730804,0,,,,,,
949,0.08027706295251846,0,,,,,,
959,0.08942218869924545,0,,,,,,
969,0.14275133609771729,0,,,,,,
979,0.0807052031159401,0,,,,,,
989,0.11474297195672989,0,,,,,,
999,0.10309278219938278,0,,,,,,
1009,0.08450665324926376,0,,,,,,
1019,0.12241797149181366,0,,,,,,
1029,0.0775112435221672,0,,,,,,
1039,0.15334279835224152,0,,,,,,
1049,0.13885989785194397,0,,,,,,
1059,0.08345269411802292,0,,,,,,
1069,0.0862249806523323,0,,,,,,
1079,0.09606513381004333,0,,,,,,
1089,0.20771126449108124,0,,,,,,
1099,0.11619840562343597,0,,,,,,
1109,0.20033828914165497,0,,,,,,
1119,0.1484287679195404,0,,,,,,
1129,0.09595970809459686,0,,,,,,
1139,0.08666004985570908,0,,,,,,
1149,0.1007852777838707,0,,,,,,
1159,0.10081737488508224,0,,,,,,
1169,0.1111302599310875,0,,,,,,
1179,0.1698930412530899,0,,,,,,
1189,0.07224012911319733,0,,,,,,
1199,0.0581619068980217,0,,,,,,
1209,0.12989822030067444,0,,,,,,
1219,0.08503450453281403,0,,,,,,
1229,0.0939970389008522,0,,,,,,
1239,0.08501278609037399,0,,,,,,
1249,0.07995720207691193,0,,,,,,
1259,0.07040508091449738,0,,,,,,
1269,0.08777785301208496,0,,,,,,
1279,0.07908604294061661,0,,,,,,
1289,0.06180979683995247,0,,,,,,
1299,0.0520104244351387,0,,,,,,
1309,0.11554950475692749,0,,,,,,
1319,0.07332397252321243,0,,,,,,
1329,0.09006194025278091,0,,,,,,
1339,0.06985428929328918,0,,,,,,
1349,0.05376306548714638,0,,,,,,
1359,0.08335962146520615,0,,,,,,
1369,0.06504017114639282,0,,,,,,
1379,0.09150474518537521,0,,,,,,
1389,0.07281415909528732,0,,,,,,
1399,0.07643365114927292,0,,,,,,
1409,0.06429176777601242,0,,,,,,
1419,0.12526731193065643,0,,,,,,
1429,0.08202055841684341,0,,,,,,
1439,0.13175396621227264,0,,,,,,
1449,0.13556163012981415,0,,,,,,
1459,0.08727443218231201,0,,,,,,
1469,0.0861518457531929,0,,,,,,
1479,0.11765053123235703,0,,,,,,
1489,0.05346851423382759,0,,,,,,
1499,0.11108706891536713,0,,,,,,
1509,0.08493884652853012,0,,,,,,
1519,0.18971209228038788,0,,,,,,
1529,0.11625831574201584,0,,,,,,
1539,0.11369284242391586,0,,,,,,
1549,0.047925300896167755,0,,,,,,
1559,0.08209409564733505,0,,,,,,
1569,0.09768541902303696,0,,,,,,
1579,0.11258910596370697,0,,,,,,
1589,0.12291854619979858,0,,,,,,
1599,0.09975071251392365,0,,,,,,
1609,0.15723909437656403,0,,,,,,
1619,0.10051365196704865,0,,,,,,
1629,0.0835406556725502,0,,,,,,
1639,0.12424562126398087,0,,,,,,
1649,0.07791528105735779,0,,,,,,
1659,0.08332359790802002,0,,,,,,
1669,0.08355697244405746,0,,,,,,
1679,0.07202912122011185,0,,,,,,
1689,0.0941881462931633,0,,,,,,
1699,0.13912978768348694,0,,,,,,
1699,,0,0.2731943726539612,0.7942913174629211,0.32323408126831055,0.20858895778656006,0.11909422278404236,
1709,0.07486789673566818,1,,,,,,
1719,0.0885927602648735,1,,,,,,
1729,0.09530867636203766,1,,,,,,
1739,0.0889614149928093,1,,,,,,
1749,0.09188951551914215,1,,,,,,
1759,0.09928599745035172,1,,,,,,
1769,0.09155530482530594,1,,,,,,
1779,0.07931303232908249,1,,,,,,
1789,0.051306597888469696,1,,,,,,
1799,0.12329144030809402,1,,,,,,
1809,0.09155725687742233,1,,,,,,
1819,0.03618498146533966,1,,,,,,
1829,0.14344261586666107,1,,,,,,
1839,0.035959240049123764,1,,,,,,
1849,0.09468408674001694,1,,,,,,
1859,0.11710205674171448,1,,,,,,
1869,0.0785866305232048,1,,,,,,
1879,0.060518529266119,1,,,,,,
1889,0.10890691727399826,1,,,,,,
1899,0.04881007969379425,1,,,,,,
1909,0.10582724213600159,1,,,,,,
1919,0.0680772215127945,1,,,,,,
1929,0.1759563684463501,1,,,,,,
1939,0.09759709984064102,1,,,,,,
1949,0.0843745693564415,1,,,,,,
1959,0.13751333951950073,1,,,,,,
1969,0.09408555179834366,1,,,,,,
1979,0.0634552463889122,1,,,,,,
1989,0.12086737900972366,1,,,,,,
1999,0.08318658918142319,1,,,,,,
2009,0.07548677921295166,1,,,,,,
2019,0.13639898598194122,1,,,,,,
2029,0.0693223848938942,1,,,,,,
2039,0.072749063372612,1,,,,,,
2049,0.07653986662626266,1,,,,,,
2059,0.10725761950016022,1,,,,,,
2069,0.04585408419370651,1,,,,,,
2079,0.08157733827829361,1,,,,,,
2089,0.09667287766933441,1,,,,,,
2099,0.05440439283847809,1,,,,,,
2109,0.0755363255739212,1,,,,,,
2119,0.0600304901599884,1,,,,,,
2129,0.03776463121175766,1,,,,,,
2139,0.06740986555814743,1,,,,,,
2149,0.09566380083560944,1,,,,,,
2159,0.05295265465974808,1,,,,,,
2169,0.046666741371154785,1,,,,,,
2179,0.10170777887105942,1,,,,,,
2189,0.0880327969789505,1,,,,,,
2199,0.13506387174129486,1,,,,,,
2209,0.10810929536819458,1,,,,,,
2219,0.10321348160505295,1,,,,,,
2229,0.07599600404500961,1,,,,,,
2239,0.1006685346364975,1,,,,,,
2249,0.13615339994430542,1,,,,,,
2259,0.047189634293317795,1,,,,,,
2269,0.07428844273090363,1,,,,,,
2279,0.04325681924819946,1,,,,,,
2289,0.09223790466785431,1,,,,,,
2299,0.10409251600503922,1,,,,,,
2309,0.0492602176964283,1,,,,,,
2319,0.06568371504545212,1,,,,,,
2329,0.09868937730789185,1,,,,,,
2339,0.07611368596553802,1,,,,,,
2349,0.08245403319597244,1,,,,,,
2359,0.0701417550444603,1,,,,,,
2369,0.036773681640625,1,,,,,,
2379,0.05564941465854645,1,,,,,,
2389,0.052794840186834335,1,,,,,,
2399,0.07236840575933456,1,,,,,,
2409,0.0807480663061142,1,,,,,,
2419,0.048702023923397064,1,,,,,,
2429,0.08719640225172043,1,,,,,,
2439,0.1227879449725151,1,,,,,,
2449,0.07785804569721222,1,,,,,,
2459,0.07504048198461533,1,,,,,,
2469,0.08263818919658661,1,,,,,,
2479,0.0698876678943634,1,,,,,,
2489,0.059118691831827164,1,,,,,,
2499,0.07198575139045715,1,,,,,,
2509,0.07877865433692932,1,,,,,,
2519,0.05478772148489952,1,,,,,,
2529,0.07543421536684036,1,,,,,,
2539,0.06522621214389801,1,,,,,,
2549,0.09112273156642914,1,,,,,,
2559,0.0831499695777893,1,,,,,,
2569,0.0594259612262249,1,,,,,,
