step,train_loss,epoch,val_qa_sas,val_qa_em,val_loss,val_qa_answer_f1,val_qa_bert_score,test_loss,test_avg_qa_answer_f1,test_avg_qa_sas,test_avg_qa_bert_score,test_avg_qa_em
9,0.9991843700408936,0,,,,,,,,,,
19,0.6178479790687561,0,,,,,,,,,,
29,0.46789151430130005,0,,,,,,,,,,
39,0.37652388215065,0,,,,,,,,,,
49,0.38567817211151123,0,,,,,,,,,,
59,0.32246455550193787,0,,,,,,,,,,
69,0.42999202013015747,0,,,,,,,,,,
79,0.44132664799690247,0,,,,,,,,,,
89,0.31301894783973694,0,,,,,,,,,,
99,0.26206469535827637,0,,,,,,,,,,
109,0.4194853901863098,0,,,,,,,,,,
119,0.3559967875480652,0,,,,,,,,,,
129,0.3030524253845215,0,,,,,,,,,,
139,0.2507162094116211,0,,,,,,,,,,
149,0.4123799204826355,0,,,,,,,,,,
159,0.24147747457027435,0,,,,,,,,,,
169,0.2322448194026947,0,,,,,,,,,,
169,,0,0.3349253237247467,0.24572929739952087,0.24709387123584747,0.3040981888771057,0.7928948998451233,,,,,
179,0.25508666038513184,1,,,,,,,,,,
189,0.21062470972537994,1,,,,,,,,,,
199,0.22185596823692322,1,,,,,,,,,,
209,0.26923200488090515,1,,,,,,,,,,
219,0.2746703624725342,1,,,,,,,,,,
229,0.38007020950317383,1,,,,,,,,,,
239,0.3297724723815918,1,,,,,,,,,,
249,0.3810141682624817,1,,,,,,,,,,
259,0.2527469992637634,1,,,,,,,,,,
269,0.2665122151374817,1,,,,,,,,,,
279,0.20709815621376038,1,,,,,,,,,,
289,0.18448950350284576,1,,,,,,,,,,
299,0.14030130207538605,1,,,,,,,,,,
309,0.5173795819282532,1,,,,,,,,,,
319,0.1609029322862625,1,,,,,,,,,,
329,0.3294023871421814,1,,,,,,,,,,
339,0.22402824461460114,1,,,,,,,,,,
339,,1,0.3979034423828125,0.3127463757991791,0.22101294994354248,0.36905235052108765,0.8213810324668884,,,,,
349,0.20801809430122375,2,,,,,,,,,,
359,0.31398680806159973,2,,,,,,,,,,
369,0.3353249132633209,2,,,,,,,,,,
379,0.12555000185966492,2,,,,,,,,,,
389,0.22003938257694244,2,,,,,,,,,,
399,0.2016788125038147,2,,,,,,,,,,
409,0.1569816917181015,2,,,,,,,,,,
419,0.19040058553218842,2,,,,,,,,,,
429,0.23427802324295044,2,,,,,,,,,,
439,0.23601612448692322,2,,,,,,,,,,
449,0.22358131408691406,2,,,,,,,,,,
459,0.1912710815668106,2,,,,,,,,,,
469,0.16593237221240997,2,,,,,,,,,,
479,0.28188037872314453,2,,,,,,,,,,
489,0.21766860783100128,2,,,,,,,,,,
499,0.19141383469104767,2,,,,,,,,,,
509,0.08387528359889984,2,,,,,,,,,,
509,,2,0.40818023681640625,0.3416557013988495,0.20613212883472443,0.3906179964542389,0.8217406272888184,,,,,
519,0.21623799204826355,3,,,,,,,,,,
529,0.10804474353790283,3,,,,,,,,,,
539,0.2681056261062622,3,,,,,,,,,,
549,0.15632925927639008,3,,,,,,,,,,
559,0.1891857236623764,3,,,,,,,,,,
569,0.13542857766151428,3,,,,,,,,,,
579,0.22439314424991608,3,,,,,,,,,,
589,0.2767653167247772,3,,,,,,,,,,
599,0.17236408591270447,3,,,,,,,,,,
609,0.2500464916229248,3,,,,,,,,,,
619,0.1332201212644577,3,,,,,,,,,,
629,0.20115213096141815,3,,,,,,,,,,
639,0.1685403287410736,3,,,,,,,,,,
649,0.17370517551898956,3,,,,,,,,,,
659,0.13181231915950775,3,,,,,,,,,,
669,0.12869179248809814,3,,,,,,,,,,
679,0.23514455556869507,3,,,,,,,,,,
679,,3,0.4341227114200592,0.36268067359924316,0.1980721801519394,0.4154227077960968,0.837978184223175,,,,,
689,0.12443386018276215,4,,,,,,,,,,
699,0.16581866145133972,4,,,,,,,,,,
709,0.1757790744304657,4,,,,,,,,,,
719,0.1847371608018875,4,,,,,,,,,,
729,0.19370613992214203,4,,,,,,,,,,
739,0.25870320200920105,4,,,,,,,,,,
749,0.14993226528167725,4,,,,,,,,,,
759,0.25981244444847107,4,,,,,,,,,,
769,0.14568346738815308,4,,,,,,,,,,
779,0.11069454252719879,4,,,,,,,,,,
789,0.24958458542823792,4,,,,,,,,,,
799,0.2004740983247757,4,,,,,,,,,,
809,0.12202373147010803,4,,,,,,,,,,
819,0.17588017880916595,4,,,,,,,,,,
829,0.2863204777240753,4,,,,,,,,,,
839,0.1162344366312027,4,,,,,,,,,,
849,0.16254670917987823,4,,,,,,,,,,
849,,4,0.4448903501033783,0.37713533639907837,0.1974141150712967,0.424225777387619,0.8439920544624329,,,,,
850,,5,,,,,,0.1974141150712967,0.424225777387619,0.4448903501033783,0.8439920544624329,0.37713533639907837
