train_loss,epoch,step,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,val_qa_sas,test_loss
5.06790018081665,0,9,,,,,,
3.9362306594848633,0,19,,,,,,
3.2697904109954834,0,29,,,,,,
2.7395918369293213,0,39,,,,,,
2.0348732471466064,0,49,,,,,,
1.6188141107559204,0,59,,,,,,
1.1337889432907104,0,69,,,,,,
0.6975841522216797,0,79,,,,,,
0.46660536527633667,0,89,,,,,,
0.2678110897541046,0,99,,,,,,
,0,102,0.43797969818115234,0.4741719663143158,0.7917386293411255,0.2183908075094223,0.5311771035194397,
0.2678123414516449,1,109,,,,,,
0.300923615694046,1,119,,,,,,
0.261021226644516,1,129,,,,,,
0.17914149165153503,1,139,,,,,,
0.13171853125095367,1,149,,,,,,
0.14139728248119354,1,159,,,,,,
0.11578100919723511,1,169,,,,,,
0.14424292743206024,1,179,,,,,,
0.22503888607025146,1,189,,,,,,
0.1917630136013031,1,199,,,,,,
,1,205,0.21450233459472656,0.49235033988952637,0.7922093868255615,0.23563218116760254,0.5462831258773804,
0.1252644807100296,2,209,,,,,,
0.11115395277738571,2,219,,,,,,
0.06905782222747803,2,229,,,,,,
0.07663875818252563,2,239,,,,,,
0.11412539333105087,2,249,,,,,,
0.08323852717876434,2,259,,,,,,
0.09718337655067444,2,269,,,,,,
0.07474961876869202,2,279,,,,,,
0.12736831605434418,2,289,,,,,,
0.05144960805773735,2,299,,,,,,
,2,308,0.2863427996635437,0.5042551159858704,0.7968882918357849,0.24712643027305603,0.5630888938903809,
0.07473733276128769,3,309,,,,,,
0.08233397454023361,3,319,,,,,,
0.07703777402639389,3,329,,,,,,
0.027118602767586708,3,339,,,,,,
0.05063789337873459,3,349,,,,,,
0.03118222951889038,3,359,,,,,,
0.03534500673413277,3,369,,,,,,
0.04502967372536659,3,379,,,,,,
0.027952024713158607,3,389,,,,,,
0.04196528345346451,3,399,,,,,,
0.03533013537526131,3,409,,,,,,
,3,411,0.24420367181301117,0.5083602666854858,0.7959185242652893,0.25287356972694397,0.5677517056465149,
0.013160069473087788,4,419,,,,,,
0.03009280003607273,4,429,,,,,,
0.015095914714038372,4,439,,,,,,
0.021108854562044144,4,449,,,,,,
0.011682767421007156,4,459,,,,,,
0.012793030589818954,4,469,,,,,,
0.018911806866526604,4,479,,,,,,
0.01616840995848179,4,489,,,,,,
0.033405717462301254,4,499,,,,,,
0.007970409467816353,4,509,,,,,,
,4,514,0.14347410202026367,0.5266464948654175,0.7999787330627441,0.270114928483963,0.5858713984489441,
,5,515,,,,,,0.14347410202026367
