step,epoch,train_loss,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,test_loss
9,0,0.11417319625616074,,,,,,
19,0,0.06576681137084961,,,,,,
29,0,0.0606117770075798,,,,,,
39,0,0.09830630570650101,,,,,,
49,0,0.03515729680657387,,,,,,
59,0,0.049013473093509674,,,,,,
69,0,0.042527440935373306,,,,,,
79,0,0.038510747253894806,,,,,,
89,0,0.09988048672676086,,,,,,
99,0,0.049994271248579025,,,,,,
109,0,0.03003215603530407,,,,,,
119,0,0.03921990469098091,,,,,,
129,0,0.04788661748170853,,,,,,
139,0,0.02699519321322441,,,,,,
149,0,0.03658805787563324,,,,,,
159,0,0.03857824578881264,,,,,,
169,0,0.04763413220643997,,,,,,
179,0,0.03276346996426582,,,,,,
189,0,0.04413048177957535,,,,,,
199,0,0.03219045326113701,,,,,,
209,0,0.06039430946111679,,,,,,
219,0,0.04516143351793289,,,,,,
229,0,0.04384448379278183,,,,,,
239,0,0.04515914246439934,,,,,,
249,0,0.02668408304452896,,,,,,
259,0,0.05795761197805405,,,,,,
269,0,0.03524339199066162,,,,,,
279,0,0.04153728485107422,,,,,,
289,0,0.05849820002913475,,,,,,
299,0,0.023764723911881447,,,,,,
309,0,0.04604733735322952,,,,,,
319,0,0.04268377274274826,,,,,,
329,0,0.04676644504070282,,,,,,
339,0,0.031365763396024704,,,,,,
349,0,0.05945558473467827,,,,,,
359,0,0.03848237544298172,,,,,,
369,0,0.029067544266581535,,,,,,
379,0,0.04613731801509857,,,,,,
389,0,0.0433330163359642,,,,,,
399,0,0.040645889937877655,,,,,,
409,0,0.03320994973182678,,,,,,
419,0,0.043328382074832916,,,,,,
421,0,,0.09500432759523392,0.34081149101257324,0.1655011624097824,0.8287310600280762,0.2606357932090759,
429,1,0.03122583217918873,,,,,,
439,1,0.032906439155340195,,,,,,
449,1,0.03044801950454712,,,,,,
459,1,0.03500181809067726,,,,,,
469,1,0.03373892605304718,,,,,,
479,1,0.029578600078821182,,,,,,
489,1,0.050367340445518494,,,,,,
499,1,0.030459726229310036,,,,,,
509,1,0.03478718921542168,,,,,,
519,1,0.06209103390574455,,,,,,
529,1,0.03717499598860741,,,,,,
539,1,0.043957244604825974,,,,,,
549,1,0.040888238698244095,,,,,,
559,1,0.03796243295073509,,,,,,
569,1,0.038603320717811584,,,,,,
579,1,0.033714283257722855,,,,,,
589,1,0.0521971620619297,,,,,,
599,1,0.03112766332924366,,,,,,
609,1,0.06558988988399506,,,,,,
619,1,0.039868853986263275,,,,,,
629,1,0.05581748113036156,,,,,,
639,1,0.04661130532622337,,,,,,
649,1,0.02934236079454422,,,,,,
659,1,0.030054986476898193,,,,,,
669,1,0.06105037033557892,,,,,,
679,1,0.04831109195947647,,,,,,
689,1,0.026534954085946083,,,,,,
699,1,0.04222606122493744,,,,,,
709,1,0.022042671218514442,,,,,,
719,1,0.061707474291324615,,,,,,
729,1,0.041970718652009964,,,,,,
739,1,0.035742953419685364,,,,,,
749,1,0.018667688593268394,,,,,,
759,1,0.06539488583803177,,,,,,
769,1,0.05272641032934189,,,,,,
779,1,0.04616469144821167,,,,,,
789,1,0.02863149158656597,,,,,,
799,1,0.0395967960357666,,,,,,
809,1,0.038527246564626694,,,,,,
819,1,0.049463603645563126,,,,,,
829,1,0.03725646436214447,,,,,,
839,1,0.03393863886594772,,,,,,
843,1,,0.11757997423410416,0.34369999170303345,0.1794871836900711,0.8277519941329956,0.2649688422679901,
849,2,0.06678713113069534,,,,,,
859,2,0.05163549259305,,,,,,
869,2,0.05368854105472565,,,,,,
879,2,0.03252027556300163,,,,,,
889,2,0.04206390306353569,,,,,,
899,2,0.06268588453531265,,,,,,
909,2,0.020704759284853935,,,,,,
919,2,0.039619773626327515,,,,,,
929,2,0.047364477068185806,,,,,,
939,2,0.03596050664782524,,,,,,
949,2,0.025488436222076416,,,,,,
959,2,0.07455334067344666,,,,,,
969,2,0.0330999456346035,,,,,,
979,2,0.04345482587814331,,,,,,
989,2,0.04137331619858742,,,,,,
999,2,0.02348061092197895,,,,,,
1009,2,0.03431007266044617,,,,,,
1019,2,0.06591897457838058,,,,,,
1029,2,0.04704883322119713,,,,,,
1039,2,0.027121862396597862,,,,,,
1049,2,0.025501621887087822,,,,,,
1059,2,0.03560687229037285,,,,,,
1069,2,0.028375966474413872,,,,,,
1079,2,0.02488018199801445,,,,,,
1089,2,0.01888636313378811,,,,,,
1099,2,0.05671372637152672,,,,,,
1109,2,0.0415985994040966,,,,,,
1119,2,0.03353910893201828,,,,,,
1129,2,0.02890324406325817,,,,,,
1139,2,0.03044339083135128,,,,,,
1149,2,0.054121896624565125,,,,,,
1159,2,0.02845539152622223,,,,,,
1169,2,0.05307767167687416,,,,,,
1179,2,0.032721761614084244,,,,,,
1189,2,0.03184288367629051,,,,,,
1199,2,0.03991963714361191,,,,,,
1209,2,0.02751900814473629,,,,,,
1219,2,0.03186510130763054,,,,,,
1229,2,0.02153787575662136,,,,,,
1239,2,0.03130502998828888,,,,,,
1249,2,0.022007953375577927,,,,,,
1259,2,0.030486566945910454,,,,,,
1265,2,,0.10731327533721924,0.3670317232608795,0.2097902148962021,0.8356016874313354,0.29158085584640503,
1269,3,0.03151736035943031,,,,,,
1279,3,0.029185591265559196,,,,,,
1289,3,0.019003162160515785,,,,,,
