epoch,train_loss,step,val_qa_em,val_qa_bert_score,val_loss,val_qa_sas,val_qa_answer_f1,test_loss,test_avg_qa_bert_score,test_avg_qa_answer_f1,test_avg_qa_sas,test_avg_qa_em
0,0.7571479082107544,9,,,,,,,,,,
0,0.7953775525093079,19,,,,,,,,,,
0,0.7736296057701111,29,,,,,,,,,,
0,0.4240734577178955,39,,,,,,,,,,
0,0.5348820090293884,49,,,,,,,,,,
0,0.3997627794742584,59,,,,,,,,,,
0,0.34933632612228394,69,,,,,,,,,,
0,0.2760966420173645,79,,,,,,,,,,
0,0.3918246328830719,89,,,,,,,,,,
0,0.372097373008728,99,,,,,,,,,,
0,0.26470568776130676,109,,,,,,,,,,
0,0.350282222032547,119,,,,,,,,,,
0,0.20713716745376587,129,,,,,,,,,,
0,0.31750738620758057,139,,,,,,,,,,
0,0.19179627299308777,149,,,,,,,,,,
0,0.33114513754844666,159,,,,,,,,,,
0,0.3063928782939911,169,,,,,,,,,,
0,,172,0.25528913736343384,0.7945072650909424,0.23534570634365082,0.3487277626991272,0.30795344710350037,,,,,
1,0.29988932609558105,179,,,,,,,,,,
1,0.3032290041446686,189,,,,,,,,,,
1,0.31386828422546387,199,,,,,,,,,,
1,0.16816499829292297,209,,,,,,,,,,
1,0.25389325618743896,219,,,,,,,,,,
1,0.2727106809616089,229,,,,,,,,,,
1,0.18169383704662323,239,,,,,,,,,,
1,0.18611973524093628,249,,,,,,,,,,
1,0.23014406859874725,259,,,,,,,,,,
1,0.17862722277641296,269,,,,,,,,,,
1,0.3706493079662323,279,,,,,,,,,,
1,0.2976623475551605,289,,,,,,,,,,
1,0.18283356726169586,299,,,,,,,,,,
1,0.3571610450744629,309,,,,,,,,,,
1,0.3258754014968872,319,,,,,,,,,,
1,0.28113049268722534,329,,,,,,,,,,
1,0.16278907656669617,339,,,,,,,,,,
1,,345,0.3173483908176422,0.8147414922714233,0.20150558650493622,0.40016818046569824,0.36600178480148315,,,,,
2,0.2015506625175476,349,,,,,,,,,,
2,0.2222958505153656,359,,,,,,,,,,
2,0.222382590174675,369,,,,,,,,,,
2,0.1877571940422058,379,,,,,,,,,,
2,0.22143183648586273,389,,,,,,,,,,
2,0.14363938570022583,399,,,,,,,,,,
2,0.238223135471344,409,,,,,,,,,,
2,0.2722405791282654,419,,,,,,,,,,
2,0.36953961849212646,429,,,,,,,,,,
2,0.301224946975708,439,,,,,,,,,,
2,0.18179364502429962,449,,,,,,,,,,
2,0.26623886823654175,459,,,,,,,,,,
2,0.27159881591796875,469,,,,,,,,,,
2,0.23907367885112762,479,,,,,,,,,,
2,0.1386626809835434,489,,,,,,,,,,
2,0.31065353751182556,499,,,,,,,,,,
2,0.11374194920063019,509,,,,,,,,,,
2,,518,0.35825106501579285,0.835387647151947,0.18725712597370148,0.44240179657936096,0.41316986083984375,,,,,
3,0.3330725133419037,519,,,,,,,,,,
3,0.12022171169519424,529,,,,,,,,,,
3,0.13088952004909515,539,,,,,,,,,,
3,0.14550408720970154,549,,,,,,,,,,
3,0.21071764826774597,559,,,,,,,,,,
3,0.1674177050590515,569,,,,,,,,,,
3,0.13364453613758087,579,,,,,,,,,,
3,0.16977274417877197,589,,,,,,,,,,
3,0.14542068541049957,599,,,,,,,,,,
3,0.27516281604766846,609,,,,,,,,,,
3,0.21670673787593842,619,,,,,,,,,,
3,0.12108486145734787,629,,,,,,,,,,
3,0.2011471688747406,639,,,,,,,,,,
3,0.18498064577579498,649,,,,,,,,,,
3,0.16204704344272614,659,,,,,,,,,,
3,0.1583321988582611,669,,,,,,,,,,
3,0.24480865895748138,679,,,,,,,,,,
3,0.13673247396945953,689,,,,,,,,,,
3,,691,0.41184768080711365,0.8453509211540222,0.17831285297870636,0.47944337129592896,0.4586186408996582,,,,,
4,0.15139535069465637,699,,,,,,,,,,
4,0.21349138021469116,709,,,,,,,,,,
4,0.25934359431266785,719,,,,,,,,,,
4,0.2650521993637085,729,,,,,,,,,,
4,0.21746735274791718,739,,,,,,,,,,
4,0.24482755362987518,749,,,,,,,,,,
4,0.2084764540195465,759,,,,,,,,,,
4,0.1163567453622818,769,,,,,,,,,,
4,0.19059695303440094,779,,,,,,,,,,
4,0.1491948813199997,789,,,,,,,,,,
4,0.2860856056213379,799,,,,,,,,,,
4,0.14208883047103882,809,,,,,,,,,,
4,0.16465093195438385,819,,,,,,,,,,
4,0.20443195104599,829,,,,,,,,,,
4,0.10975438356399536,839,,,,,,,,,,
4,0.2228367179632187,849,,,,,,,,,,
4,0.15623940527439117,859,,,,,,,,,,
4,,864,0.3977433145046234,0.8491690754890442,0.1722203493118286,0.46988388895988464,0.4483509659767151,,,,,
5,,865,,,,,,0.1722203493118286,0.8491690754890442,0.4483509659767151,0.46988388895988464,0.3977433145046234
