epoch,step,train_loss,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_em,test_loss
0,9,0.3786165118217468,,,,,,
0,19,0.2956167161464691,,,,,,
0,29,0.30308112502098083,,,,,,
0,39,nan,,,,,,
0,49,0.2507835924625397,,,,,,
0,59,0.2507113218307495,,,,,,
0,69,0.24526149034500122,,,,,,
0,79,0.5905691385269165,,,,,,
0,89,0.17592401802539825,,,,,,
0,99,0.26728129386901855,,,,,,
0,109,0.07734192162752151,,,,,,
0,119,0.2042747139930725,,,,,,
0,129,0.4737587869167328,,,,,,
0,139,0.1860238015651703,,,,,,
0,149,0.21035869419574738,,,,,,
0,159,0.1190982237458229,,,,,,
0,169,0.2235385626554489,,,,,,
0,179,0.14770472049713135,,,,,,
0,189,0.08331818133592606,,,,,,
0,199,0.17534583806991577,,,,,,
0,209,0.15775379538536072,,,,,,
0,219,0.12175511568784714,,,,,,
0,229,0.09421691298484802,,,,,,
0,239,0.0957498624920845,,,,,,
0,249,0.1834825575351715,,,,,,
0,259,0.225542351603508,,,,,,
0,269,0.1861380934715271,,,,,,
0,279,0.17016102373600006,,,,,,
0,289,0.1225850060582161,,,,,,
0,299,0.21329781413078308,,,,,,
0,309,0.5194548964500427,,,,,,
0,319,0.15364579856395721,,,,,,
0,329,0.14986559748649597,,,,,,
0,339,0.13359583914279938,,,,,,
0,349,0.15407371520996094,,,,,,
0,359,0.15707118809223175,,,,,,
0,369,0.11223195493221283,,,,,,
0,379,0.21416831016540527,,,,,,
0,389,0.06438589841127396,,,,,,
0,399,0.12986348569393158,,,,,,
0,409,0.11749706417322159,,,,,,
0,419,0.14399461448192596,,,,,,
0,429,0.14375758171081543,,,,,,
0,439,0.35526925325393677,,,,,,
0,449,0.17228110134601593,,,,,,
0,459,0.17794501781463623,,,,,,
0,469,0.17897628247737885,,,,,,
0,479,0.20199771225452423,,,,,,
0,489,0.0664648711681366,,,,,,
0,499,0.1467011272907257,,,,,,
0,509,0.1263435035943985,,,,,,
0,519,0.14585477113723755,,,,,,
0,529,0.1543746441602707,,,,,,
0,539,0.1421971470117569,,,,,,
0,549,0.0939607247710228,,,,,,
0,559,0.07898001372814178,,,,,,
0,569,0.05099676921963692,,,,,,
0,579,0.07192227989435196,,,,,,
0,589,0.133224219083786,,,,,,
0,599,0.1094721332192421,,,,,,
0,609,0.29235801100730896,,,,,,
0,619,0.08433528989553452,,,,,,
0,629,0.13863959908485413,,,,,,
0,639,0.12556599080562592,,,,,,
0,649,0.12379129230976105,,,,,,
0,659,0.20664837956428528,,,,,,
0,669,0.09619614481925964,,,,,,
0,679,0.12745216488838196,,,,,,
0,689,0.1632750928401947,,,,,,
0,699,0.09306042641401291,,,,,,
0,709,0.314565509557724,,,,,,
0,719,0.21631456911563873,,,,,,
0,729,0.08065898716449738,,,,,,
0,739,0.10352905094623566,,,,,,
0,749,0.11990301311016083,,,,,,
0,759,0.09766606986522675,,,,,,
0,769,0.14690238237380981,,,,,,
0,779,0.07566028833389282,,,,,,
0,789,0.09013395756483078,,,,,,
0,799,0.2009766846895218,,,,,,
0,809,0.09667789191007614,,,,,,
0,819,0.13127806782722473,,,,,,
0,829,0.12339892238378525,,,,,,
0,839,0.05595739558339119,,,,,,
0,849,0.04186227172613144,,,,,,
0,859,0.13414478302001953,,,,,,
0,869,0.11683546751737595,,,,,,
0,879,0.08391765505075455,,,,,,
0,889,0.09145175665616989,,,,,,
0,899,0.5020865201950073,,,,,,
0,909,0.19546684622764587,,,,,,
0,919,0.057410407811403275,,,,,,
0,929,0.09446988999843597,,,,,,
0,939,0.14443765580654144,,,,,,
0,949,0.34160861372947693,,,,,,
0,959,0.14025288820266724,,,,,,
0,969,0.07730115205049515,,,,,,
0,979,0.09700989723205566,,,,,,
0,989,0.07144512981176376,,,,,,
0,999,0.13426704704761505,,,,,,
0,1009,0.08831321448087692,,,,,,
0,1019,0.06896950304508209,,,,,,
0,1029,0.03810505568981171,,,,,,
0,1039,0.2261122167110443,,,,,,
0,1049,0.07131762057542801,,,,,,
0,1059,0.058049291372299194,,,,,,
0,1069,0.0688229501247406,,,,,,
0,1079,0.09790266305208206,,,,,,
0,1089,0.0737050250172615,,,,,,
0,1099,0.10558240115642548,,,,,,
0,1109,0.07379671186208725,,,,,,
0,1119,0.07184338569641113,,,,,,
0,1129,0.09127519279718399,,,,,,
0,1139,0.06681627035140991,,,,,,
0,1149,0.06821619719266891,,,,,,
0,1159,0.10229092091321945,,,,,,
0,1169,0.11171749979257584,,,,,,
0,1179,0.1134454607963562,,,,,,
0,1189,0.0833115503191948,,,,,,
0,1199,0.0681837946176529,,,,,,
0,1209,0.0742240622639656,,,,,,
0,1219,0.07397669553756714,,,,,,
0,1229,0.06074204295873642,,,,,,
0,1239,0.30469226837158203,,,,,,
0,1249,0.0660308301448822,,,,,,
0,1259,0.12881025671958923,,,,,,
0,1269,0.056341663002967834,,,,,,
0,1279,0.04221136122941971,,,,,,
0,1289,0.05200102925300598,,,,,,
0,1299,0.227009117603302,,,,,,
0,1309,0.08689059317111969,,,,,,
0,1319,0.05534705892205238,,,,,,
0,1329,0.017888305708765984,,,,,,
0,1339,0.11141610890626907,,,,,,
0,1349,0.08729394525289536,,,,,,
0,1359,0.06291093677282333,,,,,,
0,1369,0.11722017079591751,,,,,,
0,1379,0.2502334415912628,,,,,,
0,1389,0.031215833500027657,,,,,,
0,1399,0.38433462381362915,,,,,,
0,1409,0.06342969834804535,,,,,,
0,1419,0.05978928133845329,,,,,,
0,1429,0.05793648213148117,,,,,,
0,1439,0.037337105721235275,,,,,,
0,1449,0.03553636372089386,,,,,,
0,1459,0.1126231849193573,,,,,,
0,1469,0.10344945639371872,,,,,,
0,1479,0.35804933309555054,,,,,,
0,1489,0.06993143260478973,,,,,,
0,1499,0.08013443648815155,,,,,,
0,1509,0.0969543606042862,,,,,,
0,1519,0.1008298397064209,,,,,,
0,1529,0.05137290805578232,,,,,,
0,1539,0.06236058846116066,,,,,,
0,1549,0.04614677652716637,,,,,,
0,1559,0.02864418923854828,,,,,,
0,1569,0.07786738127470016,,,,,,
0,1579,0.1137251928448677,,,,,,
0,1589,0.11876989156007767,,,,,,
0,1591,,0.8335240483283997,0.11672459542751312,0.39711296558380127,0.43624064326286316,0.33639946579933167,
1,1599,0.27857542037963867,,,,,,
1,1609,0.22937794029712677,,,,,,
1,1619,0.19075444340705872,,,,,,
1,1629,0.03664182871580124,,,,,,
1,1639,0.024011746048927307,,,,,,
1,1649,0.14854495227336884,,,,,,
1,1659,0.07098864763975143,,,,,,
1,1669,0.21047326922416687,,,,,,
1,1679,0.08580280840396881,,,,,,
1,1689,0.020499780774116516,,,,,,
1,1699,0.2648443579673767,,,,,,
1,1709,0.042806897312402725,,,,,,
1,1719,0.07766398042440414,,,,,,
1,1729,0.06457749754190445,,,,,,
1,1739,0.038218703120946884,,,,,,
1,1749,0.05987793207168579,,,,,,
1,1759,0.07519590109586716,,,,,,
1,1769,0.05494021624326706,,,,,,
1,1779,0.08319687098264694,,,,,,
1,1789,0.06148872897028923,,,,,,
1,1799,0.10230884701013565,,,,,,
1,1809,0.05685054510831833,,,,,,
1,1819,0.12618082761764526,,,,,,
1,1829,0.06906335055828094,,,,,,
1,1839,0.04699884355068207,,,,,,
1,1849,0.09814339876174927,,,,,,
1,1859,0.19577021896839142,,,,,,
1,1869,0.06001737713813782,,,,,,
1,1879,0.10230711847543716,,,,,,
1,1889,0.07568240165710449,,,,,,
1,1899,0.0553983636200428,,,,,,
1,1909,0.03729790076613426,,,,,,
1,1919,0.07129368185997009,,,,,,
1,1929,0.06241421028971672,,,,,,
1,1939,0.05891337990760803,,,,,,
1,1949,0.027031345292925835,,,,,,
1,1959,0.05700567364692688,,,,,,
1,1969,0.12337417900562286,,,,,,
1,1979,0.06577936559915543,,,,,,
1,1989,0.02816769853234291,,,,,,
1,1999,0.02723144367337227,,,,,,
1,2009,0.018520690500736237,,,,,,
1,2019,0.05420904979109764,,,,,,
1,2029,0.06363619118928909,,,,,,
1,2039,0.022409934550523758,,,,,,
1,2049,0.020777128636837006,,,,,,
1,2059,0.08293948322534561,,,,,,
1,2069,0.01701858453452587,,,,,,
1,2079,0.023671315982937813,,,,,,
1,2089,0.03263333439826965,,,,,,
1,2099,0.025776004418730736,,,,,,
1,2109,0.057611819356679916,,,,,,
1,2119,0.041682180017232895,,,,,,
1,2129,0.03176814317703247,,,,,,
1,2139,0.04207903519272804,,,,,,
1,2149,0.05200543254613876,,,,,,
1,2159,0.08676091581583023,,,,,,
1,2169,0.05406712740659714,,,,,,
1,2179,0.03765884041786194,,,,,,
1,2189,0.11625354737043381,,,,,,
1,2199,0.06438508629798889,,,,,,
1,2209,0.12499848008155823,,,,,,
1,2219,0.03505360707640648,,,,,,
1,2229,0.1997840255498886,,,,,,
1,2239,0.05977674946188927,,,,,,
1,2249,0.022851713001728058,,,,,,
1,2259,0.3143942952156067,,,,,,
1,2269,0.07172181457281113,,,,,,
1,2279,0.07681059837341309,,,,,,
1,2289,0.036209456622600555,,,,,,
1,2299,0.018367130309343338,,,,,,
1,2309,0.0473758690059185,,,,,,
1,2319,0.07321525365114212,,,,,,
1,2329,0.03373175114393234,,,,,,
1,2339,0.7015805840492249,,,,,,
1,2349,0.030752185732126236,,,,,,
1,2359,0.04096636548638344,,,,,,
1,2369,0.06583832204341888,,,,,,
1,2379,0.028035713359713554,,,,,,
1,2389,0.31452569365501404,,,,,,
1,2399,0.05999348685145378,,,,,,
1,2409,0.07338086515665054,,,,,,
1,2419,0.02172362431883812,,,,,,
1,2429,0.04458563029766083,,,,,,
1,2439,0.11571991443634033,,,,,,
1,2449,0.13998232781887054,,,,,,
1,2459,0.07991573214530945,,,,,,
1,2469,0.24150657653808594,,,,,,
1,2479,0.2507992088794708,,,,,,
1,2489,0.0366891510784626,,,,,,
1,2499,0.036124542355537415,,,,,,
1,2509,0.02604760229587555,,,,,,
1,2519,0.02310398779809475,,,,,,
1,2529,0.07561778277158737,,,,,,
1,2539,0.24595491588115692,,,,,,
1,2549,0.040358468890190125,,,,,,
1,2559,0.01075197197496891,,,,,,
1,2569,0.03574873507022858,,,,,,
1,2579,0.03538421913981438,,,,,,
1,2589,0.10260383784770966,,,,,,
1,2599,0.11001785844564438,,,,,,
1,2609,0.04135420545935631,,,,,,
1,2619,0.03816458210349083,,,,,,
1,2629,0.00728247594088316,,,,,,
1,2639,0.20790110528469086,,,,,,
1,2649,0.021987434476614,,,,,,
1,2659,0.04043138772249222,,,,,,
1,2669,0.03858008608222008,,,,,,
1,2679,0.07507562637329102,,,,,,
1,2689,0.03872436657547951,,,,,,
1,2699,0.011971821077167988,,,,,,
1,2709,0.014823445118963718,,,,,,
1,2719,0.037282709032297134,,,,,,
1,2729,0.04451142996549606,,,,,,
1,2739,0.19328734278678894,,,,,,
1,2749,0.035720083862543106,,,,,,
1,2759,0.029975365847349167,,,,,,
1,2769,0.1090121939778328,,,,,,
1,2779,0.045452166348695755,,,,,,
1,2789,0.16306141018867493,,,,,,
1,2799,0.10323035717010498,,,,,,
1,2809,0.02384823001921177,,,,,,
1,2819,0.10165690630674362,,,,,,
1,2829,0.042585331946611404,,,,,,
1,2839,0.042615413665771484,,,,,,
1,2849,0.295330673456192,,,,,,
1,2859,0.019584545865654945,,,,,,
1,2869,0.022581418976187706,,,,,,
1,2879,0.018708303570747375,,,,,,
1,2889,0.06134267523884773,,,,,,
1,2899,0.17788425087928772,,,,,,
1,2909,0.06005951762199402,,,,,,
1,2919,0.06167755648493767,,,,,,
1,2929,0.04649354889988899,,,,,,
1,2939,0.08355177938938141,,,,,,
1,2949,0.013878491707146168,,,,,,
1,2959,0.029271798208355904,,,,,,
1,2969,0.03510612994432449,,,,,,
1,2979,0.006775455083698034,,,,,,
1,2989,0.06917420029640198,,,,,,
1,2999,0.01923838071525097,,,,,,
1,3009,0.20695257186889648,,,,,,
1,3019,0.018256574869155884,,,,,,
1,3029,0.03831955045461655,,,,,,
1,3039,0.028792018070816994,,,,,,
1,3049,0.04215577244758606,,,,,,
1,3059,0.02294180728495121,,,,,,
1,3069,0.056203994899988174,,,,,,
1,3079,0.1924712210893631,,,,,,
1,3089,0.005609362851828337,,,,,,
1,3099,0.06704889237880707,,,,,,
1,3109,0.03269710764288902,,,,,,
1,3119,0.014383313246071339,,,,,,
1,3129,0.02191768027842045,,,,,,
1,3139,0.20424382388591766,,,,,,
1,3149,0.038710180670022964,,,,,,
1,3159,0.024616114795207977,,,,,,
1,3169,0.035247139632701874,,,,,,
1,3179,0.017991822212934494,,,,,,
1,3183,,0.8682843446731567,0.11221469193696976,0.5592259764671326,0.5722821950912476,0.5151116847991943,
2,3189,0.0201115645468235,,,,,,
2,3199,0.005882288794964552,,,,,,
2,3209,0.009964709170162678,,,,,,
2,3219,0.036017049103975296,,,,,,
2,3229,0.029566047713160515,,,,,,
2,3239,0.2790399193763733,,,,,,
2,3249,0.015384386293590069,,,,,,
2,3259,0.02130102925002575,,,,,,
2,3269,0.03652137517929077,,,,,,
2,3279,0.013831145130097866,,,,,,
2,3289,0.04536997154355049,,,,,,
2,3299,0.030281979590654373,,,,,,
2,3309,0.12465240061283112,,,,,,
2,3319,0.014388262294232845,,,,,,
2,3329,0.006146972067654133,,,,,,
2,3339,0.05829697847366333,,,,,,
2,3349,0.01475481130182743,,,,,,
2,3359,0.012141269631683826,,,,,,
2,3369,0.010673409327864647,,,,,,
2,3379,0.024768400937318802,,,,,,
2,3389,0.045239247381687164,,,,,,
2,3399,0.029405945912003517,,,,,,
2,3409,0.012474416755139828,,,,,,
