step,epoch,train_loss,val_loss,val_qa_answer_f1,val_qa_em,val_qa_sas,val_qa_bert_score,test_loss
9,0,0.5136019587516785,,,,,,
19,0,0.3639351427555084,,,,,,
29,0,0.3437317907810211,,,,,,
39,0,0.2396264374256134,,,,,,
49,0,0.26613107323646545,,,,,,
59,0,0.5127274990081787,,,,,,
69,0,0.35676291584968567,,,,,,
79,0,0.23767608404159546,,,,,,
89,0,0.1090364009141922,,,,,,
99,0,0.1439695954322815,,,,,,
109,0,0.9213783740997314,,,,,,
119,0,0.17389972507953644,,,,,,
129,0,0.15759146213531494,,,,,,
139,0,0.1347079873085022,,,,,,
149,0,0.22422176599502563,,,,,,
159,0,0.08723409473896027,,,,,,
169,0,0.17543141543865204,,,,,,
179,0,0.321116179227829,,,,,,
189,0,0.15925124287605286,,,,,,
199,0,0.2895269989967346,,,,,,
209,0,0.2176894247531891,,,,,,
219,0,0.09529473632574081,,,,,,
229,0,0.2000993937253952,,,,,,
239,0,0.6941530704498291,,,,,,
249,0,1.0635054111480713,,,,,,
259,0,0.04668888449668884,,,,,,
269,0,0.7925248146057129,,,,,,
279,0,0.14283087849617004,,,,,,
289,0,0.14376594126224518,,,,,,
299,0,0.1547633409500122,,,,,,
309,0,0.0831204280257225,,,,,,
319,0,0.08399433642625809,,,,,,
329,0,0.12216859310865402,,,,,,
339,0,0.12869027256965637,,,,,,
349,0,0.21937443315982819,,,,,,
359,0,0.02541513368487358,,,,,,
369,0,0.12110336869955063,,,,,,
379,0,0.43023595213890076,,,,,,
389,0,2.738142967224121,,,,,,
399,0,0.33936089277267456,,,,,,
409,0,0.1558966040611267,,,,,,
419,0,0.1200106143951416,,,,,,
429,0,0.20864461362361908,,,,,,
439,0,0.06870846450328827,,,,,,
449,0,0.11313679814338684,,,,,,
459,0,0.07367176562547684,,,,,,
469,0,0.13266363739967346,,,,,,
479,0,0.16219042241573334,,,,,,
489,0,0.2242937833070755,,,,,,
499,0,0.2678893506526947,,,,,,
509,0,0.63365638256073,,,,,,
519,0,0.1988510936498642,,,,,,
529,0,0.08662159740924835,,,,,,
539,0,0.1372450888156891,,,,,,
549,0,0.9993796348571777,,,,,,
559,0,0.06575316935777664,,,,,,
569,0,0.16170598566532135,,,,,,
579,0,0.3197433352470398,,,,,,
589,0,0.15165947377681732,,,,,,
599,0,0.11548012495040894,,,,,,
609,0,0.2115473449230194,,,,,,
619,0,0.07179231196641922,,,,,,
629,0,0.0761328637599945,,,,,,
639,0,0.10816098004579544,,,,,,
649,0,0.18863286077976227,,,,,,
659,0,0.13607077300548553,,,,,,
669,0,0.048767682164907455,,,,,,
679,0,0.09064925462007523,,,,,,
689,0,0.13591912388801575,,,,,,
699,0,0.11268266290426254,,,,,,
709,0,0.17429538071155548,,,,,,
719,0,0.024331316351890564,,,,,,
729,0,0.0950995460152626,,,,,,
739,0,0.22293198108673096,,,,,,
749,0,0.07081075757741928,,,,,,
759,0,0.11022287607192993,,,,,,
769,0,0.0594346821308136,,,,,,
779,0,0.09731248766183853,,,,,,
789,0,0.13506413996219635,,,,,,
799,0,0.07823533564805984,,,,,,
809,0,0.05747663229703903,,,,,,
819,0,0.06893499940633774,,,,,,
829,0,0.07463277131319046,,,,,,
839,0,0.060695990920066833,,,,,,
849,0,0.07050792127847672,,,,,,
859,0,0.0608309730887413,,,,,,
869,0,0.08475083112716675,,,,,,
879,0,0.1556020826101303,,,,,,
889,0,0.03783196583390236,,,,,,
899,0,0.04791474714875221,,,,,,
909,0,0.09840012341737747,,,,,,
919,0,0.03735434636473656,,,,,,
929,0,0.052612897008657455,,,,,,
939,0,0.13867971301078796,,,,,,
949,0,0.08815750479698181,,,,,,
959,0,0.31261178851127625,,,,,,
969,0,0.4024628698825836,,,,,,
979,0,0.07808912545442581,,,,,,
985,0,,0.13300232589244843,0.6179452538490295,0.3746397793292999,0.6664336919784546,0.8881894946098328,
989,1,0.03857783228158951,,,,,,
999,1,0.067765012383461,,,,,,
1009,1,0.03620254993438721,,,,,,
1019,1,0.062166329473257065,,,,,,
