step,train_loss,epoch,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,val_qa_sas,test_loss
9,0.28342464566230774,0,,,,,,
19,0.2462053745985031,0,,,,,,
29,1.2094494104385376,0,,,,,,
39,0.15754680335521698,0,,,,,,
49,0.13485944271087646,0,,,,,,
59,0.3822627067565918,0,,,,,,
69,0.22451063990592957,0,,,,,,
79,0.09170560538768768,0,,,,,,
89,1.0038630962371826,0,,,,,,
99,0.1774587482213974,0,,,,,,
109,0.11354266107082367,0,,,,,,
119,0.17610765993595123,0,,,,,,
129,0.21831470727920532,0,,,,,,
139,0.20651482045650482,0,,,,,,
149,0.1281844675540924,0,,,,,,
159,0.07167741656303406,0,,,,,,
169,0.08817210048437119,0,,,,,,
179,0.07535213232040405,0,,,,,,
189,0.3034651577472687,0,,,,,,
199,0.08883292973041534,0,,,,,,
209,0.2419140785932541,0,,,,,,
219,0.10311026871204376,0,,,,,,
229,0.07269676774740219,0,,,,,,
239,0.05815839394927025,0,,,,,,
249,0.08608691394329071,0,,,,,,
259,0.11945028603076935,0,,,,,,
269,0.0698816329240799,0,,,,,,
279,0.07749826461076736,0,,,,,,
289,0.08967632055282593,0,,,,,,
299,0.08617475628852844,0,,,,,,
309,0.07426056265830994,0,,,,,,
319,0.10791576653718948,0,,,,,,
329,0.17453093826770782,0,,,,,,
339,0.0890946313738823,0,,,,,,
349,0.07617432624101639,0,,,,,,
359,0.04628397524356842,0,,,,,,
369,0.038734253495931625,0,,,,,,
379,0.05997999384999275,0,,,,,,
389,0.10049713402986526,0,,,,,,
399,0.08423549681901932,0,,,,,,
409,0.10398007929325104,0,,,,,,
419,0.05880251154303551,0,,,,,,
429,0.04581961780786514,0,,,,,,
439,0.13347747921943665,0,,,,,,
449,0.08599893003702164,0,,,,,,
459,0.042668040841817856,0,,,,,,
469,0.10377632081508636,0,,,,,,
479,0.03089894913136959,0,,,,,,
489,0.04470491781830788,0,,,,,,
499,0.08793022483587265,0,,,,,,
509,0.07595924288034439,0,,,,,,
519,0.10303426533937454,0,,,,,,
529,0.11215383559465408,0,,,,,,
539,0.0422651432454586,0,,,,,,
549,0.021366601809859276,0,,,,,,
551,,0,0.6218740940093994,0.25,0.8946710824966431,0.07994041591882706,0.6860814690589905,
559,0.04885793849825859,1,,,,,,
569,0.061168428510427475,1,,,,,,
579,0.03612178936600685,1,,,,,,
589,0.061017587780952454,1,,,,,,
599,0.07339569926261902,1,,,,,,
609,0.057361166924238205,1,,,,,,
619,0.04823683947324753,1,,,,,,
629,0.10448670387268066,1,,,,,,
639,0.10915529727935791,1,,,,,,
649,0.07917853444814682,1,,,,,,
659,0.04303601011633873,1,,,,,,
669,0.028072142973542213,1,,,,,,
679,0.031828202307224274,1,,,,,,
689,0.048369355499744415,1,,,,,,
699,0.08645375072956085,1,,,,,,
709,0.022871268913149834,1,,,,,,
719,0.059926435351371765,1,,,,,,
729,0.034387003630399704,1,,,,,,
739,0.0557890459895134,1,,,,,,
749,0.0383232906460762,1,,,,,,
759,0.06250538676977158,1,,,,,,
769,0.0678141638636589,1,,,,,,
779,0.015445834025740623,1,,,,,,
789,0.02610180340707302,1,,,,,,
799,0.054190173745155334,1,,,,,,
809,0.0393679104745388,1,,,,,,
819,0.032310836017131805,1,,,,,,
829,0.052136290818452835,1,,,,,,
839,0.02430570125579834,1,,,,,,
849,0.048807404935359955,1,,,,,,
859,0.026546072214841843,1,,,,,,
869,0.043403226882219315,1,,,,,,
879,0.07276889681816101,1,,,,,,
889,0.01753602921962738,1,,,,,,
899,0.029325110837817192,1,,,,,,
909,0.06114288792014122,1,,,,,,
919,0.09283632785081863,1,,,,,,
929,0.047991327941417694,1,,,,,,
939,0.05572662502527237,1,,,,,,
949,0.06447512656450272,1,,,,,,
959,0.05237438157200813,1,,,,,,
969,0.07864964753389359,1,,,,,,
979,0.029503075405955315,1,,,,,,
989,0.030854668468236923,1,,,,,,
999,0.04137914627790451,1,,,,,,
1009,0.0516231395304203,1,,,,,,
1019,0.048841334879398346,1,,,,,,
1029,0.019679762423038483,1,,,,,,
1039,0.008215753361582756,1,,,,,,
1049,0.029731975868344307,1,,,,,,
1059,0.010397537611424923,1,,,,,,
1069,0.017136409878730774,1,,,,,,
1079,0.06495961546897888,1,,,,,,
1089,0.06866391003131866,1,,,,,,
1099,0.039260171353816986,1,,,,,,
1103,,1,0.6295661330223083,0.2666666805744171,0.8953632712364197,0.07521311938762665,0.6909086108207703,
1109,0.042696915566921234,2,,,,,,
1119,0.01854303851723671,2,,,,,,
1129,0.013694074004888535,2,,,,,,
1139,0.00830642320215702,2,,,,,,
1149,0.01722106523811817,2,,,,,,
1159,0.023553984239697456,2,,,,,,
1169,0.02813459187746048,2,,,,,,
1179,0.02428802102804184,2,,,,,,
1189,0.048421960324048996,2,,,,,,
1199,0.01798199489712715,2,,,,,,
1209,0.006163787562400103,2,,,,,,
1219,0.011242209002375603,2,,,,,,
1229,0.014867646619677544,2,,,,,,
1239,0.020038317888975143,2,,,,,,
1249,0.011201298795640469,2,,,,,,
1259,0.04168625548481941,2,,,,,,
1269,0.06114054098725319,2,,,,,,
1279,0.02068793959915638,2,,,,,,
1289,0.041756074875593185,2,,,,,,
1299,0.02956467866897583,2,,,,,,
1309,0.004754913039505482,2,,,,,,
1319,0.010273944586515427,2,,,,,,
1329,0.016054684296250343,2,,,,,,
1339,0.008666958659887314,2,,,,,,
1349,0.0033617515582591295,2,,,,,,
1359,0.02577410824596882,2,,,,,,
1369,0.027238447219133377,2,,,,,,
1379,0.009965660981833935,2,,,,,,
1389,0.005224117077887058,2,,,,,,
1399,0.004895517136901617,2,,,,,,
