epoch,train_loss,step,val_qa_sas,val_qa_em,val_qa_answer_f1,val_loss,val_qa_bert_score,test_loss
3,0.04719284549355507,2009,,,,,,
3,0.03314123675227165,2019,,,,,,
3,0.027636419981718063,2029,,,,,,
3,0.024668507277965546,2039,,,,,,
3,0.014256141148507595,2049,,,,,,
3,0.020075658336281776,2059,,,,,,
3,0.03452364727854729,2069,,,,,,
3,0.019278746098279953,2079,,,,,,
3,0.018172841519117355,2089,,,,,,
3,0.027032999321818352,2099,,,,,,
3,0.02616249956190586,2109,,,,,,
3,0.021113909780979156,2119,,,,,,
3,0.020756546407938004,2129,,,,,,
3,0.031512320041656494,2139,,,,,,
3,0.01827397011220455,2149,,,,,,
3,0.027782922610640526,2159,,,,,,
3,0.01676168292760849,2169,,,,,,
3,0.028186965733766556,2179,,,,,,
3,0.017594097182154655,2189,,,,,,
3,0.02553575299680233,2199,,,,,,
3,0.027703508734703064,2209,,,,,,
3,0.010215754620730877,2219,,,,,,
3,0.011294081807136536,2229,,,,,,
3,0.019802039489150047,2239,,,,,,
3,0.013641633093357086,2249,,,,,,
3,0.013876054435968399,2259,,,,,,
3,0.028324706479907036,2269,,,,,,
3,0.0291195809841156,2279,,,,,,
3,0.012868796475231647,2289,,,,,,
3,0.010541398078203201,2299,,,,,,
3,0.02030021697282791,2309,,,,,,
3,0.014858406037092209,2319,,,,,,
3,0.025202948600053787,2329,,,,,,
3,0.023011866956949234,2339,,,,,,
3,0.01646810583770275,2349,,,,,,
3,0.014201338402926922,2359,,,,,,
3,0.019193721935153008,2369,,,,,,
3,0.011960765346884727,2379,,,,,,
3,0.018264953047037125,2389,,,,,,
3,0.008436196483671665,2399,,,,,,
3,0.019371816888451576,2409,,,,,,
3,0.016207704320549965,2419,,,,,,
3,0.013510946184396744,2429,,,,,,
3,0.014912127517163754,2439,,,,,,
3,0.011533289216458797,2449,,,,,,
3,0.02018166333436966,2459,,,,,,
3,0.003867838531732559,2469,,,,,,
3,0.012302402406930923,2479,,,,,,
3,0.018563807010650635,2489,,,,,,
3,0.010468050837516785,2499,,,,,,
3,0.006876618601381779,2509,,,,,,
3,0.017275109887123108,2519,,,,,,
3,0.015389543026685715,2529,,,,,,
3,0.02391040325164795,2539,,,,,,
3,0.01008355151861906,2549,,,,,,
3,0.01228202786296606,2559,,,,,,
3,0.009361939504742622,2569,,,,,,
3,0.021718190982937813,2579,,,,,,
3,0.009578218683600426,2589,,,,,,
3,0.004642345476895571,2599,,,,,,
3,,2599,0.47646236419677734,0.3439803421497345,0.4046769440174103,0.12447010725736618,0.8629235029220581,
4,0.015145855024456978,2609,,,,,,
4,0.020025724545121193,2619,,,,,,
4,0.027339333668351173,2629,,,,,,
4,0.020937377586960793,2639,,,,,,
4,0.012410907074809074,2649,,,,,,
4,0.028798220679163933,2659,,,,,,
4,0.008977104909718037,2669,,,,,,
4,0.004535565618425608,2679,,,,,,
4,0.008824431337416172,2689,,,,,,
4,0.005752805154770613,2699,,,,,,
4,0.00859997607767582,2709,,,,,,
4,0.0166642889380455,2719,,,,,,
4,0.010147535242140293,2729,,,,,,
4,0.01259403396397829,2739,,,,,,
4,0.023352332413196564,2749,,,,,,
4,0.009146702475845814,2759,,,,,,
4,0.006566863041371107,2769,,,,,,
4,0.015573706477880478,2779,,,,,,
4,0.027814198285341263,2789,,,,,,
4,0.004337669350206852,2799,,,,,,
4,0.011300335638225079,2809,,,,,,
4,0.001271190820261836,2819,,,,,,
4,0.006475039292126894,2829,,,,,,
4,0.0038986364379525185,2839,,,,,,
4,0.006187818944454193,2849,,,,,,
4,0.003330051898956299,2859,,,,,,
4,0.0015438474947586656,2869,,,,,,
4,0.004065655171871185,2879,,,,,,
4,0.006361920852214098,2889,,,,,,
4,0.0025708982720971107,2899,,,,,,
4,0.0010702776489779353,2909,,,,,,
4,0.038599032908678055,2919,,,,,,
4,0.0028456232976168394,2929,,,,,,
4,0.004361347761005163,2939,,,,,,
4,0.0015873195370659232,2949,,,,,,
4,0.0036316404584795237,2959,,,,,,
4,0.009781201370060444,2969,,,,,,
4,0.009221653454005718,2979,,,,,,
4,0.005881039891391993,2989,,,,,,
4,0.007133163046091795,2999,,,,,,
4,0.0012797751696780324,3009,,,,,,
4,0.0008743525831960142,3019,,,,,,
4,0.001605935744009912,3029,,,,,,
4,0.004684684332460165,3039,,,,,,
4,0.0013095661997795105,3049,,,,,,
4,0.0061939787119627,3059,,,,,,
4,0.0032680360600352287,3069,,,,,,
4,0.0030821594409644604,3079,,,,,,
4,0.003266977146267891,3089,,,,,,
4,0.0020419135689735413,3099,,,,,,
4,0.006447246763855219,3109,,,,,,
4,0.0027166337240487337,3119,,,,,,
4,0.015220928005874157,3129,,,,,,
4,0.009989432990550995,3139,,,,,,
4,0.0003302680852357298,3149,,,,,,
4,0.000482506729895249,3159,,,,,,
4,0.0029407176189124584,3169,,,,,,
4,0.007915862835943699,3179,,,,,,
4,0.02223173901438713,3189,,,,,,
4,0.00288767390884459,3199,,,,,,
4,0.0010126506676897407,3209,,,,,,
4,0.0009065807680599391,3219,,,,,,
4,0.001695149694569409,3229,,,,,,
4,0.0003611106367316097,3239,,,,,,
4,0.0006310516619123518,3249,,,,,,
4,,3249,0.4640379250049591,0.34152334928512573,0.4018442928791046,0.23579421639442444,0.8606159687042236,
5,,3250,,,,,,0.23579421639442444
