epoch,step,train_loss,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0,9,0.17072021961212158,,,,,,
0,19,0.0691910833120346,,,,,,
0,29,0.052667491137981415,,,,,,
0,39,0.05280422791838646,,,,,,
0,49,0.04116341099143028,,,,,,
0,59,0.0649513453245163,,,,,,
0,69,0.05190373957157135,,,,,,
0,79,0.051207974553108215,,,,,,
0,89,0.04656381905078888,,,,,,
0,99,0.06218155100941658,,,,,,
0,109,0.07615341991186142,,,,,,
0,119,0.0628429502248764,,,,,,
0,129,0.061416905373334885,,,,,,
0,139,0.05243878439068794,,,,,,
0,149,0.05781655013561249,,,,,,
0,159,0.057013340294361115,,,,,,
0,169,0.04634356498718262,,,,,,
0,179,0.04898186773061752,,,,,,
0,189,0.037399809807538986,,,,,,
0,199,0.03519550338387489,,,,,,
0,209,0.04132011532783508,,,,,,
0,219,0.060079287737607956,,,,,,
0,229,0.04404100403189659,,,,,,
0,239,0.05551929771900177,,,,,,
0,241,,0.5443623065948486,0.8860485553741455,0.4416135847568512,0.49352994561195374,0.08762426674365997,
1,249,0.029500829055905342,,,,,,
1,259,0.04742422699928284,,,,,,
1,269,0.05499434471130371,,,,,,
1,279,0.03807772323489189,,,,,,
1,289,0.049065347760915756,,,,,,
1,299,0.024850042536854744,,,,,,
1,309,0.04977737367153168,,,,,,
1,319,0.04446472227573395,,,,,,
1,329,0.03968397155404091,,,,,,
1,339,0.04109536111354828,,,,,,
1,349,0.05014774948358536,,,,,,
1,359,0.033517930656671524,,,,,,
1,369,0.06652726233005524,,,,,,
1,379,0.03353063017129898,,,,,,
1,389,0.05725894123315811,,,,,,
1,399,0.027236415073275566,,,,,,
1,409,0.034562256187200546,,,,,,
1,419,0.038720760494470596,,,,,,
1,429,0.04757499694824219,,,,,,
1,439,0.020681526511907578,,,,,,
1,449,0.015739507973194122,,,,,,
1,459,0.04005827754735947,,,,,,
1,469,0.033603448420763016,,,,,,
1,479,0.06509485840797424,,,,,,
1,483,,0.7087594270706177,0.9297979474067688,0.6581740975379944,0.6898519992828369,0.07472274452447891,
2,489,0.03150814026594162,,,,,,
2,499,0.01583852991461754,,,,,,
2,509,0.03827960044145584,,,,,,
2,519,0.033305514603853226,,,,,,
2,529,0.029914624989032745,,,,,,
2,539,0.021158834919333458,,,,,,
2,549,0.028907660394906998,,,,,,
2,559,0.024882299825549126,,,,,,
2,569,0.0360761322081089,,,,,,
2,579,0.02428184077143669,,,,,,
2,589,0.03308888524770737,,,,,,
2,599,0.034338053315877914,,,,,,
2,609,0.03213590756058693,,,,,,
2,619,0.009626762941479683,,,,,,
2,629,0.0254256259649992,,,,,,
2,639,0.012777580879628658,,,,,,
2,649,0.04816627874970436,,,,,,
2,659,0.029104966670274734,,,,,,
2,669,0.019938454031944275,,,,,,
2,679,0.036979854106903076,,,,,,
2,689,0.034581225365400314,,,,,,
2,699,0.009131712839007378,,,,,,
2,709,0.029188966378569603,,,,,,
2,719,0.047935351729393005,,,,,,
2,725,,0.7226898074150085,0.933152973651886,0.6730360984802246,0.7024831175804138,0.07679980248212814,
3,729,0.03702709451317787,,,,,,
3,739,0.019707106053829193,,,,,,
3,749,0.026424814015626907,,,,,,
3,759,0.0413496270775795,,,,,,
3,769,0.008604251779615879,,,,,,
3,779,0.03397020325064659,,,,,,
3,789,0.013594324700534344,,,,,,
3,799,0.0243919026106596,,,,,,
3,809,0.022305145859718323,,,,,,
3,819,0.035667534917593,,,,,,
3,829,0.07044366002082825,,,,,,
3,839,0.03511660173535347,,,,,,
3,849,0.005231017246842384,,,,,,
3,859,0.012289472855627537,,,,,,
3,869,0.006093138363212347,,,,,,
3,879,0.02489289455115795,,,,,,
3,889,0.022909685969352722,,,,,,
3,899,0.00530649721622467,,,,,,
3,909,0.006690295413136482,,,,,,
3,919,0.020829733461141586,,,,,,
3,929,0.01823260635137558,,,,,,
3,939,0.029130203649401665,,,,,,
3,949,0.00717006903141737,,,,,,
3,959,0.017502250149846077,,,,,,
3,967,,0.7279525995254517,0.9351063370704651,0.6794055104255676,0.7084686160087585,0.0927538201212883,
4,969,0.023365136235952377,,,,,,
4,979,0.019488753750920296,,,,,,
4,989,0.0163172148168087,,,,,,
4,999,0.007951666601002216,,,,,,
4,1009,0.0047103785909712315,,,,,,
4,1019,0.006346847862005234,,,,,,
4,1029,0.018668098375201225,,,,,,
4,1039,0.03155400604009628,,,,,,
4,1049,0.010606137104332447,,,,,,
4,1059,0.008629745803773403,,,,,,
4,1069,0.008134777657687664,,,,,,
4,1079,0.007164414040744305,,,,,,
4,1089,0.008851725608110428,,,,,,
4,1099,0.015503066591918468,,,,,,
4,1109,0.00676808413118124,,,,,,
4,1119,0.018866252154111862,,,,,,
4,1129,0.0038261977024376392,,,,,,
4,1139,0.02252061665058136,,,,,,
4,1149,0.0014678039588034153,,,,,,
4,1159,0.008358573541045189,,,,,,
4,1169,0.012606607750058174,,,,,,
4,1179,0.01340651698410511,,,,,,
4,1189,0.011781061068177223,,,,,,
4,1199,0.02395271323621273,,,,,,
4,1209,0.01797489821910858,,,,,,
4,1209,,0.734575092792511,0.9369581341743469,0.6878980994224548,0.7171933054924011,0.13673225045204163,
5,1210,,,,,,,0.13673225045204163
